placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned,attributes,error
"https://www.google.com/maps/place/Interventional+Pain+Specialists+of+Northwest+Arkansas,+PLLC/data=!4m7!3m6!1s0x87c96bf869a39597:0x87f9a78e5b1e5b7a!8m2!3d36.124191!4d-94.141896!16s%2Fg%2F1tfczbl_!19sChIJl5WjafhryYcRelseW46n-Yc","Interventional Pain Specialists of Northwest Arkansas, PLLC",4.4,32,Pain management physician,"N 4019 Remington Dr, Fayetteville, AR 72703, United States","4VF5+M6 Fayetteville, Arkansas, USA",http://ipsnwa.com/,+1 479-595-8192,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XkhNJSURMP_WsgAdPksO1Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.71277&pitch=0&thumbfov=100,false,8 am–4 pm,8 am–4 pm,8 am–12 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-01-28T18:36:05.597Z,,,,
https://www.google.com/maps/place/Washington+Regional+Interventional+Pain+Management+Clinic/data=!4m7!3m6!1s0x87c96d6055e2ffd1:0x8da3be29ca12c90!8m2!3d36.1120617!4d-94.1565351!16s%2Fg%2F11fmgrcw_s!19sChIJ0f_iVWBtyYcRkCyhnOI72gg,Washington Regional Interventional Pain Management Clinic,4.7,25,Surgical center,"3336 N Futrall Dr, Fayetteville, AR 72703, United States","4R6V+R9 Fayetteville, Arkansas, USA",https://www.wregional.com/neuroscience-institute/pain-management,+1 479-463-3000,"Open · Closes 5 pm

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNu1t0QCkavVr7MqmXWDcvqh-i3pA6AFs-rOEs3=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-01-28T18:36:11.513Z,,,,
"https://www.google.com/maps/place/Optimal+Pain+And+Wellness+-+Dr.+Regina+Thurman,+Dr.+Mary+Frances+Daut+%26+Dr.+Ornette+Gaines/data=!4m7!3m6!1s0x87c96be962a8f9ef:0xd20b6abe1c4a31d8!8m2!3d36.1214523!4d-94.1353131!16s%2Fg%2F11bzrkn1rf!19sChIJ7_moYulryYcR2DFKHL5qC9I","Optimal Pain And Wellness - Dr. Regina Thurman, Dr. Mary Frances Daut & Dr. Ornette Gaines",3.5,101,Pain management physician,"1708 E Joyce Blvd, Fayetteville, AR 72703, United States","4VC7+HV Fayetteville, Arkansas, USA",,+1 479-301-2565,Open · Closes 3:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepNvKbzMnebu2yN4CYHsqpxxhC7O_hyx4sN0oWI0BCk5qHsbZSBRl6p83GMzHCK3OucYNKnuq1o7HXAcDJ9sCdJC4scZ5Rs4f1lwZZ08-oDOvimwim9Rd_PuUUuFtTUoCMEy3jDZw=w519-h240-k-no,true,7:30 am–3:30 pm,7:30 am–3:30 pm,Closed,Closed,Closed,7:30 am–3:30 pm,7:30 am–3:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-01-28T18:36:16.404Z,,,,
https://www.google.com/maps/place/Pain+Management+and+Rehabilitation+Consultants/data=!4m7!3m6!1s0x87c96c07f201a6e5:0x3745267f831d4d50!8m2!3d36.1143861!4d-94.1520256!16s%2Fg%2F1thsgfzk!19sChIJ5aYB8gdsyYcRUE0dg38mRTc,Pain Management and Rehabilitation Consultants,3.6,12,Pain management physician,"350 E Millsap Rd, Fayetteville, AR 72703, United States","4R7X+Q5 Fayetteville, Arkansas, USA",http://pmrcnwa.com/,+1 479-587-8753,"Open · Closes 4 pm

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepFCaTCm3O_1N8IQlCa8Ch0hJUXO7HQoPdRjnVQ3LWwp2MwKTgYwzpwJ-PO3G-omxHe9OC5R-AcsjTMQKz4i2sr9xT375Sa2iAso_O5_7yUvRlhzJUu2o04cQ_vi84qBwGyTFMSSQ=w618-h240-k-no,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–3 pm,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-01-28T18:36:21.253Z,,,,
https://www.google.com/maps/place/Pain+Treatment+Centers+of+America/data=!4m7!3m6!1s0x87c96dbceaa715dd:0xbf8d869db8d32b0c!8m2!3d36.1172919!4d-94.1595266!16s%2Fg%2F11syxn3dfq!19sChIJ3RWn6rxtyYcRDCvTuJ2Gjb8,Pain Treatment Centers of America,4.2,72,Pain control clinic,"262 W Van Asche Dr Suite 40, Fayetteville, AR 72703, United States","4R8R+W5 Fayetteville, Arkansas, USA",https://www.ptcoa.com/?utm_source=GMBSocialClimb&utm_medium=PainTreatmentCentersofAmerica,+1 844-215-0731,Open · Closes 3 pm,https://lh3.googleusercontent.com/p/AF1QipObZb2iiLDCF4-JGpVVM0xn8lem1kyKFeYSSpO_=w408-h306-k-no,true,8 am–3 pm,8 am–3 pm,Closed,Closed,Closed,8 am–3 pm,8 am–3 pm,"https://www.google.com/maps/search/pain+management+physician+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-01-28T18:36:26.069Z,,,,
"https://www.google.com/maps/place/The+Neurologic+Relief+Center+%2F+The+Spero+Clinic:+Dr.+Katinka+van+der+Merwe,+DC,+QNP/data=!4m7!3m6!1s0x87c96eaed7f93131:0xede743084a7d435c!8m2!3d36.0930881!4d-94.1573825!16s%2Fg%2F1tgp1b7r!19sChIJMTH5165uyYcRXEN9SghD5-0","The Neurologic Relief Center / The Spero Clinic: Dr. Katinka van der Merwe, DC, QNP",4.9,240,Chiropractor,"22 Colt Square Dr, Fayetteville, AR 72703, United States","3RVV+62 Fayetteville, Arkansas, USA",https://www.thesperoclinic.com/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=gmb,+1 479-333-8422,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOr5-6cVIwXDg6uHOLknzjQ-Bv2jkMi_gkojKU6=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,Closed,Closed,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-01-28T18:36:31.103Z,,,,
"https://www.google.com/maps/place/Dr.+Jason+Holt,+MD/data=!4m7!3m6!1s0x87c96bf869a39597:0x329a95bdfdb8db84!8m2!3d36.124184!4d-94.142007!16s%2Fg%2F1tfvtgmb!19sChIJl5WjafhryYcRhNu4_b2VmjI","Dr. Jason Holt, MD",4.8,16,Pain management physician,"4019 Remington Dr, Fayetteville, AR 72703, United States","4VF5+M5 Fayetteville, Arkansas, USA",http://ipsnwa.com/,+1 479-595-8192,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XkhNJSURMP_WsgAdPksO1Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.39294&pitch=0&thumbfov=100,false,8 am–4 pm,8 am–4 pm,8 am–12 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-01-28T18:36:35.805Z,,,,
"https://www.google.com/maps/place/Cathy+C.+Luo,+MD/data=!4m7!3m6!1s0x87c96c07f201a6e5:0x3199175e7b1f9303!8m2!3d36.1143861!4d-94.1520256!16s%2Fg%2F1tg9nnsv!19sChIJ5aYB8gdsyYcRA5Mfe14XmTE","Cathy C. Luo, MD",4.1,59,Pain management physician,"350 Millsap Rd, Fayetteville, AR 72703, United States","4R7X+Q5 Fayetteville, Arkansas, USA",http://pmrcnwa.com/,+1 479-587-8753,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UgCF-pNqqjWWkVapnpk9gg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=16.592691&pitch=0&thumbfov=100,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–12 pm,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-01-28T18:36:40.588Z,,,,
"https://www.google.com/maps/place/Dr.+R.+David+Cannon,+MD/data=!4m7!3m6!1s0x87c96be8281c8aa1:0xc23365f4e2f740fe!8m2!3d36.1207265!4d-94.1215519!16s%2Fg%2F1vfp44vt!19sChIJoYocKOhryYcR_kD34vRlM8I","Dr. R. David Cannon, MD",4.7,31,Pain management physician,"2793 Millennium Dr STE 1, Fayetteville, AR 72703, United States","4VCH+79 Fayetteville, Arkansas, USA",https://neurosurgeryspinecenter.com/,+1 479-582-9025,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Aj6P62LMcI4jq3nYNwC-pg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.68921&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,Closed,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-01-28T18:36:45.340Z,,,,
"https://www.google.com/maps/place/Brent+Weilert,+MD/data=!4m7!3m6!1s0x87c96c0429c1f6e1:0x646086c7d374b31c!8m2!3d36.1120617!4d-94.1565351!16s%2Fg%2F1vtqwmq8!19sChIJ4fbBKQRsyYcRHLN008eGYGQ","Brent Weilert, MD",3.9,33,Pain management physician,"3336 N Futrall Dr, Fayetteville, AR 72703, United States","4R6V+R9 Fayetteville, Arkansas, USA",https://www.wregional.com/main/physician-locator/weilert-brent-23,+1 479-463-3000,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipOVLZN36NHMl95L3dfocgjbyzJUnnCztAwTpL46=w408-h326-k-no,true,8 am–4 pm,8 am–4 pm,Closed,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-01-28T18:36:50.104Z,,,,
