placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Rodriguez+Landscape+Company/data=!4m7!3m6!1s0x8805175bef43ec29:0x3d0b5e3efcf3253a!8m2!3d43.0183519!4d-87.91805!16s%2Fg%2F1tvw5hls!19sChIJKexD71sXBYgROiXz_D5eCz0,Rodriguez Landscape Company,4.3,75,Landscaper,"534 W Madison St, Milwaukee, WI 53204, United States","239J+8Q Milwaukee, Wisconsin, USA",http://www.rodriguezlandscapecompany.com/,+1 414-383-3300,Closed · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFgc1yWQ-kT46e-_cj9G8XtO9tKCza2cY25GVKoWIlMO99ChIDclTXU7ah9Lrwot_xUtHll_olA6EewzQMGSgT_BfYJilarYdu3wzLOiAK7IL-bFbttUsI3O-2kD-otzktQs3DKtg=w408-h306-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-04-29T21:50:05.271Z,,,,
https://www.google.com/maps/place/Braun%27s+All-Year+Landscaping+LLC/data=!4m7!3m6!1s0x88051919a3c50da7:0x4aa36303b07da0a9!8m2!3d43.0590159!4d-87.8828587!16s%2Fg%2F11s9f24wrl!19sChIJpw3FoxkZBYgRqaB9sANjo0o,Braun's All-Year Landscaping LLC,5.0,22,Landscaper,"N Summit Ave, Milwaukee, WI 53202, United States","3458+JV Milwaukee, Wisconsin, USA",http://www.braunsall-yearlandscaping.com/,+1 920-650-5300,Closes soon · 5 pm · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGpityXnlPJyeBfcWxDbipf5hflNmDCJ_w5xEfqcGka4hfA5QWCyWj7AAGNXfBG60RlxrDYCZHOnB9xhkAfzuzr1b2zjOLQBGrZk5AOJ0EdmUDT78lVAizgbReZS7rCgZId3JM=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–3 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-04-29T21:50:10.105Z,,,,
https://www.google.com/maps/place/Dream+Makers+Landscaping+LLC/data=!4m7!3m6!1s0x6db1ba83110ff5b9:0xcea2bec60d101c9!8m2!3d44.900771!4d-89.5694906!16s%2Fg%2F11v60z6vn_!19sChIJufUPEYO6sW0RyQHRYOwr6gw,Dream Makers Landscaping LLC,5.0,8,Landscape designer,,,https://www.dmlandscapingwi.com/,+1 414-940-2198,Closes soon · 5 pm · Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH7tJZWjLn2Sxdu0pBzGo9ulBl6szBSNgEpdjBqzLadqdP3-WmSyXOxvygX2LGmsbahyRP39RdR8KjcF_YpUJPZnSkQjKdcIyWDBCXy1Oj3QV28Gjb76EQju3mQzxXcLmaOvril=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-04-29T21:50:14.902Z,,,,
https://www.google.com/maps/place/Milwaukee+Landscape+Design/data=!4m7!3m6!1s0x832f56ca42c5a687:0xa9960b854363b183!8m2!3d43.1927234!4d-87.805848!16s%2Fg%2F11s2q8vlpw!19sChIJh6bFQspWL4MRg7FjQ4ULlqk,Milwaukee Landscape Design,5.0,1,Landscape designer,,,https://mkelandscapedesign.com/,+1 414-441-6008,Closes soon · 5:30 pm · Opens 7 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH7jzSifTlkgRrHAzobhWdbsHXjWFeJutfnOYOhQcAWhuJPmFA_Igrmq46Wx56Vl54faFWOpxb4VtyNjoPQy0sblOJAhpvERMVkahPylbQHu_Nhe7FPiqh8VVf3a0cY-BtOeW0-Qw=w408-h272-k-no,true,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,9 am–12 pm,Closed,7 am–5:30 pm,7 am–5:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-04-29T21:50:19.136Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Hernandez+Landscaping+llc/data=!4m7!3m6!1s0x47023c3b7c4ac50f:0x81dbd82335990e5!8m2!3d43.0046955!4d-87.9455513!16s%2Fg%2F11l72yt9yh!19sChIJD8VKfDs8AkcR5ZBZM4K9HQg,Hernandez Landscaping llc,5.0,31,Snow removal service,"2507 W Grant St, Milwaukee, WI 53215, United States","2333+VQ Milwaukee, Wisconsin, USA",http://hernandezlandscapings.com/,+1 414-403-3802,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGqD65Pcr-ddfchLzpiLlLWuyObNvNWVvInNj6bbKtzX7hB04JZveb1SjAAa0BpoYmr0w-7bJU6X7yQSHGpTmK4NvRsexyeD-I9WZn3f3RslBvICUsCtXRwjIypoI0Dsjxh8bw=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-04-29T21:50:23.444Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Precision+Landscape+Services,+LLC/data=!4m7!3m6!1s0x88051bf759d5a85d:0xdeab98d8289fe0af!8m2!3d43.0334948!4d-87.938478!16s%2Fg%2F11fmqss4zc!19sChIJXajVWfcbBYgRr-CfKNiYq94","Precision Landscape Services, LLC",2.8,12,Landscape designer,"2001 W Mt Vernon Ave, Milwaukee, WI 53233, United States","23M6+9J Milwaukee, Wisconsin, USA",http://precision-landscape.net/,+1 414-455-3300,Closes soon · 5 pm · Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH56MC270YbSw-EDKDl9tA3uoxZQanF2aMx9VCH_GjhiSGH1ATl01sc2DIM1KL-s4KwRoKbkXofVynPn0uT3BbhGCbdaPSALmqPI6f2MYfqI9PlqsOAZHj8ZIL1WNi7W4Z0f4Cq=w427-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-04-29T21:50:28.113Z,,,,
"https://www.google.com/maps/place/Albor+Group+LLC+-+concrete,+landscaping+and+snowplow+services/data=!4m7!3m6!1s0x88051beba9c9ae1d:0x3cc5d0458e606798!8m2!3d42.979137!4d-88.0391175!16s%2Fg%2F11j61b40pd!19sChIJHa7JqesbBYgRmGdgjkXQxTw","Albor Group LLC - concrete, landscaping and snowplow services",4.9,45,Landscaper,,,https://callluis.net/,+1 414-510-5805,Closes soon · 5 pm · Opens 7 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEjPDef1sakkufFk7WIhoh_1XHVYdq-JsM7mZOb-_Qrz70vJ5HFKTOreB5cK06akMmR1JdrH2T6Uaad3Cgmlj2upqXM11vhR5vpra_N-WjAQiZV0iXH6OU7NpPHtBk3i_DvmKbz=w408-h533-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–2 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-04-29T21:50:32.470Z,Identifies as Latino-owned,,,
https://www.google.com/maps/place/Outdoors+Unlimited+Inc/data=!4m7!3m6!1s0x88051ec88b9ad6eb:0x1ca9da1c8ebcae75!8m2!3d43.0868179!4d-87.9111563!16s%2Fg%2F1td595ht!19sChIJ69aai8geBYgRda68jhzaqRw,Outdoors Unlimited Inc,4.5,26,Landscaper,"101 W Abert Pl, Milwaukee, WI 53212, United States","33PQ+PG Milwaukee, Wisconsin, USA",http://www.outdoorsunlimitedonline.com/,+1 414-961-9950,Closes soon · 5 pm · Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGmkJOUIyC2P9rvVnPCGwe5G-CTw13k75-McZBDoOpA9G3Te_RjTrcud9wfOLGQum1WK2IqhjH8Uk6Bf3A1T7HFKt9iVFV8B0FlRs5PGgVHUKi7xHsYeiuUpzFSwphS4PEsZoo1=w683-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-04-29T21:50:36.866Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Marek+Landscaping+LLC/data=!4m7!3m6!1s0x88051ec532a72841:0xbe6df0a71e33d710!8m2!3d43.088112!4d-87.911693!16s%2Fg%2F11b630rns4!19sChIJQSinMsUeBYgRENczHqfwbb4,Marek Landscaping LLC,4.2,12,Landscape architect,"125 W Melvina St #1, Milwaukee, WI 53212, United States","33QQ+68 Milwaukee, Wisconsin, USA",http://mareklandscaping.com/,+1 414-272-0242,"Closes soon · 5 pm · Opens 8 am Thu

Confirmed by this business 10 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFLwFXF79ZItnPEgMtuysD7h5kIiNyBqt-F2wxoYYsfYzj4jlENZnp6Q2z33wVSKLy3PdNdL-jw9NmHaCv5ugQ4Pzni55lNDuh4DFdTcDoSMnFdoPBLqtzgVQaCpYXsACnASFbtJ2dbnJJ-=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-04-29T21:50:41.207Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Premier+Landscape+Products,+LLC/data=!4m7!3m6!1s0x88051a7d5affffff:0x4b3a851d7cc363df!8m2!3d43.0105455!4d-87.972223!16s%2Fg%2F11hcjzw7b6!19sChIJ____Wn0aBYgR32PDfB2FOks","Premier Landscape Products, LLC",4.7,23,Landscaping supply store,"4600 W Burnham St, West Milwaukee, WI 53219, United States","226H+64 West Milwaukee, Wisconsin, USA",https://premierlandscapeproductswi.com/,+1 414-345-7785,Closed · Opens 7 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF2m_8vK77Rzsr3VtkeKsmvPXtP85LutjijCdwm_JTNyRriHqNv3D5TLrR1Ph3NiuQ96eDXo2Dc0AdQLuFtVkxKaR0rv58UZfbuDX5mDWKG5DMM09gGFQSHFVuIjNjJMX9AbNOM=w426-h240-k-no,true,7 am–3 pm,7 am–3 pm,7 am–3 pm,Closed,Closed,7 am–3 pm,7 am–3 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-04-29T21:50:45.534Z,LGBTQ+ friendly,· In-store shopping · Delivery,,
