placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/Beehive+Plumbing+West+Valley+City/data=!4m7!3m6!1s0x87528ca1d76d5587:0xd103e4d97c69a1!8m2!3d40.701661!4d-111.9559372!16s%2Fg%2F11bcdznl4b!19sChIJh1Vt16GMUocRoWl82eQD0QA,Beehive Plumbing West Valley City,4.8,431,Plumber,"3221 Maple Way, West Valley City, UT 84119, United States","P22V+MJ West Valley City, Utah, USA",https://www.beehiveplumbing.com/plumbing-west-valley-city-utah/?utm_campaign=plumbing&utm_source=google&utm_medium=gmb&utm_content=west%20valley%20city,+1 801-895-3414,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM6dsuOeOfa7mAP8BJmEVgIlQJXqKgfXGvbFrAm=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-11-11T05:49:33.698Z,,,
https://www.google.com/maps/place/Express+Plumber+West+Valley+City/data=!4m7!3m6!1s0x87528d20442d24db:0xfeb06b7dbfcb1f64!8m2!3d40.6961972!4d-111.99325!16s%2Fg%2F11vk3nymhd!19sChIJ2yQtRCCNUocRZB_Lv31rsP4,Express Plumber West Valley City,5.0,39,Plumber,"4271 W 3500 S, West Valley City, UT 84120, United States","M2W4+FP West Valley City, Utah, USA",http://expressplumberwestvalleycity.com/,+1 385-203-9114,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipOOKATE-zo7SUwG6FXF2aczZuTrRbsSwVsxpfji=w408-h408-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/plumbing++services+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-11-11T05:49:39.555Z,,,
https://www.google.com/maps/place/Near+Me+Plumbing+%26+Drain+Cleaning/data=!4m7!3m6!1s0x4b958d1a8954991:0x12b89a510fc34824!8m2!3d40.6878463!4d-112.0316314!16s%2Fg%2F11vdbgzz0h!19sChIJkUmVqNFYuQQRJEjDD1GauBI,Near Me Plumbing & Drain Cleaning,5.0,247,Plumber,"3860 Marsha Dr, West Valley City, UT 84128, United States","MXQ9+48 West Valley City, Utah, USA",,+1 385-463-2763,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMuH2HaFAVhealTCN9UbB7P78jCUqw645GWpQcA=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-11-11T05:49:45.006Z,,,
https://www.google.com/maps/place/IMC+Plumbing+Services/data=!4m7!3m6!1s0x87528d3c083aaaab:0xf90d3b91329b8417!8m2!3d40.7358291!4d-111.8481184!16s%2Fg%2F11q2z03hcs!19sChIJq6o6CDyNUocRF4SbMpE7Dfk,IMC Plumbing Services,4.9,104,Plumber,,,https://www.imc-plumbing.com/,+1 385-464-7448,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipPjaibxuRldctlbxfhDMQuPpXGY0NUBABikkS0A=w492-h240-k-no,true,7 am–6:30 pm,7 am–6:30 pm,7 am–6:30 pm,7 am–6:30 pm,7 am–6:30 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-11-11T05:49:50.265Z,,,
https://www.google.com/maps/place/Whipple+Service+Champions/data=!4m7!3m6!1s0x8752f4586142ebb7:0xc62db93c34e48db5!8m2!3d40.7198418!4d-111.9254983!16s%2Fg%2F1thp8ggx!19sChIJt-tCYVj0UocRtY3kNDy5LcY,Whipple Service Champions,4.7,14380,HVAC contractor,"1152 W 2400 S, West Valley City, UT 84119, United States","P39F+WR West Valley City, Utah, USA",https://whippleplumbing.com/areas-served/west-valley-city/?utm_source=google-gbp&utm_medium=organic&utm_campaign=*218*whipple-service-champions-west-valley-city,+1 801-214-1515,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNGEIzTmx12oAj3ZLKMi9TfLtmxkwXVd88Y958=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-11-11T05:49:56.426Z,,,
"https://www.google.com/maps/place/ARP+Plumbing,+Drains,+Sewer/data=!4m7!3m6!1s0x87528dea9c10232d:0x790cf17a950ac06!8m2!3d40.6050606!4d-111.675581!16s%2Fg%2F11nyt6_gvl!19sChIJLSMQnOqNUocRBqxQqRfPkAc","ARP Plumbing, Drains, Sewer",5.0,116,Plumber,,,https://arpplumber.com/,+1 801-682-2340,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNZcclBbnM0hARwJBOMfcunrnQPYT29AGzywyr1=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-11-11T05:50:02.533Z,,,
https://www.google.com/maps/place/Ace+Plumbers+West+Valley+City/data=!4m7!3m6!1s0x235a716ce615cf8d:0xabeb510acfbb2159!8m2!3d40.6970188!4d-111.9831264!16s%2Fg%2F11sjsfdmd6!19sChIJjc8V5mxxWiMRWSG7zwpR66s,Ace Plumbers West Valley City,5.0,11,Plumber,"3852 W 3500 S, West Valley City, UT 84120, United States","M2W8+RP West Valley City, Utah, USA",,+1 801-895-7763,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipM99pPfPQmjrMvkhtKGqgx7XPUAd0XWYP_JI3hP=w408-h560-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/plumbing++services+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-11-11T05:50:07.799Z,,,
"https://www.google.com/maps/place/YES!+Air+Conditioning,+Heating,+Plumbing+and+Electric/data=!4m7!3m6!1s0x8752f3308ca0f04f:0xd11f529f162b77ef!8m2!3d40.7088098!4d-112.0237867!16s%2Fg%2F1tdzx61p!19sChIJT_CgjDDzUocR73crFp9SH9E","YES! Air Conditioning, Heating, Plumbing and Electric",4.7,4660,HVAC contractor,"2819 S 5600 W #124, West Valley City, UT 84120, United States","PX5G+GF West Valley City, Utah, USA",https://www.theyesmancan.com/locations/utah/west-valley-city/?utm_source=google&utm_medium=gbp&utm_campaign=local_seo&utm_content=gbp_website_click,+1 801-683-9955,,https://lh3.googleusercontent.com/p/AF1QipNsh2LFBOaxIvHpokgJ_vmhKso3TfLZIAo0mJzb=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-11-11T05:50:13.223Z,,,
https://www.google.com/maps/place/Cascade+Plumbing/data=!4m7!3m6!1s0x87528b44a7ea06d3:0xfd073a8a61857ca5!8m2!3d40.7084447!4d-111.9392096!16s%2Fg%2F11lc_6lm06!19sChIJ0wbqp0SLUocRpXyFYYo6B_0,Cascade Plumbing,5.0,13,Plumber,"2854 S Redwood Rd, West Valley City, UT 84119, United States","P356+98 West Valley City, Utah, USA",https://www.cascadeplumber.com/,+1 801-970-9660,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPQALtCL4KJcUh8w0B5dExwL026E_o4I5F0TwU=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-11-11T05:50:18.847Z,,,
https://www.google.com/maps/place/Keemer+Plumbing/data=!4m7!3m6!1s0x87528c6bc480e197:0x998b066ad34719da!8m2!3d40.6682564!4d-111.962993!16s%2Fg%2F11c1q_c32l!19sChIJl-GAxGuMUocR2hlH02oGi5k,Keemer Plumbing,4.9,198,Plumber,"2964 W 4700 S #108, Taylorsville, UT 84129, United States","M29P+8R Taylorsville, Utah, USA",https://keemerplumbing.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 801-330-5383,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipMsHBjYBotbx6r4A1Bzx9YRHOpnQB_7WW8M_CDj=w408-h408-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-11-11T05:50:24.233Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Utah%27s+Best+Home+Pros/data=!4m7!3m6!1s0x87528d46d7a2add3:0xbdbdd28e6931ec70!8m2!3d40.6684288!4d-111.960624!16s%2Fg%2F11rfpgw001!19sChIJ062i10aNUocRcOwxaY7Svb0,Utah's Best Home Pros,4.9,77,HVAC contractor,"2854 W 4700 S Suite C3, West Valley City, UT 84119, United States","M29Q+9Q West Valley City, Utah, USA",https://utahsbesthomepros.com/,+1 385-324-1211,Closed ⋅ Opens 6 am Tue,https://lh3.googleusercontent.com/p/AF1QipPo0lmHnmTTfdg4MAjWf8wUkig9xo1YITBQ1XPl=w408-h544-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-11-11T05:50:29.929Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Murray+Plumbing/data=!4m7!3m6!1s0x87528d6442fe8f3b:0x6e6ddea1aa58ab4!8m2!3d40.6953602!4d-112.0269886!16s%2Fg%2F11bxdy2fr_!19sChIJO4_-QmSNUocRtIqlGurd5gY,Murray Plumbing,4.7,21,Plumber,"3549 S 5700 W, West Valley City, UT 84128, United States","MXWF+46 West Valley City, Utah, USA",,+1 801-636-6710,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMqOJqDfa1q8oUUHEQtygvGjoDH8l4FIMEyIXsp=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-11-11T05:50:35.471Z,,,
