placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,error
"https://www.google.com/maps/place/Barlow+Plumbing+Service+INC/@35.601067,-82.394502,13z/data=!3m1!4b1!4m6!3m5!1s0x8859f786e771bab7:0x6d382bed2ec6b797!8m2!3d35.601067!4d-82.394502!16s%2Fg%2F1tjz42g0",Barlow Plumbing Service INC,4.8,16,Plumber,,,http://www.barlowplumbing.net/,+1 828-581-0414,Closed ⋅ Opens 8 am Tue,,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-11-11T03:10:17.947Z,,,
https://www.google.com/maps/place/Barlow+Plumbing+Service+INC/data=!4m7!3m6!1s0x2eeaf57766ccfbc3:0x6a3e1aca2c424b5e!8m2!3d35.566055!4d-82.4857309!16s%2Fg%2F11vwyrsggw!19sChIJw_vMZnf16i4RXktCLMoaPmo,Barlow Plumbing Service INC,5.0,1,Plumber,,,https://barlowplumbing.net/,+1 828-251-9812,Open ⋅ Closes 4:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipOlmUr-qfyek962I1kkq0KKpkw4FqHVHDPhNn5m=w408-h306-k-no,true,8 am–4:30 am,8 am–4:30 am,8 am–4:30 am,8 am–4:30 am,8 am–4:30 am,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-11-11T03:10:23.816Z,,,
https://www.google.com/maps/place/Steven+Fleming+Plumbing/data=!4m7!3m6!1s0x8859f8c4b08bc6fd:0xd90a01ac2640ecca!8m2!3d35.638124!4d-82.317195!16s%2Fg%2F1262yg7nh!19sChIJ_caLsMT4WYgRyuxAJqwBCtk,Steven Fleming Plumbing,4.8,10,Plumber,"49 Carolina Heights, Black Mountain, NC 28711, United States","JMQM+64 Black Mountain, North Carolina, USA",,+1 828-669-6357,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JzJXnQgdXSIUVMzaWvTJAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=18.019041&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-11-11T03:10:26.651Z,,,
https://www.google.com/maps/place/All+Pro+Plumbing/data=!4m7!3m6!1s0x8859f91fcd962bd5:0xcd7e13bfd1a2edda!8m2!3d35.6264123!4d-82.3258798!16s%2Fg%2F1tczr1y0!19sChIJ1SuWzR_5WYgR2u2i0b8Tfs0,All Pro Plumbing,3.0,2,Plumber,"730 Holly Ave, Black Mountain, NC 28711, United States","JMGF+HJ Black Mountain, North Carolina, USA",,,Closed ⋅ Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MjaxixiLc3gzINIn3X9CcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=110.43284&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-11-11T03:10:31.559Z,,,
https://www.google.com/maps/place/Sam+Phillips+James+Plumbing/data=!4m7!3m6!1s0x8859f85cbf696f4d:0x59ebadd69fdd5461!8m2!3d35.6479017!4d-82.3542292!16s%2Fg%2F1tmqs289!19sChIJTW9pv1z4WYgRYVTdn9at61k,Sam Phillips James Plumbing,3.0,1,Plumber,"3161 N Fork Left Fork, Black Mountain, NC 28711, United States","JJXW+58 Black Mountain, North Carolina, USA",,+1 828-669-1010,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxbR80ZAzc9bjXvZtnN_gYAZevph5lNEuOTZmQ1F1jCFZnWIBrrU3wGLQH3v3hRcu0l5AT5RE9jUud9EbB4pgeDo3jhgz0a_zWFl-WEYzFTP0kFuJL-7XczwAf1dX4bG5r4ZEU9=w408-h725-k-no,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-11-11T03:10:34.463Z,,,
https://www.google.com/maps/place/Blue+Planet+Plumbing/data=!4m7!3m6!1s0x8859f2fa5c081c69:0x492e9cce8587c90b!8m2!3d35.5420672!4d-82.5213665!16s%2Fg%2F11h1s3mwl!19sChIJaRwIXPryWYgRC8mHhc6cLkk,Blue Planet Plumbing,4.9,1730,Plumber,"1131 Sweeten Creek Rd, Asheville, NC 28803, United States","GFRH+RF Asheville, North Carolina, USA",https://www.blueplanetplumbing.com/?utm_campaign=gmb,+1 828-423-6289,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOdBkpRcaeCIlKiAu3Awu6bFi13a8RIT-6yNTr1=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-11-11T03:10:39.475Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/PlumbSmart+Plumbing+%26+Drains/data=!4m7!3m6!1s0x88598ade7f010453:0x95e39ee5c643f0e5!8m2!3d35.6573245!4d-82.5776262!16s%2Fg%2F1vf9d2dv!19sChIJUwQBf96KWYgR5fBDxuWe45U,PlumbSmart Plumbing & Drains,4.8,565,Plumber,"1 Sunny Ridge Dr, Asheville, NC 28804, United States","MC4C+WW Asheville, North Carolina, USA",https://callplumbsmart.com/,+1 828-974-6147,Closed ⋅ Opens 7:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipMjHRdjiqm1hHfY-KNx-SpQdAmku_pfL5nRPxlG=w426-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-11-11T03:10:44.870Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Mike%27s+Plumbing/data=!4m7!3m6!1s0x8859f756519d697d:0xfbae796adc81fb58!8m2!3d35.5955904!4d-82.3908208!16s%2Fg%2F1th293db!19sChIJfWmdUVb3WYgRWPuB3Gp5rvs,Mike's Plumbing,,,Plumber,"102 Gibbs St, Swannanoa, NC 28778, United States","HJW5+6M Swannanoa, North Carolina, USA",,+1 828-686-4810,Closed ⋅ Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vqUlWyZY9ru2_w6zVKdoBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=145.74641&pitch=0&thumbfov=100,false,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-11-11T03:10:49.753Z,,,
https://www.google.com/maps/place/My+Plumbers+L.L.C./data=!4m7!3m6!1s0x3ee008ef5a1318f:0xf26455c5475610b8!8m2!3d35.5348575!4d-82.5287572!16s%2Fg%2F11rsdt9d9j!19sChIJjzGh9Y4A7gMRuBBWR8VVZPI,My Plumbers L.L.C.,5.0,135,Plumber,"1095 Hendersonville Rd Ste A3, Asheville, NC 28803, United States","GFMC+WF Asheville, North Carolina, USA",https://callmyplumbers.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,+1 828-708-7107,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNsmwUZu5Hgn9fN9zNSIVeZrSYTGhdfJS5kzLBs=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-11-11T03:10:54.790Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Anchor+Plumbing+Of+Wnc,+Inc/data=!4m7!3m6!1s0x8859f0d693b6db17:0x693973a42096da99!8m2!3d35.5836542!4d-82.4283632!16s%2Fg%2F11fll6jsg4!19sChIJF9u2k9bwWYgRmdqWIKRzOWk","Anchor Plumbing Of Wnc, Inc",3.8,28,Plumber,"9 Aldon Dr, Swannanoa, NC 28778, United States","HHMC+FM Swannanoa, North Carolina, USA",,,Closed ⋅ Opens 7 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LCp7EAQhxUzATHkUJXvf3g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=166.40114&pitch=0&thumbfov=100,false,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-11-11T03:10:59.699Z,,,
"https://www.google.com/maps/place/Peace+Of+Mind+Plumbing,+LLC/data=!4m7!3m6!1s0x88598d992f702dbd:0x6e2fe35a0da6691f!8m2!3d35.5540551!4d-82.6063215!16s%2Fg%2F11flg0jjtg!19sChIJvS1wL5mNWYgRH2mmDVrjL24","Peace Of Mind Plumbing, LLC",5.0,128,Plumber,"216 E Oakview Rd, Asheville, NC 28806, United States","H93V+JF Asheville, North Carolina, USA",,,Closed ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipPhm6JmIG3Ew29Vbc0j0TC__8Wij88VkOflvwh0=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-11-11T03:11:04.844Z,,,
https://www.google.com/maps/place/Four+Seasons+Plumbing/data=!4m7!3m6!1s0x88599323edd8a937:0x82a33509a24cece9!8m2!3d35.4121782!4d-82.5706949!16s%2Fg%2F1td4367c!19sChIJN6nY7SOTWYgR6exMogk1o4I,Four Seasons Plumbing,4.9,4403,Plumber,"3632 Butler Bridge Rd, Mills River, NC 28759, United States","CC6H+VP Mills River, North Carolina, USA",https://callfourseasons.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 828-216-3894,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzafskkUNs75hoziwSrX7YVOmNYqJuJtjYsioYdqmAu-0YQLg42kCCN9SImdyJJuKfNy4Himts8Kx-zQeGs7c5PgibsmaiTGAmp9DEyFzlBVnsiEErULNDDoINiexdPw-HR4XjlEBRPr0pL=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-11-11T03:11:09.889Z,,,
"https://www.google.com/maps/place/Spartan+Plumbing,+Inc/data=!4m7!3m6!1s0x8850adb99c1c3737:0x36943efd2218d076!8m2!3d35.5858055!4d-82.6374784!16s%2Fg%2F11dxb231kt!19sChIJNzccnLmtUIgRdtAYIv0-lDY","Spartan Plumbing, Inc",4.9,138,Plumber,"78 Bailey Rd, Asheville, NC 28806, United States","H9P7+82 Asheville, North Carolina, USA",https://asheville-plumber.com/,+1 828-772-6076,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipOf2WASNtWSCzrc45pEWY8KDvaOb6W_1RZwr1cF=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-11-11T03:11:14.901Z,,,
https://www.google.com/maps/place/Roto-Rooter+Plumbing+%26+Drain+Service/data=!4m7!3m6!1s0x8859ec55b154921b:0x201168b223e8e01d!8m2!3d35.4613043!4d-82.5154972!16s%2Fg%2F11c0pz8_jz!19sChIJG5JUsVXsWYgRHeDoI7JoESA,Roto-Rooter Plumbing & Drain Service,4.8,1617,Plumber,"44 Buck Shoals Rd Unit H5, Arden, NC 28704, United States","FF6M+GR Arden, Asheville, NC, USA",https://www.rotorooter.com/ashevillenc/,+1 828-348-7333,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNiBzKUHWAPyix2jXAQrqFTL8SO57UJ3hN_n__B=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-11-11T03:11:20.059Z,Identifies as women-owned,,
"https://www.google.com/maps/place/Black+Mountain+Handyman,+LLC/data=!4m7!3m6!1s0x88575571f56c342f:0x661867ff37b8c71a!8m2!3d35.616634!4d-82.318446!16s%2Fg%2F11fss_102j!19sChIJLzRs9XFVV4gRGse4N_9nGGY","Black Mountain Handyman, LLC",4.8,74,Handyman/Handywoman/Handyperson,"117 Sutton Ave, Black Mountain, NC 28711, United States","JM8J+MJ Black Mountain, North Carolina, USA",https://www.blackmountainhandyman.com/,+1 828-712-1123,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPSEE7ONranOTXBY8a8aX7kemacD0fr3dJbiaEr=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-11-11T03:11:25.160Z,,,
"https://www.google.com/maps/place/Cain's+Septic+Service+LLC./@35.6102453,-82.3234207,17z/data=!3m1!4b1!4m6!3m5!1s0x6d85f95d1fae62eb:0x32de4a11cce89a5e!8m2!3d35.6102453!4d-82.3234207!16s%2Fg%2F11synky01t",Cain's Septic Service LLC.,5.0,6,Septic system service,"107 Dilling Ave, Black Mountain, NC 28711, United States","JM6G+3J Black Mountain, North Carolina, USA",https://sites.google.com/cainssepticservice.com/home/home,+1 828-424-1149,Closed ⋅ Opens 9 am Tue,,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-11-11T03:11:32.160Z,,,
https://www.google.com/maps/place/Perfect+72%C2%B0/data=!4m7!3m6!1s0x8859f961b69489df:0xb75598f943224413!8m2!3d35.5838754!4d-82.3248395!16s%2Fg%2F11jmzgzldf!19sChIJ34mUtmH5WYgRE0QiQ_mYVbc,Perfect 72°,4.9,119,HVAC contractor,,,https://www.perfect72hvac.com/,+1 828-489-1889,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOzk-CNuiSI05vWRBtaJcKFiGzC18CAp3SVu4yd=w408-h527-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-11-11T03:11:36.924Z,,,
https://www.google.com/maps/place/Gentry+Service+Group/data=!4m7!3m6!1s0x8859f7eb8ad58aed:0x823d5f579d9d056!8m2!3d35.5937571!4d-82.4059923!16s%2Fg%2F11fjy4nb_s!19sChIJ7YrViuv3WYgRVtDZefXVIwg,Gentry Service Group,4.8,624,Furnace repair service,"100 Buckeye Access Rd, Swannanoa, NC 28778, United States","HHVV+GJ Swannanoa, North Carolina, USA",https://www.gentryservice.com/,+1 828-581-4045,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMn0rqsMQWtS8NQSEaQz9lH5-w5cJMmJUgZe1uu=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-11-11T03:11:42.017Z,,,
https://www.google.com/maps/place/Semper+Fi+Custom+Remodeling+of+Asheville/data=!4m7!3m6!1s0x8859f9d35f68b169:0x765796e981aa537b!8m2!3d35.6083457!4d-82.34894!16s%2Fg%2F11h01s06ss!19sChIJabFoX9P5WYgRe1OqgemWV3Y,Semper Fi Custom Remodeling of Asheville,4.9,78,Remodeler,"3038 US-70, Black Mountain, NC 28711, United States","JM52+8C Black Mountain, North Carolina, USA",http://www.sfcustomremodeling.com/,+1 828-279-6703,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipN45wyRVNT862_cCERP1nwpLS61q4t7y3sjOZ4i=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-11-11T03:11:47.094Z,Identifies as veteran-owned,,
