placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Z+Pool+Services+Jacksonville/data=!4m7!3m6!1s0x66471ca5d70e09b:0x5c415aae8c081826!8m2!3d30.34499!4d-81.683107!16s%2Fg%2F11lp5724nm!19sChIJm-BwXcpxZAYRJhgIjK5aQVw,Z Pool Services Jacksonville,4.8,163,Pool cleaning service,,,https://zpooljax.com/,+1 904-850-8505,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPTK0X2emC2T6LERkmJqwjRslWZeaBR1bN_PavT=w559-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-10-27T19:14:09.934Z,,,,
https://www.google.com/maps/place/Amenity+Pool+Services/data=!4m7!3m6!1s0x88e44a31b78c4a8d:0xecefbc22cc4b18af!8m2!3d30.1115693!4d-81.4186228!16s%2Fg%2F12hrv36bp!19sChIJjUqMtzFK5IgRrxhLzCK87-w,Amenity Pool Services,4.6,96,Pool cleaning service,"101 Marketside Avenue Suite 404-152, Ponte Vedra Beach, FL 32081, United States","4H6J+JH Ponte Vedra Beach, Florida, USA",https://amenitypool.com/locations/jacksonville-fl/?utm_source=gbp&utm_medium=organic,+1 904-500-7665,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMFWw8g-hdAkIfRTqR0lZGxZUFI9qXpWvEDNJoL=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-10-27T19:14:16.794Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Suncaster+Pool+Services/data=!4m7!3m6!1s0x4001834855dde5b3:0xce875ef7e47ee894!8m2!3d30.3646359!4d-81.683107!16s%2Fg%2F11v61frk8c!19sChIJs-XdVUiDAUARlOh-5Pdeh84,Suncaster Pool Services,5.0,66,Swimming pool repair service,,,https://www.suncasterpoolservices.com/,+1 904-339-5036,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz3Iogro85iTK_6bHtUwg3KYBWiKQMT7Ik4pAE2zT_jUvCmvnUe8L4FNBBy5QFmlHSYXROkmtXqIAQ-oNUGS70EOSUnYWCAC5-V5fKT3WXTlPb9_NMc9BH2_9vt36vavEAkYY0t=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-10-27T19:14:22.451Z,,,,
https://www.google.com/maps/place/Hidden+Gem+Pools/data=!4m7!3m6!1s0x88e5cb1f0ad1d65f:0x17959113ab069a29!8m2!3d30.2415132!4d-81.5192261!16s%2Fg%2F11t75q_f6k!19sChIJX9bRCh_L5YgRKZoGqxORlRc,Hidden Gem Pools,4.8,20,Swimming pool repair service,"7643 Gate Pkwy ste 104 288, Jacksonville, FL 32256, United States","6FRJ+J8 Deerwood, Jacksonville, FL, USA",http://www.hiddengempools.com/,+1 904-884-3825,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyQA2nf4gbJRNK18Ed3CHHj8laMeW5jUg89Ixe9rwKIXkrjnyYHn99SMe0YlZ5m116-hoL0ZKcZk0VQ6oowCOWBrUCLesgCb9XrKpxRTnAPO7dWgxWUNESkFqPgV7BS1VRzthVaGt0MMSo=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-10-27T19:14:28.639Z,,,,
https://www.google.com/maps/place/Scott%27s+Pools+%26+Spas/data=!4m7!3m6!1s0xab5459eb2e10e575:0xb62488d85fae0c3d!8m2!3d30.2979275!4d-81.3963479!16s%2Fg%2F11sc_6n4q5!19sChIJdeUQLutZVKsRPQyuX9iIJLY,Scott's Pools & Spas,5.0,56,Swimming pool contractor,"530 Barbara Ln, Jacksonville Beach, FL 32250, United States","7JX3+5F Jacksonville Beach, Florida, USA",http://scottspools.net/,+1 904-364-0028,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNqFxXQZGvPEhwtA0YcKsMJY8n3WCXY3zo0-6Hz=w408-h241-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-10-27T19:14:34.263Z,,,,
"https://www.google.com/maps/place/Pools+by+FloridaScapes,+LLC/data=!4m7!3m6!1s0xa6d616b945593bb9:0x56683416f6293982!8m2!3d30.20284!4d-81.6558305!16s%2Fg%2F11stpwfm7d!19sChIJuTtZRbkW1qYRgjkp9hY0aFY","Pools by FloridaScapes, LLC",5.0,16,Swimming pool contractor,,,http://www.poolsbyfloridascapes.com/,+1 904-347-1946,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOhLYWd830latk2J6twgeTOEcORvHArTqiXnZpc=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-10-27T19:14:40.067Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/WSJ+Pool+Services/data=!4m7!3m6!1s0x88e5cb5dc7b85167:0x95576ef3fbef2f08!8m2!3d30.2415296!4d-81.5192033!16s%2Fg%2F11kjyjd4pn!19sChIJZ1G4x13L5YgRCC_v-_NuV5U,WSJ Pool Services,5.0,16,Pool cleaning service,"7643 Gate Pkwy Suite 104-1230, Jacksonville, FL 32256, United States","6FRJ+J8 Deerwood, Jacksonville, FL, USA",https://www.poolservicejacksonville.com/,+1 904-747-9636,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMALW2zVIHHVItnCJxG5T9ebYbo6E5KQmR8Xrh_=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-10-27T19:14:45.878Z,,,,
"https://www.google.com/maps/place/Earlybird+Pool+Services,+LLC/data=!4m7!3m6!1s0x23549dcd055f974f:0xa199f94809fb8299!8m2!3d30.34499!4d-81.683107!16s%2Fg%2F11y3r14k76!19sChIJT5dfBc2dVCMRmYL7CUj5maE","Earlybird Pool Services, LLC",5.0,20,Pool cleaning service,,,http://earlybirdpoolservices.com/,+1 863-414-4114,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzYlYDQjfEd2iytxcXEH1D5qbaQd5UzJGoDlLw7keE0p0ByBCROwaU25_rA7-dfs-QrB7t33de2pvGkGK_-IZC1VCPf39VnGi6sUXkVSLDRDlm9O6zroK7iK3c10rbJ317ThHpD=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-10-27T19:14:50.855Z,,,,
https://www.google.com/maps/place/Cabana+Springs+Pool+Cleaning+And+Repair/data=!4m7!3m6!1s0x88e44ba0fe72be31:0x8fafe99e9dd4b1fb!8m2!3d29.8442735!4d-81.5162765!16s%2Fg%2F11hltbyxcb!19sChIJMb5y_qBL5IgR-7HUnZ7pr48,Cabana Springs Pool Cleaning And Repair,5.0,33,Swimming pool repair service,,,http://www.cabanasprings.com/,+1 386-216-6793,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMqF0PtVuLmFNOSbK09b9__0Vsw-eIf0QLWQZRq=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-10-27T19:14:55.940Z,,,,
https://www.google.com/maps/place/SurfSide+Pools+%26+Spas/data=!4m7!3m6!1s0x88e449a84d0f6713:0xc80374917c96bf4!8m2!3d30.2816675!4d-81.3982203!16s%2Fg%2F1w4f8x_t!19sChIJE2cPTahJ5IgR9GvJF0k3gAw,SurfSide Pools & Spas,4.6,49,Swimming pool contractor,"545 S 10th St, Jacksonville Beach, FL 32250, United States","7JJ2+MP Jacksonville Beach, Florida, USA",http://www.surfsidepools.net/,+1 904-246-2666,Closes soon ⋅ 4 pm ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNU8BHLi-F-ONgcmxdaDAgZG-x5pkmhSFVl2bUM=w425-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-10-27T19:15:01.911Z,,,,
