placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/Osborn+Associates/data=!4m7!3m6!1s0x89e3a43099ba2841:0xc438177297aa839f!8m2!3d42.650399!4d-71.3034789!16s%2Fg%2F1vpptjjd!19sChIJQSi6mTCk44kRn4Oql3IXOMQ,Osborn Associates,4.6,54,Tax preparation service,"415 Bridge St, Lowell, MA 01850, United States","MM2W+5J Lowell, Massachusetts, USA",,+1 978-458-7168,Open ⋅ Closes 1 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=A7zH8Y-0c3WQ-qrM19shlA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=136.95137&pitch=0&thumbfov=100,true,9 am–1 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–4 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-10-19T15:44:17.747Z,,,
https://www.google.com/maps/place/Instant+Tax+Service/data=!4m7!3m6!1s0x89e3a44a0f459497:0x349a3a74c924abfb!8m2!3d42.6566896!4d-71.3118227!16s%2Fg%2F1vcq8l_p!19sChIJl5RFD0qk44kR-6skyXQ6mjQ,Instant Tax Service,4.6,23,Tax preparation service,"286 W 6th St, Lowell, MA 01850, United States","MM4Q+M7 Lowell, Massachusetts, USA",,+1 978-735-2785,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMh__5mmUv6NTfXrsA4o1WndvVJRjwHevfqPzoO=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-10-19T15:44:23.868Z,,,
"https://www.google.com/maps/place/GM+Tax+Service,+Inc./data=!4m7!3m6!1s0x89e3a441482c357d:0x60fdaf1e28fc03f9!8m2!3d42.646783!4d-71.3155945!16s%2Fg%2F113hl7drw!19sChIJfTUsSEGk44kR-QP8KB6v_WA","GM Tax Service, Inc.",4.6,11,Tax preparation service,"463 Merrimack St, Lowell, MA 01854, United States","JMWM+PQ Lowell, Massachusetts, USA",,+1 978-677-9857,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipNIhdeYCtw4Q1r-VRr-RnVMKQ-AyEUFVPZBZGug=w426-h240-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-10-19T15:44:28.781Z,,,
https://www.google.com/maps/place/Centro+de+Servicios+La+Hispanidad/data=!4m7!3m6!1s0x89e3a46acb55c3a7:0x55ff58f6d7854d48!8m2!3d42.6405521!4d-71.3111982!16s%2Fg%2F1q5bx4y1k!19sChIJp8NVy2qk44kRSE2F1_ZY_1U,Centro de Servicios La Hispanidad,4.9,19,Tax preparation service,"171 Appleton St, Lowell, MA 01852, United States","JMRQ+6G Lowell, Massachusetts, USA",,+1 978-937-2484,"Closed ⋅ Opens 9 am Mon

Updated by phone call 1 week ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=V2M7EoUtSV7eOtFhuGKCxQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=323.85297&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-10-19T15:44:33.722Z,,,
https://www.google.com/maps/place/Olam+Multiservices/data=!4m7!3m6!1s0x89e3a52cb82fb389:0x525e9fa3a9554f2!8m2!3d42.6361952!4d-71.303684!16s%2Fg%2F11x5r9ln2_!19sChIJibMvuCyl44kR8lSVOvrpJQU,Olam Multiservices,4.5,24,Chartered accountant,"55 Wamesit St, Lowell, MA 01852, United States","JMPW+FG Lowell, Massachusetts, USA",,+1 978-265-2768,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNUoi8tXNqU6NMA4wY93h-qD3A6IuB9-ns5p6Vq=w408-h544-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–3 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-10-19T15:44:40.067Z,,,
https://www.google.com/maps/place/AA+Tax+Ace+Accounting+%26+Tax+Services/data=!4m7!3m6!1s0x89e3a47b4ae66d5f:0x6e1e98f581e7397b!8m2!3d42.6350553!4d-71.3276697!16s%2Fg%2F11f6567_37!19sChIJX23mSnuk44kReznngfWYHm4,AA Tax Ace Accounting & Tax Services,5.0,1,Accountant,"327 Westford St, Lowell, MA 01851, United States","JMPC+2W Lowell, Massachusetts, USA",https://sites.google.com/view/aataxservices/home,+1 978-726-1990,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IVfKO7q_8UGcBqsm2hZnjQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=336.29208&pitch=0&thumbfov=100,true,11 am–5 pm,Closed,1–5 pm,1–5 pm,1–5 pm,1–5 pm,11 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-10-19T15:44:45.194Z,,,
https://www.google.com/maps/place/Jackson+Hewitt+Tax+Service/data=!4m7!3m6!1s0x89e3a430ecbd6a4f:0xe78c01a8359e6d6a!8m2!3d42.6512976!4d-71.3034714!16s%2Fg%2F1tmplj6n!19sChIJT2q97DCk44kRam2eNagBjOc,Jackson Hewitt Tax Service,4.7,203,Tax preparation,"480 Bridge St #1, Lowell, MA 01850, United States","MM2W+GJ Lowell, Massachusetts, USA",https://office.jacksonhewitt.com/tax-preparation-services-locations/en/ma/lowell/480-bridge-st/16433?utm_source=google&utm_medium=local&utm_campaign=local&utm_content=16433,+1 978-454-4900,"Closed ⋅ Opens 10 am Mon

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNDFhWqQwZ6gCBNHr2Bqgbc4oWXxWol8rQE7OTT=w408-h408-k-no,true,Closed,10 am–5 pm,Closed,10 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-10-19T15:44:50.352Z,Identifies as women-owned,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x89e3a43094178f45:0x1d94e88b97f5f249!8m2!3d42.6510382!4d-71.3035668!16s%2Fg%2F1thk9rw1!19sChIJRY8XlDCk44kRSfL1l4volB0,H&R Block,4.8,81,Tax preparation service,"456 Bridge St, Lowell, MA 01850, United States","MM2W+CH Lowell, Massachusetts, USA",https://www.hrblock.com/tax-office-near-me/massachusetts/lowell/19950/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 978-454-1822,,https://lh3.googleusercontent.com/p/AF1QipNrC9579IaQlTblM8G-D6jH849oKoMZ8c5y-ouh=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-10-19T15:44:53.280Z,,,
https://www.google.com/maps/place/Fineberg+Gray+%26+Associates/data=!4m7!3m6!1s0x89e3a47b525ee385:0xf6d992140233d0ae!8m2!3d42.6380441!4d-71.3205572!16s%2Fg%2F1tfstx3q!19sChIJheNeUnuk44kRrtAzAhSS2fY,Fineberg Gray & Associates,4.3,6,Tax preparation service,"704 Middlesex St, Lowell, MA 01851, United States","JMQH+6Q Lowell, Massachusetts, USA",,+1 978-452-5003,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZvaWwWzCobez3A8FJSVVUA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=162.30817&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-10-19T15:44:56.138Z,,,
"https://www.google.com/maps/place/JNA+Professional+Services,+LLC/data=!4m7!3m6!1s0x89e3a58d1d169273:0x3083fae90481329f!8m2!3d42.6306989!4d-71.3215273!16s%2Fg%2F11lgz293sv!19sChIJc5IWHY2l44kRnzKBBOn6gzA","JNA Professional Services, LLC",5.0,15,Tax consultant,"325 Chelmsford St Unit 1, Lowell, MA 01851, United States","JMJH+79 Lowell, Massachusetts, USA",http://jnaprofessionalservices.com/,+1 978-309-3200,Closed ⋅ Opens 3 pm Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6J2bgqfw0FxSQ-oTYLAiwA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=36.858074&pitch=0&thumbfov=100,true,Closed,3–6 pm,3–6 pm,3–6 pm,3–6 pm,3–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-10-19T15:45:01.092Z,LGBTQ+ friendly,,
