placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/Sandia+Vista+Psychiatric-Mental+Health/data=!4m7!3m6!1s0x872273f74e393535:0x435478bd44b20e73!8m2!3d35.1845774!4d-106.662099!16s%2Fg%2F11tcv1m__8!19sChIJNTU5TvdzIocRcw6yRL14VEM,Sandia Vista Psychiatric-Mental Health,4.9,77,Mental health service,"9384 Valley View Dr NW Suite 200, Albuquerque, NM 87114, United States","58MQ+R5 Albuquerque, New Mexico, USA",http://www.sandiavista.com/,+1 505-225-3110,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNjlS3yyA7hce96r4G-gTMR4tT3UNDZxdGlYYA1=w408-h544-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-12-16T00:39:17.065Z,,
https://www.google.com/maps/place/Central+Desert+Health+Hospital/data=!4m7!3m6!1s0x87220ca36e3142ed:0xf47486d01ba72efc!8m2!3d35.1378735!4d-106.6077558!16s%2Fg%2F11gd1wgvbv!19sChIJ7UIxbqMMIocR_C6nG9CGdPQ,Central Desert Health Hospital,2.2,105,Mental health clinic,"1525 N Renaissance Blvd NE, Albuquerque, NM 87107, United States","49QR+4V Albuquerque, New Mexico, USA",https://centraldesertbh.com/,+1 505-243-3387,Closed · Opens 8:30 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwA33npOt0McjF-QBKQe7K26clxug7PekC7Lh361PfiF-s2zbXjTHixSKUO3btveLLgZPIu-r21iYnA41gmTiLnujZ5CGNW8EYF8pDEjc7R5mu_Q7AMZjVo9z3iq2DjYpQt9fQZUQ=w408-h291-k-no,false,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-12-16T00:39:22.914Z,,
https://www.google.com/maps/place/Bosque+Mental+Health+Associates+Inc/data=!4m7!3m6!1s0x8722738c44e52f43:0xe383f611e413797b!8m2!3d35.1285208!4d-106.5839725!16s%2Fg%2F1tfmcpvf!19sChIJQy_lRIxzIocRe3kT5BH2g-M,Bosque Mental Health Associates Inc,4.2,31,Mental health service,"5310 Homestead Rd NE STE 300, Albuquerque, NM 87110, United States","4CH8+CC Albuquerque, New Mexico, USA",http://www.bosquementalhealth.com/,+1 505-503-6838,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxAiL3a3o-xt2PbaYzakIPznN1GPgqNZ9G25y11Z22fip6wPd4W6Bs0WG3saDPWZwLanlZ8wzfm3--FGeb2I0VMc6eI6mfLYb4aUhNNIXE3j1AMVpuRPegBdisg5N__0PzHpEms=w408-h544-k-no,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-12-16T00:39:27.827Z,LGBTQ+ friendly,
"https://www.google.com/maps/place/Calm+Psychiatry,+PC/data=!4m7!3m6!1s0x87227378af020797:0x7cc3b51ecd7e6b91!8m2!3d35.1560861!4d-106.6798676!16s%2Fg%2F11k9wx4pfb!19sChIJlwcCr3hzIocRkWt-zR61w3w","Calm Psychiatry, PC",4.7,29,Nurse practitioner,"6300 Riverside Plaza Ln STE 100-23, Albuquerque, NM 87120, United States","584C+C3 Albuquerque, New Mexico, USA",https://calmpsychcare.com/,+1 505-507-1132,"Closes soon · 6 pm · Opens 8 am Tue

Confirmed by phone call 10 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-UCUidBmuOWoqXqVZa0ZdQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=295.95547&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-12-16T00:39:32.786Z,,
"https://www.google.com/maps/place/Blue+Mesa+Psychiatry+and+Counseling,+LLC/data=!4m7!3m6!1s0x872275b00c24f92d:0x5227704561ef10b!8m2!3d35.1586666!4d-106.5616985!16s%2Fg%2F11jnnvmsv_!19sChIJLfkkDLB1IocRC_EeVgR3IgU","Blue Mesa Psychiatry and Counseling, LLC",3.8,13,Mental health service,"7007 Wyoming Blvd NE F1, Albuquerque, NM 87109, United States","5C5Q+F8 Albuquerque, New Mexico, USA",http://bluemesapsych.com/,+1 505-807-3086,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyQ3GFA1i62MRrq0tKmk_PCPsaL-Vnl7lHCcBjNUGXd59j7U4AikPaEL9DMHR8sbpIXPvftkv45chhLJS5XpOq38u0laxu39V7Pk2objNSd0hN8sZC6s9Bj57cg8vgpcirjHbZgDQ=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-12-16T00:39:35.558Z,,
https://www.google.com/maps/place/Vanguard+Behavioral+Health/data=!4m7!3m6!1s0x872275b3225aa461:0x641b4e05c5443465!8m2!3d35.1223461!4d-106.6046545!16s%2Fg%2F11k4k9ktvy!19sChIJYaRaIrN1IocRZTRExQVOG2Q,Vanguard Behavioral Health,4.6,66,Addiction treatment center,"3655 Carlisle Blvd NE, Albuquerque, NM 87110, United States","49CW+W4 Albuquerque, New Mexico, USA",https://vanguardbehavioral.com/?utm_source=GBP&utm_medium=organic,+1 866-425-1912,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwWTlw0h3csy9MMqGXCvfQmcgxHt7blxe47BCTHKsuvmxbEH15nLs6ZJPdgIjOIuSRrh0KkgfI9wP4ywUsHz5nqLMfDZp5z7peVyTsid80i0SbrjA-XdeBqSq1_YN_k4KNfRlk=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-12-16T00:39:40.453Z,,
https://www.google.com/maps/place/ABQ+Behavioral+Services/data=!4m7!3m6!1s0x87227532422ffaf1:0xa1d3bf3b19f6de20!8m2!3d35.1160023!4d-106.5685735!16s%2Fg%2F11bwn7293d!19sChIJ8fovQjJ1IocRIN72GTu_06E,ABQ Behavioral Services,4.3,415,Mental health clinic,"2900 Louisiana Blvd NE Suite C1, Albuquerque, NM 87110, United States","4C8J+CH Albuquerque, New Mexico, USA",,+1 505-884-7873,Closed · Opens 7 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4PP5spetTDNaQi16kyICXA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.89386&pitch=0&thumbfov=100,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-12-16T00:39:45.666Z,,
https://www.google.com/maps/place/Southwest+Integrated+Behavioral+Health+LLC/data=!4m7!3m6!1s0x87220cbf3bde6395:0xe45cb556b15d5da4!8m2!3d35.1508489!4d-106.5946407!16s%2Fg%2F1tv24ly0!19sChIJlWPeO78MIocRpF1dsVa1XOQ,Southwest Integrated Behavioral Health LLC,3.4,36,Mental health service,"5951 Jefferson St NE Suite c, Albuquerque, NM 87109, United States","5C24+84 Albuquerque, New Mexico, USA",https://www.swibh.com/,+1 505-247-4900,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPP_cDxaGTYXAf9dmr27ZRy4eNFmA9TAlzVDdw=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-12-16T00:39:50.587Z,,
https://www.google.com/maps/place/Essential+Mental+Health/data=!4m7!3m6!1s0x8722754cb679bf1f:0x5985f4e25d2226b9!8m2!3d35.1885743!4d-106.5954694!16s%2Fg%2F1hc2s868x!19sChIJH795tkx1IocRuSYiXeL0hVk,Essential Mental Health,4.9,60,Mental health clinic,"9007 Washington St NE, Albuquerque, NM 87113, United States","5CQ3+CR Albuquerque, New Mexico, USA",http://www.essentialmentalhealth.org/,+1 505-209-3412,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipOdLOoFFNyPGs4gLQCr93ociP8tJWlgHcyId5x0=w408-h271-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–5 pm,9 am–2 pm,9 am–12 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-12-16T00:39:55.391Z,,
https://www.google.com/maps/place/Juniper+Psychiatry/data=!4m7!3m6!1s0x8718a1c9713564c7:0x5c399ee1b4907582!8m2!3d35.1361003!4d-106.5895238!16s%2Fg%2F11sn_5jkdf!19sChIJx2Q1ccmhGIcRgnWQtOGeOVw,Juniper Psychiatry,5.0,1,Psychiatrist,"4810 Hardware Dr NE, Albuquerque, NM 87109, United States","4CP6+C5 Albuquerque, New Mexico, USA",https://www.juniperpsychiatry.com/,+1 505-705-1024,Closes soon · 6 pm · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=U1OUxvbkJYkLOlbxKVZWrQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=17.604202&pitch=0&thumbfov=100,true,12–6 pm,9 am–2 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-12-16T00:40:00.235Z,Identifies as women-owned,
https://www.google.com/maps/place/Pine+Psychiatric+Care+Services/data=!4m7!3m6!1s0x87220d48b60c8867:0x646aef240a009dd7!8m2!3d35.1121661!4d-106.5777275!16s%2Fg%2F11s2mrnkw8!19sChIJZ4gMtkgNIocR150ACiTvamQ,Pine Psychiatric Care Services,4.7,42,Psychiatrist,"2727 San Pedro Dr NE # 118, Albuquerque, NM 87110, United States","4C6C+VW Albuquerque, New Mexico, USA",https://www.pinepsychiatriccareservices.com/,+1 505-361-6580,"Closed · Opens 8 am Wed

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMqQT3wOcAcbTDjvQXuXKOvsx5Ejlk9wsiQcGQ=w408-h308-k-no,true,8 am–5 pm,Closed,8 am–5 pm,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-12-16T00:40:05.147Z,,
