placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Generator+Supercenter+of+Pittsburgh/data=!4m7!3m6!1s0x8834f77af64f3721:0xc25fbb3c7a1b3d2b!8m2!3d40.4098529!4d-80.0158908!16s%2Fg%2F11sxx6yyxh!19sChIJITdP9nr3NIgRKz0bejy7X8I,Generator Supercenter of Pittsburgh,4.8,71,Electric generator shop,· Delivery,"1519 W Liberty Ave, Pittsburgh, PA 15226, United States","CX5M+WJ Pittsburgh, Pennsylvania, USA",http://generatorsupercenterofpittsburgh.com/,+1 412-947-4472,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy3n_jrf77e3wlfazY2b8MuCDDnamgCeF5Rm0JgYf4sWjCBrARfX21zJN_Kmchfr67gFcKGaZfhCodQhjj5kstWNl-5uqocki_wkKBC2eZGNJa2SmBrHeCIVrptSluuwWAQfTGI=w408-h306-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-01-10T22:57:55.985Z,,,
https://www.google.com/maps/place/Wagner+Brothers/data=!4m7!3m6!1s0x8834f1b5a3ebf3c9:0xc619b7a0bf0da4db!8m2!3d40.4366837!4d-79.9783838!16s%2Fg%2F11hlwpzbwx!19sChIJyfPro7XxNIgR26QNv6C3GcY,Wagner Brothers,4.8,53,Electrical installation service,,"304 Jumonville St #1781, Pittsburgh, PA 15219, United States","C2PC+MJ Pittsburgh, Pennsylvania, USA",,+1 412-899-2885,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyT5AVSKfVE7G_iFme7wvwQthsH946Kj4ShStR-giaozyVJOpzuybZgDAibl5W8Zl2HnBcOB-Qrpqa7J5oP5ArFwqXnxqQ_JelgX8JjNo0oHc80Loa4SZDnY0l6hTa9D_KDb18ocw=w408-h305-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-01-10T22:58:01.842Z,,,
https://www.google.com/maps/place/Hurricane+Home+Solutions/data=!4m7!3m6!1s0x8834eb74c64a0b19:0x754866ce56662002!8m2!3d40.4530274!4d-79.7992784!16s%2Fg%2F11ld88c18w!19sChIJGQtKxnTrNIgRAiBmVs5mSHU,Hurricane Home Solutions,4.6,20,Electric generator shop,,"1392 Frey Rd, Pittsburgh, PA 15235, United States","F632+67 Pittsburgh, Pennsylvania, USA",https://www.hurricanehomesolutions.com/,+1 833-999-0039,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwXokl6C5UQ0YSxwStJLe2t3mrgxPRyOFrb6F2N8i49033q_P3xkfy9kdFhB3rgKFEgI0fVWihciynhhY3eTjBT7aCGlEN8vskJvnrC7n4Qqkq42EDECUoYqoWXNABvDZvJVhm4cFikO9I=w408-h544-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-01-10T22:58:06.767Z,,,
https://www.google.com/maps/place/Gumpher+Electrical+Service/data=!4m7!3m6!1s0x8834ef687f253bff:0xee5d1a0416e58221!8m2!3d40.385922!4d-79.8021939!16s%2Fg%2F11t4w_2xyn!19sChIJ_zslf2jvNIgRIYLlFgQaXe4,Gumpher Electrical Service,4.4,25,Electrician,,"630 5th Ave, East McKeesport, PA 15035, United States","95PX+94 East McKeesport, Pennsylvania, USA",https://www.gumpherinc.com/,+1 412-275-6108,"Closed · Opens 8:30 am Mon

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPFUAYMEBvLt486TxrNkKrUlkU4kx-4ZeL6m37Y=w408-h544-k-no,true,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-01-10T22:58:11.721Z,Identifies as women-owned,,
https://www.google.com/maps/place/Steel+City+Natural+Gas/data=!4m7!3m6!1s0xa9f1e87528cc9617:0x52a535b23a7e8f61!8m2!3d40.2878835!4d-79.7466554!16s%2Fg%2F11m78rhywj!19sChIJF5bMKHXo8akRYY9-OrI1pVI,Steel City Natural Gas,5.0,40,Plumber,,,,https://steelcitynaturalgas.com/,+1 412-206-9649,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxRC3Z5RIijHJQ4gFK5DozEHbefQx3f_2VFc8bUnzGmgVaU_NSjtzDOiGmaqvWOYcNFQ5zNX3klCvRBSe-DLtxhcOxe1-rjCYi25m3oJiyV8YD4pBwoO1V5jSYTeEjCH4C_M0lA4ApQ_SvY=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-01-10T22:58:16.350Z,,,
https://www.google.com/maps/place/JT+ELECTRIC+HEATING+%26+COOLING/data=!4m7!3m6!1s0x8834f15f8e9878df:0xfea30bebe7288cf9!8m2!3d40.3814412!4d-79.9745002!16s%2Fg%2F11lpzd1r9r!19sChIJ33iYjl_xNIgR-Ywo5-sLo_4,JT ELECTRIC HEATING & COOLING,4.6,34,Electrician,,"3018 Elroy Ave, Pittsburgh, PA 15227, United States","92JG+H5 Pittsburgh, Pennsylvania, USA",https://www.facebook.com/THE24hr.electrician,+1 412-628-0147,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNYSeVht11DuHtx9JOXLB7acta-daBye24Cl_SG=w408-h661-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-01-10T22:58:21.242Z,,,
https://www.google.com/maps/place/Boehmer+Heating+%26+Cooling/data=!4m7!3m6!1s0x8834f6d27d4d55ef:0xaf11018beeae94e3!8m2!3d40.4143792!4d-80.0116536!16s%2Fg%2F1tsbmsh9!19sChIJ71VNfdL2NIgR45Su7osBEa8,Boehmer Heating & Cooling,4.8,1326,HVAC contractor,,"300 Hargrove St, Pittsburgh, PA 15226, United States","CX7Q+Q8 Pittsburgh, Pennsylvania, USA",https://www.boehmerheating.com/?utm_source=gbp&utm_medium=organic,+1 412-550-4296,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOKgrYVHAm2Bqz5_PPjmnU7IJGTqFCb8Lg-fy3c=w408-h369-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-01-10T22:58:26.336Z,,,
https://www.google.com/maps/place/Mendelson+Electric+LLC/data=!4m7!3m6!1s0x8834ee015c62c877:0x21503b4e03d54c86!8m2!3d40.43229!4d-79.914769!16s%2Fg%2F1tdrxzjz!19sChIJd8hiXAHuNIgRhkzVA047UCE,Mendelson Electric LLC,4.6,18,Electrician,,"2409 Beechwood Blvd, Pittsburgh, PA 15217, United States","C3JP+W3 Pittsburgh, Pennsylvania, USA",http://www.mendelsonelectric.com/,+1 412-521-7652,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kYmEeYWhx7Dgxz9zEUfNRg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=278.35373&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-01-10T22:58:29.118Z,,,
https://www.google.com/maps/place/LightWork+L.L.C./data=!4m7!3m6!1s0x8834ef96d4b3a3bf:0xad5b11d7db11298b!8m2!3d40.4258934!4d-79.889294!16s%2Fg%2F11qnw0t45r!19sChIJv6Oz1JbvNIgRiykR29cRW60,LightWork L.L.C.,4.9,76,Electrician,,"S Braddock Ave, Pittsburgh, PA 15218, United States","C4G6+97 Pittsburgh, Pennsylvania, USA",http://www.lightworkpgh.com/,+1 412-301-3171,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipMfGBR6kx4kaU9nOF2C3fX4O5EZCAozvJF_8kYc=w426-h240-k-no,true,Closed,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-01-10T22:58:33.945Z,,,
"https://www.google.com/maps/place/Boulevard+Generator+-+Starter,+Alternator,+and+Electrical+Rebuilding/data=!4m7!3m6!1s0x8834f5ab1d78b38f:0x248dfa0f8a302e93!8m2!3d40.4869416!4d-80.0553688!16s%2Fg%2F1td20xyn!19sChIJj7N4Hav1NIgRky4wig_6jSQ","Boulevard Generator - Starter, Alternator, and Electrical Rebuilding",4.8,53,Car repair and maintenance service,,"4241 Ohio River Blvd, Pittsburgh, PA 15202, United States","FWPV+QV Pittsburgh, Pennsylvania, USA",http://boulevardgenerator.com/,+1 412-766-7661,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNVSmT61bBB4yJwQMmwE6tL_hAVlco2ThiV7FyQ=w408-h306-k-no,true,11:30 am–3 pm,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-01-10T22:58:38.867Z,,,
