placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/UnityPoint+Health+-+Meriter+-+Infusion+Center/data=!4m7!3m6!1s0x8807ad471b4dffcd:0xa2f64c659e626a7a!8m2!3d43.0660369!4d-89.4019315!16s%2Fg%2F11grc0v738!19sChIJzf9NG0etB4gRempinmVM9qI,UnityPoint Health - Meriter - Infusion Center,4.7,12,Medical clinic,"202 S Park St 2 Atrium, Madison, WI 53715, United States","3H8X+C6 Madison, Wisconsin, USA",https://www.unitypoint.org/madison/clinic.aspx?id=3575,+1 608-417-5660,Closed ⋅ Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_gfSUcNQR3UcwpzhuuFZBw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.5835&pitch=0&thumbfov=100,true,7 am–5 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-09-28T23:44:27.823Z,,,
https://www.google.com/maps/place/UW+Health+University+Hospital+Infusion+Center/data=!4m7!3m6!1s0x8807acf4bab02f6b:0x6a017a649dfc8ed8!8m2!3d43.0761838!4d-89.4310546!16s%2Fg%2F11by_p_68y!19sChIJay-wuvSsB4gR2I78nWR6AWo,UW Health University Hospital Infusion Center,5.0,4,Medical clinic,"600 Highland Ave, Madison, WI 53792, United States","3HG9+FH Madison, Wisconsin, USA",https://www.uwhealth.org/locations/university-hospital-170/infusion-center-711,+1 608-263-8369,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMjgkGrxsrub3G__ZAZ_yKWX5b1YHIFh2qaolAL=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-09-28T23:44:33.242Z,,,
https://www.google.com/maps/place/UW+Health+1102+S+Park+St+Clinic+Infusion+Center/data=!4m7!3m6!1s0x880653ea7569d4d5:0xf2584b53d9011a2a!8m2!3d43.0551673!4d-89.3980043!16s%2Fg%2F11mcvqjq9j!19sChIJ1dRpdepTBogRKhoB2VNLWPI,UW Health 1102 S Park St Clinic Infusion Center,,,Medical clinic,"1102 S Park St, Madison, WI 53715, United States","3J42+3Q Madison, Wisconsin, USA",https://www.uwhealth.org/locations/1102-s-park-st-clinic-258/1102-infusion-center,+1 608-263-9550,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipM8MH2BHM6KgedZRShDUkA2cu6RcIQjFOcZ9RE=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-09-28T23:44:38.671Z,,,
https://www.google.com/maps/place/Prime+IV+Hydration+%26+Wellness+University+Station%2FMadison/data=!4m7!3m6!1s0x8807add5144bbd8f:0xea57c753425a80b9!8m2!3d43.075255!4d-89.437823!16s%2Fg%2F11wr3lql8d!19sChIJj71LFNWtB4gRuYBaQlPHV-o,Prime IV Hydration & Wellness University Station/Madison,5.0,35,IV therapy service,"2848 University Ave, Madison, WI 53705, United States","3HG6+4V Madison, Wisconsin, USA",https://primeivhydration.com/locations/wisconsin/madison-77598/,+1 608-602-2795,"Closed ⋅ Opens 9 am Mon

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNr5muYVvTQJ5yz7X30g1S4PaPq4CZZKRPWzrbU=w408-h544-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-09-28T23:44:43.631Z,,,
https://www.google.com/maps/place/Forward+Ketamine+of+Wisconsin/data=!4m7!3m6!1s0x880653eb289436f5:0x51957e4bbcbe8452!8m2!3d43.0744416!4d-89.3794867!16s%2Fg%2F11shjx7lfy!19sChIJ9TaUKOtTBogRUoS-vEt-lVE,Forward Ketamine of Wisconsin,4.9,77,Mental health clinic,"221 King St, Madison, WI 53703, United States","3JFC+Q6 Madison, Wisconsin, USA",https://forwardketamine.com/?utm_source=omg-gbp&utm_medium=webclick,+1 608-898-4818,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nryHFp3dMPETQxL4YAovG0KV-1zuM42emt-9ELpeRhkTCcpLXjhJkcT47neicTRYdKD1npjGzMTW4t7yYKPpH2_CZERQcSltdb4bsMI0bhGRjaEiZPJbPkd65jdVYnYq-nGL7Zy=w408-h306-k-no,true,Closed,10 am–8 pm,Closed,10 am–8 pm,Closed,Closed,10 am–8 pm,"https://www.google.com/maps/search/Infusion+centers+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-09-28T23:44:48.555Z,,,
https://www.google.com/maps/place/UW+Health+%7C+Carbone+Cancer+Center/data=!4m7!3m6!1s0x8807acf3535214f3:0xe042e4aad66bbf63!8m2!3d43.0767766!4d-89.4314381!16s%2Fg%2F1td2hh58!19sChIJ8xRSU_OsB4gRY79r1qrkQuA,UW Health | Carbone Cancer Center,4.8,1001,Cancer treatment center,"600 Highland Ave, Madison, WI 53792, United States","3HG9+PC Madison, Wisconsin, USA",https://www.uwhealth.org/locations/uw-carbone-cancer-center-228,+1 608-915-0100,"Closed ⋅ Opens 7:30 am Mon

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipODOF49tUkxjY-CBi6tw1C_JyWNz-o1tEs1xP-M=w426-h240-k-no,true,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-09-28T23:44:53.627Z,,,
"https://www.google.com/maps/place/Revival+Infusion+Madison:+Sarah+Wilczewski,+CRNA,+APNP/data=!4m7!3m6!1s0x8807b31c63a75fbd:0xe10c44733096a092!8m2!3d43.0149574!4d-89.4532095!16s%2Fg%2F11ptsp7tk9!19sChIJvV-nYxyzB4gRkqCWMHNEDOE","Revival Infusion Madison: Sarah Wilczewski, CRNA, APNP",5.0,51,Nurse practitioner,"5936 Seminole Centre Ct # 211, Fitchburg, WI 53711, United States","2G7W+XP Fitchburg, Wisconsin, USA",https://www.revivalinfusion.com/,+1 608-405-6824,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNjkzYbt0ZBAaMew8e_ZHifa_LMndeBeP65TuEc=w408-h271-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-09-28T23:44:58.620Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/SSM+Health+Cancer+Care/data=!4m7!3m6!1s0x8807af3b8f11d31d:0x900978fee292cdc7!8m2!3d43.0531561!4d-89.3980093!16s%2Fg%2F1wv_ssyp!19sChIJHdMRjzuvB4gRx82S4v54CZA,SSM Health Cancer Care,5.0,6,Cancer treatment center,"1211 Fish Hatchery Rd Fifth Floor, Madison, WI 53715, United States","3J32+7Q Madison, Wisconsin, USA",https://www.ssmhealth.com/locations/location-details/cancer-care-south-madison-campus?utm_id=sys-listings-1&linksource=sys_listing_links-gmb_listing&y_source=1_MjMyNTc0NDctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 608-410-2700,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lVlYsp6d47unq3FsfYc_vw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=113.78492&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-09-28T23:45:03.796Z,,,
https://www.google.com/maps/place/UW+Health+Radiation+Oncology+Clinic/data=!4m7!3m6!1s0x8807acf24e76838b:0x878175ac2a3a04e0!8m2!3d43.076654!4d-89.4319558!16s%2Fg%2F1tcv205m!19sChIJi4N2TvKsB4gR4AQ6Kqx1gYc,UW Health Radiation Oncology Clinic,2.0,1,Medical clinic,"600 Highland Ave, Madison, WI 53792, United States","3HG9+M6 Madison, Wisconsin, USA",https://www.uwhealth.org/findadoctor/clinic/190,+1 608-263-8500,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noOOijg3acjk4yMjIXIvL4vpEg37MN23KqfJ2lR4EQTG9rph8hOu0fm0ASEqx34kX6fY2LkdncWxs5T1L_cG3nPsGGAs-0xD5OU0gXlexNb1prOa8DrU2BjKeFjUVxusnrsTpXO=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-09-28T23:45:06.629Z,,,
https://www.google.com/maps/place/Metro+Infusion+Center/data=!4m7!3m6!1s0x88065704a62d5989:0x7c1d30d23c2545df!8m2!3d43.1458466!4d-89.293978!16s%2Fg%2F11xflqpwrw!19sChIJiVktpgRXBogR30UlPNIwHXw,Metro Infusion Center,,,Medical Center,"4610 S Biltmore Ln #100, Madison, WI 53718, United States","4PW4+8C Madison, Wisconsin, USA",https://metroinfusioncenter.com/,+1 877-448-3627,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BLA4EK6owucOPLPykmz5pg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=234.33737&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-09-28T23:45:11.328Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/SSM+Health+Outpatient+Center/data=!4m7!3m6!1s0x8807acd5b3ec9aad:0x4643e80c0aac326e!8m2!3d43.0592154!4d-89.4014802!16s%2Fg%2F11cn3pg0sz!19sChIJrZrss9WsB4gRbjKsCgzoQ0Y,SSM Health Outpatient Center,2.8,12,Home health care service,"703 S Brooks St, Madison, WI 53715, United States","3H5X+MC Madison, Wisconsin, USA",https://www.ssmhealth.com/locations/location-details/outpatient-center-south-park-street?utm_id=sys-listings-1&linksource=sys_listing_links-gmb_listing&y_source=1_MzUxNzI0NjAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 608-260-2900,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOOgN1Fardjup-EtAVDuVhwh7l1gAdHckfigIEj=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-09-28T23:45:16.336Z,,,
https://www.google.com/maps/place/UW+Health+1102+S+Park+St+Clinic/data=!4m7!3m6!1s0x880652d523647073:0x8cad1e618959c811!8m2!3d43.0549556!4d-89.3978043!16s%2Fg%2F11bbwlx04_!19sChIJc3BkI9VSBogREchZiWEerYw,UW Health 1102 S Park St Clinic,4.0,104,Medical clinic,"1102 S Park St, Madison, WI 53715, United States","3J32+XV Madison, Wisconsin, USA",https://www.uwhealth.org/locations/1102-s-park-st-clinic-258,+1 608-282-8222,"Closed ⋅ Opens 7:45 am Mon

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipP3MSm_XZqVP9ZxzFCRYQukC-GKoCOozekfcbeN=w426-h240-k-no,true,Closed,7:45 am–5:30 pm,7:45 am–5:30 pm,7:45 am–5:30 pm,7:45 am–5:30 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-09-28T23:45:21.225Z,,,
https://www.google.com/maps/place/SSM+Health+St.+Mary%27s+Hospital+-+Madison/data=!4m7!3m6!1s0x8807acd66888b1a7:0x3d615aac6be9efc5!8m2!3d43.0592046!4d-89.4024969!16s%2Fm%2F0585_8r!19sChIJp7GIaNasB4gRxe_pa6xaYT0,SSM Health St. Mary's Hospital - Madison,4.2,1146,General hospital,"700 S Brooks St, Madison, WI 53715, United States","3H5X+M2 Madison, Wisconsin, USA",https://www.ssmhealth.com/locations/st-marys-hospital-madison?utm_id=sys-listings-1&linksource=sys_listing_links-gmb_listing&y_source=1_MjMyNTc3NTgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 608-251-6100,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr1QYr-6EOwj2hR50p-4Q7lgnBDLXdF8s_UTahAxwYaMqEVOxHnuknxmCRtudsMnlw7OGxWOum6HLfmRrQeUQnbGkMXro4IN9xieqjsZ7hpEeSy8niMBlHSu9ssi6haud7sKasX=w408-h311-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-09-28T23:45:26.339Z,,,
https://www.google.com/maps/place/UW+Health+Eastpark+Medical+Center+Infusion+Center/data=!4m7!3m6!1s0x880657c490861fd9:0x8d7acd9533fbbfa3!8m2!3d43.151953!4d-89.301474!16s%2Fg%2F11x90ll803!19sChIJ2R-GkMRXBogRo7_7M5XNeo0,UW Health Eastpark Medical Center Infusion Center,,,Medical clinic,"4621 Eastpark Blvd, Madison, WI 53718, United States","5M2X+QC Madison, Wisconsin, USA",https://www.uwhealth.org/locations/eastpark-medical-center/eastpark-infusion-center,+1 608-265-1700,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOblIar777_yZwzeOl1no-XxFA31kgh2_Wt5FV4=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-09-28T23:45:31.158Z,,,
