placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/SYNERGY+HomeCare/data=!4m7!3m6!1s0x89a9f3e712b6c5a3:0x4cbb8647d8c632ac!8m2!3d34.2402802!4d-77.8641508!16s%2Fg%2F11l5q3lck0!19sChIJo8W2EufzqYkRrDLG2EeGu0w,SYNERGY HomeCare,5.0,87,Home health care service,"400 Carl St Suite 201, Wilmington, NC 28403, United States","64RP+48 Wilmington, North Carolina, USA",https://www.synergyhomecare.com/nc-wilmington-28403/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=3411,+1 910-408-5390,"Open 24 hours

Confirmed by this business 12 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dxm0RJ6vt3ZDpsr_HWWXjA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=220.76889&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-09-10T21:17:15.151Z,,,
"https://www.google.com/maps/place/Maxim+Healthcare+Wilmington,+NC+Regional+Office/data=!4m7!3m6!1s0x89a9f588f70c2a83:0x69690828d4d8b737!8m2!3d34.2362695!4d-77.8472616!16s%2Fg%2F1vg_dqnv!19sChIJgyoM94j1qYkRN7fY1CgIaWk","Maxim Healthcare Wilmington, NC Regional Office",4.6,61,Home health care service,"5535 Currituck Dr Suite 220, Wilmington, NC 28403, United States","65P3+G3 Wilmington, North Carolina, USA",https://www.maximhealthcare.com/maxim-healthcare-locations/wilmington-nc-regional-office?y_source=1_MTQ1MjAyNTktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 910-251-8990,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipMkyuEgU_8Fjhr1dHacBzrlOX_OQyOO9747VNRl=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-09-10T21:17:22.183Z,,,
https://www.google.com/maps/place/Age+in+Place+Home+Care/data=!4m7!3m6!1s0x89a9f364d4625415:0x64c8a4ec8f5fd1ec!8m2!3d34.2324422!4d-77.8269899!16s%2Fg%2F11s8q_0g35!19sChIJFVRi1GTzqYkR7NFfj-ykyGQ,Age in Place Home Care,5.0,41,Home health care service,"1213 Culbreth Dr, Wilmington, NC 28405, United States","65JF+X6 Wilmington, North Carolina, USA",http://www.ageinplacehomecareservices.com/,+1 910-386-4511,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOjlylEgB7mZqLUoZ5o22OZDoi8bp5jtgHB3M_m=w408-h258-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-09-10T21:17:28.249Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Well+Care+Health/data=!4m7!3m6!1s0x89a9f5ec6bbf12ed:0x729fec3f3d9166a7!8m2!3d34.2409899!4d-77.86392!16s%2Fg%2F1tqygc9h!19sChIJ7RK_a-z1qYkRp2aRPT_sn3I,Well Care Health,3.0,37,Home health care service,"131 Racine Dr # 201, Wilmington, NC 28403, United States","64RP+9C Wilmington, North Carolina, USA",https://www.wellcarehealth.com/,+1 910-362-9405,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipMR3uwridS_GMSV49IVAVrhN51VPbiFY6aTA_W6=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-09-10T21:17:33.735Z,,,
https://www.google.com/maps/place/Right+at+Home/data=!4m7!3m6!1s0x89a9f57a59152b6d:0x60d7383cf58b998!8m2!3d34.2419511!4d-77.8967261!16s%2Fg%2F11c1qstrsk!19sChIJbSsVWXr1qYkRmLlYz4NzDQY,Right at Home,4.8,21,Home health care service,"3973-A Market St, Wilmington, NC 28403, United States","64R3+Q8 Wilmington, North Carolina, USA",https://www.rightathome.net/wilmington/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=1552,+1 910-765-0755,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPqqM32bQDki33sDc4SKQ20OzWMqh8YHqLHkSLf=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-09-10T21:17:39.250Z,,,
https://www.google.com/maps/place/Kennedy+Companion+Care+LLC/data=!4m7!3m6!1s0x89a9f5714d6515cd:0x190607e05ce66ef2!8m2!3d34.244603!4d-77.8664987!16s%2Fg%2F11p9mcx7vz!19sChIJzRVlTXH1qYkR8m7mXOAHBhk,Kennedy Companion Care LLC,4.1,18,Home health care service,"100 Old Eastwood Rd Building A Ste 108, Wilmington, NC 28403, United States","64VM+RC Wilmington, North Carolina, USA",https://kennedycompanion.com/,+1 910-769-1455,Closed ⋅ Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GByRuLFGDGHVd2-I1ao4sw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=206.56108&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-09-10T21:17:44.705Z,Identifies as veteran-owned,true,
https://www.google.com/maps/place/Visiting+Angels+Senior+Home+Care+Wilmington/data=!4m7!3m6!1s0x89a9f51235efb91d:0xce7bfa7c8c40eac8!8m2!3d34.2307524!4d-77.9009309!16s%2Fg%2F11c6sn7bkc!19sChIJHbnvNRL1qYkRyOpAjHz6e84,Visiting Angels Senior Home Care Wilmington,4.8,118,Home health care service,"3205 Randall Pkwy # 208, Wilmington, NC 28403, United States","63JX+8J Wilmington, North Carolina, USA",https://www.visitingangels.com/wilmingtonnc/home?utm_source=gmb&utm_medium=organic&utm_campaign=local,+1 910-777-5926,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPBwHpT7tkqbfTh7-mYqoQN3MH26M5VX6-VmUFt=w408-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-09-10T21:17:50.063Z,,,
https://www.google.com/maps/place/Liberty+Home+Care+and+Hospice/data=!4m7!3m6!1s0x89a9f5b991e572d7:0x9feaf5c07d61654!8m2!3d34.2419779!4d-77.8595514!16s%2Fg%2F1v2pr1y6!19sChIJ13Llkbn1qYkRVBbWB1yv_gk,Liberty Home Care and Hospice,3.4,7,Home health care service,"420 Eastwood Rd Suite 101, Wilmington, NC 28403, United States","64RR+Q5 Wilmington, North Carolina, USA",https://www.libertyhomecare.com/?utm_source=GMB&utm_medium=Yext&y_source=1_MTQzOTA3NjktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 910-251-8111,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7PZmnrNV_DC0EPXIIRgsWw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=208.74925&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-09-10T21:17:55.442Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Always+Good+Company+Home+Care/data=!4m7!3m6!1s0x89a98d4bfd356e71:0x983adfb26faced72!8m2!3d34.2599459!4d-77.857757!16s%2Fg%2F11jfz9_731!19sChIJcW41_UuNqYkRcu2sb7LfOpg,Always Good Company Home Care,5.0,37,Home health care service,,,https://www.alwaysgoodcompanyhomecare.com/,+1 910-538-5207,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipPh8RJ-crUlVrw7bPyJmwoFIl-LdIk0VGrV60SH=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-09-10T21:18:01.072Z,Identifies as women-owned,,
https://www.google.com/maps/place/HomeWerks+Home+Care+LLC/data=!4m7!3m6!1s0x89a9f31480bce07d:0xd0b469cd425b15b2!8m2!3d34.2324422!4d-77.8269899!16s%2Fg%2F11q2tbj7p6!19sChIJfeC8gBTzqYkRshVbQs1ptNA,HomeWerks Home Care LLC,5.0,15,Home health care service,"1213 Culbreth Dr #345, Wilmington, NC 28405, United States","65JF+X6 Wilmington, North Carolina, USA",https://www.homewerks-homecare.com/homewerks-wilmington-nc/?utm_source=GMBlisting&utm_medium=organic,+1 910-386-4555,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipM6r9BOVIQbhiL_K-cliTRGMR1q4VlpzaOhvDuu=w408-h509-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-09-10T21:18:07.187Z,,,
