placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Jackman+Property+Management/data=!4m7!3m6!1s0x88328114a3746015:0xb1194c452eda1ab4!8m2!3d42.1141249!4d-80.0849601!16s%2Fg%2F11wy2pj3pq!19sChIJFWB0oxSBMogRtBraLkVMGbE,Jackman Property Management,5.0,2,Property management company,"346 W 20th St, Erie, PA 16502, United States","4W78+J2 Erie, Pennsylvania, USA",http://www.jackmanpropertymanagement.com/,+1 814-431-3950,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPGATZmu5XdmifNX8eSGvJvbvD5KyNUCQDGKSg=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-09-25T19:06:35.254Z,,,,
https://www.google.com/maps/place/Glowacki+Management+Co+LLC/data=!4m7!3m6!1s0x88327f22c167fe3d:0xfd54398a08c77bc3!8m2!3d42.0984142!4d-80.1668886!16s%2Fg%2F12jbvdhml!19sChIJPf5nwSJ_MogRw3vHCIo5VP0,Glowacki Management Co LLC,4.4,273,Property management company,"3645 W Lake Rd, Erie, PA 16505, United States","3RXM+96 Erie, Pennsylvania, USA",https://www.managedbygmc.com/,+1 814-452-3681,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPqFtiTGOAfOea4rtxxC8-j2dGsriUk8Fdo0upv=w408-h570-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-09-25T19:06:41.736Z,,,,
https://www.google.com/maps/place/The+Bowers+Group/data=!4m7!3m6!1s0x883281d4cddc9f5d:0xc310022dd8f554c3!8m2!3d42.112184!4d-80.040487!16s%2Fg%2F11x7931xb_!19sChIJXZ_czdSBMogRw1T12C0CEMM,The Bowers Group,5.0,2,Property management company,"1164 E 38th St, Erie, PA 16504, United States","4X65+VR Erie, Pennsylvania, USA",,+1 814-874-4000,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VC1e6yA5hS0bwmcCUyUjtQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=334.565&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-09-25T19:06:47.401Z,,,,
https://www.google.com/maps/place/Maleno+Property+Management/data=!4m7!3m6!1s0x88327e373c557cc9:0x5077c75f57c088ce!8m2!3d42.076982!4d-80.1161922!16s%2Fg%2F11dympx6m8!19sChIJyXxVPDd-MogRzojAV1_Hd1A,Maleno Property Management,4.6,91,Property management company,"2315 Jamestown Dr, Erie, PA 16506, United States","3VGM+QG Erie, Pennsylvania, USA",http://www.malenohomes.com/,+1 814-833-6516,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOZuccbsaiRl76A2a1BnoMo_eOjT7Lol5ac8PIF=w408-h272-k-no,true,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",9 am–12 pm,Closed,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","https://www.google.com/maps/search/HOA+management+businesses+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-09-25T19:06:53.679Z,,,,
https://www.google.com/maps/place/Rentaba/data=!4m7!3m6!1s0x882d7fe385ef005f:0x5f1c7f6a20eae41c!8m2!3d42.126141!4d-80.083579!16s%2Fg%2F11bxg1yw57!19sChIJXwDvheN_LYgRHOTqIGp_HF8,Rentaba,5.0,1,Property management company,"900 State St suite 308-e, Erie, PA 16501, United States","4WG8+FH Erie, Pennsylvania, USA",,+1 814-580-5123,Open ⋅ Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5SZdFc3gwXb6j0qYMqdNaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=232.32468&pitch=0&thumbfov=100,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-09-25T19:06:59.256Z,,,,
https://www.google.com/maps/place/STONEHOUSE+MANAGEMENT+COMPANY/data=!4m7!3m6!1s0x88328015e4c21b31:0xb67f3dde9f9522d6!8m2!3d42.1059007!4d-80.0766253!16s%2Fg%2F11ldj9nz8m!19sChIJMRvC5BWAMogR1iKVn949f7Y,STONEHOUSE MANAGEMENT COMPANY,5.0,1,Property management company,"2967 Peach St Suite 1, Erie, PA 16508, United States","4W4F+98 Erie, Pennsylvania, USA",http://stonehouse.management/,+1 814-464-0550,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8JdE6l3k4bdQeTtBSW2Bsg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=103.055885&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-09-25T19:07:03.029Z,,,,
https://www.google.com/maps/place/Altair+Consulting+Group+%26+Real+Estate+Services/data=!4m7!3m6!1s0x882d7fe3ee8f327d:0x5b92c3c7b5c5abd8!8m2!3d42.1264043!4d-80.0790874!16s%2Fg%2F1tf6bpj_!19sChIJfTKP7uN_LYgR2KvFtcfDkls,Altair Consulting Group & Real Estate Services,3.6,36,Commercial real estate agency,"155 E 10th St, Erie, PA 16501, United States","4WGC+H9 Erie, Pennsylvania, USA",http://www.altairre.com/,+1 814-622-1121,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipNdyZFB2B3j0kkf1uixhH1TKMIgKYuzCIR6s91r=w408-h306-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-09-25T19:07:08.967Z,,,,
https://www.google.com/maps/place/Bauer+Property+Management+-+Housing/data=!4m7!3m6!1s0x882d7ffcee73e221:0x9822a5732c46c6ad!8m2!3d42.1253692!4d-80.0890296!16s%2Fg%2F1wfcpsp8!19sChIJIeJz7vx_LYgRrcZGLHOlIpg,Bauer Property Management - Housing,4.3,84,Apartment rental agency,"241 W 8th St, Erie, PA 16501, United States","4WG6+49 Erie, Pennsylvania, USA",https://www.bpmhousing.com/,+1 814-790-4964,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPE_SaRdiO8-QgIPJJtUD532UzrxLWMQtmFRYo=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-09-25T19:07:14.362Z,,,,
https://www.google.com/maps/place/SB3+LLC/data=!4m7!3m6!1s0x882d7e4b3234c631:0x9ff630c5d910f0ca!8m2!3d42.1429694!4d-80.0529777!16s%2Fg%2F1tdl6s0k!19sChIJMcY0Mkt-LYgRyvAQ2cUw9p8,SB3 LLC,5.0,2,Property management company,"1540 E Lake Rd STE 300, Erie, PA 16511, United States","4WVW+5R Erie, Pennsylvania, USA",http://www.sb3erie.com/,+1 814-528-9000,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM8Bc1TBnukHWOhQrzaCQZu4Krj_JenwUyo5Sbr=w485-h240-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-09-25T19:07:19.692Z,,,,
https://www.google.com/maps/place/Modern+Tool+Square/data=!4m7!3m6!1s0x882d7fdf7f76883f:0x676ba7e39b808ccd!8m2!3d42.1317684!4d-80.0859069!16s%2Fg%2F11wqqlv42m!19sChIJP4h2f99_LYgRzYyAm-Ona2c,Modern Tool Square,5.0,1,Property management company,"10 E 4th St, Erie, PA 16507, United States","4WJ7+PJ Erie, Pennsylvania, USA",https://www.moderntoolerie.com/,,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMoIHGrcWpR33MdQajwbLL5TluLdnbt4j2XFfM_=w408-h335-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-09-25T19:07:24.814Z,,,,
