placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,isBlackOwned,error
"https://www.google.com/maps/place/USA+Vein+Clinics+-+Washington,+DC+on+K+St+NW/data=!4m7!3m6!1s0x89b7b74cb088f80b:0x6ee6065ee48c7840!8m2!3d38.9020887!4d-77.0452415!16s%2Fg%2F11ry5h3g75!19sChIJC_iIsEy3t4kRQHiM5F4G5m4","USA Vein Clinics - Washington, DC on K St NW",4.7,10,Medical clinic,"2000 K St NW, Washington, DC 20006, United States","WX23+RW Washington, District of Columbia, USA",https://www.usaveinclinics.com/company/locations/district-of-columbia/office/washington-d-c-k-street/,+1 202-951-1922,,https://lh3.googleusercontent.com/p/AF1QipP1cX7UBZSGO4RH5mEImcTKT6x2fjFEEFZ0R-ab=w408-h289-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-12-16T21:58:29.402Z,,,
https://www.google.com/maps/place/Washington+Vein+%26+Body/data=!4m7!3m6!1s0x89b7b7b446400001:0x73010f306b8b97e7!8m2!3d38.9047701!4d-77.051947!16s%2Fg%2F11h06mzzpg!19sChIJAQBARrS3t4kR55eLazAPAXM,Washington Vein & Body,,,Surgical center,"2440 M St NW #201, Washington, DC 20037, United States","WW3X+W6 Washington, District of Columbia, USA",,+1 703-763-7601,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DuI7KeW_bdLI4w1YiUujUw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=148.9645&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-12-16T21:58:34.147Z,,,
https://www.google.com/maps/place/Center+For+Vein+Restoration/data=!4m7!3m6!1s0x89b7c80128d42775:0x9ff2794251ab336f!8m2!3d38.9296835!4d-77.0137124!16s%2Fg%2F1tdq6xjn!19sChIJdSfUKAHIt4kRbzOrUUJ58p8,Center For Vein Restoration,5.0,1,Medical clinic,"106 Irving St NW, Washington, DC 20010, United States","WXHP+VG Washington, District of Columbia, USA",http://www.centerforvein.com/,+1 888-855-8346,Closes soon · 5 pm · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e_oPyWxjOXCJmNAe5TH9MA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=264.926&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-12-16T21:58:38.592Z,,,
https://www.google.com/maps/place/Center+for+Vein+Restoration+%7C+Dr.+Lawrence+Starin/data=!4m7!3m6!1s0x89b7c7c1a2bda85f:0x1f15a9abf992effe!8m2!3d38.9441132!4d-76.9917827!16s%2Fg%2F11bw6kwnvj!19sChIJX6i9osHHt4kR_u-S-aupFR8,Center for Vein Restoration | Dr. Lawrence Starin,4.8,111,Vascular surgeon,"1160 Varnum St NE #212, Washington, DC 20017, United States","W2V5+J7 Washington, District of Columbia, USA",https://www.centerforvein.com/our-clinics/locations/providence-hospital-washington-dc,+1 240-207-6450,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPCJsZq8e1X26HRZl3PBPCXbsk3ruet0w72eGkT=w408-h426-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-12-16T21:58:43.248Z,,,
"https://www.google.com/maps/place/USA+Vein+Clinics+-+Washington,+DC+on+Georgia+Ave./data=!4m7!3m6!1s0x89b7c889fd65002b:0x4112152e11ad39ce!8m2!3d38.9668943!4d-77.0271151!16s%2Fg%2F11cm9z1rwg!19sChIJKwBl_YnIt4kRzjmtES4VEkE","USA Vein Clinics - Washington, DC on Georgia Ave.",4.3,122,Medical clinic,"6323 Georgia Ave NW Ste 101, Washington, DC 20011, United States","XX8F+Q5 Washington, District of Columbia, USA",https://www.usaveinclinics.com/locations/,+1 202-795-3022,,https://lh3.googleusercontent.com/p/AF1QipMCuBSq9w1A2G0p5ZcXXGXG2Ft7OyYbsTNcOSXd=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-12-16T21:58:47.781Z,,,
https://www.google.com/maps/place/GW+Vein+Center+-+Foggy+Bottom+South+Pavilion/data=!4m7!3m6!1s0x89b7b760ea89f481:0x1e8bbf1827c64a92!8m2!3d38.9012079!4d-77.0485151!16s%2Fg%2F11vk3mlqw6!19sChIJgfSJ6mC3t4kRkkrGJxi_ix4,GW Vein Center - Foggy Bottom South Pavilion,,,Medical clinic,"2150 Pennsylvania Ave NW 6TH FLOOR, Washington, DC 20037, United States","WX22+FH Washington, District of Columbia, USA",https://gwdocs.com/locations/gw-vein-center-foggy-bottom-south-pavilion,+1 202-741-3210,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KSMNu4lftinyy7or8NYvSA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=258.83923&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-12-16T21:58:50.017Z,,,
https://www.google.com/maps/place/Capitol+Vascular+Care/data=!4m7!3m6!1s0x89b7b7b5d5309551:0xb09fc682864d0efd!8m2!3d38.9055356!4d-77.0507165!16s%2Fg%2F11b6zwff0f!19sChIJUZUw1bW3t4kR_Q5NhoLGn7A,Capitol Vascular Care,,,Surgical center,"2311 M St NW #6, Washington, DC 20037, United States","WW4X+6P Washington, District of Columbia, USA",,+1 202-741-3210,Closes soon · 5 pm · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IwRlsLhv8GqdmQzNL7Mc9w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=354.16187&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-12-16T21:58:54.373Z,,,
"https://www.google.com/maps/place/Krystal+Maloni,+MD/data=!4m7!3m6!1s0x89b7b7987e83b399:0xfc4a06a5746c0a40!8m2!3d38.9044622!4d-77.046282!16s%2Fg%2F11t1jg0z6f!19sChIJmbODfpi3t4kRQApsdKUGSvw","Krystal Maloni, MD",4.7,53,Vascular surgeon,"1133 21st St NW Bldg. 2, Flr. 7, Washington, DC 20036, United States","WX33+QF Washington, District of Columbia, USA",https://www.medstarhealth.org/doctors/krystal-c-maloni-md?utm_campaign=mhs_citations&utm_medium=ad_listings&utm_source=rio_seo&utm_term=mhvi_doc,+1 855-647-8346,,https://lh3.googleusercontent.com/p/AF1QipNi6awCtGca__aw7HnhsXOApLuZSZQNcRI8CpTv=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-12-16T21:58:56.882Z,,,
"https://www.google.com/maps/place/Cameron+Akbari,+MD/data=!4m7!3m6!1s0x89b7c80128d42775:0x2351e3e5b7ddf072!8m2!3d38.9290521!4d-77.014524!16s%2Fg%2F1tq8kfnb!19sChIJdSfUKAHIt4kRcvDdt-XjUSM","Cameron Akbari, MD",4.8,125,Vascular surgeon,"106 Irving St NW #3600, Washington, DC 20010, United States","WXHP+J5 Washington, District of Columbia, USA",https://www.medstarhealth.org/doctors/cameron-m-akbari-md-mba?utm_campaign=mhs_citations&utm_medium=ad_listings&utm_source=rio_seo&utm_term=mhvi_doc,+1 202-444-2255,,https://lh3.googleusercontent.com/p/AF1QipOLI5SUap5XPm744grf83nbC2IOpcrGehXQtJRi=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-12-16T21:58:59.211Z,,,
https://www.google.com/maps/place/Georgetown+Allure+Medical+Spa/data=!4m7!3m6!1s0x89b7b648d1b9ba27:0x2a1bcb448008b435!8m2!3d38.905041!4d-77.0428637!16s%2Fg%2F11f03wv6jr!19sChIJJ7q50Ui2t4kRNbQIgETLGyo,Georgetown Allure Medical Spa,4.7,430,Medical spa,"1145 19th St NW Suite 777-B, Washington, DC 20036, United States","WX44+2V Washington, District of Columbia, USA",https://georgetownallure.com/,+1 833-255-8731,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPEVK_3Hx6RoNwDUagbVFq3kPWJUs-rh2MbjQQ-=w408-h272-k-no,true,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,"https://www.google.com/maps/search/vein+clinics+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-12-16T21:59:03.791Z,LGBTQ+ friendly,,
