placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/Functional+Medicine+Center+of+Albuquerque/data=!4m7!3m6!1s0x8718a070e9606b23:0xbc7fb7faae540bf7!8m2!3d35.0872509!4d-106.5271386!16s%2Fg%2F1tdp0y2l!19sChIJI2tg6XCgGIcR9wtUrvq3f7w,Functional Medicine Center of Albuquerque,4.9,40,Holistic medicine practitioner,"10801 Lomas Blvd NE Ste 100, Albuquerque, NM 87112, United States","3FPF+W4 Albuquerque, New Mexico, USA",https://functionalmedicineabq.com/,+1 505-888-6138,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipNbFc1eD2DzMU93ZTCsRhisxY9KDId-X3rU0GJC=w408-h306-k-no,true,9 am–4 pm,Closed,9 am–4 pm,Closed,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2026-02-23T16:15:21.989Z,,,
https://www.google.com/maps/place/RedRiver+Health+And+Wellness+Center/data=!4m7!3m6!1s0x872275bde3baa76b:0xb60e9e5ba98320b8!8m2!3d35.1718273!4d-106.5594084!16s%2Fg%2F11bwpd_qkf!19sChIJa6e64711IocRuCCDqVueDrY,RedRiver Health And Wellness Center,4.2,49,Alternative medicine practitioner,"7930 Wyoming Blvd NE suite b, Albuquerque, NM 87109, United States","5CCR+P6 Albuquerque, New Mexico, USA",http://www.redriverhealthandwellness.com/,+1 505-247-1000,Open · Closes 5 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AHVAweogu-ohFNB4sUogya57D2RS71HeWEs43Za6JVEQXdR1HD4iolhRElBUnt9EhXIBiLxLXe4aSH8o37wFpcXG3na4WjpLr9JcPaiqmR_y3muOHyJJqO-yrBxCETu5DEICahXZL2yZ=w408-h306-k-no,true,9 am–5 am,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2026-02-23T16:15:28.133Z,,,
https://www.google.com/maps/place/Moving+Mountains/data=!4m7!3m6!1s0x8722713cff92b965:0xd55572517c830410!8m2!3d35.191613!4d-106.6611384!16s%2Fg%2F11vypck5hl!19sChIJZbmS_zxxIocREASDfFFyVdU,Moving Mountains,5.0,6,Holistic medicine practitioner,"9660 Eagle Ranch Rd NW # 2, Albuquerque, NM 87114, United States","58RQ+JG Albuquerque, New Mexico, USA",https://www.movingmountainssf.com/,+1 505-920-4795,Open · Closes 2:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kBb0IKYYWZjP9CGG1Mmw6A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=30.802717&pitch=0&thumbfov=100,true,8:30 am–2:30 pm,8:30 am–2:30 pm,8:30 am–2:30 pm,8:30 am–2:30 pm,8:30 am–2:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2026-02-23T16:15:32.778Z,,,
https://www.google.com/maps/place/Functional+You/data=!4m7!3m6!1s0x8718a1d0c6ff2a21:0x3caa380f8bfbd19c!8m2!3d35.1035736!4d-106.5754043!16s%2Fg%2F11h8jnpbz0!19sChIJISr_xtChGIcRnNH7iw84qjw,Functional You,5.0,47,Holistic medicine practitioner,"6121 Indian School Rd NE, Albuquerque, NM 87110, United States","4C3F+CR Albuquerque, New Mexico, USA",https://functionalyouabq.com/,+1 505-508-4350,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipN8Y52uEI7GpGGkbMw4BStoyZKqfjg7WlSmSQG7=w408-h612-k-no,true,9 am–4:30 pm,Closed,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2026-02-23T16:15:37.650Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/SOAR+Wellness/data=!4m7!3m6!1s0x872273765d416871:0xde286ae56c566f2b!8m2!3d35.1606034!4d-106.6379366!16s%2Fg%2F11kfwpz5pk!19sChIJcWhBXXZzIocRK29WbOVqKN4,SOAR Wellness,4.9,77,Medical spa,"6855 4th St NW Suite B2, Los Ranchos De Albuquerque, NM 87107, United States","5966+6R Los Ranchos De Albuquerque, New Mexico, USA",https://soarwellness.net/,+1 505-398-9430,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPMgku9zyuR_-XUBi10yaGt2OA7tWoFTjz72ppD=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2026-02-23T16:15:42.372Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/House+of+Sanjevani+Integrative+Medicine+Health+%26+Lifestyle+Center/data=!4m7!3m6!1s0x872275bdfbbe0aef:0x1744e2b47dec571a!8m2!3d35.1760682!4d-106.5396705!16s%2Fg%2F1v62j38s!19sChIJ7wq--711IocRGlfsfbTiRBc,House of Sanjevani Integrative Medicine Health & Lifestyle Center,4.6,33,Holistic medicine practitioner,"9001 Holly Ave NE, Albuquerque, NM 87122, United States","5FG6+C4 Albuquerque, New Mexico, USA",http://www.sanjevani.net/,+1 505-821-6300,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwersRtNAWwrSPlLi0nep7dKwe_tYz1N32_Be9UAQH-47IIvoqLx6wPnIgVbYNSu000FGOu97jvLlaLhPRDj4hoIdMnM33_-lzxkZAf4CRcRfiTUndiaxPCGdRh8EHAX26_jDkmhO=w408-h270-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2026-02-23T16:15:47.167Z,,,
"https://www.google.com/maps/place/Northpointe+Medicine/@46.423669,-129.9427085,3z/data=!3m1!4b1!4m6!3m5!1s0x872274ff78b95d1d:0x6025ed81c9fc5291!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F1th1vj1r",Northpointe Medicine,5.0,1,Holistic medicine practitioner,,,https://www.northpointemed.com/,+1 505-828-9642,,,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2026-02-23T16:15:51.838Z,,,
https://www.google.com/maps/place/Mind+Body+Reset+Functional+Medicine/data=!4m7!3m6!1s0x872273bf6258e083:0x8ff34730ab0beb2a!8m2!3d35.1026505!4d-106.6711793!16s%2Fg%2F11vjlsj2g2!19sChIJg-BYYr9zIocRKusLqzBH848,Mind Body Reset Functional Medicine,5.0,9,Wellness center,"901 Rio Grande Blvd NW D222, Albuquerque, NM 87104, United States","483H+3G Albuquerque, New Mexico, USA",https://www.mindbodyresetfm.com/,+1 505-225-7123,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipPDbHJ16Fq3hUGcOAQue_lHoQ44dsTW-X-8lKjt=w408-h271-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2026-02-23T16:16:00.396Z,,,
https://www.google.com/maps/place/Functional+Family+Medicine/data=!4m7!3m6!1s0x8722744f8abd3a4b:0xf5e12e78b8b6f499!8m2!3d35.163221!4d-106.593996!16s%2Fg%2F11b6wk3r89!19sChIJSzq9ik90IocRmfS2uHgu4fU,Functional Family Medicine,4.3,34,Medical clinic,"7301 Jefferson St NE G, Albuquerque, NM 87109, United States","5C74+7C Albuquerque, New Mexico, USA",http://functionalfamilymedicine.net/,+1 505-922-9800,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipMr_3USsgpjcNE4ApTKYIBAwS5UdEPeb2C17kSG=w408-h544-k-no,true,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2026-02-23T16:16:05.281Z,,,
https://www.google.com/maps/place/ABQ+Integrative+Family+Medicine+-+Dr.+Marcus+Higi+-+Dr.+Cindy+Griebler/data=!4m7!3m6!1s0x8722753d2da3009d:0x94752918ef3c1897!8m2!3d35.1300312!4d-106.5715641!16s%2Fg%2F11j8mkdkq7!19sChIJnQCjLT11IocRlxg87xgpdZQ,ABQ Integrative Family Medicine - Dr. Marcus Higi - Dr. Cindy Griebler,4.5,23,Family practice physician,"6800 Montgomery Blvd NE ste J, Albuquerque, NM 87109, United States","4CJH+29 Albuquerque, New Mexico, USA",http://www.abqintegrativefamilymedicine.com/,+1 505-226-2300,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipN_SmEcRm8ZJDI0mCsbgJwZ4H5UFvaSR6hSISmk=w427-h240-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2026-02-23T16:16:10.014Z,,,
