placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,isBlackOwned,attributes
https://www.google.com/maps/place/Sunlight+Senior+Care/data=!4m7!3m6!1s0x87938f61c46a8ffb:0x9eb756bd0f77090!8m2!3d41.2568007!4d-95.9378862!16s%2Fg%2F11wxw58qcz!19sChIJ-49qxGGPk4cRkHD30Gt16wk,Sunlight Senior Care,4.9,24,Home health care service,"319 S 17th St Suite 726, Omaha, NE 68102, United States","7346+PR Omaha, Nebraska, USA",https://sunlightseniorcare.com/service-area/omaha/,+1 402-824-2074,"Open ⋅ Closes 5 pm

Confirmed by this business 4 weeks ago",LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QzDOkkk_JBvN1E9aoxha9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=102.2026&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-09-10T20:36:53.920Z,,
https://www.google.com/maps/place/Next+Level+Home+Care/data=!4m7!3m6!1s0x87938fe988200289:0xa4eb510d9bd8dfe6!8m2!3d41.256866!4d-95.937803!16s%2Fg%2F11ly_cvb5v!19sChIJiQIgiOmPk4cR5t_Ymw1R66Q,Next Level Home Care,5.0,11,Home health care service,"319 S 17th St STE 512, Omaha, NE 68102, United States","7346+PV Omaha, Nebraska, USA",https://www.nextlvlhomecare.com/,+1 402-513-4406,Open 24 hours,Identifies as women-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XxeKMneNuf8ZiLCCMR8e2g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=190.09708&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-09-10T20:37:00.493Z,true,
https://www.google.com/maps/place/Aunava+Healthcare+Services/data=!4m7!3m6!1s0x87938f5539b72709:0xa68107d5f11990b2!8m2!3d41.2571234!4d-95.9326905!16s%2Fg%2F11nylmzxfw!19sChIJCSe3OVWPk4cRspAZ8dUHgaY,Aunava Healthcare Services,5.0,1,Home health care service,"1299 Farnam St Suite 377, Omaha, NE 68102, United States","7348+RW Omaha, Nebraska, USA",http://aunavahealthcareservices.com/,+1 402-401-2736,Open 24 hours,Identifies as women-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iOeNw2dlTTE4Dx9Is7hPfQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.97365&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-09-10T20:37:05.537Z,true,
https://www.google.com/maps/place/Quality+Beginnings+Home+Care+Agency/data=!4m7!3m6!1s0x87938f3d925b6bcf:0x89014537b4a99f85!8m2!3d41.2568007!4d-95.9378862!16s%2Fg%2F11vpn9lqxh!19sChIJz2tbkj2Pk4cRhZ-ptDdFAYk,Quality Beginnings Home Care Agency,5.0,6,Home health care service,"319 S 17th St Suite 405, Omaha, NE 68102, United States","7346+PR Omaha, Nebraska, USA",http://qualitybeginnings.com/,+1 402-946-1263,Closes soon ⋅ 4:30 pm ⋅ Opens 8 am Thu,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipPhm2VX74ij_pK-q_EVTN52X6Qnxr_GjdUQEgSh=w408-h272-k-no,true,8 am–4:30 pm,8 am–4:30 am,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-09-10T20:37:10.637Z,,
https://www.google.com/maps/place/The+Okey+Companion+and+Care+Services+LLC/data=!4m7!3m6!1s0x879392a9b1efa069:0xaa345eb8710d48c8!8m2!3d41.2571234!4d-95.9326905!16s%2Fg%2F11dyyxn2vk!19sChIJaaDvsamSk4cRyEgNcbheNKo,The Okey Companion and Care Services LLC,3.6,5,Home health care service,"1299 Farnam St, Omaha, NE 68102, United States","7348+RW Omaha, Nebraska, USA",http://www.theokeycompanionscare.com/,+1 402-714-6631,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipP2YH-L3xTDQmw_Pr-uoN_BFCqUPn6vq1opAgrL=w408-h305-k-no,true,8 am–5 pm,8 am–5 pm,8:30 am–5 pm,8 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-09-10T20:37:15.714Z,true,
https://www.google.com/maps/place/Xtrakare+Home+Care+Service/data=!4m7!3m6!1s0xa7178e4362fc45e5:0xc5f528c02e74c60d!8m2!3d41.2568007!4d-95.9378862!16s%2Fg%2F11tpbn102f!19sChIJ5UX8YkOOF6cRDcZ0LsAo9cU,Xtrakare Home Care Service,5.0,12,Home health care service,"319 S 17th St Suite 418, Omaha, NE 68102, United States","7346+PR Omaha, Nebraska, USA",http://www.xtrakare.com/,+1 531-325-7170,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipN8l3wg41z29DmH-igYy0kJM7FkMr3c6kCYD7aT=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-09-10T20:37:21.278Z,,
https://www.google.com/maps/place/Modani+Care/data=!4m7!3m6!1s0x87938ff8635f16bf:0xe3768e07136fe65f!8m2!3d41.2569634!4d-95.9320072!16s%2Fg%2F11xgg_qfds!19sChIJvxZfY_iPk4cRX-ZvEweOduM,Modani Care,,,Home health care service,"1299 Farnam St STE 300, Omaha, NE 68102, United States","7349+Q5 Omaha, Nebraska, USA",https://modanicare.com/ne/,+1 531-999-4440,Open ⋅ Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iwOywNqvrxNdF38binHD2Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=340.22913&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-09-10T20:37:26.072Z,,
"https://www.google.com/maps/place/Holistic+Home+Health+%26+Community+Services,+LLC/data=!4m7!3m6!1s0x4b83ef30c92f0dcf:0x80e97b13c5200f2!8m2!3d41.2789643!4d-95.9473064!16s%2Fg%2F11sby9ps2g!19sChIJzw0vyTDvg0sR8gBSPLGXDgg","Holistic Home Health & Community Services, LLC",3.7,3,Home health care service,"2118 N 24th St #108, Omaha, NE 68111, United States","73H3+H3 Omaha, Nebraska, USA",http://hhhcommunityservices.com/,+1 402-707-1053,Closes soon ⋅ 4 pm ⋅ Opens 9 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MnxDmgJFNcKikQ9eGEoPyQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.17352&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-09-10T20:37:31.142Z,,
https://www.google.com/maps/place/Luxury+Home+Care/data=!4m7!3m6!1s0x87938fab9927515b:0xb2bf136154d23cd9!8m2!3d41.2571234!4d-95.9326905!16s%2Fg%2F11j74fqg0v!19sChIJW1EnmauPk4cR2TzSVGETv7I,Luxury Home Care,,,Home health care service,"1299 Farnam St STE 300, Omaha, NE 68102, United States","7348+RW Omaha, Nebraska, USA",,+1 402-201-0159,Open 24 hours,Identifies as women-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iOeNw2dlTTE4Dx9Is7hPfQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.97365&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-09-10T20:37:36.025Z,true,
https://www.google.com/maps/place/Village+Caregiving/data=!4m7!3m6!1s0x87938fb3011234f1:0xe45bde41ef28d1d0!8m2!3d41.2569634!4d-95.9320072!16s%2Fg%2F11s5tw40y3!19sChIJ8TQSAbOPk4cR0NEo70HeW-Q,Village Caregiving,,,Home health care service,"1299 Farnam St STE 300, Omaha, NE 68102, United States","7349+Q5 Omaha, Nebraska, USA",https://villagecaregiving.com/village-caregiving-of-omaha/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=omaha,+1 402-624-4431,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOGb33ufdTR78p2BsHesDYzBgPnwCAox9UpW6o=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-09-10T20:37:41.188Z,,
https://www.google.com/maps/place/Reasons+To+Love/data=!4m7!3m6!1s0x87938f28622ad475:0x5eb0793a0b9679a5!8m2!3d41.2571234!4d-95.9326905!16s%2Fg%2F11x324sk46!19sChIJddQqYiiPk4cRpXmWCzp5sF4,Reasons To Love,5.0,1,Home health care service,"1299 Farnam St ste 317, Omaha, NE 68102, United States","7348+RW Omaha, Nebraska, USA",http://reasonstolovehome.com/,+1 888-651-4199,Closed ⋅ Opens 7 am Thu,,https://lh3.googleusercontent.com/p/AF1QipO1wKSsLG0uD52h4tSO6PetPaBrBw5nly4aZ41i=w408-h272-k-no,true,7 am–3 pm,7 am–3 pm,7 am–3 pm,8 am–4 pm,Closed,7 am–3 pm,7 am–3 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-09-10T20:37:46.028Z,,
https://www.google.com/maps/place/Your+Neighbor+Care+LLC+Home+Care+Services/data=!4m7!3m6!1s0xa39b1dc6de678f8d:0xf4eec809df7acdb6!8m2!3d41.277012!4d-95.9664023!16s%2Fg%2F11y5zv5ht5!19sChIJjY9n3sYdm6MRts163wnI7vQ,Your Neighbor Care LLC Home Care Services,,,Home health care service,"1916 N 36th St, Omaha, NE 68111, United States","72GM+RC Omaha, Nebraska, USA",https://www.yourneighborcare.com/,+1 402-671-4601,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Mi1SElAJvzc9a0bK_kIN1g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=253.30768&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-09-10T20:37:50.791Z,,
https://www.google.com/maps/place/Caring+Caregivers/data=!4m7!3m6!1s0x864c1f5cfca0dd73:0x1c37131734c08785!8m2!3d41.2571234!4d-95.9326905!16s%2Fg%2F11pv5ly21z!19sChIJc92g_FwfTIYRhYfANBcTNxw,Caring Caregivers,5.0,2,Home health care service,"1299 Farnam St, Omaha, NE 68102, United States","7348+RW Omaha, Nebraska, USA",https://www.agingcare.com/local/caring-caregivers-omaha-in-home-care-ne,+1 402-298-3290,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqedT7r11bRJsY3UyGfe4sWvGt7U_GAWQqlFqhdhgSU0qmaavC2WND19Bm9gD9toXZWqkBv8HWz30muX-SmfzgDZ00LGOnuI8maWki1h2OmpZAmPFeWfTq2GwFYSDYEp_zHufIZiA=w408-h272-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-09-10T20:37:55.854Z,,
https://www.google.com/maps/place/Touching+Hearts+at+Home/data=!4m7!3m6!1s0x87938f226bf7a0bb:0x167f5531a1d168ad!8m2!3d41.2406269!4d-95.9751614!16s%2Fg%2F11jy24skb2!19sChIJu6D3ayKPk4cRrWjRoTFVfxY,Touching Hearts at Home,4.4,14,Home health care service,"1941 S 42nd St #512, Omaha, NE 68105, United States","62RF+7W Omaha, Nebraska, USA",http://www.touchinghearts.com/omaha?utm_source=GBP&utm_medium=Organic&utm_campaign=Google+Business+Profile&utm_id=ChoiceLocal,+1 402-934-3303,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNIKSCMFGN9EBxNaBJsUdSREZPG_9Q5rZU6OUVw=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-09-10T20:38:01.264Z,,
https://www.google.com/maps/place/Precious+Blessings+HRC/data=!4m7!3m6!1s0x87938fe7c154742b:0x815eeaa6db732a28!8m2!3d41.2479212!4d-95.9330267!16s%2Fg%2F11lccq1cn8!19sChIJK3RUweePk4cRKCpz26bqXoE,Precious Blessings HRC,5.0,18,Home health care service,"1207 S 13th St, Omaha, NE 68108, United States","63X8+5Q Omaha, Nebraska, USA",https://www.preciousblessingshrc.com/,+1 531-375-5538,Closes soon ⋅ 4 pm ⋅ Opens 9 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eCB7lepydNB5szJawgX1Cw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.33624&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-09-10T20:38:06.493Z,,
