placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/Central+Arkansas+Tax+and+Accounting/data=!4m7!3m6!1s0x87cd4c566f7798a7:0x38e3f59179e3cc9c!8m2!3d34.5628399!4d-92.5884287!16s%2Fg%2F1q6qdb1ls!19sChIJp5h3b1ZMzYcRnMzjeZH14zg,Central Arkansas Tax and Accounting,5.0,2,Certified public accountant,"113 S Market St, Benton, AR 72015, United States","HC76+4J Benton, Arkansas, USA",https://centralarktax.com/,+1 501-777-7213,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kekq_RpFfTxpygL09I-XqQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=294.37674&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-10-19T15:14:49.437Z,,
https://www.google.com/maps/place/Williams+Tax/data=!4m7!3m6!1s0x87cd5185f67eacdb:0xbed69a7041eded26!8m2!3d34.5764261!4d-92.589024!16s%2Fg%2F1tt0rnlb!19sChIJ26x-9oVRzYcRJu3tQXCa1r4,Williams Tax,4.6,92,Tax preparation service,"219 Kenwood Rd, Benton, AR 72019, United States","HCG6+H9 Benton, Arkansas, USA",https://williamstaxbentonar.com/,+1 501-315-3385,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NruO73QBO3QzbgAcWuSQaw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=9.437728&pitch=0&thumbfov=100,false,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8–11:30 am,"https://www.google.com/maps/search/certified+public+accountant+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-10-19T15:14:55.071Z,,
"https://www.google.com/maps/place/Jordan+C.+Woolbright,+CPA,+P.A./data=!4m7!3m6!1s0x87cd522976aec551:0x96ca7d6118a88b21!8m2!3d34.5667892!4d-92.585079!16s%2Fg%2F1tl_m7kc!19sChIJUcWudilSzYcRIYuoGGF9ypY","Jordan C. Woolbright, CPA, P.A.",4.7,6,Accountant,"202 E Cross St, Benton, AR 72015, United States","HC87+PX Benton, Arkansas, USA",http://www.woolbrightcpa.com/,+1 501-315-6812,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uQv_WbnKvT_9bo4dMjnJmg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.92905&pitch=0&thumbfov=100,true,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-10-19T15:15:01.000Z,,
"https://www.google.com/maps/place/Yoakum,+Lovell,+and+Company,+PLC/data=!4m7!3m6!1s0x87cd51818d4d032b:0xa3814ad094c32a12!8m2!3d34.5748109!4d-92.5804884!16s%2Fg%2F1tfntjt8!19sChIJKwNNjYFRzYcREirDlNBKgaM","Yoakum, Lovell, and Company, PLC",5.0,4,Tax preparation service,"1106 Military Rd, Benton, AR 72015, United States","HCF9+WR Benton, Arkansas, USA",https://www.ylcompany.com/,+1 501-778-0495,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LbQrHXkQvg4dIOiHfMp60g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=8.0772505&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-10-19T15:15:05.883Z,,
https://www.google.com/maps/place/Williams+Tax+%26+Bookkeeping+Services/data=!4m7!3m6!1s0x87cd51670c49f327:0x96268491d65b1633!8m2!3d34.5640463!4d-92.5867093!16s%2Fg%2F1tk686gc!19sChIJJ_NJDGdRzYcRMxZb1pGEJpY,Williams Tax & Bookkeeping Services,4.0,9,Tax preparation,"125 N Main St, Benton, AR 72015, United States","HC77+J8 Benton, Arkansas, USA",https://williamstaxandbookkeeping.com/,+1 501-778-6873,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=szyPR8JzVEY8INjOy-d3zQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=102.114586&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-10-19T15:15:10.947Z,,
https://www.google.com/maps/place/Kenneth+Chilton/data=!4m7!3m6!1s0x87cd5229e6e44d77:0xea345daad21a5992!8m2!3d34.5699196!4d-92.5841957!16s%2Fg%2F1262gmpgf!19sChIJd03k5ilSzYcRklka0qpdNOo,Kenneth Chilton,4.8,4,Bookkeeping service,"715 Military Rd, Benton, AR 72015, United States","HC98+X8 Benton, Arkansas, USA",,+1 501-778-2788,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bco-rKLlxxewAp6MeIMT8g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=133.11745&pitch=0&thumbfov=100,false,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–12 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-10-19T15:15:15.850Z,,
https://www.google.com/maps/place/B+W+Mc+Donald+%26+Co/data=!4m7!3m6!1s0x87cd516968a5d413:0x9032c82b813f983c!8m2!3d34.5863399!4d-92.5635322!16s%2Fg%2F1tg79kx0!19sChIJE9SlaGlRzYcRPJg_gSvIMpA,B W Mc Donald & Co,5.0,2,Accountant,"2421 Military Rd, Benton, AR 72015, United States","HCPP+GH Benton, Arkansas, USA",,+1 501-778-3503,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5m6rpWGJgUA0Tku1GqgE1w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=117.95797&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-10-19T15:15:18.945Z,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x87cd5178dfe8c353:0xa0c490b80e7af12!8m2!3d34.5783375!4d-92.5769531!16s%2Fg%2F1v3gsfg4!19sChIJU8Po33hRzYcREq_ngAtJDAo,H&R Block,4.6,105,Tax preparation service,"1418 Military Rd, Benton, AR 72015, United States","HCHF+86 Benton, Arkansas, USA",https://www.hrblock.com/tax-office-near-me/arkansas/benton/3051/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 501-778-6332,Closed ⋅ Opens 2 pm Mon,https://lh3.googleusercontent.com/p/AF1QipMkAniNPJYdQEyyOqLhftxZ7LM4tOcsyT-B4c8K=w408-h272-k-no,true,Closed,2–7 pm,10 am–4 pm,Closed,2–7 pm,10 am–3 pm,10 am–4 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-10-19T15:15:23.945Z,,
https://www.google.com/maps/place/Henthorne+Tax+Services/data=!4m7!3m6!1s0x87cd5228fc6fa641:0x801a276fda23dde0!8m2!3d34.5662833!4d-92.586081!16s%2Fg%2F1tg6l24d!19sChIJQaZv_ChSzYcR4N0j2m8nGoA,Henthorne Tax Services,3.5,15,Tax preparation service,"115 W Cross St, Benton, AR 72015, United States","HC87+GH Benton, Arkansas, USA",,+1 501-315-1445,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrP5WhupvndGzCYw_AFJZ_PAjTX3pPmbg2kUs_jSq9MvNZj09jqDXHzpvt-lD31Hti8_9B7Pw0Wso9h1nQ42zyXGN1VjHHvKJJSOZmzjK-tLs-q2muUaDOQPnngYANITkLM_efj=w408-h725-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-10-19T15:15:28.804Z,,
https://www.google.com/maps/place/Wilkerson+Cynthia/data=!4m7!3m6!1s0x87cd521e835da45b:0x8ede33101c54895b!8m2!3d34.5660808!4d-92.603799!16s%2Fg%2F1vqth9nm!19sChIJW6Rdgx5SzYcRW4lUHBAz3o4,Wilkerson Cynthia,5.0,2,Accountant,"1511 W Sevier St, Benton, AR 72019, United States","H98W+CF Benton, Arkansas, USA",,+1 501-778-8807,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yzuToB2TKrZOQ5N2JZxcTg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.95306&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-10-19T15:15:31.720Z,,
