placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes
https://www.google.com/maps/place/Prime+Choice+Plumbing/data=!4m7!3m6!1s0x53545eb340e13b89:0xb4db8c6d22b0ecdd!8m2!3d43.4926513!4d-112.0268424!16s%2Fg%2F11fylqdy5y!19sChIJiTvhQLNeVFMR3eywIm2M27Q,Prime Choice Plumbing,4.9,123,Plumber,"371 6th St, Idaho Falls, ID 83401, United States","FXVF+37 Idaho Falls, Idaho, USA",http://primechoiceplumbing.com/,+1 208-221-5790,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNBJ2uoPAj8Lfqzz9bqsBNvMLqHMIrQ30yesrgG=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2025-11-11T05:10:37.824Z,,
https://www.google.com/maps/place/Integrity+plumbing+services+llc/data=!4m7!3m6!1s0x635f728c80b86805:0xd5cb3c81a7f1732f!8m2!3d43.4953966!4d-112.0361515!16s%2Fg%2F11vr5wglh2!19sChIJBWi4gIxyX2MRL3Pxp4E8y9U,Integrity plumbing services llc,4.9,61,Plumber,,,https://integrityplumbingservicesllc.com/,+1 208-419-1230,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMwFXCgN1Hjkjxp3EsQ7FJNdNM7NI6kfn5X-DWP=w408-h905-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2025-11-11T05:10:44.054Z,,
https://www.google.com/maps/place/First+Call+Jewel+Heating+Cooling+Plumbing+%26+Electrical/data=!4m7!3m6!1s0x53545e9ddec20e1d:0x13cfc804b67d0247!8m2!3d43.5065777!4d-112.0026!16s%2Fg%2F1tvw4lnd!19sChIJHQ7C3p1eVFMRRwJ9tgTIzxM,First Call Jewel Heating Cooling Plumbing & Electrical,4.8,2415,HVAC contractor,"1255 Chaffin Ln, Idaho Falls, ID 83401, United States","GX4W+JX Idaho Falls, Idaho, USA",https://firstcalljewel.com/,+1 208-522-7777,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOi7s-FVcNZrcuBqFGBI7wKyEa5niNvJnHOcqpa=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2025-11-11T05:10:49.077Z,,
https://www.google.com/maps/place/KO+Plumbing/data=!4m7!3m6!1s0x53545be25a32c4b3:0x7482c03f1c088711!8m2!3d43.5020064!4d-112.0537294!16s%2Fg%2F11gsbfqvcv!19sChIJs8QyWuJbVFMREYcIHD_AgnQ,KO Plumbing,5.0,24,Plumber,"840 Mercury Ave, Idaho Falls, ID 83402, United States","GW2W+RG Idaho Falls, Idaho, USA",http://www.koplumbingif.com/,+1 208-821-7226,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP6frW5mZjF5m1Nn7iXquo9ppWfuA3gOAUL4T7K=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2025-11-11T05:10:54.203Z,,
https://www.google.com/maps/place/First+Street+Plumbing+%26+Heating/data=!4m7!3m6!1s0x53545ead9725bb23:0x90f0b32f9c52ad5d!8m2!3d43.4970374!4d-112.0274222!16s%2Fg%2F1trc4mht!19sChIJI7sll61eVFMRXa1SnC-z8JA,First Street Plumbing & Heating,4.8,536,Plumber,"345 1st St, Idaho Falls, ID 83401, United States","FXWF+R2 Idaho Falls, Idaho, USA",https://www.firststreetplumbingcenter.com/,+1 208-522-6896,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipN-zXLZ42qwGQWjzOhgrHR6hyXLreZCtg9PgqxX=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2025-11-11T05:10:59.081Z,,
https://www.google.com/maps/place/Idaho+Drain+Pro+%26+Plumbing/data=!4m7!3m6!1s0x89c25959901d008d:0xfe55b5ee496fccdc!8m2!3d43.4914616!4d-112.0397957!16s%2Fg%2F11y2g6dtxj!19sChIJjQAdkFlZwokR3MxvSe61Vf4,Idaho Drain Pro & Plumbing,5.0,23,Plumber,"330 Shoup Ave #360, Idaho Falls, ID 83402, United States","FXR6+H3 Idaho Falls, Idaho, USA",,+1 986-252-2385,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4SjlCEhoFVpleVbr_W41VA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=121.292656&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2025-11-11T05:11:04.187Z,,
https://www.google.com/maps/place/DR+Heating+and+Plumbing+-+Idaho+Falls/data=!4m7!3m6!1s0x53545fd4afeb3bf7:0xbd8c431a2cfa4da9!8m2!3d43.2449514!4d-112.0258565!16s%2Fg%2F11f5dy1b91!19sChIJ9zvrr9RfVFMRqU36LBpDjL0,DR Heating and Plumbing - Idaho Falls,4.7,140,HVAC contractor,,,https://www.drheatingandplumbing.com/,+1 208-524-3684,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMLf9tYwwcFv13AHI59J9vgvzCgEBjlaCoPofNz=w428-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2025-11-11T05:11:09.023Z,,
https://www.google.com/maps/place/Criterion+Plumbers/data=!4m7!3m6!1s0x80844bb93da1bb67:0xdeb72e7f84592b89!8m2!3d43.5247932!4d-111.9982982!16s%2Fg%2F11h58fwxxd!19sChIJZ7uhPblLhIARiStZhH8ut94,Criterion Plumbers,4.9,304,Plumber,"3158 Lockheed Cir, Idaho Falls, ID 83401, United States","G2F2+WM Idaho Falls, Idaho, USA",https://criterionplumbers.com/,,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipPQZ0NhRjphgZDjAPGrviuZ4cGOca7t91EjqVJ0=w426-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2025-11-11T05:11:14.126Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Sermon+Service+%26+Electric/data=!4m7!3m6!1s0x53545c20ef5aa703:0xadec991f8fba4e53!8m2!3d43.5012063!4d-112.02735!16s%2Fg%2F1tf47tsd!19sChIJA6da7yBcVFMRU066jx-Z7K0,Sermon Service & Electric,4.4,105,HVAC contractor,"340 May St, Idaho Falls, ID 83401, United States","GX2F+F3 Idaho Falls, Idaho, USA",https://sermonserviceandelectric.com/,+1 855-652-4545,Closed ⋅ Opens 7:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipN6y7chbd07LnQP4I3bKtnQOPW5xFVi0DNgfOTU=w408-h407-k-no,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2025-11-11T05:11:19.438Z,,
https://www.google.com/maps/place/King+George%27s+Royal+Flush/data=!4m7!3m6!1s0x53545eb60ee604a3:0x2f2a98f836abf787!8m2!3d43.442588!4d-112.1050395!16s%2Fg%2F1td3r4ty!19sChIJowTmDrZeVFMRh_erNviYKi8,King George's Royal Flush,4.6,64,Plumber,,,https://kinggeorgesroyalflush.com/,+1 208-528-2938,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNHLhiGHMRI5ecmPzZGyvXF9AmgieQQfkES25Ip=w426-h240-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2025-11-11T05:11:24.449Z,,
