placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned
"https://www.google.com/maps/place/JSA+CPAs,+PLLC/data=!4m7!3m6!1s0x87d2bb60c18f00f7:0x6f52463c1ded1e35!8m2!3d34.7655832!4d-92.3372084!16s%2Fg%2F1tfz0n7g!19sChIJ9wCPwWC70ocRNR7tHTxGUm8","JSA CPAs, PLLC",4.8,12,Certified public accountant,"1405 N Pierce St # 204, Little Rock, AR 72207, United States","QM87+64 Little Rock, Arkansas, USA",https://www.jsacpas.net/,+1 501-372-4180,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8VOIGH03rY6c9xsUkxZu9A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=173.54054&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-10-19T16:54:15.812Z,,
"https://www.google.com/maps/place/Gasaway+%26+Company,+CPAs/data=!4m7!3m6!1s0x87d2a6d2661cb563:0x201440c28697f62c!8m2!3d34.7556052!4d-92.3443744!16s%2Fg%2F11gbwvlzvx!19sChIJY7UcZtKm0ocRLPaXhsJAFCA","Gasaway & Company, CPAs",5.0,12,Accounting firm,"415 N McKinley St Ste 795, Little Rock, AR 72205, United States","QM44+67 Little Rock, Arkansas, USA",http://www.gasawaycpa.com/,+1 501-650-8291,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KwcFUXnv8N3ISv--7jVMHQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.75693&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-10-19T16:54:21.944Z,,
"https://www.google.com/maps/place/Denman,+Hamilton+%26+Associates+CPA,+PLLC/data=!4m7!3m6!1s0x87d2a15228028b19:0x8ab179b140b0d1dc!8m2!3d34.7563102!4d-92.3894364!16s%2Fg%2F126433cft!19sChIJGYsCKFKh0ocR3NGwQLF5sYo","Denman, Hamilton & Associates CPA, PLLC",4.9,120,Accountant,"310 Natural Resources Dr, Little Rock, AR 72205, United States","QJ46+G6 Little Rock, Arkansas, USA",,+1 501-229-8806,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2RiU0AqetvIG7ICw7bqTjA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=336.51224&pitch=0&thumbfov=100,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-10-19T16:54:26.793Z,,
https://www.google.com/maps/place/Performance+Tax+Group/data=!4m7!3m6!1s0x87d2a6b835e767d3:0x4c88d380461cc6fc!8m2!3d34.7500843!4d-92.2802542!16s%2Fg%2F11h5q8rxv1!19sChIJ02fnNbim0ocR_MYcRoDTiEw,Performance Tax Group,5.0,86,Tax preparation service,"905 La Harpe Blvd, Little Rock, AR 72201, United States","QP29+2V Little Rock, Arkansas, USA",https://performancetaxgroup.com/contact/,+1 501-613-7423,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4novXHLF0lfxFXgdPChMKQpS543oIjtGeL8BlBuyih1FhlyzAxfbw8Z6vt1k7kvUVtvt6YXRgeOJIq1bAfxK07S-RUsSEBwzGICiTMaGTXVMnO3aOtAbfbcri8JbDMWS4tu6fp9U=w408-h306-k-no,true,Closed,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-10-19T16:54:31.907Z,,
https://www.google.com/maps/place/Gaither+%26+Hollenberg/data=!4m7!3m6!1s0x87d2a3d8fc867e0d:0x2aa4d383fdc1e762!8m2!3d34.7621351!4d-92.3324083!16s%2Fg%2F11f648jdh4!19sChIJDX6G_Nij0ocRYufB_YPTpCo,Gaither & Hollenberg,5.0,5,Certified public accountant,"5300 Evergreen Dr, Little Rock, AR 72205, United States","QM69+V2 Little Rock, Arkansas, USA",https://www.gaitherhollenberg.com/,+1 501-663-1440,"Closed ⋅ Opens 8 am Mon

Updated by this business 10 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=T21ocVqg6L_2-O4OL3yL6g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=10.829858&pitch=0&thumbfov=100,true,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-10-19T16:54:36.831Z,,
"https://www.google.com/maps/place/Limitless+Financials,+LLC/data=!4m7!3m6!1s0x87d2a53b0c8e9b5b:0x79fba4ea22434777!8m2!3d34.7556424!4d-92.3445058!16s%2Fg%2F11p648xr0j!19sChIJW5uODDul0ocRd0dDIuqk-3k","Limitless Financials, LLC",5.0,12,Tax consultant,"415 N McKinley St #835, Little Rock, AR 72205, United States","QM44+75 Little Rock, Arkansas, USA",http://www.limitlessfinancials.com/,+1 501-448-5885,,https://lh3.googleusercontent.com/p/AF1QipMlrY-B7gQGHWmt36K1ZlL4lKWFKfbSdzsZDrvb=w408-h612-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-10-19T16:54:39.911Z,LGBTQ+ friendly,true
"https://www.google.com/maps/place/BFJW+Accountants,+an+Archer+Lewis+firm/data=!4m7!3m6!1s0x87d2a37d78f4c081:0xd2e4ddcfd726d80c!8m2!3d34.7523283!4d-92.3344095!16s%2Fg%2F1232gjlz0!19sChIJgcD0eH2j0ocRDNgm18_d5NI","BFJW Accountants, an Archer Lewis firm",4.3,6,Accountant,"5420 W Markham St, Little Rock, AR 72205, United States","QM28+W6 Little Rock, Arkansas, USA",http://www.bfjwcpa.com/,+1 501-663-0990,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 8 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tNFvi75YqCxVjr0TUrgqBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=77.96845&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-10-19T16:54:45.076Z,,
https://www.google.com/maps/place/Stacy+Tax+Service/data=!4m7!3m6!1s0x87d2bb60bc89f9dd:0x884353151155a4c!8m2!3d34.7766732!4d-92.3620605!16s%2Fg%2F11c3l5vqt3!19sChIJ3fmJvGC70ocRTFoVUTE1hAg,Stacy Tax Service,5.0,11,Tax preparation service,"2723 Foxcroft Rd Suite 102, Little Rock, AR 72227, United States","QJGQ+M5 Little Rock, Arkansas, USA",https://www.stacytaxservice.com/,+1 501-246-5624,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPKk9BcYs4pP5gndLPp9hepCt21mE0z-TCkMDG_=w408-h408-k-no,true,Closed,9 am–6:30 pm,9 am–6:30 pm,9 am–5 pm,8 am–4:30 pm,9 am–6:30 pm,9 am–3 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-10-19T16:54:50.013Z,,
https://www.google.com/maps/place/Jerry+M+Hargrave+Tax+Services/data=!4m7!3m6!1s0x87d2a381c2595417:0xfb6be3bfd1438234!8m2!3d34.7556972!4d-92.3427766!16s%2Fg%2F1tcwrp5r!19sChIJF1RZwoGj0ocRNIJD0b_ja_s,Jerry M Hargrave Tax Services,5.0,1,Accountant,"6213 Father Tribou St, Little Rock, AR 72205, United States","QM44+7V Little Rock, Arkansas, USA",,+1 501-568-6865,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OV6CpcYi8Qdb3ti5hjidnQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=190.16911&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-10-19T16:54:52.796Z,,
https://www.google.com/maps/place/Erga+Income+Tax+Inc./data=!4m7!3m6!1s0x87d2bb5eeba1a4c9:0x2693b505de7e55d9!8m2!3d34.7487165!4d-92.2861928!16s%2Fg%2F1tgqjz2t!19sChIJyaSh61670ocR2VV-3gW1kyY,Erga Income Tax Inc.,4.9,16,Tax preparation service,"210 S Victory St, Little Rock, AR 72201, United States","PPX7+FG Little Rock, Arkansas, USA",https://www.facebook.com/ergaincometax,+1 501-374-4560,Closed ⋅ Opens 12 pm Mon,https://lh3.googleusercontent.com/p/AF1QipOCs3p5n7xd-Z0TsdVbqnr0CfaVseSYDyqZg0DG=w408-h306-k-no,true,Closed,12–4 pm,12–4 pm,12–4 pm,12–4 pm,12–4 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-10-19T16:54:57.535Z,,
https://www.google.com/maps/place/Brandon+Janis+CPA/data=!4m7!3m6!1s0x87d2a37f43da49a5:0x23513497ef78aba7!8m2!3d34.7563026!4d-92.3408457!16s%2Fg%2F1tf823x_!19sChIJpUnaQ3-j0ocRp6t475c0USM,Brandon Janis CPA,5.0,5,Accountant,"507 N University Ave, Little Rock, AR 72205, United States","QM45+GM Little Rock, Arkansas, USA",https://jbrandoncpa.com/,+1 501-664-3111,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nriReGQV1VoUt13cZnaZR_x3G-qYMYSLThwwd5MXOyLV-zL691_zNuh9548KktQJ1v5R3fSIwpN0sMbX_6RWRVXA6AW5trbmVRizUsX9BuaiUtwBTfsrZvRy8_-6h07yyK3PXzq=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-10-19T16:55:00.477Z,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x87d2a34203a157c7:0x877e7566e0125788!8m2!3d34.7493854!4d-92.3425957!16s%2Fg%2F12jsw1sxz!19sChIJx1ehA0Kj0ocRiFcS4GZ1foc,H&R Block,4.7,118,Tax preparation service,"410 S University Ave #150, Little Rock, AR 72205, United States","PMX4+QX Little Rock, Arkansas, USA",https://www.hrblock.com/tax-office-near-me/arkansas/little-rock/64598/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 501-663-0071,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPQsDFcL2tS53J-8BYUCoeX8K0NRUuaGy_jTajn=w426-h240-k-no,true,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–2 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-10-19T16:55:05.517Z,,
