placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Burt+Brothers+Tire+%26+Service/data=!4m7!3m6!1s0x8752f5cd03c28ecd:0x9e685b4ffa37691b!8m2!3d40.7624667!4d-111.884873!16s%2Fg%2F11h3bjjg60!19sChIJzY7CA831UocRG2k3-k9baJ4,Burt Brothers Tire & Service,4.4,951,Tire shop,· In-store shopping · In-store pick-up,"204 E 300 S, Salt Lake City, UT 84111, United States","Q468+X3 Salt Lake City, Utah, USA",https://burtbrothers.com/locations/downtown-slc/,+1 801-363-6741,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepG1x08WVpPuGR5ny65fxmxqyG1tiDPFiIUuH2P5yQmVkdaMCgUjmAgx2oFa11-GYqv9l6lVGpbf5IQE-Ue79TlJk-UPixWbiVYi0q1HisXrP4xoFtLDI5oqe_FlyiAYa5zczfJufXEXa4H=w408-h269-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-03-23T15:49:35.065Z,,,
https://www.google.com/maps/place/Big+O+Tires/data=!4m7!3m6!1s0x8752f521a2a6ee33:0x9a72f2ad22f2eb84!8m2!3d40.7491112!4d-111.9001172!16s%2Fg%2F1tds756g!19sChIJM-6moiH1UocRhOvyIq3ycpo,Big O Tires,4.4,1908,Auto repair shop,,"924 S 300 W, Salt Lake City, UT 84101, United States","P3XX+JX Salt Lake City, Utah, USA",https://www.bigotires.com/location/ut/salt-lake-city/924-s-300-w-84101/044109?utm_source=google&utm_medium=maps&utm_campaign=google+maps&y_source=1_ODY2OTU5Mi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 801-839-4894,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerXRs0tFIDG9LJ58YCV_Gc7J0Ts7fYv9c3WkifVBdRLk8IBx9Yz4gzaRAr4flN6JtjXr9kMBtWeOMfX9TYIZUbC814ocgt-kuH7lvhCg8x_eklnnDutU4ezZmIIdeD9TOsmu0h8gg=w420-h240-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-03-23T15:49:41.517Z,,,
https://www.google.com/maps/place/Big+O+Tires/data=!4m7!3m6!1s0x8752f50bf1043f9f:0x7d2995cae43b15b8!8m2!3d40.7690175!4d-111.8857433!16s%2Fg%2F1tr8m1hf!19sChIJnz8E8Qv1UocRuBU75MqVKX0,Big O Tires,4.2,707,Auto repair shop,,"178 E S Temple St, Salt Lake City, UT 84111, United States","Q497+JP Salt Lake City, Utah, USA",https://www.bigotires.com/location/ut/salt-lake-city/178-e-south-temple-84111/044206?utm_source=google&utm_medium=maps&utm_campaign=google+maps&y_source=1_ODY2OTUwMC03MTUtbG9jYXRpb24ud2Vic2l0ZQ==,+1 801-386-9387,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerQuQ9LV_5NqktTxE0xzM0V0dDuIgRgj1lOf1ZMagt-YovNOKkS7LhOCDKWdQG2l54o9xoQERrh8IEQ2iVEvmI3wYT1yqt8uRDwhFLXxm_YV30YO9oBxlP5d0_L9RCrTLeJDaoZTA=w420-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-03-23T15:49:46.747Z,,,
https://www.google.com/maps/place/Utah+Valley+Tire+Inc/data=!4m7!3m6!1s0x8752f56b91aae7f5:0x7cf1a409bb86c203!8m2!3d40.7600474!4d-111.8771493!16s%2Fg%2F1tfl0plp!19sChIJ9eeqkWv1UocRA8KGuwmk8Xw,Utah Valley Tire Inc,4.3,148,Car repair and maintenance service,,"420 S 500 E, Salt Lake City, UT 84102, United States","Q46F+24 Salt Lake City, Utah, USA",https://utahvalleytireinc.com/?utm_source=goodyear.com&utm_medium=referral&utm_campaign=Store_Website,+1 801-355-8473,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqyGycds5D5jHZ2-R6Ox8ADSx5lJJCqv1MA6DzywLvEgckGDltWgjVbp2C49F_7Bjhu4ervpepZgO66NVb5TMWEk_qos9MavutFi3pPhFBtSf7T6KBpm0vLJJKr2DqkDPjsV-bUNw=w408-h544-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-03-23T15:49:52.111Z,,,
https://www.google.com/maps/place/Jeremiah%27s+Tire+Services/data=!4m7!3m6!1s0x8752f43287c9236b:0x27c37af36d2837d8!8m2!3d40.7863954!4d-111.9034828!16s%2Fg%2F1ygb7n9h8!19sChIJayPJhzL0UocR2DcobfN6wyc,Jeremiah's Tire Services,4.5,75,Tire shop,,"423 W 800 N, Salt Lake City, UT 84103, United States","Q3PW+HJ Salt Lake City, Utah, USA",http://jeremiahtires.com/,+1 801-580-6752,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2jtfHdPL6PznIIx_y53tZQqSpWq_zqkk-o09BHnDiQ__XhP6LBAytbYI7gFAjwsY-bnv97WA7sPFNuYMZJWWaIrWd-zBUlkNPjsrfs2H5QweSvpW_DQZte83JUMSwoc6Fobg=w408-h306-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-03-23T15:49:57.116Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Tire+World+Truck+Center/data=!4m7!3m6!1s0x8752f529f37ab7e7:0x18e1465debd39054!8m2!3d40.7367777!4d-111.9035626!16s%2Fg%2F1vkxmrdb!19sChIJ57d68yn1UocRVJDT611G4Rg,Tire World Truck Center,4.4,109,Tire shop,· In-store shopping · Delivery,"431 W 1500 S, Salt Lake City, UT 84115, United States","P3PW+PH Salt Lake City, Utah, USA",http://tireworldutah.com/?utm_source=google&utm_medium=gmb,+1 801-485-1940,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepxuhlRm4ohCl4emTGH0MJWNG1lorz5T5Olr-c249ZlqGbA-lexxdkfrdESG8qz95VN3gFGuUaYnjcKFOA3-NbeSUvgzb_ZXKQT-Nih2dEe3VFTNDiMc3ur8yHSrNCM06r-kBJ-chwGeig=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-03-23T15:50:02.864Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Victor%27s+Tires+on+the+Go/data=!4m7!3m6!1s0x8752f4583acb5453:0xcd8e4a1aa25d433c!8m2!3d40.768972!4d-111.917353!16s%2Fg%2F1tmz7dt9!19sChIJU1TLOlj0UocRPENdohpKjs0,Victor's Tires on the Go,4.3,368,Tire shop,,"909 W S Temple St, Salt Lake City, UT 84104, United States","Q39M+H3 Salt Lake City, Utah, USA",https://www.colbystire.com/locations,+1 801-596-2425,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwergENMnJkTBwTfDvH5AxwSWkSEaSE31IHqfDrnFKoNLK_1fykLPRgvJ0v_eD6W0T_xziN1xW_pzSWE5xfWVr_lTRjUOfU1O4sq8yzoJeywLAa0Q7UkA7yYxXlM3Ra_-RYFB5VLL1g=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-03-23T15:50:08.517Z,Identifies as Latino-owned,,
https://www.google.com/maps/place/Tire+Express/data=!4m7!3m6!1s0x8752f458f90f0a2b:0xfeef351f7819b0fa!8m2!3d40.768586!4d-111.9193872!16s%2Fg%2F1td0yz0r!19sChIJKwoP-Vj0UocR-rAZeB817_4,Tire Express,4.5,138,Tire shop,,"25 1000 W, Salt Lake City, UT 84104, United States","Q39J+C6 Salt Lake City, Utah, USA",http://tireexpress.net/,+1 801-532-1732,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo_72Et5OT-8gcM80zw_scYD_jXz_IoxWJ7eaMO4IzyKYk55oSHxRX6oNVmgRyLTqh_LCuSwnOaSBhA6fkWR1O5Jfin-jj0QefXYJ2U3Ah273RAjJNYiyX-aWH2oHNR7EtOKY5K=w408-h725-k-no,true,9 am–6 pm,9 am–6 pm,9 am–5 pm,9 am–6 pm,9 am–5 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-03-23T15:50:14.153Z,,,
https://www.google.com/maps/place/Brothers+tires+of+Utah/data=!4m7!3m6!1s0x87528af82fc1fa3d:0x53cfb59fbb8bd9c5!8m2!3d40.727974!4d-111.9164563!16s%2Fg%2F11ggr5n3xc!19sChIJPfrBL_iKUocRxdmLu5-1z1M,Brothers tires of Utah,4.3,111,Tire shop,· In-store shopping,"1939 S 900 W.SALT LAKE CITY UT 84104, South Salt Lake, UT 84115, United States","P3HM+5C South Salt Lake, Utah, USA",https://brotherstiresofutah.com/,+1 219-577-2693,"Open · Closes 10 pm

Confirmed by others 5 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepU7WmhcI5YRik-IOcbnN4yuIy_PhpVhE417JG2CHJVh8KNN6MuNxSPtZYEKubwWNhynNmluCtEaSX0KPzUpppnTtuwtwJRnVk9fDYBAVS8eRiGr8bWn5Bn1P7sJ2K3RBq2XlA-xSUs0PFR=w408-h544-k-no,true,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-03-23T15:50:19.513Z,,,
https://www.google.com/maps/place/Rocclean+tires+and+services/data=!4m7!3m6!1s0x8752f55f51d36543:0x656c1ee273394dd3!8m2!3d40.7603207!4d-111.8806974!16s%2Fg%2F11mlkcvqbp!19sChIJQ2XTUV_1UocR0005c-IebGU,Rocclean tires and services,5.0,4,Tire shop,,"350 E 400 S Ste 500, Salt Lake City, UT 84111, United States","Q469+4P Salt Lake City, Utah, USA",https://www.roccleantiresandservices.com/,+1 661-912-8020,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerkJ8AIVpVnbhTD7PLNXfgB3FBOlBmIx_gsHD6-SyuJIq9bRJU8gCTjbL5kZSA5uHJe3ET6wpsG8CZmjMBYvHnRvrloYp7bDxW2v2INmNb-TFQvGahyhOBqB24r6NrCijItVPvjZ-TJ0G9a=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-03-23T15:50:24.854Z,,,
