placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info
"https://www.google.com/maps/place/Cover+Care,+LLC/data=!4m7!3m6!1s0x87938f44b012d11f:0x6368e6ff7f00b31!8m2!3d41.2571234!4d-95.9326905!16s%2Fg%2F11jm73yd76!19sChIJH9ESsESPk4cRMQvw92-ONgY","Cover Care, LLC",4.3,24,Swimming pool repair service,"1299 Farnam St STE 300, Omaha, NE 68102, United States","7348+RW Omaha, Nebraska, USA",https://covercare.com/,+1 402-513-0304,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipONOtNwSJCuMmox1nJF6ojJpPl_Y-BIiHucYQ6V=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-10-27T18:13:17.257Z,,
https://www.google.com/maps/place/Golden+Pool+And+Spa/data=!4m7!3m6!1s0x879389fa30d10d81:0xdcccce868b45fe16!8m2!3d41.320272!4d-96.1460354!16s%2Fg%2F11g0j6ztbr!19sChIJgQ3RMPqJk4cRFv5Fi4bOzNw,Golden Pool And Spa,4.9,33,Swimming pool contractor,,,http://goldenpoolandspa.com/,+1 402-594-1350,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipNERF2t-o8dWVTGM0oXzrHR4Ur4-tJc-ngiYQH1=w408-h306-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,11 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-10-27T18:13:23.452Z,,
"https://www.google.com/maps/place/Expert+Pool+Work,+Inc./data=!4m7!3m6!1s0x87938c18d39d6f29:0x37e8ff486ac0ac58!8m2!3d41.2138248!4d-96.0703187!16s%2Fg%2F1tlgyfx9!19sChIJKW-d0xiMk4cRWKzAakj_6Dc","Expert Pool Work, Inc.",5.0,7,Swimming pool repair service,"10135 J St, Omaha, NE 68127, United States","6W7H+GV Omaha, Nebraska, USA",http://www.expertpoolwork.com/,+1 402-341-8132,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMPqC_c8wIxHQS3w2GrjZpwrt-sYGFk2eIVi9qo=w413-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-10-27T18:13:28.404Z,,
https://www.google.com/maps/place/Platinum+Pools/data=!4m7!3m6!1s0x87938b7ddbc1ee39:0x137facda923553d1!8m2!3d41.1987887!4d-96.0323109!16s%2Fg%2F1tf295ly!19sChIJOe7B232Lk4cR0VM1ktqsfxM,Platinum Pools,4.4,59,Pool cleaning service,"5900 S 77th St, Ralston, NE 68127, United States","5XX9+G3 Ralston, Nebraska, USA",https://platinumpoolservice.com/,+1 402-312-6071,Open ⋅ Closes 3 pm,https://lh3.googleusercontent.com/p/AF1QipM1ApaLOVkMDrMdOCNrWf3mDdZnThgWHhI8JcGi=w408-h271-k-no,true,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-10-27T18:13:33.620Z,,
https://www.google.com/maps/place/Outdoor+Living+Pool+%26+Spa/data=!4m7!3m6!1s0x87938b2c3d91d8b7:0x542296c37e2abaa0!8m2!3d41.21786!4d-96.0993521!16s%2Fg%2F1tj5lnlg!19sChIJt9iRPSyLk4cRoLoqfsOWIlQ,Outdoor Living Pool & Spa,4.9,486,Hot tub store,"4229 S 120th St, Omaha, NE 68137, United States","6W92+47 Omaha, Nebraska, USA",https://outdoorlivingllc.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,+1 402-965-0825,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwRwmCeziMMVrycSiIBPeUFqHyLgWAIgVXaP_8VG5H5anrNZ8-3CsBOWn9NJTmRuoToiYbJFV5Mb3ka0oYdFX81SnVZ-iLpGIkS5C6hieUCRtkuKMdkW-W-6oAJ6hAUdZHdkhqo=w408-h306-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–4 pm,12–4 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-10-27T18:13:38.747Z,· In-store shopping · In-store pick-up · Delivery,
https://www.google.com/maps/place/Relax+Pools/data=!4m7!3m6!1s0x87938de343cfaf2d:0xe568251a8bc2be54!8m2!3d41.2914504!4d-96.168492!16s%2Fg%2F11h3df6m3r!19sChIJLa_PQ-ONk4cRVL7CixolaOU,Relax Pools,4.8,122,Swimming pool contractor,"16242 Evans Plaza Retail Store, Omaha, NE 68116, United States","7RRJ+HJ Omaha, Nebraska, USA",http://relaxpoolsomaha.com/,+1 402-515-1845,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwg82OvymjdRzeStNrzLDne1a1LJ_iqttcNUWdf-GpW4NcXpKZKicUElpYPWbDyKHECT4x-EwJyW8O3fPvzN8Bw8zlU4Ei3RSrl6izNdDCHV7cMHUyU7Ci_OabU4UfTNwoM-WirXQ=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-10-27T18:13:44.240Z,,
https://www.google.com/maps/place/Downtown+YMCA/data=!4m7!3m6!1s0x87938e52e07cd601:0xc609be4924b2a20!8m2!3d41.2557057!4d-95.9429937!16s%2Fg%2F1tftrlgx!19sChIJAdZ84FKOk4cRICpLkuSbYAw,Downtown YMCA,4.3,185,Non-profit organization,"430 S 20th St, Omaha, NE 68102, United States","7344+7R Omaha, Nebraska, USA",http://metroymca.org/,+1 402-977-4300,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyvseT9bpnCd1QmyVfE4tZLLARuL3CJ7_V6Rb89MbeqDb7g9VHT1opZWuHcrUTeqw32NXs7_ONB_YAJ4ug0XDcxSKz8LBTaoyl7CILlBksqdynv1YEy8ZGsA-Fbxf37EAGZlD1paQ=w426-h240-k-no,true,4:30 am–9 pm,4:30 am–9 pm,4:30 am–9 pm,4:30 am–9 pm,4:30 am–8 pm,6 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-10-27T18:13:49.200Z,Community-focused nonprofit established in 1844 with recreational programs & services for all ages.,
https://www.google.com/maps/place/Phoenix+Pools+%26+Waterfalls+Inc./data=!4m7!3m6!1s0x87938b806295bcfd:0x4e7194a6be6c762e!8m2!3d41.2179757!4d-96.0459617!16s%2Fg%2F11bbrhvx5p!19sChIJ_byVYoCLk4cRLnZsvqaUcU4,Phoenix Pools & Waterfalls Inc.,4.0,58,Swimming pool supply store,"8603 G St, Omaha, NE 68127, United States","6X93+5J Omaha, Nebraska, USA",http://www.phoenixpools.org/,+1 402-707-2710,"Open ⋅ Closes 5 pm

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO8l1Kxgs-CJ-FrLW4PFjQ2OYj9f62ejkM7iWr7=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–4 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-10-27T18:13:54.367Z,"Strip-mall shop offering swimming pool supplies, including chemicals, automatic cleaners & toys. · Delivery",
https://www.google.com/maps/place/Classic+Pool+%26+Spa/data=!4m7!3m6!1s0x8793f39781ab38ed:0x59944df41df009e0!8m2!3d41.2163666!4d-96.1210617!16s%2Fg%2F1tgxjkfl!19sChIJ7TirgZfzk4cR4AnwHfRNlFk,Classic Pool & Spa,4.5,101,Swimming pool contractor,"13229 I St, Omaha, NE 68137, United States","6V8H+GH Omaha, Nebraska, USA",http://classicpoolandspaomaha.com/,+1 402-330-5610,"Open ⋅ Closes 5 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOrvi_i7uvgF0k3JtVtfJAvLFxs_uExDvsTvYQG=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-10-27T18:13:59.260Z,,
https://www.google.com/maps/place/Olympic+Pool+%26+Spa/data=!4m7!3m6!1s0x8793f10bc99cc7cb:0xc4a48b728d50f76b!8m2!3d41.2329514!4d-96.1776822!16s%2Fg%2F1tslk6q0!19sChIJy8ecyQvxk4cRa_dQjXKLpMQ,Olympic Pool & Spa,4.6,135,Swimming pool repair service,"16902 Wright Plaza, Omaha, NE 68130, United States","6RMC+5W Omaha, Nebraska, USA",https://www.olympicpoolomaha.com/,+1 402-896-1246,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMut7ss6XH22P6HLLzLqRJ7HQGrrECYYxIjOcyr=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–6:30 pm,9 am–7 pm,10 am–4 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-10-27T18:14:04.353Z,"Swimming pool & spa supply shop carrying chemicals, safety covers, cleaners & accessories.",
