placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Chlorine+Clean+Pool+Services/data=!4m7!3m6!1s0x89c6fdd2d7654f7f:0x6ce1815039481002!8m2!3d39.7896255!4d-75.5455473!16s%2Fg%2F11rb5_9xmf!19sChIJf09l19L9xokRAhBIOVCB4Ww,Chlorine Clean Pool Services,4.8,47,Pool cleaning service,"2101 B Concord Pike, Wilmington, DE 19803, United States","QFQ3+VQ Wilmington, Delaware, USA",https://chlorineclean.com/,+1 302-652-9794,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOdR8mr7NDOtcuuSKAa8ADZHXalvZWgPSwZjJqI=w408-h244-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-10-27T17:39:26.142Z,,,,
https://www.google.com/maps/place/Colony+Pool+Services+Inc./data=!4m7!3m6!1s0x89c6e2fd2cd43c0b:0x6acd647a778771a0!8m2!3d39.3481286!4d-75.5604185!16s%2Fg%2F1tg79_p_!19sChIJCzzULP3ixokRoHGHd3pkzWo,Colony Pool Services Inc.,3.7,48,Swimming pool repair service,,,https://colonypool.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_wilmington,+1 302-762-2250,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwaEkHBIFO_vM0dBRsvDCMAutG8_I1JEYwFpU8FcH90MZCRgrAhyNzRqoOVzDUeqbtN8hNhH3KbnV3292LT-_ste75qICRnGHZM7PC_iCb3Fc5PqQIcbSMUT2ykE8ejw7uf-5Fx=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-10-27T17:39:31.851Z,,,,
https://www.google.com/maps/place/Pronto+Pools/data=!4m7!3m6!1s0x667e3c05aecf1c67:0xda79ec8912996496!8m2!3d39.7349662!4d-75.5893791!16s%2Fg%2F11vlnh8kvf!19sChIJZxzPrgU8fmYRlmSZEonsedo,Pronto Pools,5.0,7,Swimming pool contractor,"471 B and O Ln, Wilmington, DE 19804, United States","PCM6+X6 Wilmington, Delaware, USA",https://prontopool.com/?utm_source=google&utm_medium=gmb&utm_campaign=seo,+1 302-764-0408,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNAKJtm10Oy-uwEjILjg7MJTA1gs29UWf4UT5LD=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-10-27T17:39:37.242Z,,,,
https://www.google.com/maps/place/Neptune+Pool+Management/data=!4m7!3m6!1s0x89c702112804632f:0x1a072afa42516da1!8m2!3d39.7192808!4d-75.6061801!16s%2Fg%2F11b5pjxq94!19sChIJL2MEKBECx4kRoW1RQvoqBxo,Neptune Pool Management,3.3,17,Swimming pool repair service,"303 2nd Ave, Wilmington, DE 19804, United States","P99V+PG Wilmington, Delaware, USA",http://www.neptunepoolmanagement.net/,+1 302-562-0846,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwhFcivOrbZHJYfOflf6uaxGo2KbqMoJb_E-aKGYF2v4KcHffeA3hbvUTaUS-YwRgpOkasIPVwlk68UFP9jrqHSBB4BjfRdO-XwMeAjIp2zrjJWrdM9t1AW3jB0-T8ckWYtvVs5=w408-h839-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-10-27T17:39:40.126Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Richards+Pool+Care/data=!4m7!3m6!1s0x89c701de146aa76f:0x109cd8e2115910c7!8m2!3d39.8140941!4d-75.440363!16s%2Fg%2F1hhl10kf5!19sChIJb6dqFN4Bx4kRxxBZEeLYnBA,Richards Pool Care,3.4,18,Swimming pool contractor,"950 Ridge Rd Unit D19, Claymont, DE 19703, United States","RH75+JV Claymont, Delaware, USA",https://www.richardspoolcare.com/,+1 302-764-9863,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOCUEoTg78qN9UK8Ej0L89EWspdUkZSf5eBtF-_=w408-h333-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-10-27T17:39:45.025Z,,,,
https://www.google.com/maps/place/Ace+Pools/data=!4m7!3m6!1s0x89c6e5c4ba306db7:0x6a174e83b983bf7!8m2!3d39.819573!4d-75.4741193!16s%2Fg%2F11qs2wkmdx!19sChIJt20wusTlxokR9zuYO-h0oQY,Ace Pools,4.2,5,Pool cleaning service,"1124 S Overhill Ct, Wilmington, DE 19810, United States","RG9G+R9 Wilmington, Delaware, USA",https://acepoolpro.com/,+1 302-468-7556,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Z4tV1jeBVILAzF7-NXCI0Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=280.59045&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-10-27T17:39:49.980Z,,,,
https://www.google.com/maps/place/Olympic+Pool+Service+Inc/data=!4m7!3m6!1s0x89c6fcb24f69ed6f:0x5995b4abaa85d1b1!8m2!3d39.8686864!4d-75.4847476!16s%2Fg%2F1w0r0wdy!19sChIJb-1pT7L8xokRsdGFqqu0lVk,Olympic Pool Service Inc,4.3,6,Swimming pool repair service,,,http://www.olympicpoolsde.com/,+1 302-654-2882,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOcJpeAZ6KQeKloiFI_jf4RLCIl0P9YSZ8_hkC9=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-10-27T17:39:54.831Z,,,,
https://www.google.com/maps/place/Clark%27s+Pools/data=!4m7!3m6!1s0x89c707f52e832f4d:0xbda7acb494d4d03!8m2!3d39.6794892!4d-75.6267644!16s%2Fg%2F1tf3chlp!19sChIJTS-DLvUHx4kRA01NSct62gs,Clark's Pools,4.8,94,Swimming pool contractor,"109 J and M Dr, New Castle, DE 19720, United States","M9HF+Q7 New Castle, Delaware, USA",https://clarkspools.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 302-834-0200,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOAc4CJ2UnRL3QaPKRxGfoZNnfGgDzIYJqlzsKl=w408-h270-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-10-27T17:40:00.020Z,,,,
"https://www.google.com/maps/place/Aquatic+Management+Systems/@39.7381722,-75.7032575,17z/data=!3m1!4b1!4m6!3m5!1s0x89c7019f0e326fef:0xd561864956dd02c0!8m2!3d39.7381722!4d-75.7032575!16s%2Fg%2F11sjwl6l12",Aquatic Management Systems,5.0,4,Swimming pool repair service,"4905 Mermaid Blvd, Wilmington, DE 19808, United States","P7QW+7M Wilmington, Delaware, USA",http://www.amspools.com/,+1 302-235-1818,Open ⋅ Closes 5 pm,,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-10-27T17:40:06.950Z,,,,
https://www.google.com/maps/place/Delaware+Pool+Service/data=!4m7!3m6!1s0x842278ebf28b1223:0x63717c9378de3871!8m2!3d39.6703454!4d-75.612953!16s%2Fg%2F11pzf1p06l!19sChIJIxKL8ut4IoQRcTjeeJN8cWM,Delaware Pool Service,4.4,35,Swimming pool contractor,,,https://delawarepoolservice.com/,+1 302-455-7882,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSznzocdgMyxmryDXZnWdgGFzjq546QOCR7CCzfs3x4X8ylz-U92CXtyl5hgze7Rp6LbwWBoUB5QfjJ83XEOHpwxiVgc313p5nwBt-gbELusOaTwzVPQ3YqAF04wQXZ0gQdxXtwI7w=w408-h269-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-10-27T17:40:11.905Z,,,,
