placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Patio+Pleasures+Pools+%26+Spas/data=!4m7!3m6!1s0x8807ae5c4400f1df:0x13a78743edc1361e!8m2!3d43.050354!4d-89.496309!16s%2Fg%2F1tdhmdfr!19sChIJ3_EARFyuB4gRHjbB7UOHpxM,Patio Pleasures Pools & Spas,4.7,143,Hot tub store,· In-store shopping · In-store pick-up · Delivery,"6622 Watts Rd, Madison, WI 53719, United States","3G23+4F Madison, Wisconsin, USA",https://www.patio-pleasures.com/,+1 608-288-8220,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipO1SZ4DPSQQnz6w9vzvOblZJvV43FH-b4bm7lX3=w425-h240-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,9 am–5 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-10-27T19:30:26.003Z,,,
"https://www.google.com/maps/place/Bachmann+Pools,+Spas+%26+Saunas/data=!4m7!3m6!1s0x88065171ef0d7cb9:0xf28ce966931ca04e!8m2!3d43.0653977!4d-89.3083495!16s%2Fg%2F1tmxrllr!19sChIJuXwN73FRBogRTqAck2bpjPI","Bachmann Pools, Spas & Saunas",4.7,235,Hot tub store,· In-store shopping · In-store pick-up · Delivery,"2225 S Stoughton Rd, Madison, WI 53716, United States","3M8R+5M Madison, Wisconsin, USA",https://bachmanns.com/,+1 608-222-7727,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyWnDkTz1vxFjblNmjTlANFURYGjcTIkwzwQGjJmuvB_AXWDB0tdoXEms60bVWE0Lw9cqeMNVnARxRu6jHZg8prkoEzQa2QwtN0NTNmAlqK-IRmihs1O9p0d2vA1o3-3-5R_Ok=w408-h272-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,9 am–5 pm,10 am–4 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-10-27T19:30:32.309Z,,,
https://www.google.com/maps/place/Water+Works+Pool+%26+Spa+Service/data=!4m7!3m6!1s0x8806573a1a542171:0x9f0c5e9e7016b5cb!8m2!3d43.0696169!4d-89.4236519!16s%2Fg%2F11grtzd0pt!19sChIJcSFUGjpXBogRy7UWcJ5eDJ8,Water Works Pool & Spa Service,4.7,24,Swimming pool repair service,,,,https://wwpoolservice.com/,+1 608-575-8986,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOHaf8cK9WdGHm4kaZ4vcerw7vcbEEcQis-ILAq=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-10-27T19:30:37.905Z,,,
https://www.google.com/maps/place/Farwell+Pools+%26+Spas/data=!4m7!3m6!1s0x88065a8001581c3d:0x644440e5d7ba87ac!8m2!3d43.0553512!4d-89.2460708!16s%2Fg%2F1tfcjb57!19sChIJPRxYAYBaBogRrIe61-VARGQ,Farwell Pools & Spas,4.3,23,Swimming pool supply store,· In-store shopping · Delivery,"3818 County Hwy AB, Madison, WI 53718, United States","3Q43+4H Madison, Wisconsin, USA",http://farwellpools.com/,+1 608-222-1730,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOvJVm49BhGxIE48AXmGlaAiAUCqbA8v17WFTYD=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-10-27T19:30:43.185Z,,,
"https://www.google.com/maps/place/New+Wave+Pools,/data=!4m7!3m6!1s0x88065176535ca311:0x9be9aebd80125dde!8m2!3d43.153453!4d-89.2042699!16s%2Fg%2F1q6295czr!19sChIJEaNcU3ZRBogR3l0SgL2u6Zs","New Wave Pools,",3.9,33,Pool cleaning service,,"5584 County Hwy N, Sun Prairie, WI 53590, United States","5Q3W+97 Sun Prairie, Wisconsin, USA",https://new-wave-pools.com/,+1 608-444-8850,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwlf5Hfw0A0gwZVbHRBPQCLZ8SJ6MmpTOJY91J9SAKBHFU4ZwzqGzmKPrUgFh2HjExH0N3gGHkYtAsO8a22q3WOu7EoafFvIuuRGUipTl4_sR0hWIkEx3rm6ooTR9HmEiQ1dkUcPF8E56Lt=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-10-27T19:30:48.452Z,,,
https://www.google.com/maps/place/Malibu+Pools/data=!4m7!3m6!1s0x8807a8aca1a7fd29:0x67a1928de271b150!8m2!3d43.0973236!4d-89.5448157!16s%2Fg%2F1tj6vdc_!19sChIJKf2noayoB4gRULFx4o2SoWc,Malibu Pools,4.3,12,Swimming pool contractor,,"7182 US-14, Middleton, WI 53562, United States","3FW4+W3 Middleton, Wisconsin, USA",http://malibupoolsinc.com/,+1 608-833-8505,Open ⋅ Closes 7 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AEords0-T9UN8YddFbjgUg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.13016&pitch=0&thumbfov=100,false,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-10-27T19:30:53.620Z,,,
"https://www.google.com/maps/place/Capitol+Pools,+LLC/data=!4m7!3m6!1s0x8806f7ce798ac45f:0xe611e56a01db273c!8m2!3d43.156621!4d-89.271034!16s%2Fg%2F1hc3t5_bx!19sChIJX8SKec73BogRPCfbAWrlEeY","Capitol Pools, LLC",4.3,6,Swimming pool contractor,,"2890 Terra Ct #12, Sun Prairie, WI 53590, United States","5P4H+JH Sun Prairie, Wisconsin, USA",http://www.capitolpool.com/,+1 608-837-7665,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzWeNWnQV2p3FOO5TDm31apVXKXV4O6LM8uZZihF0IXBeVbMF-MMboDPGA_UGGreaYwC8E9JaBjUUlLDeTTk-zn_WLRv6bRKm8UhlWtl8JIns1-mHqP0p80Yc1vdd4k-Y2OlG3J=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-10-27T19:30:58.578Z,,,
https://www.google.com/maps/place/All+Service+Specialists/data=!4m7!3m6!1s0x8806510ca3108085:0x4af9778f6b3f2be1!8m2!3d43.0471377!4d-89.3238884!16s%2Fg%2F11c529xdhf!19sChIJhYAQowxRBogR4Ss_a493-Uo,All Service Specialists,4.6,61,General contractor,,"6516 Monona Dr suite 118, Monona, WI 53716, United States","2MWG+VC Monona, Wisconsin, USA",https://allservicespecialists.com/?utm_source=gmb&utm_medium=organic&utm_campaign=GBP_Visit,+1 608-292-4220,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipM7mbV8gSMaIPSIaPIeW9qpLQYyxPcr_GZTNPKG=w420-h240-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-10-27T19:31:03.666Z,,,
https://www.google.com/maps/place/Madison+Pool+Services+LLC/data=!4m7!3m6!1s0x880644da6372851b:0x9977ff86432ff531!8m2!3d43.0059695!4d-89.200856!16s%2Fg%2F1w9y1p3d!19sChIJG4VyY9pEBogRMfUvQ4b_d5k,Madison Pool Services LLC,,,Swimming pool contractor,,"2517 Rinden Rd, Stoughton, WI 53589, United States","2Q4X+9M Stoughton, Wisconsin, USA",,+1 608-877-0199,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BaAJJ7ksOW6-CYzgf2MXgA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.42436&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-10-27T19:31:06.532Z,,,
https://www.google.com/maps/place/Recreational+Concepts+Inc/data=!4m7!3m6!1s0x88064b44756d08a3:0xc9f79ed3325e849d!8m2!3d42.9170262!4d-89.3599633!16s%2Fg%2F1td7nx6n!19sChIJowhtdURLBogRnYReMtOe98k,Recreational Concepts Inc,4.0,133,Swimming pool contractor,,"4633 WI-138, Oregon, WI 53575, United States","WJ8R+R2 Oregon, Wisconsin, USA",https://www.recreationalconceptsinc.com/,+1 608-460-1176,"Open ⋅ Closes 6 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOLPWcV-MxXEZgIPtDoAm2xyFnFbu983TvP6Hik=w408-h271-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-10-27T19:31:11.564Z,,,
