placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned
https://www.google.com/maps/place/Spartan+CPAs/data=!4m7!3m6!1s0xf8e4f15b169c843:0x45150de8d29b4f15!8m2!3d40.7255656!4d-74.180789!16s%2Fg%2F11w2z49cvq!19sChIJQ8hpsRVPjg8RFU-b0ugNFUU,Spartan CPAs,5.0,49,Tax preparation service,"84 Clinton Ave Suite 4, Newark, NJ 07114, United States","PRG9+6M Newark, New Jersey, USA",http://www.spartancpas.com/,+1 201-680-1918,Closed ⋅ Opens 9 am Mon,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipMhxmnvxvzzpWCikz3MvwRh4QbKn9cQ4kKhQC3D=w408-h481-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–4 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Newark+NJ/@40.7483847,-74.189084,14z",2025-10-19T17:20:08.991Z,
https://www.google.com/maps/place/Elite+Tax+%26+Accounting+LLC/data=!4m7!3m6!1s0x89c253ef7d45dea3:0x2596f6b651d2a3eb!8m2!3d40.7393008!4d-74.1955457!16s%2Fg%2F11rl2jv5w8!19sChIJo95Ffe9TwokR66PSUbb2liU,Elite Tax & Accounting LLC,5.0,265,Tax preparation service,"277A S Orange Ave, Newark, NJ 07103, United States","PRQ3+PQ Newark, New Jersey, USA",http://www.elitetaservices.com/,+1 347-933-8233,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kiaAtKIchylNRa6PwJzI6g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=28.213633&pitch=0&thumbfov=100,true,9 am–7 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,10 am–9 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Newark+NJ/@40.7483847,-74.189084,14z",2025-10-19T17:20:15.513Z,
https://www.google.com/maps/place/Curran+%26+Company+LLP/data=!4m7!3m6!1s0x89c25766af2e2b97:0x9a02e19397a957d4!8m2!3d40.7269486!4d-74.1798993!16s%2Fg%2F1hg500kb0!19sChIJlysur2ZXwokR1Fepl5PhApo,Curran & Company LLP,4.8,12,Certified public accountant,"59 Lincoln Park #200, Newark, NJ 07102, United States","PRGC+Q2 Newark, New Jersey, USA",http://www.curranllp.com/,+1 862-279-7252,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npUuop42r087QACl4lbYH5OVvF1qgVLfCu2z1opxhUcEdbkEpVWZ2qC3vWmdqhlcq0gS8WJ8zCBhJJQZexqJ2BfMr2ZKUx7mvX9T7ZZsio6McZsIkgRlOOPziMIl-2TpFeMGY3LUeGk9nGm=w408-h305-k-no,true,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Newark+NJ/@40.7483847,-74.189084,14z",2025-10-19T17:20:20.526Z,
"https://www.google.com/maps/place/Gary+Mehta,+CPA,+EA/data=!4m7!3m6!1s0x89c253838543e53d:0xdde0de9139a873e1!8m2!3d40.7344571!4d-74.1657213!16s%2Fg%2F1hf3f5_ml!19sChIJPeVDhYNTwokR4XOoOZHe4N0","Gary Mehta, CPA, EA",5.0,1,Certified public accountant,"1 Gateway Ctr Suite 2600, Newark, NJ 07102, United States",,http://www.fourbrothersfinancial.com/,+1 732-829-6395,Open ⋅ Closes 8 pm,,https://lh3.googleusercontent.com/p/AF1QipO6dDZL5otasUksxXPSD1n_q0EjMXYDpXMRvKjH=w426-h240-k-no,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Newark+NJ/@40.7483847,-74.189084,14z",2025-10-19T17:20:25.464Z,
"https://www.google.com/maps/place/Coombs+CPA,+PC+%28Tax+and+Accounting+Services%29/data=!4m7!3m6!1s0x89c2539e625b579d:0x7a1210c1642625f4!8m2!3d40.7115249!4d-74.2056233!16s%2Fg%2F11g0mjb1gt!19sChIJnVdbYp5TwokR9CUmZMEQEno","Coombs CPA, PC (Tax and Accounting Services)",4.9,66,Accounting firm,"953 Bergen St, Newark, NJ 07112, United States","PQ6V+JQ Newark, New Jersey, USA",http://www.cpacoombs.com/,+1 973-849-9119,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Sy21gEsAI53xHpPT8K-I9A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=293.61423&pitch=0&thumbfov=100,true,12 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Newark+NJ/@40.7483847,-74.189084,14z",2025-10-19T17:20:30.418Z,
https://www.google.com/maps/place/AP+Business+Services/data=!4m7!3m6!1s0x89c25340791bfb69:0x4a0c1e582b407c25!8m2!3d40.7248146!4d-74.1524059!16s%2Fg%2F11jtzdcf44!19sChIJafsbeUBTwokRJXxAK1geDEo,AP Business Services,4.9,210,Accountant,"107 Wilson Ave, Newark, NJ 07105, United States","PRFX+W2 Newark, New Jersey, USA",http://www.apbusiness.us/,+1 862-339-2398,Closed ⋅ Opens 10 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMUp3Eo4K6pKPLl7I7pMmMIcVVZvga7O3K-qUFV=w408-h243-k-no,true,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–3 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Newark+NJ/@40.7483847,-74.189084,14z",2025-10-19T17:20:35.559Z,
https://www.google.com/maps/place/Pereira+%26+Azevedo/data=!4m7!3m6!1s0x89c25394b489925b:0x9baf6335a8a324ca!8m2!3d40.7230945!4d-74.1477139!16s%2Fg%2F1th299jv!19sChIJW5KJtJRTwokRyiSjqDVjr5s,Pereira & Azevedo,4.0,4,Certified public accountant,"52-54 Rome St, Newark, NJ 07105, United States","PVF2+6W Newark, New Jersey, USA",http://www.njcpas.com/,+1 973-466-1663,Closed ⋅ Opens 8:30 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=t4Ytm2AWPBgNkFK28i-0iQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=317.6169&pitch=0&thumbfov=100,true,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Newark+NJ/@40.7483847,-74.189084,14z",2025-10-19T17:20:40.486Z,
https://www.google.com/maps/place/Intensive+Financial+Service+Inc.+CPA/data=!4m7!3m6!1s0x89c2539551b598d7:0xf4cf9894752d5de9!8m2!3d40.7302569!4d-74.200063!16s%2Fg%2F11j31w3n8k!19sChIJ15i1UZVTwokR6V0tdZSYz_Q,Intensive Financial Service Inc. CPA,5.0,1,Certified public accountant,"301 Rose St, Newark, NJ 07108, United States","PQJX+4X Newark, New Jersey, USA",http://www.intensivefinancialservice.com/,+1 718-378-2610,Open ⋅ Closes 8 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipN6_C5jzrtMh1pvlrHtw-y3Izcqn3_4ycRJ8VJj=w426-h240-k-no,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,12–8 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Newark+NJ/@40.7483847,-74.189084,14z",2025-10-19T17:20:45.580Z,true
https://www.google.com/maps/place/Accounting+%26+Tax+Financial+Services+Inc/data=!4m7!3m6!1s0x89c254658b0f0281:0x98ffec8d22ae20f4!8m2!3d40.7539519!4d-74.1595098!16s%2Fg%2F1hg4rcpsn!19sChIJgQIPi2VUwokR9CCuIo3s_5g,Accounting & Tax Financial Services Inc,5.0,237,Tax preparation,"27 John St, Kearny, NJ 07032, United States","QR3R+H5 Kearny, New Jersey, USA",http://www.accttaxservices.com/,+1 888-611-5523,Open ⋅ Closes 4 pm,,https://lh3.googleusercontent.com/p/AF1QipNyKwpn-2VD1-oxRhK3DjBfS4StElbsfyUmwBVh=w426-h240-k-no,true,9 am–4 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Newark+NJ/@40.7483847,-74.189084,14z",2025-10-19T17:20:50.662Z,
https://www.google.com/maps/place/Saraiva+Group/data=!4m7!3m6!1s0x89c2538db9bc9749:0xbda68e3d3bd72f1e!8m2!3d40.7319197!4d-74.1569538!16s%2Fg%2F11fm1708l1!19sChIJSZe8uY1TwokRHi_XOz2Opr0,Saraiva Group,4.9,14,Accountant,"502 Market St, Newark, NJ 07105, United States","PRJV+Q6 Newark, New Jersey, USA",https://calendly.com/office-saraivagroup/30min,+1 973-444-3468,Closed ⋅ Opens 10 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNdLMSlNLnyjoPC2C--wtW8VRG_jbsP-qvxDaar=w408-h361-k-no,true,Closed,10 am–2:30 pm,10 am–2:30 pm,10 am–2:30 pm,10 am–2:30 pm,10 am–2:30 pm,10 am–1 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Newark+NJ/@40.7483847,-74.189084,14z",2025-10-19T17:20:55.712Z,
