placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Modern+Vascular/data=!4m7!3m6!1s0x865c5ffb71a92599:0x36ce3758be005165!8m2!3d29.4376373!4d-98.4930448!16s%2Fg%2F11hm2x2wr1!19sChIJmSWpcftfXIYRZVEAvlg3zjY,Modern Vascular,4.9,130,Medical clinic,"718 Lexington Ave, San Antonio, TX 78212, United States","CGQ4+3Q San Antonio, Texas, USA",,+1 210-640-7909,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOWIjDnL5lHSE9zxHxO4INNoyg958iXbieqVg7x=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4:30 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-12-16T22:16:48.337Z,,,,
https://www.google.com/maps/place/Vein+and+Artery+Surgical+Consultants/data=!4m7!3m6!1s0x865c5fa71ceb89ad:0x5e55b208a782ea!8m2!3d29.4269953!4d-98.5004463!16s%2Fg%2F11vlx1wp7x!19sChIJrYnrHKdfXIYR6oKnCLJVXgA,Vein and Artery Surgical Consultants,3.0,2,Cardiovascular and thoracic surgeon,"215 N San Saba #206, San Antonio, TX 78207, United States","CFGX+QR San Antonio, Texas, USA",https://vascsa.com/,+1 210-615-6626,Closes soon · 4:30 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=60fem7A0m9ujvZloFI446Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=281.31607&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-12-16T22:16:53.524Z,,,,
https://www.google.com/maps/place/Peripheral+Vascular+Associates/data=!4m7!3m6!1s0x865c5f51897ca8bb:0xc291a7b211d6d0d4!8m2!3d29.4312964!4d-98.4938288!16s%2Fg%2F11dx8kd86t!19sChIJu6h8iVFfXIYR1NDWEbKnkcI,Peripheral Vascular Associates,3.8,29,Medical group,"610 N Main Ave, San Antonio, TX 78205, United States","CGJ4+GF San Antonio, Texas, USA",http://www.pvasatx.com/,+1 210-237-4444,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPcOT_kerNcgG6tDr55fF4A-pU_V2gNYGwf6UD8=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-12-16T22:16:58.763Z,,,,
https://www.google.com/maps/place/Vascular+Institute+of+San+Antonio/data=!4m7!3m6!1s0x865c5f26dd02b5a1:0xc3d924e1e3e8e4b6!8m2!3d29.4356794!4d-98.4930789!16s%2Fg%2F11y4x850t7!19sChIJobUC3SZfXIYRtuTo4-Ek2cM,Vascular Institute of San Antonio,1.0,1,Vascular surgeon,"215 E Quincy St Ste 410, San Antonio, TX 78215, United States","CGP4+7Q San Antonio, Texas, USA",https://www.vascularinstitutesa.com/,+1 210-962-5709,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2e1HQpX-iJIv1C4hrjLEbg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=60.954384&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-12-16T22:17:01.404Z,,,,
https://www.google.com/maps/place/STAR+Vascular+Access+Center/data=!4m7!3m6!1s0x865c5f4a526e3b63:0xf20f09c1abf22e99!8m2!3d29.428393!4d-98.504228!16s%2Fg%2F1v75sb2q!19sChIJYztuUkpfXIYRmS7yq8EJD_I,STAR Vascular Access Center,3.9,31,Medical Center,"301 N Frio St #102, San Antonio, TX 78207, United States","CFHW+98 San Antonio, Texas, USA",https://www.azuravascularcare.com/center/star-vascular-access-center/?utm_source=local&utm_medium=organic&utm_campaign=gmb-center-listing&utm_content=website&y_source=1_MzI4MzA5Ny03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 210-487-7827,"Closes soon · 5 pm · Opens 6 am Wed

Updated by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipN4OtDWAfaCvvPupkuQVyykZ7cITIAToNyEYTIU=w426-h240-k-no,true,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,Closed,Closed,6 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-12-16T22:17:06.259Z,,,,
https://www.google.com/maps/place/Texas+Cardiac+and+Vascular+Specialists/data=!4m7!3m6!1s0x865c5fb767b96bab:0x527e6356f51f8f3a!8m2!3d29.4376171!4d-98.493036!16s%2Fg%2F11vm0btj4m!19sChIJq2u5Z7dfXIYROo8f9VZjflI,Texas Cardiac and Vascular Specialists,4.8,29,Vascular surgeon,"718 Lexington Ave Suite 102, San Antonio, TX 78212, United States","CGQ4+2Q San Antonio, Texas, USA",https://www.tcavs.com/,+1 210-420-8671,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNYZXfLvO-bHrVBRanIMS7feFFtpP0pSK-iUhAO=w408-h258-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-12-16T22:17:11.332Z,,,,
"https://www.google.com/maps/place/San+Antonio+Vascular+and+Endovascular+Clinic,+The+SAVE+Clinic/data=!4m7!3m6!1s0x865cf722fe0fffff:0x7279886df0d74759!8m2!3d29.3454145!4d-98.4869993!16s%2Fg%2F11hctvk8j9!19sChIJ__8P_iL3XIYRWUfX8G2IeXI","San Antonio Vascular and Endovascular Clinic, The SAVE Clinic",4.4,65,Surgical center,"603 E Amber St, San Antonio, TX 78221, United States","8GW7+56 San Antonio, Texas, USA",https://thesaveclinic.com/,+1 210-610-7283,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy577GsKcaadXK5zZ4UHweCKPM25MUwdaSIJsW3EgPRwTZLA1nrY3HD0OZ4ldBa1Z4g0aM3QDAVhA41AAV5_aqQaHQNsBUwEupEwDORUIuPkzbXyDMwXDQKUP2CKF36leFWnYY=w533-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-12-16T22:17:16.182Z,,,,
https://www.google.com/maps/place/Total+Vascular+Care/data=!4m7!3m6!1s0x865c5f4d17554dbd:0xc8059d8aa71a077c!8m2!3d29.4268851!4d-98.5004352!16s%2Fg%2F1tvm35l4!19sChIJvU1VF01fXIYRfAcap4qdBcg,Total Vascular Care,4.0,4,Medical clinic,"215 N San Saba, San Antonio, TX 78207, United States","CFGX+QR San Antonio, Texas, USA",https://texaskidneycare.com/,+1 210-547-3430,Closes soon · 5 pm · Opens 7:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=avi2_adUdIGqCbimRutstA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=249.35117&pitch=0&thumbfov=100,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-12-16T22:17:21.226Z,,,,
https://www.google.com/maps/place/Dr.+Ashton+Lee/data=!4m7!3m6!1s0x865c5f95f9cc8dff:0x4157b33817d5ea62!8m2!3d29.4269953!4d-98.5004463!16s%2Fg%2F11m5qxq_bz!19sChIJ_43M-ZVfXIYRYurVFzizV0E,Dr. Ashton Lee,5.0,1,Vascular surgeon,"215 N San Saba #206, San Antonio, TX 78207, United States","CFGX+QR San Antonio, Texas, USA",https://vascsa.com/dr-ashton-lee/,+1 210-615-6626,Closes soon · 5 pm · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=60fem7A0m9ujvZloFI446Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=281.31607&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-12-16T22:17:26.028Z,,,,
https://www.google.com/maps/place/USA+Vein+Clinics+-+San+Antonio/data=!4m7!3m6!1s0x865c5d8f50bbc063:0x3728236b1f7eeab!8m2!3d29.500108!4d-98.5790125!16s%2Fg%2F11rn0tvsjd!19sChIJY8C7UI9dXIYRq-73sTaCcgM,USA Vein Clinics - San Antonio,4.9,106,Medical clinic,"2020 Babcock Rd # 12, San Antonio, TX 78229, United States","GC2C+29 San Antonio, Texas, USA",https://www.usaveinclinics.com/company/locations/texas/office/san-antonio/,+1 726-200-4143,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzwNEvMcksCkTXywqz6M8vdYK9aK_NrlVqbcY1XG2SQzgRYu7r3iwZ_78YHAbs6ibIBh-tG347032N-aPYuuXAMmUl_EuStLgOnOakzhHw3LayosRu8b61-Nku1bT7iyzr0FwXr=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-12-16T22:17:30.778Z,,,,
