placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Mr.+Electric+of+Salem/data=!4m7!3m6!1s0x54eaa152cfa2bdcb:0x9dddbbd83294469a!8m2!3d44.9388772!4d-123.0380655!16s%2Fg%2F11h0rbbrdh!19sChIJy72iz1Kh6lQRmkaUMti73Z0,Mr. Electric of Salem,4.9,391,Electrician,"161 High St SE #229, Salem, OR 97301, United States","WXQ6+HQ Salem, Oregon, USA",https://mrelectric.com/salem?cid=LSTL_MRE000196&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 503-946-9518,"Open 24 hours

Confirmed by this business 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPo7OR15pKpWgRVbbg5VyqqPLthDxG0Cb0for7t=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-01-10T21:54:40.504Z,,,,
https://www.google.com/maps/place/Kopper+Works+Electric/data=!4m7!3m6!1s0x54950bada7845a47:0x117e96eea19af03e!8m2!3d44.9112534!4d-123.0175763!16s%2Fg%2F11g1cbk6gy!19sChIJR1qEp60LlVQRPvCaoe6WfhE,Kopper Works Electric,4.9,87,Electrical installation service,"2921 22nd St SE, Salem, OR 97302, United States","WX6J+GX Salem, Oregon, USA",http://kopperworkselectric.com/,+1 503-486-7171,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyIRuex8xx9-PbaaCVdvv9fNXJk7gmnw991gCO30ZjcK3HKqOWK6uaTgtEjAZrMDGhYQg22qVJY5BO2wupU3HxJ5JXqRU87oH6yDAW2QHTOsRy3SBbz4olsGJ-3JvZkqC3ewSg=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-01-10T21:54:46.006Z,,,,
https://www.google.com/maps/place/Northside+Electric/data=!4m7!3m6!1s0x54bff8b23acd99cb:0x69111e6b14cfcaf!8m2!3d44.9114209!4d-123.0160323!16s%2Fg%2F1v4k677d!19sChIJy5nNOrL4v1QRr_xMseYRkQY,Northside Electric,4.7,196,Electrician,"2920 22nd St SE, Salem, OR 97302, United States","WX6M+HH Salem, Oregon, USA",http://www.northsideelectric.com/,+1 503-585-4879,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxy47BJ4AvJ0x1NR_ggWs5xP2jlodGuHu84oOe_UC76reA89TwwYn2TrVLltjO5TukHYrgwmQPzF6OmVTDy7SbJBvyACMzSdT3MGedbCeQ2ppM1BmOGlRD9I8H_TZDxKO5PNdzz0Q=w408-h544-k-no,true,Closed,Closed,"7:30 am–12 pm, 1–4:30 pm","7:30 am–12 pm, 1–4:30 pm","7:30 am–12 pm, 1–4:30 pm","7:30 am–12 pm, 1–4:30 pm","7:30 am–12 pm, 1–4:30 pm","https://www.google.com/maps/search/generator+installation+services+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-01-10T21:54:51.675Z,,,,
https://www.google.com/maps/place/Distinct+Electric+Inc/data=!4m7!3m6!1s0x54c0076c878673bf:0x5ad160deb671b7d0!8m2!3d44.933908!4d-123.0290631!16s%2Fg%2F11kp7t9zzw!19sChIJv3OGh2wHwFQR0Ldxtt5g0Vo,Distinct Electric Inc,4.8,99,Electrician,,,http://distinctelectricsalem.com/,+1 503-910-9216,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOgpYVyrNznX8pHNjdq17MwQ038jL5AUljyUUa7=w408-h544-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-01-10T21:54:56.359Z,,,,
https://www.google.com/maps/place/Connections+Electric+Group+Inc./data=!4m7!3m6!1s0x54bffdc6224995c3:0xe1a4fdca1a888ebc!8m2!3d45.0002703!4d-122.9785208!16s%2Fg%2F11qhzn5pbz!19sChIJw5VJIsb9v1QRvI6IGsr9pOE,Connections Electric Group Inc.,4.9,155,Electrician,"5287 Portland Rd NE, Salem, OR 97305, United States","222C+4H Salem, Oregon, USA",http://connectionselectricgroup.com/,+1 503-390-7914,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO0y6XgN6e8-XWPjpXuJUX-uNyxEfwKTxXjwWwJ=w408-h262-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-01-10T21:55:01.045Z,,,,
"https://www.google.com/maps/place/Cox+Electric,+Inc./data=!4m7!3m6!1s0x54bff905737e5231:0x9da6896494366d7a!8m2!3d44.9000105!4d-123.0068246!16s%2Fg%2F11h7p6fr07!19sChIJMVJ-cwX5v1QRem02lGSJpp0","Cox Electric, Inc.",4.2,21,Electrical installation service,"3855 Cascadia Canyon Ave SE UNIT 110, Salem, OR 97302, United States","WX2V+27 Salem, Oregon, USA",http://www.coxelectricoregon.com/,+1 503-981-3320,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPRTfShUuOCC6ej8DKzYb2pYeT34ZKjSyZ6LCi2=w408-h360-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-01-10T21:55:05.936Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Mountain+Coast+Electric/data=!4m7!3m6!1s0x54bff90fd4e8d481:0x30ab605f6905c79e!8m2!3d44.9286187!4d-122.9569935!16s%2Fg%2F11qywsqsk5!19sChIJgdTo1A_5v1QRnscFaV9gqzA,Mountain Coast Electric,4.7,39,Electrician,"5065 State St Suite B, Salem, OR 97317, United States","W2HV+C6 Salem, Oregon, USA",http://www.mountaincoastelectric.com/,+1 503-877-4316,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipMS11g994B3EkZs02JgFdje7t0HjjJnKklNL6oK=w426-h240-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-01-10T21:55:10.705Z,,,,
https://www.google.com/maps/place/Certified+Power+Systems/data=!4m7!3m6!1s0x54bfff3432ae4e35:0xa406334dfff9b61!8m2!3d44.9209007!4d-123.0108719!16s%2Fg%2F1thztj9m!19sChIJNU6uMjT_v1QRYZv_3zRjQAo,Certified Power Systems,4.7,118,Truck repair shop,"1515 25th St SE, Salem, OR 97302, United States","WXCQ+9M Salem, Oregon, USA",https://www.cpsdiesel.rocks/,+1 503-362-6763,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipNIaOx4_B64o9obxBlwSHEhGpxBfXMoB_Od25gT=w426-h240-k-no,true,Closed,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-01-10T21:55:15.715Z,,,,
https://www.google.com/maps/place/Pacific+Power+Electric+LLC/data=!4m7!3m6!1s0xa987b8daa6e38399:0xf16b70f04190700f!8m2!3d44.9263717!4d-122.9244327!16s%2Fg%2F11ssg3g8jq!19sChIJmYPjptq4h6kRD3CQQfBwa_E,Pacific Power Electric LLC,4.9,104,Electrician,"6660 State St, Salem, OR 97317, United States","W3GG+G6 Salem, Oregon, USA",http://pacificpowerelectricllc.com/,+1 971-600-5436,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPrU9zG9SnNdDtuKA8-fb9qaTnVoJsXIIla_b30=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-01-10T21:55:20.721Z,Identifies as Latino-owned,,,
https://www.google.com/maps/place/Power+Equipment+Systems/data=!4m7!3m6!1s0x54bffe430125ad9d:0x13a788b9713ac5b1!8m2!3d44.9735793!4d-123.0157049!16s%2Fg%2F1tt1gyp5!19sChIJna0lAUP-v1QRscU6cbmIpxM,Power Equipment Systems,3.8,23,Distribution service,"1331 Tandem Ave NE, Salem, OR 97301, United States","XXFM+CP Salem, Oregon, USA",http://pesnet.com/,+1 800-782-2700,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxCjN3gzGscWE_kNUk09xOtF27SPJhQz0f6B70zsax_dFOAxzeSdRuEY38os9_B-oGgtgr2VVbRpASCr9w2TZCBWfztwrbmwVTjW1MNtvzSfuv25rJQO-CgxM836qVX-ECbUiVyYA=w408-h244-k-no,false,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-01-10T21:55:25.662Z,,,,
