placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes
"https://www.google.com/maps/place/Goodman+CPA,+PLLC/data=!4m7!3m6!1s0x8859f94263c0ac87:0xe383030e891bd830!8m2!3d35.6155362!4d-82.3218095!16s%2Fg%2F11s1q208yf!19sChIJh6zAY0L5WYgRMNgbiQ4Dg-M","Goodman CPA, PLLC",3.9,7,Certified public accountant,"301 W State St, Black Mountain, NC 28711, United States","JM8H+67 Black Mountain, North Carolina, USA",http://goodmancpa.llc/,+1 828-669-4747,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OOYw0HilizGTAAv89jGQvg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=120.25839&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-10-19T15:14:37.033Z,,
https://www.google.com/maps/place/Helgreen+%26+Dalton+Accountants/data=!4m7!3m6!1s0x8859f92469e77d83:0x77d509ac4e2d466a!8m2!3d35.6194156!4d-82.3167214!16s%2Fg%2F1ty74z_8!19sChIJg33naST5WYgRakYtTqwJ1Xc,Helgreen & Dalton Accountants,4.5,2,Accountant,"103 Scotland St, Black Mountain, NC 28711, United States","JM9M+Q8 Black Mountain, North Carolina, USA",https://www.facebook.com/helgreenanddalton/,+1 828-669-8784,Closed ⋅ Opens 6:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMFwwrvdno0NbBfmlLMEpPWiyfYW7c5zPmHJ-Jm=w408-h401-k-no,true,Closed,6:30 am–12 pm,6:30 am–12 pm,6:30 am–12 pm,6:30 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-10-19T15:14:43.232Z,,
"https://www.google.com/maps/place/Katherine+Neville,+CPA/data=!4m7!3m6!1s0x8859f8df18843829:0x28d3562e27a1afed!8m2!3d35.629021!4d-82.319443!16s%2Fg%2F11f63ynhhc!19sChIJKTiEGN_4WYgR7a-hJy5W0yg","Katherine Neville, CPA",5.0,2,Consultant,"103 S Cotton Ave, Black Mountain, NC 28711, United States","JMHJ+J6 Black Mountain, North Carolina, USA",,+1 828-669-5509,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6KXxVdivMIwhGv7dPw9IPg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=25.984743&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-10-19T15:14:46.155Z,,
https://www.google.com/maps/place/Ronnie+G+Seals+Cpapa/data=!4m7!3m6!1s0x8859f93d34194ec7:0xadbdc076b128edd1!8m2!3d35.615543!4d-82.321761!16s%2Fg%2F1tcwrw0c!19sChIJx04ZND35WYgR0e0osXbAva0,Ronnie G Seals Cpapa,2.7,3,Tax preparation service,"301 W State St, Black Mountain, NC 28711, United States","JM8H+67 Black Mountain, North Carolina, USA",http://www.sealscpa.com/,+1 828-669-4747,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OOYw0HilizGTAAv89jGQvg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=114.43217&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-10-19T15:14:49.041Z,,
https://www.google.com/maps/place/Valley+Accounting+Service/data=!4m7!3m6!1s0x8859f98209b225e9:0x3d6eeaf46155fbf2!8m2!3d35.622269!4d-82.3254982!16s%2Fg%2F11k9l14vrb!19sChIJ6SWyCYL5WYgR8vtVYfTqbj0,Valley Accounting Service,,,Accountant,"219 Pine St, Black Mountain, NC 28711, United States","JMCF+WR Black Mountain, North Carolina, USA",,+1 828-669-2860,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ffcMke_Ju_OtJwbMmjBH1g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.26613&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-10-19T15:14:51.832Z,,
"https://www.google.com/maps/place/Johnson,+Vollmerhausen+%26+Gates,+PLLC/data=!4m7!3m6!1s0x8859f2920c78fff7:0x7b1f67440af302b8!8m2!3d35.5269585!4d-82.5297733!16s%2Fg%2F1vhlyxmh!19sChIJ9_94DJLyWYgRuALzCkRnH3s","Johnson, Vollmerhausen & Gates, PLLC",4.9,42,Certified public accountant,"1265 Hendersonville Rd, Asheville, NC 28803, United States","GFGC+Q3 Asheville, North Carolina, USA",http://www.jvgasheville.com/,+1 828-210-6167,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LF7qli5i_LK2b9CHIHkFXA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.104&pitch=0&thumbfov=100,true,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-10-19T15:14:56.887Z,,
https://www.google.com/maps/place/Kathryn+Bruns+CPA/data=!4m7!3m6!1s0x8859ed743cd00001:0x4ed4974afcba8673!8m2!3d35.4919479!4d-82.5224311!16s%2Fg%2F11hzyssq3h!19sChIJAQDQPHTtWYgRc4a6_EqX1E4,Kathryn Bruns CPA,4.8,24,Certified public accountant,"1944 Hendersonville Rd #E-1, Asheville, NC 28803, United States","FFRH+Q2 Asheville, North Carolina, USA",https://www.kathrynbrunscpa.com/,+1 828-595-3366,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPg2CYU_zaiGQqLPsDjB5xcL2TFck7VPtFBcvA=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-10-19T15:15:02.105Z,Identifies as women-owned,
"https://www.google.com/maps/place/Leah+B.+Noel,+CPA,+PC/data=!4m7!3m6!1s0x8859f355d4de94d9:0x36d51eafd8a3ab8!8m2!3d35.5949856!4d-82.5508578!16s%2Fg%2F1tfz0tz3!19sChIJ2ZTe1FXzWYgRuDqK_epRbQM","Leah B. Noel, CPA, PC",5.0,27,Certified public accountant,"14 S Pack Square Suite 503, Asheville, NC 28801, United States","HCVX+XM Asheville, North Carolina, USA",http://www.lbnoelcpa.com/,+1 828-333-4529,Closed ⋅ Opens 9:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lLEjrv4peEF3wFNAoOfV9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.79549&pitch=0&thumbfov=100,true,Closed,9:30 am–5:15 pm,9:30 am–5:15 pm,9:30 am–5:15 pm,9:30 am–5:15 pm,9:30 am–5:15 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-10-19T15:15:07.228Z,,
https://www.google.com/maps/place/Wayne+Roddy+CPA/data=!4m7!3m6!1s0x8859f3008827a3c3:0x49dcab9cdddc2edd!8m2!3d35.5549163!4d-82.5192337!16s%2Fg%2F1ptx5ln0s!19sChIJw6MniADzWYgR3S7c3Zyr3Ek,Wayne Roddy CPA,5.0,14,Accountant,"6 Roberts Rd #104, Asheville, NC 28803, United States","HF3J+X8 Asheville, North Carolina, USA",http://wayneroddycpa.com/,+1 828-348-0097,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VmT3Te6O73vqn3kQyDU-YQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.3614&pitch=0&thumbfov=100,false,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-10-19T15:15:12.184Z,,
"https://www.google.com/maps/place/Lidiya+Kazantsev,+CPA,+PLLC/data=!4m7!3m6!1s0x885989e8a0c0eaad:0xafb2a60b6791280!8m2!3d35.6020299!4d-82.5492297!16s%2Fg%2F11fjz93np4!19sChIJrerAoOiJWYgRgBJ5tmAq-wo","Lidiya Kazantsev, CPA, PLLC",5.0,31,Certified public accountant,"14 Clayton St, Asheville, NC 28801, United States","JF22+R8 Asheville, North Carolina, USA",http://www.kazantsevtax.com/,+1 828-450-2092,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMiAyuytv5wYcdOABr8EdmZ4OsAgeBPGFeK8s-9=w408-h272-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-10-19T15:15:17.139Z,,
