placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,error,attributes
https://www.google.com/maps/place/ContainerParking.com/data=!4m7!3m6!1s0x880e63b74603bd51:0xfac3286f66e6bae5!8m2!3d41.4366256!4d-88.1322343!16s%2Fg%2F11hdvmvl8r!19sChIJUb0DRrdjDogR5brmZm8ow_o,ContainerParking.com,4.7,37,Parking lot,"2131 Logistics Dr, Joliet, IL 60436, United States","CVP9+M4 Joliet, Illinois, USA",,+1 779-242-4488,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPKi665TvvKbygr475Vn0iXwPGqs2XdCoZsZ8vx=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2025-10-28T18:34:37.829Z,,,
https://www.google.com/maps/place/Joliet+Truck+Parking+by+Ready+Fleet/data=!4m7!3m6!1s0x880e631a4080c455:0x3f1caa6ac1bd2f91!8m2!3d41.4522433!4d-88.1207558!16s%2Fg%2F11c5635h7w!19sChIJVcSAQBpjDogRkS-9wWqqHD8,Joliet Truck Parking by Ready Fleet,4.0,2,Parking lot,"3801 Centerpoint Way, Joliet, IL 60436, United States","FV2H+VM Joliet, Illinois, USA",https://ready-fleet.com/semi-truck-parking/illinois/joliet/,+1 815-714-8822,Temporarily closed,https://lh3.googleusercontent.com/p/AF1QipNadlUlxvoQGtfQeVVujNPmQ4Wla5_9utY401bV=w416-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2025-10-28T18:34:42.940Z,,,
https://www.google.com/maps/place/Pro+Star+Logistics/data=!4m7!3m6!1s0x20457fd00393b70d:0x6cc93438b2e7935b!8m2!3d41.5088397!4d-88.0628788!16s%2Fg%2F11x6xdg9vz!19sChIJDbeTA9B_RSARW5Pnsjg0yWw,Pro Star Logistics,4.7,22,Trucking company,"811 Rowell Ave, Joliet, IL 60433, United States","GW5P+GR Joliet, Illinois, USA",https://prostarlogistics.us/,+1 773-999-9992,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO3zVjzEW8ajxoJpA3L-nYHaagvd8s3-_L8x7cl=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2025-10-28T18:34:47.352Z,,,
"https://www.google.com/maps/place/Delta+Carrier+Group,+Inc/data=!4m7!3m6!1s0x880e4958adbf7b21:0x535bb116ed5e6e7d!8m2!3d41.5034717!4d-88.1235224!16s%2Fg%2F11cl_hgwl1!19sChIJIXu_rVhJDogRfW5e7RaxW1M","Delta Carrier Group, Inc",4.2,38,Transportation service,"1032 Moen Ave 2nd Floor, Suite 2, Rockdale, IL 60436, United States","GV3G+9H Rockdale, Illinois, USA",http://deltacarriergroup.com/,+1 708-746-4448,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipOi5cIjKpkOo8iFLYXUlBGk5lbqn-c_H2lYmLBb=w426-h240-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,7 am–12 pm,Closed,6 am–10 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2025-10-28T18:34:52.109Z,,,
https://www.google.com/maps/place/Rush+Intermodal/data=!4m7!3m6!1s0x880e623a335f2ff5:0x13869a0836ca0343!8m2!3d41.4922482!4d-88.141306!16s%2Fg%2F11f4zwxkw9!19sChIJ9S9fMzpiDogRQwPKNgiahhM,Rush Intermodal,3.0,13,Trucking company,"2439 Reeves Rd, Joliet, IL 60436, United States","FVR5+VF Joliet, Illinois, USA",,+1 815-725-8331,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz5pUQrWhOeczqQ0ckvF1ZZOPM4ilc5NyzsbkVpBNmOPWFRsWY3CVIa57jfo6MCzz9MmVdajG296QKG8AHoeERCXb3V8IqCaDbaa1mb7kraVO8XI7764FyP2Y_8RiMzeDdR2Z0=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2025-10-28T18:34:54.686Z,,,
https://www.google.com/maps/place/Lineage/data=!4m7!3m6!1s0x880e65ef93232acd:0xa74df1c7747de6b1!8m2!3d41.5068657!4d-88.0256853!16s%2Fg%2F11b5wq1d_p!19sChIJzSojk-9lDogRseZ9dMfxTac,Lineage,2.3,879,Cold storage facility,"1101 Cherry Hill Rd, Joliet, IL 60433, United States","GX4F+PP Joliet, Illinois, USA",https://www.onelineage.com/facilities/joliet,+1 815-531-8310,"Open ⋅ Closes 5 pm

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzAAoKamJDWXqPg_3r26S0Y4GEAgewTJvKQDnrGf1_QXXm918IEwkWSVLPdeR0TEEU6EMX7VtId31Ofqr2H8vKKpUinzOO0Y9WjpjN_Uex-LbsmsDwiybzuhsiv8itIvDk7T8C99Sm_mDU=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2025-10-28T18:34:59.184Z,,,
https://www.google.com/maps/place/Will+County+Parking+Lot+Permit+Parking/data=!4m7!3m6!1s0x880e66b6fc2bb743:0xd000a7f6e9fe6076!8m2!3d41.523812!4d-88.0832883!16s%2Fg%2F11c75w9n5h!19sChIJQ7cr_LZmDogRdmD-6fanANA,Will County Parking Lot Permit Parking,3.4,5,Parking lot,"60 S Ottawa St, Joliet, IL 60436, United States","GWF8+GM Joliet, Illinois, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwnqgU30Ys7in0MjDJF1xOTs6dUmfYuARnmqlkQ5C83HS87zBniGuDbkYMS3YalwPkVk6DzSGcbTHd5-U07sLgap5uBMLqy_w0tDQt6N6kbf7QT6tvP2HOd74i8cdgE2N5LOgjJug=w408-h725-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2025-10-28T18:35:01.656Z,,,
https://www.google.com/maps/place/Metra+Parking+-+Waukegan+Parking+Lot+I/data=!4m7!3m6!1s0x880fed6fb4a0b7bb:0xa4fe3a6d175aeb01!8m2!3d42.3610811!4d-87.827032!16s%2Fg%2F11ddzwlpxl!19sChIJu7egtG_tD4gRAetaF206_qQ,Metra Parking - Waukegan Parking Lot I,,,Parking lot,"117 N Dugan St, Waukegan, IL 60085, United States","956F+C5 Waukegan, Illinois, USA",https://www.waukeganil.gov/,+1 847-599-2595,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oO0nUe11JZeHk8CSAcRTlQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=355.49066&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Waukegan+IL+IL/@42.3636331,-87.8447938,14z",2025-10-28T18:35:14.650Z,,,
https://www.google.com/maps/place/Waukegan+Parking+Garage+-+Lot+C/data=!4m7!3m6!1s0x880fed689b24463d:0x32284d253484f779!8m2!3d42.3628647!4d-87.8324134!16s%2Fg%2F11b6lkp_8b!19sChIJPUYkm2jtD4gRefeENCVNKDI,Waukegan Parking Garage - Lot C,4.4,18,Parking garage,"225 N County St, Waukegan, IL 60085, United States","9579+42 Waukegan, Illinois, USA",https://www.waukeganil.gov/,+1 847-599-2595,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxZH7GZbc16MfAi3iAggWuoHuQXjSHs1Sv03YeKfPUFD_qBBFXc35WgGyKC_ixQ5gHE4u_HIH_-YSRB-SnQcZF8UPt5SCVu9U735ZX_UkNpD7kFjXvygYf2Pcj7EwcjNowiJhoK=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Waukegan+IL+IL/@42.3636331,-87.8447938,14z",2025-10-28T18:35:19.110Z,,,
https://www.google.com/maps/place/Waukegan+Parking+Lot+B/data=!4m7!3m6!1s0x880fed68f02d9869:0xc784d1e5fb5e6fdb!8m2!3d42.3618914!4d-87.8324106!16s%2Fg%2F1tfd2_h2!19sChIJaZgt8GjtD4gR229e--XRhMc,Waukegan Parking Lot B,4.7,3,Parking lot,"200 W Clayton St, Waukegan, IL 60085, United States","9569+Q2 Waukegan, Illinois, USA",https://www.waukeganil.gov/,+1 847-599-2595,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw-_c8YS0dudKLr1rUoy2RhFpZqt5lC8brQKsAmq-XWlWaOso0ALQX-9Cc-fW-MoLxPWrwuetcvQuoHBQs3yb9nov6GLE7xYT_rlH5KFPmBEsV6C2c3PoriqJFAJJP1gZaLKzXZ=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Waukegan+IL+IL/@42.3636331,-87.8447938,14z",2025-10-28T18:35:21.659Z,,,
