placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,attributes
https://www.google.com/maps/place/Aven+Clinic:+Functional+Medicine+%7C+Longevity+%7C+Vitality/data=!4m7!3m6!1s0x88c3437c54df1209:0x209cbca596123955!8m2!3d27.3216016!4d-82.5273701!16s%2Fg%2F11s7ny_46t!19sChIJCRLfVHxDw4gRVTkSlqW8nCA,Aven Clinic: Functional Medicine | Longevity | Vitality,4.9,60,Holistic medicine practitioner,"1219 S East Ave Suite 308, Sarasota, FL 34239, United States","8FCF+J3 Sarasota, Florida, USA",http://www.avenclinic.com/,+1 941-271-0612,,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipMns04Z4_qCOlKSQv6Ty-qVD0EhdhxOQJdUtG6Z=w408-h456-k-no,true,12–1 pm,12–1 pm,12–1 pm,12–1 pm,12–1 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2026-02-23T16:49:05.930Z,,
https://www.google.com/maps/place/Reveal+Vitality/data=!4m7!3m6!1s0x88c317b30a9aaaab:0x60b2768b52f73245!8m2!3d27.3359026!4d-82.5315901!16s%2Fg%2F11hcxxzg9v!19sChIJq6qaCrMXw4gRRTL3Uot2smA,Reveal Vitality,4.9,69,Wellness center,"1990 Main St Suite 800, Sarasota, FL 34236, United States","8FP9+99 Sarasota, Florida, USA",https://www.revealvitality.com/?utm_source=google&utm_medium=gbp,+1 941-217-2777,Closes soon · 12 pm · Reopens 1 pm,,https://lh3.googleusercontent.com/p/AF1QipO8C8lkrPvtAMSdwQuoSfNMODwWZSSLI--SZOtF=w408-h273-k-no,true,"8:30 am–12 pm, 1–4:30 pm","8:30 am–12 pm, 1–4:30 pm","8:30 am–12 pm, 1–4:30 pm","8:30 am–12 pm, 1–4:30 pm",8:30 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2026-02-23T16:49:11.771Z,,
"https://www.google.com/maps/place/Dasilva+Institute+of+Antiaging,+Regenerative+%26+Functional+Medicine/data=!4m7!3m6!1s0x88c3385a67d4e125:0x7e557f21b8e9720d!8m2!3d27.3057579!4d-82.5298393!16s%2Fg%2F1tp_75j3!19sChIJJeHUZ1o4w4gRDXLpuCF_VX4","Dasilva Institute of Antiaging, Regenerative & Functional Medicine",4.8,105,Alternative medicine practitioner,"3131 S Tamiami Trl # 202, Sarasota, FL 34239, United States","8F4C+83 Sarasota, Florida, USA",https://dasilvainstitute.com/,+1 941-388-0940,Open · Closes 4 pm,,https://lh3.googleusercontent.com/p/AF1QipPCk6J3GwVlnhgyUM7D7k13RTF5FdzxXcjvnYT2=w408-h272-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2026-02-23T16:49:16.626Z,,
https://www.google.com/maps/place/Integral+Medicine/data=!4m7!3m6!1s0x88c34067d7d7c5ed:0x8a71826c01b02f4b!8m2!3d27.338661!4d-82.5125557!16s%2Fg%2F11b6sn7wkm!19sChIJ7cXX12dAw4gRSy-wAWyCcYo,Integral Medicine,4.9,57,Holistic medicine practitioner,"2805 Fruitville Rd suite 250, Sarasota, FL 34237, United States","8FQP+FX Sarasota, Florida, USA",http://www.sarasotabradentonacupuncture.com/,+1 941-444-6336,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepyJHN9zLjfEP3CHvtxDUtBL6e7gedOafSlGW7qLn5t0zibhvz7dOT6n79_4L2HasPrzD_d7nGgrK1DVMKfwTnMl-RItj6I2l-V6-pJ6fDehXtd0O35o5FaYuBT9LsN3MweWzve=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2026-02-23T16:49:21.274Z,,
https://www.google.com/maps/place/SunCoast+Functional+Medicine/data=!4m7!3m6!1s0x88c341cc1f940391:0x2685a4fca0e0b0e9!8m2!3d27.3307716!4d-82.5407207!16s%2Fg%2F11qgc8lzgv!19sChIJkQOUH8xBw4gR6bDgoPykhSY,SunCoast Functional Medicine,5.0,1,Alternative medicine practitioner,"555 S Gulfstream Ave, Sarasota, FL 34236, United States","8FJ5+8P Sarasota, Florida, USA",http://www.suncoastfunctionalmedicine.com/,,Open · Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WUYmFOiwdy1KpeHL0tS_qQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=80.62891&pitch=0&thumbfov=100,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2026-02-23T16:49:26.161Z,,
https://www.google.com/maps/place/Premier+Alternative+Medicine+Sarasota/data=!4m7!3m6!1s0x88c347680b93fba7:0x2c3bdfea89d7c512!8m2!3d27.3391366!4d-82.4740391!16s%2Fg%2F11y4r0sf0b!19sChIJp_uTC2hHw4gREsXXierfOyw,Premier Alternative Medicine Sarasota,4.9,28,Alternative medicine practitioner,"3046 Magic Oak Ln, Sarasota, FL 34232, United States","8GQG+M9 Sarasota, Florida, USA",https://premieralternativesarasota.com/,+1 941-899-4298,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HkJ04TYKPQAZsTU2ziNAWg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=111.91947&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2026-02-23T16:49:30.937Z,,
https://www.google.com/maps/place/Florida+Integrative+Medical+Center/data=!4m7!3m6!1s0x88c33faa296e4e97:0x407954b85dce33b8!8m2!3d27.3902611!4d-82.5208846!16s%2Fg%2F1trc5rk7!19sChIJl05uKao_w4gRuDPOXbhUeUA,Florida Integrative Medical Center,4.7,57,Medical clinic,"2415 University Pkwy, Sarasota, FL 34243, United States","9FRH+4J Sarasota, Florida, USA",https://flimc.com/,+1 941-955-6220,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FdxVe03e7EcA8S0fTETDVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.950966&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2026-02-23T16:49:35.764Z,,
"https://www.google.com/maps/place/Functional+Medicine+Florida+-+Dr.+Fred+Harvey,+MD/data=!4m7!3m6!1s0x88c341271d82b36d:0x2ef7f9950793498b!8m2!3d27.3029026!4d-82.5286905!16s%2Fg%2F1tj33y51!19sChIJbbOCHSdBw4gRi0mTB5X59y4","Functional Medicine Florida - Dr. Fred Harvey, MD",3.9,29,Holistic medicine practitioner,"Sarasota, FL 34277, United States","8F3C+5G Sarasota, Florida, USA",http://www.functionalmedicineflorida.com/,+1 941-929-9355,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepgu35GRaaWef_Tq9KrfzSD-590mYFLuyqAl_Mk0CsFc9_7fxA8lEIwKncRmGN6cO1kTm5y-7i7Fai94wUzQ8jzTmJDxqbOz-ZgNXAIrjA0bM1SW4xikuiXSVgsseV1oddaHs3qbA=w408-h773-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2026-02-23T16:49:41.350Z,,
https://www.google.com/maps/place/Mind+Body+Medicine+of+Florida/data=!4m7!3m6!1s0x88c341d7ea3f965b:0x36a26326cbdf4937!8m2!3d27.338661!4d-82.5125557!16s%2Fg%2F11vc9hc6yp!19sChIJW5Y_6tdBw4gRN0nfyyZjojY,Mind Body Medicine of Florida,4.7,15,Wellness center,"2805 Fruitville Rd suite 250, Sarasota, FL 34237, United States","8FQP+FX Sarasota, Florida, USA",https://www.mbmfl.com/,+1 941-233-7150,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipO8OqlgfFkKYg5sB-uEGaJid1FH5k5kHyH0MKw2=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2026-02-23T16:49:46.781Z,,
https://www.google.com/maps/place/All+Natural+Healing+Medical+Center/data=!4m7!3m6!1s0x88c340f5a90acf03:0xe716bfa96adee8f4!8m2!3d27.3226072!4d-82.5163492!16s%2Fg%2F1tk_q1p4!19sChIJA88KqfVAw4gR9Ojeaqm_Fuc,All Natural Healing Medical Center,4.6,39,Holistic medicine practitioner,"2650 Bahia Vista St STE 309, Sarasota, FL 34239, United States","8FFM+2F Sarasota, Florida, USA",https://www.allnaturalhealingsrq.com/,+1 941-953-3700,"Open · Closes 5 pm

Updated by this business 11 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipP2KgscaF_SjiZgCZH02QQHZxdt97daIHn4YTW2=w426-h240-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2026-02-23T16:49:52.289Z,,
