placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,info,attributes,error
https://www.google.com/maps/place/Caterpillar+Building+LC+Parking/data=!4m7!3m6!1s0x880a590e11a79c93:0xcf0ebf8d6a74e2ac!8m2!3d40.6890097!4d-89.5961247!16s%2Fg%2F11c3xcbj58!19sChIJk5ynEQ5ZCogRrOJ0ao2_Ds8,Caterpillar Building LC Parking,4.0,4,Parking lot,"502 SW Jefferson Ave, Peoria, IL 61605, United States","MCQ3+JH Peoria, Illinois, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyFumFZP3ZiklSfb7BtKCAVOq-G5nIT3Z4jvz9J3uvuPb13PBjeNGtcQ0qhOzt7Z5LtElaNQaq12UEpwvV7MofcJADLgIXkFbHV1X6w4DyE6M4MByOOUrlDiwCWjZcs4hjL6Co=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2025-10-28T19:04:54.085Z,,,,,,,,,,
https://www.google.com/maps/place/Parking+Lot/data=!4m7!3m6!1s0x880a59e916e9385f:0xb522141158088c40!8m2!3d40.6979027!4d-89.5766958!16s%2Fg%2F11h2njkpp3!19sChIJXzjpFulZCogRQIwIWBEUIrU,Parking Lot,3.0,1,Parking lot,"121 Morton St, Peoria, IL 61603, United States","MCXF+58 Peoria, Illinois, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VMRADSrAkhd5PvOSBOQipA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=246.08034&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2025-10-28T19:04:57.713Z,,,,,,,,,,
https://www.google.com/maps/place/Parking+A/data=!4m7!3m6!1s0x880a59007cb5097b:0x5242cba98d83d98b!8m2!3d40.7006002!4d-89.5955239!16s%2Fg%2F11wmtkb26z!19sChIJewm1fABZCogRi9mDjanLQlI,Parking A,3.9,7,Parking lot,"221 NE Glen Oak Ave, Peoria, IL 61606, United States","PC23+6Q Peoria, Illinois, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gbos3TbpXTAtEucrMQe1sw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=194.91637&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2025-10-28T19:05:00.730Z,,,,,,,,,,
https://www.google.com/maps/place/Parking+Deck+C/data=!4m7!3m6!1s0x880a5976b7585e31:0xc575f30a9a03bdad!8m2!3d40.7024834!4d-89.5911739!16s%2Fg%2F11c0vkllc2!19sChIJMV5Yt3ZZCogRrb0DmgrzdcU,Parking Deck C,4.5,13,Parking garage,"529 NE Glen Oak Ave, Peoria, IL 61603, United States","PC25+XG Peoria, Illinois, USA",,+1 309-655-2000,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz05fJ82Kxe0ke5Uqa73p2LsV1Zr7zCq3FxVkgWs_jc_3wHRYS09i1DqsePjF_bzk6hYEH8wryrFtUEYR7VcB4xsheSvJCMnMHo6LkcNh6bw8HN8W8WWKyDfdiCxpbwtdB_Klq6Mw=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2025-10-28T19:05:06.408Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Parking+Deck+D/data=!4m7!3m6!1s0x880a59764e4ecdf9:0xf2f08acbcf0b74b9!8m2!3d40.702295!4d-89.587147!16s%2Fg%2F11fx81q7sm!19sChIJ-c1OTnZZCogRuXQLz8uK8PI,Parking Deck D,5.0,7,Parking lot,"447 NE Greenleaf St, Peoria, IL 61603, United States","PC27+W4 Peoria, Illinois, USA",,+1 309-655-2000,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vg4Y7i-lub80EsBh-Sw8lA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=349.3339&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2025-10-28T19:05:11.818Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Parking+Lot/data=!4m7!3m6!1s0x880a5b29708eb09d:0xc9adf8268aae4e8a!8m2!3d40.7940438!4d-89.5805434!16s%2Fg%2F11gy870lbm!19sChIJnbCOcClbCogRik6uiib4rck,Parking Lot,1.0,1,Parking lot,"Peoria, IL 61615, United States","QCV9+JQ Peoria, Illinois, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxg46xh_F0rbz8_cFRvDsWi0wkF9EcobmSLPQ9qBj34fHxb-Z_aozu3XDa4-fwCp3PfB2IFiCkwh_pVQ52-7ZVYuzZ2njBw5mvsDzOokFTMJ9InGZEihDopLHrS39gqZynewPrx=w519-h240-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2025-10-28T19:05:14.822Z,,,,,,,,,,
https://www.google.com/maps/place/Lot+E/data=!4m7!3m6!1s0x880a573bc79e5e95:0xadbd27227b89ed27!8m2!3d40.7087671!4d-89.5245741!16s%2Fg%2F11sjgz3127!19sChIJlV6exztXCogRJ-2JeyInva0,Lot E,3.0,1,Parking lot,"Academic Building, East Peoria, IL 61611, United States","PF5G+G5 East Peoria, Illinois, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5Evv_mwIghV-yOT2AAin_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=253.512&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2025-10-28T19:05:17.721Z,,,,,,,,,,
"https://www.google.com/maps/place/Peoria+Municipal+Complex+East+Parking+Garage/@33.5760946,-112.2386514,17z/data=!3m1!4b1!4m6!3m5!1s0x872b41fd87c8e0b7:0x3b8de69133fe5a4e!8m2!3d33.5760946!4d-112.2386514!16s%2Fg%2F1hf6g4fkl",Peoria Municipal Complex East Parking Garage,5.0,1,Parking garage,"W Cinnabar Ave, Peoria, AZ 85345, United States","HQG6+CG Peoria, Arizona, USA",,,,,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2025-10-28T19:05:23.192Z,,,,,,,,,,
https://www.google.com/maps/place/Peoria+Municipal+Complex+West+Parking+Garage/data=!4m7!3m6!1s0x872b41fdb3790c6b:0x45f9994ec61a3ae3!8m2!3d33.5757105!4d-112.2414754!16s%2Fg%2F11r9cs18b!19sChIJawx5s_1BK4cR4zoaxk6Z-UU,Peoria Municipal Complex West Parking Garage,1.0,1,Parking garage,"W Cinnabar Ave, Peoria, AZ 85345, United States","HQG5+7C Peoria, Arizona, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyPj21MDq6tkBdVehrpDQgubGB0Q1fzJcTnN7cCCKDvd9I72M60qcDb3WrRbbAXl1w-wSgvQeNXfxsNrm_b5UbJtpbF8t-TmLIccFU8Qvnpt1JuyT9mGHC2rU9Y2Ih_V3BDmMl2=w408-h307-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2025-10-28T19:05:26.278Z,,,,,,,,,,
"https://www.google.com/maps/place/Peoria+Code+Enforcement/@33.5741875,-112.2408273,17z/data=!3m1!4b1!4m6!3m5!1s0x872b41fd956345fd:0xb41fccb060ed7d60!8m2!3d33.5741875!4d-112.2408273!16s%2Fg%2F1tjbsmw5",Peoria Code Enforcement,2.5,8,City government office,"8401 W Monroe St, Peoria, AZ 85345, United States","HQF5+MM Peoria, Arizona, USA",https://www.peoriaaz.gov/government/departments/neighborhood-and-human-services/code-enforcement,+1 623-773-7226,,,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2025-10-28T19:05:30.945Z,,,,,,,,,,
https://www.google.com/maps/place/Peoria+Park+and+Ride+at+Old+Town/data=!4m7!3m6!1s0x872b6b751717859b:0x9e623e9bad5ffb!8m2!3d33.5821759!4d-112.2372607!16s%2Fg%2F11h_zkwnsn!19sChIJm4UXF3VrK4cR-1-tmz5ingA,Peoria Park and Ride at Old Town,5.0,3,Park & ride,"8323 W Peoria Ave, Peoria, AZ 85345, United States","HQJ7+V3 Peoria, Arizona, USA",https://www.valleymetro.org/project/peoria-park-and-ride,+1 602-253-5000,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz2W9wzOgcHmEqI_INOLmuem7BMq1YRH_ljsy9JYGQxqwJakQJvrAN3X2pEG9uHO2eJAoM6QaIZal6XP6u8CPBVB0gFIfLZ5KloXcOgoawQWvL15nzYLxemyzezLW8F--4yS9LM=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2025-10-28T19:05:35.678Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
