placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned,error
https://www.google.com/maps/place/Vivo+Infusion+Center+City/data=!4m7!3m6!1s0x89c6c7326211c9b5:0xf10a8dc8ed693532!8m2!3d39.9497105!4d-75.1637283!16s%2Fg%2F11j38t2zty!19sChIJtckRYjLHxokRMjVp7ciNCvE,Vivo Infusion Center City,5.0,16,Medical clinic,"123 S Broad St STE 1900, Philadelphia, PA 19109, United States","WRXP+VG Philadelphia, Pennsylvania, USA",https://vivoinfusion.com/locations/center-city/,+1 267-908-6063,"Closed ⋅ Opens 9 am Mon

Updated by this business 8 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMZSF16rUAllfI0MGoCaBDsK9SybvUVKAYXnpjI=w408-h306-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-09-29T00:09:00.383Z,,
https://www.google.com/maps/place/Sidney+Kimmel+Cancer+Center+%E2%80%93+Infusion+Center/data=!4m7!3m6!1s0x89c6c7a7b32a5d4d:0xdbbbecd98c13c2f9!8m2!3d39.9502469!4d-75.1566358!16s%2Fg%2F11hmy00s7n!19sChIJTV0qs6fHxokR-cITjNnsu9s,Sidney Kimmel Cancer Center – Infusion Center,,,Surgical center,"925 Chestnut St, Philadelphia, PA 19107, United States","XR2V+38 Philadelphia, Pennsylvania, USA",https://www.jeffersonhealth.org/conditions-and-treatments/infusion-centers,+1 800-833-3669,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n7RkAcWOZmOffdhwWaQSSw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=136.38762&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-09-29T00:09:03.020Z,,
https://www.google.com/maps/place/Jefferson+Infusion+Center+-+Honickman+Center/data=!4m7!3m6!1s0x89c6c6284f789bad:0xc0686f5165d4f911!8m2!3d39.9504245!4d-75.1588457!16s%2Fg%2F1tgddcb_!19sChIJrZt4TyjGxokREfnUZVFvaMA,Jefferson Infusion Center - Honickman Center,4.5,8,Medical Center,"1101 Chestnut St Floor 12, Philadelphia, PA 19107, United States","XR2R+5F Philadelphia, Pennsylvania, USA",https://www.jeffersonhealth.org/locations/1101-chestnut-infusion-center?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,+1 215-955-8874,,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqYSRAKG77AOFXIyPyGYcPhVgKWJJph8l7su6G_m5XbeW_QreXVqBG5W30Qla2R6fjzRmioIqxbq3l2ydMtxe2lcnYIXO-87gNSFXqWJWuw-Sz4njwGY3HC24n1mCwxDJSBZxEB=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-09-29T00:09:05.359Z,,
https://www.google.com/maps/place/Restore+Hyper+Wellness/data=!4m7!3m6!1s0x89c6c7e528f469a3:0x3fd603e6ea5a87b9!8m2!3d39.9506874!4d-75.161593!16s%2Fg%2F11sck9jm3_!19sChIJo2n0KOXHxokRuYda6uYD1j8,Restore Hyper Wellness,5.0,181,Medical spa,"1229 Chestnut St, Philadelphia, PA 19107, United States","XR2Q+79 Philadelphia, Pennsylvania, USA",http://www.restore.com/locations/pa-philadelphia-center-city-pa019?utm_source=gmb&utm_medium=Yext&y_source=1_NjEyOTExNTAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 215-982-2637,"Closed ⋅ Opens 10 am Mon

Confirmed by this business 4 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPtQND51yqbkpLKRzFXC_-dYMVWesHWGNaijh_2=w408-h510-k-no,true,12–4 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,9 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-09-29T00:09:09.774Z,,
https://www.google.com/maps/place/Thrivewell+Infusion+-+Center+City/data=!4m7!3m6!1s0x89c6c768d3c5080b:0x3787bfb82c94f3fe!8m2!3d39.9494912!4d-75.1673083!16s%2Fg%2F11y7gbmf_b!19sChIJCwjF02jHxokR_vOULLi_hzc,Thrivewell Infusion - Center City,,,Medical Center,"1528 Walnut St # 1205, Philadelphia, PA 19102, United States","WRXM+Q3 Philadelphia, Pennsylvania, USA",https://www.thrivewellinfusion.com/,+1 212-803-3339,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=959_d_ANoWaTY6gRHTJZUg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.04851&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-09-29T00:09:12.442Z,,
https://www.google.com/maps/place/Philly+IV/data=!4m7!3m6!1s0x89c6c96ef4bb4ff5:0x83682f56015b8998!8m2!3d39.9697788!4d-75.1400469!16s%2Fg%2F11h7sk1jnc!19sChIJ9U-79G7JxokRmIlbAVYvaIM,Philly IV,5.0,121,Spa and health club,"209 W Girard Ave, Philadelphia, PA 19123, United States","XV95+WX Philadelphia, Pennsylvania, USA",http://phillyiv.com/,+1 215-509-5268,Closed ⋅ Opens 10 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNKmyeeXLFJpstdJPK3esa8uVJ075U2O_ZmAKr5=w408-h306-k-no,true,9 am–4 pm,10 am–5 pm,Closed,11 am–6 pm,10 am–5 pm,10 am–5 pm,9 am–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-09-29T00:09:16.906Z,,
https://www.google.com/maps/place/Rittenhouse+Hematology+Oncology/data=!4m7!3m6!1s0x89c6c62c5893b68f:0x1092991a5bb88488!8m2!3d39.9565069!4d-75.1623849!16s%2Fg%2F1tgz6fg6!19sChIJj7aTWCzGxokRiIS4WxqZkhA,Rittenhouse Hematology Oncology,4.5,38,Medical clinic,"207 N Broad St # 6, Philadelphia, PA 19107, United States","XR4Q+J2 Philadelphia, Pennsylvania, USA",http://www.rittenhousecancercare.com/?utm_medium=RittenhouseHematologyOncology&utm_source=GMBSocialClimb,+1 215-561-0809,Closed ⋅ Opens 8:30 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npxoSLP6oOniJ3hQJfoxKG-elNDG6XEAZoKh4z_D0-tZ6AsUCYQxtnmZlmbfx7FZlLjUf0SoT4ZqoMAbBPX4WOPU9A7ZLvY_ebRoCL8-gbnexJzLcQPfeEijOSLp0cEn03DuInD=w408-h725-k-no,true,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-09-29T00:09:21.225Z,,
https://www.google.com/maps/place/Sidney+Kimmel+Cancer+Center+%E2%80%93+Bodine+Center+for+Radiation+Oncology/data=!4m7!3m6!1s0x89c6c7a6a3399aab:0xd5e49e4ce31b1ef0!8m2!3d39.9498262!4d-75.1584227!16s%2Fg%2F11hmx4771g!19sChIJq5o5o6bHxokR8B4b40ye5NU,Sidney Kimmel Cancer Center – Bodine Center for Radiation Oncology,5.0,1,Surgical center,"111 S 11th St suite g-301, Philadelphia, PA 19107, United States","WRXR+WJ Philadelphia, Pennsylvania, USA",https://www.jeffersonhealth.org/locations/radiation-oncology-at-thomas-jefferson-university-hospital,+1 800-833-3669,Open ⋅ Closes 12 am,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrXgtQ63yV21dGku6lwbpslyRKHiuPfEkvvCX-UsaIEctt4KXEZqubhwkCkum4eEe1NnzdlolMf6uD4PsN5J_HCg6sIL02vH5aAFgsbkV4ZMZxdOqlXx0SaRR_L_XTGU7c0OPAFXg=w408-h544-k-no,true,Open 24 hours,Closed,Closed,Closed,Closed,Closed,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-09-29T00:09:25.526Z,,
https://www.google.com/maps/place/Sidney+Kimmel+Cancer+Center+%E2%80%93+Jefferson+Health/data=!4m7!3m6!1s0x89c6c6284f789bad:0x91872caf267caa96!8m2!3d39.9477264!4d-75.1568724!16s%2Fg%2F1td39646!19sChIJrZt4TyjGxokRlqp8Jq8sh5E,Sidney Kimmel Cancer Center – Jefferson Health,4.6,7,Cancer treatment center,"233 S 10th St, Philadelphia, PA 19107, United States","WRXV+37 Philadelphia, Pennsylvania, USA",https://www.jeffersonhealth.org/clinical-specialties/cancer,+1 800-533-3669,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np7o_BPYtu74gvfeRToveze2bZuz-mGSTgEdU_GNAO0xyeyldkmO5WH1qOWossmHTAw_IprAbgduyvciDNyDDRHoD2j3MRiS5Gyie8X27JIoNh3YzirYKSlO_9HDrXnfsqupDriNA=w408-h326-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-09-29T00:09:30.000Z,,
https://www.google.com/maps/place/Ketamine+of+Philadelphia/data=!4m7!3m6!1s0x89c6c7d5580a1ddf:0x9ed892ea1ac15878!8m2!3d39.9670021!4d-75.1776573!16s%2Fg%2F11hzvzct6p!19sChIJ3x0KWNXHxokReFjBGuqS2J4,Ketamine of Philadelphia,4.5,31,Psychoneurological specialized clinic,"2401 Pennsylvania Avenue #1C44, Philadelphia, PA 19130, United States","XR8C+RW Philadelphia, Pennsylvania, USA",http://www.ketamineofphiladelphia.com/,+1 267-727-2121,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrWbJgjxcZz6H31Fc5X2PXJVczdtvhBjUBzMbIspSNiiR805DfAuk-b0QvL0pWU651a232iX96tHTCwnOFB6kuE8bjWWBSQ2OfKkWIWaKiYfiosMWoUv_7q2nwJCHDVtZCR_O4r=w408-h544-k-no,true,Closed,9 am–3:30 pm,Closed,9 am–4 pm,Closed,9 am–3:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-09-29T00:09:34.691Z,,
https://www.google.com/maps/place/Roberts+Proton+Therapy+Center/data=!4m7!3m6!1s0x89c6c65c7e31655f:0x2e2864898aa084c1!8m2!3d39.9477958!4d-75.1927871!16s%2Fg%2F11g6ywn7g2!19sChIJX2UxflzGxokRwYSgiolkKC4,Roberts Proton Therapy Center,4.2,5,Cancer treatment center,"3400 Civic Center Blvd, Philadelphia, PA 19104, United States","WRX4+4V Philadelphia, Pennsylvania, USA",https://www.pennmedicine.org/cancer/navigating-cancer-care/programs-and-centers/roberts-proton-therapy-center?y_source=1_ODg1MzYzNy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 215-316-5151,"Open ⋅ Closes 10 pm

Confirmed by this business 12 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no7LCogXp0C45AXD1YsRVYVu2cwtILwSilWwPGKFBWTK9UjsQnjlvU2eyuDHzrzCfJ5kZDV-dsLcrh1O_d2RNkviUeSdWYtvxY1eCV7NQZ42MEJ6FRNAS77CN0HBsS_eTnEysUYPg=w408-h544-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/Infusion+centers+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-09-29T00:09:39.250Z,,
https://www.google.com/maps/place/Abramson+Cancer+Center/data=!4m7!3m6!1s0x89c6c89d660eb10d:0x8d75149e9f32d9b2!8m2!3d39.9463741!4d-75.1538731!16s%2Fg%2F11bz_4ljbj!19sChIJDbEOZp3IxokRstkyn54UdY0,Abramson Cancer Center,4.3,6,Cancer treatment center,"Farm Journal Building, 230 W Washington Square 4th floor, Philadelphia, PA 19106, United States","WRWW+GF Philadelphia, Pennsylvania, USA",https://www.pennmedicine.org/cancer,+1 215-829-6088,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZpE1iU9zvj5FBKRJZ-VKeA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=348.5493&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-09-29T00:09:41.671Z,,
https://www.google.com/maps/place/Jefferson+Cancer+Support+and+Welcome+Center+-+Honickman+Center/data=!4m7!3m6!1s0x89c6c627ce07a773:0x18185a06d6e152b!8m2!3d39.9504245!4d-75.1588457!16s%2Fg%2F1vyn4tg1!19sChIJc6cHzifGxokRKxVubaCFgQE,Jefferson Cancer Support and Welcome Center - Honickman Center,3.7,3,Cancer treatment center,"1101 Chestnut St Floor 15, Philadelphia, PA 19107, United States","XR2R+5F Philadelphia, Pennsylvania, USA",https://www.jeffersonhealth.org/locations/cancer-support-and-welcome-center,+1 215-955-1800,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOHlq83jq5Tf33oHireJg2xGUK63r7VYc3lzmGa=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-09-29T00:09:46.014Z,,
https://www.google.com/maps/place/Thomas+Jefferson+University+Hospital/data=!4m7!3m6!1s0x89c6c62894fe77ff:0x767d46e478439f5f!8m2!3d39.9493361!4d-75.1580218!16s%2Fm%2F0swn7s9!19sChIJ_3f-lCjGxokRX59DeORGfXY,Thomas Jefferson University Hospital,3.0,647,Hospital,"111 S 11th St, Philadelphia, PA 19107, United States","WRXR+PQ Philadelphia, Pennsylvania, USA",https://www.jeffersonhealth.org/locations/thomas-jefferson-university-hospital?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,+1 215-955-6000,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPl7UtHqQaEGcY2me-L6sLOANnOD_dkCft2C8Gi=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-09-29T00:09:50.499Z,,
https://www.google.com/maps/place/City+Hydration/data=!4m7!3m6!1s0x89c6c62f7a2e7415:0xacf84eaeb5bb9bab!8m2!3d39.9494547!4d-75.1629094!16s%2Fg%2F11h9tt1rv1!19sChIJFXQuei_GxokRq5u7ta5O-Kw,City Hydration,5.0,340,Health spa,"1315 Walnut St # 1132, Philadelphia, PA 19107, United States","WRXP+QR Philadelphia, Pennsylvania, USA",http://www.cityhydration.com/,+1 215-416-0109,Closed ⋅ Opens 10 am Mon,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipNGjkPomSC3UhjrMdRZxjnowp0CE6YFptXMkWNi=w408-h272-k-no,true,8:30 am–4:30 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/Infusion+centers+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-09-29T00:09:54.973Z,,
https://www.google.com/maps/place/Penn+Infusion+Services+Perelman/data=!4m7!3m6!1s0x89c6c7fed95ca47d:0xb15300356a9315b5!8m2!3d39.9476917!4d-75.1928824!16s%2Fg%2F11ptpnwhn0!19sChIJfaRc2f7HxokRtRWTajUAU7E,Penn Infusion Services Perelman,3.7,3,Oncologist,"3400 Civic Center Blvd West Pavilion, Philadelphia, PA 19104, United States","WRX4+3R Philadelphia, Pennsylvania, USA",https://www.pennmedicine.org/practices/infusion-services-perelman?utm_source=location-management&utm_medium=referral&utm_campaign=penn-medicine&utm_term=infusion-services-perelman&y_source=1_MTA3OTU5MzUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 215-615-5858,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 12 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pHNuc3FQtThUKj2uTozBwQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=154.78331&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-09-29T00:09:59.418Z,,
https://www.google.com/maps/place/Penn+Infusion+Services+Pennsylvania+Hospital/data=!4m7!3m6!1s0x89c6c9e6576d2c05:0x3f8a8ec3e0c60a0b!8m2!3d39.946151!4d-75.153906!16s%2Fg%2F11ptpn_28p!19sChIJBSxtV-bJxokRCwrG4MOOij8,Penn Infusion Services Pennsylvania Hospital,,,Oncologist,"Farm Journal Building, 719 Manning St 5th Floor, Philadelphia, PA 19106, United States","WRWW+FC Philadelphia, Pennsylvania, USA",https://www.pennmedicine.org/practices/infusion-services-pennsylvania-hospital?utm_source=location-management&utm_medium=referral&utm_campaign=penn-medicine&utm_term=infusion-services-pennsylvania-hospital&y_source=1_MTA3OTU5MzYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 215-829-6314,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 12 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=04jhEYR5VLy2laceqngsgg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=7.324882&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-09-29T00:10:03.681Z,,
