placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Trio+Property+Management+Inc./data=!4m7!3m6!1s0x54c11de3558ce5cb:0xd5f3a9e2c6c5c19a!8m2!3d44.068799!4d-123.10063!16s%2Fg%2F1tf5pz8m!19sChIJy-WMVeMdwVQRmsHFxuKp89U,Trio Property Management Inc.,4.2,155,Property management company,"1000 Willagillespie Rd #206, Eugene, OR 97401, United States","3V9X+GP Eugene, Oregon, USA",http://triopm.com/,+1 541-434-1900,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMRWdVv79DnZNKRk62zeiKOhyAS_35xHbFUaj8m=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-09-25T18:38:11.911Z,,,,
https://www.google.com/maps/place/PTLA+Property+Management/data=!4m7!3m6!1s0x54c11e3890a77077:0xbd69ea3704d28ec5!8m2!3d44.0412313!4d-123.08917!16s%2Fg%2F11b776wllj!19sChIJd3CnkDgewVQRxY7SBDfqab0,PTLA Property Management,3.6,49,Property management company,"225 E 17th Ave, Eugene, OR 97401, United States","2WR6+F8 Eugene, Oregon, USA",https://ptlamgmt.com/,+1 541-636-4246,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPBxqj5pASmsv9Yc1vX7oAHk6Vh2Q0VbErbcd0r=w560-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-09-25T18:38:18.135Z,,,,
"https://www.google.com/maps/place/von+Klein+Property+Management,+LLC/data=!4m7!3m6!1s0x54c11e3f0b3b3171:0x4a94ba006cad015f!8m2!3d44.0452929!4d-123.0849545!16s%2Fg%2F1tf5pz8t!19sChIJcTE7Cz8ewVQRXwGtbAC6lEo","von Klein Property Management, LLC",2.5,127,Property management company,"1301 Ferry St #2, Eugene, OR 97401, United States","2WW8+42 Eugene, Oregon, USA",https://www.vonkleinrentals.com/,+1 541-485-7776,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zweFT1IKpR9fz2Z-JtvO7w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.02218&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-09-25T18:38:23.186Z,,,,
https://www.google.com/maps/place/Vista+Property+Management+Inc/data=!4m7!3m6!1s0x54c11e6bcc18ae6f:0xec10fbef19ba75f4!8m2!3d44.0472312!4d-123.0970364!16s%2Fg%2F1tncsmjn!19sChIJb64YzGsewVQR9HW6Ge_7EOw,Vista Property Management Inc,4.7,12,Property management company,"1145 Lincoln St, Eugene, OR 97401, United States","2WW3+V5 Eugene, Oregon, USA",,+1 541-343-4367,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=d-OPwmML780pj0_INFuZ2A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=79.95281&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-09-25T18:38:28.307Z,,,,
https://www.google.com/maps/place/R%26R+Properties+of+Eugene/data=!4m7!3m6!1s0x54c11e415d496687:0x3a86f37e85d4cd60!8m2!3d44.0425179!4d-123.0909443!16s%2Fg%2F1tjdfy6r!19sChIJh2ZJXUEewVQRYM3UhX7zhjo,R&R Properties of Eugene,4.2,75,Property management company,"1577 Oak St, Eugene, OR 97401, United States","2WV5+2J Eugene, Oregon, USA",http://www.randreugeneproperties.com/,+1 541-505-9907,"Open ⋅ Closes 4:30 pm

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipP1MmbMHMrnLeQ3I_iozhzfnGNhfuQShm4k1UJw=w427-h240-k-no,true,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-09-25T18:38:33.562Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Nest+West+Property/data=!4m7!3m6!1s0x54c11f425e893fdd:0xf32f60ae1d20c5f6!8m2!3d44.0548861!4d-123.1086205!16s%2Fg%2F11k3z0bqjs!19sChIJ3T-JXkIfwVQR9sUgHa5gL_M,Nest West Property,4.6,220,Property management company,"541 Willamette St #204, Eugene, OR 97401, United States","3V3R+XH Eugene, Oregon, USA",http://www.nestwestproperty.com/,+1 541-702-0060,,https://lh3.googleusercontent.com/p/AF1QipOpYDS9Xs5jJezTn55VRozYTymPG4kEiNGCf39l=w408-h306-k-no,true,9 am–7 pm,9 am–5 pm,12–3 pm,12–3 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-09-25T18:38:38.973Z,,,,
https://www.google.com/maps/place/Campus+Connection+Property+Management/data=!4m7!3m6!1s0x54c11e0400000001:0xa59d5ef9af539bfe!8m2!3d44.0249603!4d-123.0812323!16s%2Fg%2F1tf8sv1f!19sChIJAQAAAAQewVQR_ptTr_lenaU,Campus Connection Property Management,4.6,537,Property management company,"2955 Hilyard St, Eugene, OR 97405, United States","2WF9+XG Eugene, Oregon, USA",https://www.oregoncampusrentals.com/,+1 541-556-1144,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM8E7zj7VHZAPKHyxCMGoL2tOhmUYB7bDWnwyOa=w408-h306-k-no,true,10 am–5 pm,9 am–4 pm,Closed,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-09-25T18:38:44.064Z,,,,
https://www.google.com/maps/place/Stewardship+Rentals/data=!4m7!3m6!1s0x54c11e25eadfa2c1:0x1617b4372144523f!8m2!3d44.046099!4d-123.0638607!16s%2Fg%2F1w9y0v4p!19sChIJwaLf6iUewVQRP1JEITe0FxY,Stewardship Rentals,4.0,130,Property management company,"1247 Villard St, Eugene, OR 97403, United States","2WWP+CF Eugene, Oregon, USA",http://stewardshiprentals.com/,+1 541-343-6000,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npy0tihSmcghaA7tlPMZhAkQwYiBbWqawwcu_ps-iXhiMoIUA_c44zzP6rOdODQQkiPgTbdmaIKM9sA7Zt5OWc3BjnTkbXVds2k6p9qmfNDPoyd7AuLIE5QAr3bt255nFCXJdZR=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-09-25T18:38:49.108Z,,,,
https://www.google.com/maps/place/Dwell+Property+Management/data=!4m7!3m6!1s0x54c11fe175fe87a9:0xd486478ed3d3fd56!8m2!3d44.0497528!4d-123.0936815!16s%2Fg%2F11x84b8kk_!19sChIJqYf-deEfwVQRVv3T045HhtQ,Dwell Property Management,5.0,15,Property management company,"72 W Broadway #208, Eugene, OR 97401, United States","2WX4+WG Eugene, Oregon, USA",https://www.dwelleugene.com/,+1 541-762-9922,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrS91yzYgk8hf7OnuS_PDvm3TALCj4UgGCjC9l57gqjZs8vFeRwZyKztfRq1C14wOudjn3ZMv5-neWLXfNNgPqu-81vSHP-H6taoPAIy46CGZD8zjTKnOJtcb1D96XXKANxLDUgDQ=w408-h725-k-no,true,9 am–5 pm,10 am–3 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-09-25T18:38:54.039Z,,,,
https://www.google.com/maps/place/Premier+Property+Management+Services/data=!4m7!3m6!1s0x54c11e080b513adf:0x60b8b797af550c47!8m2!3d44.0646331!4d-123.0949052!16s%2Fg%2F1tmqlhy_!19sChIJ3zpRCwgewVQRRwxVr5e3uGA,Premier Property Management Services,2.5,97,Property management company,"697 Country Club Rd, Eugene, OR 97401, United States","3W74+V2 Eugene, Oregon, USA",http://premierpropertymanagementservices.net/,+1 541-343-2183,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMaMoTKMKYXw06wTaf9PAm3WzOfU_-Sk6_DZMOv=w408-h245-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-09-25T18:38:59.478Z,Identifies as women-owned,,,
