placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/FlexCare+Infusion+Centers/data=!4m7!3m6!1s0x86d677c6d587f453:0x1c3331fc39f8327a!8m2!3d32.2273969!4d-111.0035523!16s%2Fg%2F11l5tpy2b7!19sChIJU_SH1cZ31oYRejL4OfwxMxw,FlexCare Infusion Centers,5.0,3,Medical clinic,"1773 W St Marys Rd Ste 101, Tucson, AZ 85745, United States","6XGW+XH Tucson, Arizona, USA",https://www.flexcareinfusion.com/,+1 520-827-3003,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOCB6SPOM2-aT1oCOA0-quGX6Ac2c3pkhla9lpp=w408-h544-k-no,true,Closed,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2025-09-29T00:07:05.140Z,,,,
https://www.google.com/maps/place/FlexCare+Infusion+Centers/data=!4m7!3m6!1s0x86d673ec4920e671:0x28b4ecc0b6d09d98!8m2!3d32.3212149!4d-110.918102!16s%2Fg%2F11pck2dwl3!19sChIJceYgSexz1oYRmJ3QtsDstCg,FlexCare Infusion Centers,4.9,72,Medical Center,"3530 E Campo Abierto Ste 100, Tucson, AZ 85718, United States","83CJ+FQ Tucson, Arizona, USA",https://www.flexcareinfusion.com/,+1 520-525-1068,Open ⋅ Closes 6:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tYy5fsOfRLDwn7deB4l9UA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=315.2293&pitch=0&thumbfov=100,true,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,"https://www.google.com/maps/search/Infusion+centers+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2025-09-29T00:07:11.026Z,,,,
https://www.google.com/maps/place/AleraCare+Infusion+Center+-+Tucson+NW/data=!4m7!3m6!1s0x86d675b096ffaa75:0xf476f3a89e7892dd!8m2!3d32.340197!4d-111.011438!16s%2Fg%2F11vh_frfdp!19sChIJdar_lrB11oYR3ZJ4nqjzdvQ,AleraCare Infusion Center - Tucson NW,5.0,62,Medical clinic,"7358 N La Cholla Blvd Ste 100, Tucson, AZ 85704, United States","8XRQ+3C Tucson, Arizona, USA",https://www.aleracare.com/location/tucson-nw-infusion-center/,+1 888-209-8874,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipP2wOiG_6XuC3PEwpnzfda3UTjACEtpQf1frYD_=w408-h306-k-no,true,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2025-09-29T00:07:16.494Z,,,,
https://www.google.com/maps/place/AleraCare+Infusion+Center+-+Tucson/data=!4m7!3m6!1s0x86d66f2ff2c8256d:0x9ae63b637330ca22!8m2!3d32.245788!4d-110.8568286!16s%2Fg%2F11vl5z6l7z!19sChIJbSXI8i9v1oYRIsowc2M75po,AleraCare Infusion Center - Tucson,5.0,16,Medical clinic,"6369 E Tanque Verde Rd Ste 220, Tucson, AZ 85715, United States","64WV+87 Tucson, Arizona, USA",https://www.aleracare.com/location/tucson-infusion-center/,+1 888-209-8874,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOrWgpb6DxTM9RwP_d7isdWN3eZ9coEl_mzgsSt=w408-h306-k-no,true,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2025-09-29T00:07:21.329Z,,,,
https://www.google.com/maps/place/FlexCare+Infusion+Centers/data=!4m7!3m6!1s0x86d6758cc24f1c9f:0xb6692836f9bc0a50!8m2!3d32.3141492!4d-111.010915!16s%2Fg%2F11k4k621tc!19sChIJnxxPwox11oYRUAq8-TYoabY,FlexCare Infusion Centers,5.0,10,Medical clinic,"5920 N La Cholla Blvd #110, Tucson, AZ 85741, United States","8X7Q+MJ Tucson, Arizona, USA",https://www.flexcareinfusion.com/,+1 520-257-3328,,https://lh3.googleusercontent.com/p/AF1QipMzWh0UiWXucCMLkKx7-K53kACyynHhLLCY9vLL=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2025-09-29T00:07:24.022Z,,,,
https://www.google.com/maps/place/University+of+Arizona+Cancer+Center/data=!4m7!3m6!1s0x86d672294ace225f:0x16b832186f8f92d8!8m2!3d32.2765477!4d-110.9431659!16s%2Fg%2F1td1vw_h!19sChIJXyLOSily1oYR2JKPbxgyuBY,University of Arizona Cancer Center,4.6,213,Cancer treatment center,"3838 N Campbell Ave, Tucson, AZ 85719, United States","73G4+JP Tucson, Arizona, USA",https://www.bannerhealth.com/locations/tucson/university-of-arizona-cancer-center-tucson-campbell?y_source=1_MTE5MDczMDctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 520-694-2873,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipMsCq9wrtbYusf7xi7_apceJ0fOHTvVjS6Ke94V=w426-h240-k-no,true,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–2 pm,"https://www.google.com/maps/search/Infusion+centers+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2025-09-29T00:07:28.994Z,,,,
https://www.google.com/maps/place/Soleo+Health+Infusion+Center/data=!4m7!3m6!1s0x86d673fd69389d03:0x545ea190e4164359!8m2!3d32.2867493!4d-110.9452025!16s%2Fg%2F11nxqthqdx!19sChIJA504af1z1oYRWUMW5JChXlQ,Soleo Health Infusion Center,,,Specialized clinic,"1790 E River Rd Suite 134, Tucson, AZ 85718, United States","73P3+MW Tucson, Arizona, USA",https://www.soleohealth.com/location/tucson/?utm_source=gmb&utm_medium=google&utm_campaign=gmb-location-listings&utm_content=tucson,+1 480-296-0222,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gPxir96m2NWsd83tV8IeQQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=251.40758&pitch=0&thumbfov=100,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2025-09-29T00:07:33.849Z,,,,
https://www.google.com/maps/place/TMC+Infusion+Center/data=!4m7!3m6!1s0x86d66faa565af119:0xaeec255143bf60c7!8m2!3d32.2398469!4d-110.8556645!16s%2Fg%2F113f0y62v!19sChIJGfFaVqpv1oYRx2C_Q1El7K4,TMC Infusion Center,3.9,7,Medical clinic,"1400 N Wilmot Rd, Tucson, AZ 85712, United States","64QV+WP Tucson, Arizona, USA",https://www.tmcaz.com/outpatient-services/infusion-center,+1 520-324-5090,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WQaXu_lxr8DU3iBhfdKUmg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=109.90411&pitch=0&thumbfov=100,true,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2025-09-29T00:07:38.804Z,,,,
https://www.google.com/maps/place/The+Oncology+Institute/data=!4m7!3m6!1s0x86d676d270bb5a87:0x3b897bc558af04a6!8m2!3d32.2280376!4d-111.0020935!16s%2Fg%2F11fzbjc4nt!19sChIJh1q7cNJ21oYRpgSvWMV7iTs,The Oncology Institute,4.8,119,Cancer treatment center,"1707 W St Marys Rd Suite 275, Tucson, AZ 85745, United States","6XHX+65 Tucson, Arizona, USA",https://theoncologyinstitute.com/,+1 520-276-2270,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNBPjE4zabxB0AbNjoCfOlNMw6zQ_qfN1fdg9_Q=w426-h240-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2025-09-29T00:07:43.849Z,,,,
https://www.google.com/maps/place/Option+Care+Health/data=!4m7!3m6!1s0x86d6748ffd7bcf0f:0xd785e3aa57ccb656!8m2!3d32.3136236!4d-111.0108228!16s%2Fg%2F11f_0vl9l1!19sChIJD897_Y901oYRVrbMV6rjhdc,Option Care Health,3.7,3,Specialized clinic,"5880 N La Cholla Blvd # 126, Tucson, AZ 85741, United States","8X7Q+CM Tucson, Arizona, USA",https://optioncarehealth.com/locations/tucson-az-5880-n-la-cholla-blvd,+1 520-297-1351,"Open 24 hours

Confirmed by this business 5 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s_EOhOnysD5TH8HwxreHrA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=299.95544&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2025-09-29T00:07:48.661Z,,,,
