placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/DFW+Airport+Valet/data=!4m7!3m6!1s0x864e815900bedbbd:0xff2b235e7aa41396!8m2!3d32.9006463!4d-97.0400655!16s%2Fg%2F11fnrf4lwm!19sChIJvdu-AFmBToYRlhOkel4jK_8,DFW Airport Valet,4.3,246,Valet parking service,"Dallas Fort Worth International Airport, Dallas, TX 75261, United States","WX25+7X Dallas, Texas, USA",https://dfwairport.com/parking/,+1 469-351-6358,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM5lf-yxlACzHSm1l_m3Y2sSoaRIoQY8aIVnFku=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-10-28T18:32:33.776Z,,,,
https://www.google.com/maps/place/Lone+Star+Valet/data=!4m7!3m6!1s0x864c212eeff49e5b:0x6b3a9ff35a37af24!8m2!3d32.9682367!4d-96.8434046!16s%2Fg%2F1hc83xrx3!19sChIJW5707y4hTIYRJK83WvOfOms,Lone Star Valet,4.4,442,Valet parking service,"3330 Keller Springs Rd Apt 210, Carrollton, TX 75006, United States","X594+7J Carrollton, Texas, USA",http://www.lonestarvalet.com/,+1 972-406-8400,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPYzLq09KoU0XRAaHxPVm31ZB0Ckzcgy97UZIR4=w456-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-10-28T18:32:39.562Z,,,,
https://www.google.com/maps/place/FreedomPark+Valet+Parking/data=!4m7!3m6!1s0x864c2bcdde8206b1:0xc4281e8739534684!8m2!3d32.9114392!4d-97.0087429!16s%2Fg%2F1vfp8l_3!19sChIJsQaC3s0rTIYRhEZTOYceKMQ,FreedomPark Valet Parking,3.7,137,Valet parking service,"7651 Esters Blvd #100, Irving, TX 75063, United States","WX6R+HG Irving, Texas, USA",http://www.freedomparkdfwvalet.com/,+1 972-252-2500,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPf0Q6rMhxC_g3W3GKPMUxnhYXOo6Q4k178X3O4=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-10-28T18:32:45.102Z,,,,
https://www.google.com/maps/place/TEXAS+VALET+LLC/data=!4m7!3m6!1s0x864e9f0cfda699c3:0x618860918a3cb171!8m2!3d32.8424536!4d-96.7730076!16s%2Fg%2F11gcjzgs93!19sChIJw5mm_QyfToYRcbE8ipFgiGE,TEXAS VALET LLC,4.6,10,Valet parking service,"10405 E NW Hwy, Dallas, TX 75238, United States","R6RG+XQ Dallas, Texas, USA",http://texasvalet.com/,+1 855-898-2538,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy1R4izsRGsU582QW81M0H-PJyXbSKShduIc1EBfxGu2a7KUbwh3N0Hn4Uo8p0aSEEEirpRvkU-KrJdEcrT6yxl-xrjVgcW3JzQDMyFADHF-9WTlp3TJ-dUwKwk4XVx2RzdDjXDZg=w475-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-10-28T18:32:47.934Z,,,,
https://www.google.com/maps/place/Legacy+Valet+Parking+Services/data=!4m7!3m6!1s0x864c19ee86807813:0xf8e4bac6e7003e33!8m2!3d33.021893!4d-96.7481901!16s%2Fg%2F11x8gysz6j!19sChIJE3iAhu4ZTIYRMz4A58a65Pg,Legacy Valet Parking Services,5.0,23,Valet parking service,"2801 Regal Rd suite 104b, Plano, TX 75075, United States","27C2+QP Plano, Texas, USA",https://www.legacyvalet.com/,+1 972-630-8294,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNk7Q967vIowVLz3YcWlRR1wU_P1AF_mgkpGdWx=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-10-28T18:33:02.275Z,,,,
https://www.google.com/maps/place/Courtesyvaletexperts+cve/data=!4m7!3m6!1s0x864c172a39a5cbb1:0xb2ef7c43c64970a0!8m2!3d33.0862784!4d-96.7168519!16s%2Fg%2F11y3cldqnx!19sChIJsculOSoXTIYRoHBJxkN877I,Courtesyvaletexperts cve,5.0,64,Valet parking service,"709 Furman Ct, Allen, TX 75013, United States","37PM+G7 Allen, Texas, USA",https://www.courtesyvaletexperts.com/,+1 214-434-2327,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOOcbqnYJMZSN89eVzuxp9OJ6chBl1U9LcqiTe7=w408-h510-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-10-28T18:33:07.472Z,,,,
https://www.google.com/maps/place/Professional+Parking+Solutions/data=!4m7!3m6!1s0x864e9919c8377ec1:0xefed41cfde09459a!8m2!3d32.8148489!4d-96.7906023!16s%2Fg%2F11p5tjr6l3!19sChIJwX43yBmZToYRmkUJ3s9B7e8,Professional Parking Solutions,2.6,27,Valet parking service,"4131 N Central Expy Suite 305, Dallas, TX 75204, United States","R675+WQ Dallas, Texas, USA",http://www.proparksolutions.com/,+1 833-807-1115,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSywMAXM5qSrrusWPM0dAVEMJzdlg5ItWbX-qT2toBiqycHH_NswL10yodcC9IaUgnujQkojCfhCZRq8a-8sexOrnS6UYzQixK8klpz3GrpEBk87XfEMs6A11ZKmgTLEgNutWhg=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-10-28T18:33:12.617Z,,,,
https://www.google.com/maps/place/United+Valet+Service/data=!4m7!3m6!1s0x864c2403c28fbea7:0x6b5d34800de01814!8m2!3d33.1162587!4d-96.7711785!16s%2Fg%2F11f40l3rwx!19sChIJp76PwgMkTIYRFBjgDYA0XWs,United Valet Service,4.1,43,Valet parking service,"12530 Lebanon Rd Suite 206, Frisco, TX 75035, United States","468H+GG Frisco, Texas, USA",https://unitedvaletservice.com/,+1 972-972-8100,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPw9eKPX5xdoEjvo2YCEeWe-KC4geNOzTd1pek9=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-10-28T18:33:17.830Z,,,,
https://www.google.com/maps/place/SMU+Parking+and+ID+Card+Services+Office/data=!4m7!3m6!1s0x864e9f0d00000001:0xe3532504e174fe66!8m2!3d32.8436303!4d-96.7832475!16s%2Fg%2F11cs5fhyvz!19sChIJAQAAAA2fToYRZv504QQlU-M,SMU Parking and ID Card Services Office,2.8,15,Academic department,"3140 Dyer St #216, Dallas, TX 75275, United States","R6V8+FP Dallas, Texas, USA",https://www.smu.edu/businessfinance/campusservices/parkingandidcardservices,+1 214-768-7275,Open ⋅ Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M4GRpOpj-XCU3QTs-ZLskw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=319.3975&pitch=0&thumbfov=100,false,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+University+Park+DFW+TX/@32.8550377,-96.797592,14z",2025-10-28T18:33:36.281Z,,,,
https://www.google.com/maps/place/Jack+Boles+Parking/data=!4m7!3m6!1s0x864e9f958a69f2e1:0xc843eca72ed80512!8m2!3d32.8233153!4d-96.8677692!16s%2Fg%2F1td590b7!19sChIJ4fJpipWfToYREgXYLqfsQ8g,Jack Boles Parking,2.4,32,Valet parking service,"8150 Brookriver Dr #140, Dallas, TX 75247, United States","R4FJ+8V Dallas, Texas, USA",https://jackboles.com/,+1 214-880-4477,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwFp7V6TXR9FSyh1Ue63iNL-l2ylzJWBQE8x9JRkALv_DSPsOUD5_XV1QQc1c09wLlqi_vdJYahc4KdVQnFQEoH1R00NSjaZztvf3NaXHO8rdNk1L3_9SE_r7ja6ij4V6JvBlVZ=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+University+Park+DFW+TX/@32.8550377,-96.797592,14z",2025-10-28T18:33:39.107Z,,,,
