placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/Ohio+State+Infusion+Outpatient+Care+Dublin/data=!4m7!3m6!1s0x8838934f864d16bd:0xb0c709b3a7ed81c8!8m2!3d40.0987806!4d-83.1688365!16s%2Fg%2F11t27p8csm!19sChIJvRZNhk-TOIgRyIHtp7MJx7A,Ohio State Infusion Outpatient Care Dublin,4.9,120,Medical clinic,"6700 University Blvd 4th Floor, Suite 4A, Dublin, OH 43016, United States","3RXJ+GF Dublin, Ohio, USA",https://wexnermedical.osu.edu/locations/ohio-state-outpatient-care-dublin/infusion?utm_campaign=med_general-awareness-evergreen_corp&utm_source=googlemybusiness&utm_medium=organic&utm_content=gmb_listing,+1 614-366-2468,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipM2jY3MX4KhbG4lMmAeqXICq43mcHR5C4l1NDU2=w426-h240-k-no,true,Closed,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2025-09-28T23:02:22.976Z,,,
https://www.google.com/maps/place/IVX+Health+Infusion+Center/data=!4m7!3m6!1s0x8838ed87027f909d:0x7f063d0c4ca1a9d6!8m2!3d40.1204494!4d-83.0921879!16s%2Fg%2F11j006tmw9!19sChIJnZB_AoftOIgR1qmhTAw9Bn8,IVX Health Infusion Center,4.9,69,Medical clinic,"7557 Sawmill Rd, Dublin, OH 43016, United States","4WC5+54 Dublin, Ohio, USA",https://ivxhealth.com/locations/ohio/columbus/dublin?utm_source=gmb&utm_medium=yext,+1 614-349-2132,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipM1aIYUVt48RBZS5Xe9MGZaRPZ60I_E8qzgZtBm=w408-h272-k-no,true,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/Infusion+centers+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2025-09-28T23:02:28.898Z,,,
"https://www.google.com/maps/place/BioScrip+Infusion+Services/@40.1036291,-83.1434386,17z/data=!3m1!4b1!4m6!3m5!1s0x8838911c288b8ab7:0xeca2489adc3f3704!8m2!3d40.1036291!4d-83.1434386!16s%2Fg%2F11ghrgfg88",BioScrip Infusion Services,4.0,32,Specialized clinic,"5700 Perimeter Dr Suite B, Dublin, OH 43017, United States","4V34+FJ Dublin, Ohio, USA",https://optioncarehealth.com/locations/dublin-oh-5700-perimeter-dr-suite-b,+1 614-850-6700,Open 24 hours,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2025-09-28T23:02:36.040Z,,,
https://www.google.com/maps/place/Infuse+One+Ohio/data=!4m7!3m6!1s0x8838938f68993095:0x4925909d282ac75b!8m2!3d40.0865619!4d-83.1439596!16s%2Fg%2F11k9grys9l!19sChIJlTCZaI-TOIgRW8cqKJ2QJUk,Infuse One Ohio,5.0,9,Medical clinic,"6265 Emerald Pkwy #150, Dublin, OH 43016, United States","3VP4+JC Dublin, Ohio, USA",http://infuseoneohio.com/,+1 614-929-3349,,https://lh3.googleusercontent.com/p/AF1QipN-EBxH4FNratzsS6dABQGOByenxPagcyJbVzxE=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2025-09-28T23:02:38.910Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Ketamine+Health+%26+Wellness+Clinics/data=!4m7!3m6!1s0x8838933c47e5fb59:0x5571c224432ed42f!8m2!3d40.0817602!4d-83.1272897!16s%2Fg%2F11twv1mlf8!19sChIJWfvlRzyTOIgRL9QuQyTCcVU,Ketamine Health & Wellness Clinics,4.9,41,Mental health clinic,"5060 Bradenton Ave A, Dublin, OH 43017, United States","3VJF+P3 Dublin, Ohio, USA",https://khwcohio.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_website_link,+1 380-214-1636,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMWjwjlC2HUUBQawcUMV36o1KB5e1gEh9vMLRve=w408-h306-k-no,true,Closed,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2025-09-28T23:02:43.684Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Soleo+Health/data=!4m7!3m6!1s0x883893399b39a0b5:0xf2a6feaa62ec40d2!8m2!3d40.0938969!4d-83.1385348!16s%2Fg%2F11b7fr6m5q!19sChIJtaA5mzmTOIgR0kDsYqr-pvI,Soleo Health,2.6,5,Specialized clinic,"6190 Shamrock Ct #100, Dublin, OH 43016, United States","3VV6+HH Dublin, Ohio, USA",https://www.soleohealth.com/location/columbus/?utm_source=gmb&utm_medium=google&utm_campaign=gmb-location-listings&utm_content=columbus,+1 614-467-8200,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=POUfMTJPDPefRi6XX5xLiA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=85.259735&pitch=0&thumbfov=100,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2025-09-28T23:02:48.596Z,,,
https://www.google.com/maps/place/Ohio+State+Outpatient+Care+Dublin/data=!4m7!3m6!1s0x8838957d4daffed9:0xa3f7a01da22a6f4f!8m2!3d40.0980829!4d-83.1690538!16s%2Fg%2F11rxzwpx8k!19sChIJ2f6vTX2VOIgRT28qoh2g96M,Ohio State Outpatient Care Dublin,4.8,1094,Medical Center,"6700 University Blvd, Dublin, OH 43016, United States","3RXJ+69 Dublin, Ohio, USA",https://wexnermedical.osu.edu/locations/ohio-state-outpatient-care-dublin?utm_campaign=med_general-awareness-evergreen_corp&utm_source=googlemybusiness&utm_medium=organic&utm_content=gmb_listing,+1 614-814-7777,"Closes soon ⋅ 7:30 pm ⋅ Opens 5:30 am Mon

Updated by phone call 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOHyzCl6y12Cb25ESuP1gu9x6sQDgGNXVSU7SkZ=w426-h240-k-no,true,7:30 am–7:30 pm,5:30 am–9:30 pm,5:30 am–9:30 pm,5:30 am–9:30 pm,5:30 am–9:30 pm,5:30 am–9:30 pm,7:30 am–7:30 pm,"https://www.google.com/maps/search/Infusion+centers+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2025-09-28T23:02:53.668Z,,,
https://www.google.com/maps/place/OhioHealth+Infusion+Services/data=!4m7!3m6!1s0x88389589f525b969:0xc4de418859f01936!8m2!3d40.1055069!4d-83.168601!16s%2Fg%2F11rjkqj0qd!19sChIJabkl9YmVOIgRNhnwWYhB3sQ,OhioHealth Infusion Services,,,Cancer treatment center,"6700 Perimeter Dr Suite 120, Dublin, OH 43016, United States","4R4J+6H Dublin, Ohio, USA",https://ohiohealth.com/DublinCancerCenter?utm_source=yext&utm_medium=listings&utm_campaign=websiteclicksfacility,+1 614-566-0048,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNQJB_8BV9EhYmaIZnOauiRsbI5Rd0zqhIckvNJ=w408-h271-k-no,true,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2025-09-28T23:02:58.667Z,,,
https://www.google.com/maps/place/Rejuvenate+You/data=!4m7!3m6!1s0x8838938fbbb9b867:0xce1e549ada8be35c!8m2!3d40.1019428!4d-83.1487638!16s%2Fg%2F11qnc6_wpf!19sChIJZ7i5u4-TOIgRXOOL2ppUHs4,Rejuvenate You,4.9,57,Health spa,"5960 Venture Dr Suite A, Dublin, OH 43017, United States","4V22+QF Dublin, Ohio, USA",https://rejuvenateyouohio.com/,+1 614-955-1515,Closed ⋅ Opens 12 pm Mon,https://lh3.googleusercontent.com/p/AF1QipNs41TdTVXrzq1qDU9rrF2Ilj0r5ZwngDgKND64=w408-h272-k-no,true,Closed,12–6 pm,10 am–5 pm,10 am–5 pm,10 am–6 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2025-09-28T23:03:03.616Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Restore+Hyper+Wellness/data=!4m7!3m6!1s0x8838ed3e791209b1:0xca5fdd278ff66bf3!8m2!3d40.1051831!4d-83.1099314!16s%2Fg%2F11m9qwk8q1!19sChIJsQkSeT7tOIgR82v2jyfdX8o,Restore Hyper Wellness,4.9,259,Medical spa,"6780 Longshore St, Dublin, OH 43017, United States","4V4R+32 Dublin, Ohio, USA",https://www.restore.com/locations/oh-dublin-oh005?utm_source=gmb&utm_medium=Yext&y_source=1_MzE2Mjk5MDEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 614-553-7207,"Closed ⋅ Opens 10 am Mon

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqk1qcwrxI6Th1W3H-hGYlL3Usd0N8GQf6dzEpraLUWtAg5xPDyb6C5V9uz113lEVqm7q0OIPE9QI6N5uvxBprN5tSqkoHQ97AwNL7R6_BGPbO9JCzCJ4-2QpI_07zBp_6TmK_ERw=w408-h306-k-no,true,11 am–4 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2025-09-28T23:03:08.656Z,,,
