placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/Cason+Power+Solutions/data=!4m7!3m6!1s0x89e3a55f3c911485:0x6edfba5df8a2a3c0!8m2!3d42.6314964!4d-71.3102111!16s%2Fg%2F11pds1zlmy!19sChIJhRSRPF-l44kRwKOi-F26324,Cason Power Solutions,5.0,30,Electrician,"133 Congress St #2, Lowell, MA 01852, United States","JMJQ+HW Lowell, Massachusetts, USA",http://casonpowersolutions.com/,+1 978-488-3800,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOQUQ6HHWlJsNfI8V8DsB80uUlWuHEHW4evZhQ2=w426-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-01-10T22:54:42.069Z,,,
https://www.google.com/maps/place/Klostermann+Electric+LLC/data=!4m7!3m6!1s0x89e3bc566a0eb6ed:0x8e382e5c587684f1!8m2!3d42.6241478!4d-71.3524066!16s%2Fg%2F1tlnfg97!19sChIJ7bYOala844kR8YR2WFwuOI4,Klostermann Electric LLC,5.0,57,Electrician,"225 Stedman St STE 11, Lowell, MA 01851, United States","JJFX+M2 Lowell, Massachusetts, USA",http://www.klostermannelectric.com/,+1 978-589-9500,Closed · Opens 6 am Mon,https://lh3.googleusercontent.com/p/AF1QipOW_X3ti3xgAg_P_2AfQKnMpg3pqwPjR2u5Dkr9=w426-h240-k-no,true,Closed,Closed,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-01-10T22:54:47.975Z,,,
"https://www.google.com/maps/place/Four+Star+Lighting+and+Electric,+Inc./data=!4m7!3m6!1s0x89e309df8b10573b:0x64c092112e128096!8m2!3d42.6423512!4d-71.3202803!16s%2Fg%2F11cfctrcn!19sChIJO1cQi98J44kRloASLhGSwGQ","Four Star Lighting and Electric, Inc.",5.0,29,Electrician,"32 Franklin St, Lowell, MA 01854, United States","JMRH+WV Lowell, Massachusetts, USA",https://www.fourstarlighting.net/,+1 978-851-4900,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipM061SAD5cfpxOBc0d7Fdcnh5Ooy2hX4tZVm-Zg=w426-h240-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-01-10T22:54:52.820Z,,,
"https://www.google.com/maps/place/Sylvester+Electric,+Inc./data=!4m7!3m6!1s0x89e3a0cd7aee3731:0xd502125bda1dcdfa!8m2!3d42.6843489!4d-71.3108293!16s%2Fg%2F11c20v7kjc!19sChIJMTfues2g44kR-s0d2lsSAtU","Sylvester Electric, Inc.",4.7,891,Electrician,"1794 Bridge St Unit 9a, Dracut, MA 01826, United States","MMMQ+PM Dracut, Massachusetts, USA",https://www.sylvesterelectric.com/,+1 978-957-3422,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNZM_U4l4m7lX98utKzplVwi5eZh1-UZTZxigHo=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-01-10T22:54:57.768Z,Identifies as women-owned,,
https://www.google.com/maps/place/Cason%27s+Equipment/data=!4m7!3m6!1s0x89e3a40cff72b203:0xca21bef3422b7272!8m2!3d42.631685!4d-71.310067!16s%2Fg%2F1tkb63c8!19sChIJA7Jy_wyk44kRcnIrQvO-Ico,Cason's Equipment,4.5,153,Lawn mower store,"133 Congress St, Lowell, MA 01852, United States","JMJQ+MX Lowell, Massachusetts, USA",http://casonsequipment.com/,+1 978-459-6852,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPPzwrPCaeZAndhG_hEH6EzBR0zOcthPLTzy81h=w408-h544-k-no,true,8 am–1 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-01-10T22:55:02.643Z,,· In-store shopping · In-store pick-up · Delivery,
https://www.google.com/maps/place/B.P.Logue+%2F+Breen+and+Sullivan/data=!4m7!3m6!1s0x89e3bb0f21455ecb:0x1d752d49f6ef3c8f!8m2!3d42.6222889!4d-71.3577998!16s%2Fg%2F1tvw5ysm!19sChIJy15FIQ-744kRjzzv9kktdR0,B.P.Logue / Breen and Sullivan,4.3,34,Electric generator shop,"10 Jean Ave, Chelmsford, MA 01824, United States","JJCR+WV Chelmsford, Massachusetts, USA",https://bplogue.com/?utm_source=GBP&utm_medium=Local+SEO,+1 978-251-4433,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyH-zphscyNRKq96mcN1608-G8vjKd6BXlLaOtZihuYMWHeHlXHc9pVQePIJPu2cNdnUQvws_5gkxUcXtHep9s9M6znj5GSuteG78mQ0zXp2PcLu7wkIlVRYIfC8d4K4tQZeuU=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-01-10T22:55:07.716Z,,· Delivery,
https://www.google.com/maps/place/Fantastic+Electricians/data=!4m7!3m6!1s0x89e3a535e2909b65:0x984b84360b0cd95!8m2!3d42.6328044!4d-71.3192892!16s%2Fg%2F11mxw33rll!19sChIJZZuQ4jWl44kRlc2wYEO4hAk,Fantastic Electricians,5.0,16,Electrician,"68 Temple St, Lowell, MA 01851, United States","JMMJ+47 Lowell, Massachusetts, USA",https://fantastic-electricians-us.ueniweb.com/?utm_campaign=gmb,+1 408-508-3434,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8fv1vpjaPMSVGWNMocWBxA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.19465&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-01-10T22:55:12.611Z,,,
https://www.google.com/maps/place/McMahon+Electric+LLC/data=!4m7!3m6!1s0x89e3a59b8b2305f5:0xff5058145ab053d1!8m2!3d42.6847698!4d-71.3124108!16s%2Fg%2F11c6t88gcb!19sChIJ9QUji5ul44kR0VOwWhRYUP8,McMahon Electric LLC,4.6,49,Electrician,"25 Chuck Dr, Dracut, MA 01826, United States","MMMQ+W2 Dracut, Massachusetts, USA",http://www.rontheelectrician.com/,+1 978-327-9328,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyKJ5JnBbDY7_cDdnACz105bSeUSnuXCIb-QHbwEz57aCvtAPln74mlKoR8vKzBNUiNtjfpXvXFxZGFmtBcyRSbx95nT40lL3nBZlvRZXZPTScPsO1NKOe4cDJ1A6qBDmzk1pDrTiQtNqPJ=w408-h544-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-01-10T22:55:17.723Z,,,
https://www.google.com/maps/place/The+Power+Pro+Electrical+Services/data=!4m7!3m6!1s0x6720254e77db41bf:0xb9b210cf8677ce65!8m2!3d42.6253595!4d-71.3171398!16s%2Fg%2F11sbh1pd0x!19sChIJv0Hbd04lIGcRZc53hs8Qsrk,The Power Pro Electrical Services,5.0,49,Electrician,"131 Montreal St, Lowell, MA 01852, United States","JMGM+44 Lowell, Massachusetts, USA",http://www.thepowerproelectric.com/,+1 978-968-4144,Closed · Opens 6 am Mon,https://lh3.googleusercontent.com/p/AF1QipNN2nTRxwABqM0WVYlVmwccrmcZJktVOXtAtDHz=w426-h240-k-no,true,Closed,Closed,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-01-10T22:55:22.522Z,,,
https://www.google.com/maps/place/Electrician+Pros+Lowell/data=!4m7!3m6!1s0x88f45bdf68fb47e7:0x881407752321289!8m2!3d42.6353203!4d-71.3521285!16s%2Fg%2F11vhqq2yl4!19sChIJ50f7aN9b9IgRiRIyUndAgQg,Electrician Pros Lowell,5.0,37,Electrician,"1695 Middlesex St, Lowell, MA 01851, United States","JJPX+44 Lowell, Massachusetts, USA",https://www.lowellelectricianpros.com/,+1 978-792-2328,Open · Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipNczTT9gxGMGqp-bzN7i7bOYFr2msSD1aQhHwfX=w408-h306-k-no,true,8 am–9 pm,11 am–6 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-01-10T22:55:27.490Z,,,
