placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/JMK+Professional+Services+LLC/data=!4m7!3m6!1s0x89e7d1aed17983ad:0xfc70807d2430c164!8m2!3d41.3963866!4d-72.8543098!16s%2Fg%2F11rl677_rb!19sChIJrYN50a7R54kRZMEwJH2AcPw,JMK Professional Services LLC,5.0,18,Tax preparation service,"140 Washington Ave, North Haven, CT 06473, United States","94WW+H7 North Haven, Connecticut, USA",http://www.jmkservices.net/,+1 203-632-0680,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OYgRacSBzrBMvziphgG1qw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=213.78223&pitch=0&thumbfov=100,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–2 pm,"https://www.google.com/maps/search/certified+public+accountant+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-10-19T17:32:53.735Z,,
https://www.google.com/maps/place/Seward+And+Monde/data=!4m7!3m6!1s0x89e7d089075df6bb:0x387aace9b1a51be3!8m2!3d41.3738139!4d-72.8851182!16s%2Fg%2F1tctyl7k!19sChIJu_ZdB4nQ54kR4xulsemsejg,Seward And Monde,5.0,3,Accountant,"296 State St, North Haven, CT 06473, United States","94F7+GX North Haven, Connecticut, USA",http://www.sewardmonde.com/,+1 203-248-9341,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S3nzVCkHhtqmCEptejLHSw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=324.27203&pitch=0&thumbfov=100,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-10-19T17:32:59.824Z,,
https://www.google.com/maps/place/Perlroth+Donald+L+CPA/data=!4m7!3m6!1s0x89e7d062790ace3f:0xd4074dfb725246aa!8m2!3d41.3776169!4d-72.8829786!16s%2Fg%2F1tkp0tk_!19sChIJP84KeWLQ54kRqkZScvtNB9Q,Perlroth Donald L CPA,3.0,2,Tax preparation service,"250 State St UNIT C1, North Haven, CT 06473, United States","94H8+2R North Haven, Connecticut, USA",http://www.dlperlrothco.com/,+1 203-281-0522,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8IZ5voZxpJNmTnqthHmh7g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=27.838615&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-10-19T17:33:04.855Z,,
https://www.google.com/maps/place/Peach+%26+Mc+Pherson/data=!4m7!3m6!1s0x89e7d035e14b6ae1:0xb2d12e423ba131b2!8m2!3d41.3948618!4d-72.8558216!16s%2Fg%2F1tfxhql1!19sChIJ4WpL4TXQ54kRsjGhO0Iu0bI,Peach & Mc Pherson,5.0,1,Accountant,"110 Washington Ave # 28, North Haven, CT 06473, United States","94VV+WM North Haven, Connecticut, USA",,+1 203-234-9426,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wJ29gAjRDJKkmDaZFPxCvA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.378446&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-10-19T17:33:07.643Z,,
https://www.google.com/maps/place/Marvin+A.+Arotsky+CPA/data=!4m7!3m6!1s0x89e7d0c457517d69:0xdab4e7741b56ede7!8m2!3d41.349153!4d-72.8657403!16s%2Fg%2F11b6r09k4h!19sChIJaX1RV8TQ54kR5-1WG3TntNo,Marvin A. Arotsky CPA,5.0,13,Certified public accountant,"14 James St #B, North Haven, CT 06473, United States","84XM+MP North Haven, Connecticut, USA",,,,https://lh3.googleusercontent.com/p/AF1QipPcaederHPtZrfObKkjoDcbF_ocEerVbuqAFak1=w408-h270-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-10-19T17:33:10.405Z,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x89e7d049e4844b59:0x6b3702a58b641892!8m2!3d41.3942625!4d-72.8593484!16s%2Fg%2F1hc566rvd!19sChIJWUuE5EnQ54kRkhhki6UCN2s,H&R Block,4.6,82,Tax preparation service,"85 Washington Ave, North Haven, CT 06473, United States","94VR+P7 North Haven, Connecticut, USA",https://www.hrblock.com/tax-office-near-me/connecticut/north-haven/7625/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 203-234-7663,,https://lh3.googleusercontent.com/p/AF1QipN91M_MCxlSi4I2hT4Ze8wIUsAMK_fBVipNFooT=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-10-19T17:33:13.283Z,,
https://www.google.com/maps/place/L%27Ecuyer+%26+Company+CPA/data=!4m7!3m6!1s0x89e7d04231eb31b9:0xf3a522680fa10fe5!8m2!3d41.3900501!4d-72.8726744!16s%2Fg%2F11cjhyyx1l!19sChIJuTHrMULQ54kR5Q-hD2gipfM,L'Ecuyer & Company CPA,,,Accountant,"36 State St STE 1, North Haven, CT 06473, United States","94RG+2W North Haven, Connecticut, USA",,+1 203-239-6842,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=loKe_6SNa1YjPnTptHpv_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=299.5177&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-10-19T17:33:15.996Z,,
"https://www.google.com/maps/place/SKP+Accountants+and+Advisors,+CPA%27s/data=!4m7!3m6!1s0x89e7d0cd1cd6491d:0xda925cabb1f840f8!8m2!3d41.337592!4d-72.865905!16s%2Fg%2F1vknqd_5!19sChIJHUnWHM3Q54kR-ED4satckto","SKP Accountants and Advisors, CPA's",4.7,27,Certified public accountant,"47 Middletown Ave, North Haven, CT 06473, United States","84QM+2J North Haven, Connecticut, USA",https://skpadvisors.com/,+1 203-933-1679,"Closed ⋅ Opens 8:30 am Mon

Updated by this business 2 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CrP19ZO61r1wfc7h9v3Vbg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=125.21646&pitch=0&thumbfov=100,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-10-19T17:33:21.318Z,,
https://www.google.com/maps/place/John+F+Onofrio+CPA/data=!4m7!3m6!1s0x89e7ce300ab6f807:0x87c7fb021d56fe7a!8m2!3d41.3789032!4d-72.8382499!16s%2Fg%2F1tdmr28w!19sChIJB_i2CjDO54kRev5WHQL7x4c,John F Onofrio CPA,,,Accountant,"168 Mill Rd, North Haven, CT 06473, United States","95H6+HP North Haven, Connecticut, USA",,+1 203-848-5598,"Closed ⋅ Opens 10 am Mon

Updated by this business 8 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pdRPE0U8q7koL8RUIMqD8w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=63.355705&pitch=0&thumbfov=100,true,Closed,10 am–4 pm,9 am–4 pm,10 am–4 pm,9 am–4 pm,10 am–3:30 pm,10 am–2:30 pm,"https://www.google.com/maps/search/certified+public+accountant+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-10-19T17:33:26.115Z,,
"https://www.google.com/maps/place/Federico+%26+Sette/@41.3951072,-72.8552865,17z/data=!3m1!4b1!4m6!3m5!1s0x89e7d07672b527ed:0xb251a2171a2ed2e2!8m2!3d41.3951072!4d-72.8552865!16s%2Fg%2F1v2pr79c",Federico & Sette,,,Accountant,"116 Washington Ave 4th Floor, North Haven, CT 06473, United States","94WV+2V North Haven, Connecticut, USA",http://federicosettecpa.com/,+1 203-248-9966,Closed ⋅ Opens 9 am Mon,,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-10-19T17:33:32.945Z,,
