placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/Bluestone+Tree/data=!4m7!3m6!1s0x886c67225545fbfb:0xd5636f6b587b6b1b!8m2!3d39.130191!4d-86.5317154!16s%2Fg%2F1hcb8krgh!19sChIJ-_tFVSJnbIgRG2t7WGtvY9U,Bluestone Tree,4.9,462,Tree service,"3090 S Walnut St, Bloomington, IN 47401, United States","4FJ9+38 Bloomington, Indiana, USA",https://bluestonetree.com/,+1 812-824-3335,Open 24 hours,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGqc08JGQH7c9hNeQ-8sEdT9rVIKVHDEWZ2UB3Q1tCH9HnrAhIaWbj5z0AFDgWkxCGs9xSTwVl8Z_aTtZJPA4WvURlIK3Tkq6k9tgcM7aoVlwKVhFcFeWyJIkbBN9PRHYyZbLWB=w434-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-04-29T04:33:03.479Z,,
https://www.google.com/maps/place/Cedar+Knoll+Tree+Service/data=!4m7!3m6!1s0x886c5dc9133e9755:0xf2693e019ff6a0c4!8m2!3d39.1625292!4d-86.5179773!16s%2Fg%2F11gr64sm8w!19sChIJVZc-E8ldbIgRxKD2nwE-afI,Cedar Knoll Tree Service,5.0,19,Tree service,"410 S Highland Ave, Bloomington, IN 47401, United States","5F7J+2R Bloomington, Indiana, USA",https://cedarknolltree.com/,+1 812-807-0234,"Open 24 hours

Updated by this business 9 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAElaiX_394hqDW-YR87vYpxX7qKpLaM8a6MkpY2MJgJsbhi0TujTY4UzdMIzaqVuAUVG5fgbXNhL5jFBTNsJKSy1m2kkkvueMc50b-J5_MQTGyhQHRxvhzwVmEFhjMSjR9i519j=w408-h725-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-04-29T04:33:09.439Z,,
https://www.google.com/maps/place/Bloomington+Tree+Service+Pros/data=!4m7!3m6!1s0x886c677786197101:0x2d427405575cfa9f!8m2!3d39.1575614!4d-86.5541576!16s%2Fg%2F11y7y41rzb!19sChIJAXEZhndnbIgRn_pcVwV0Qi0,Bloomington Tree Service Pros,5.0,7,Tree service,"831 S Ransom Ln #13, Bloomington, IN 47403, United States","5C5W+28 Bloomington, Indiana, USA",https://bloomingtontreeservice.com/,+1 812-432-2013,Closed · Opens 7 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGervheOmez8Uv2l1kXfns2RDkttF1Lu9twP65cEatJwIM63QISND50eWW5sK1OCd_U87XCNDQrv8tR_rFyneXgdhLoDo4EFFy_2uoiJwJIMimrmkNu1f1QdHSMUzHlTBpOV00bdQ=w408-h285-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-04-29T04:33:15.100Z,,
https://www.google.com/maps/place/Wilder+Things+Landscaping/data=!4m7!3m6!1s0x886c6701258d6943:0xc9e13accfc3c6a3d!8m2!3d39.1658107!4d-86.5420201!16s%2Fg%2F11fs3nsvqp!19sChIJQ2mNJQFnbIgRPWo8_Mw64ck,Wilder Things Landscaping,4.9,35,Landscaper,"722 W 4th St, Bloomington, IN 47404, United States","5F85+85 Bloomington, Indiana, USA",https://wilderthingslandscaping.com/,+1 812-727-0141,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH772GsWQnYRQV8mWVyPlOyVe-VZKige_rFKH3aFGKVY5f07OsPa_v9HTdOocRPddrSMxR5fna1Faq91kiQBYZhfbqRw_xqwIZH1yIFdG0rxQTAtziwQkzCi9UW1V5RJCxS--5I=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-04-29T04:33:20.841Z,,
https://www.google.com/maps/place/Integrity+Tree+Removal/data=!4m7!3m6!1s0x886c6541f0205df5:0x6a5f9c59ef55bf08!8m2!3d39.1599694!4d-86.4851573!16s%2Fg%2F11x0hw1q7f!19sChIJ9V0g8EFlbIgRCL9V71mcX2o,Integrity Tree Removal,5.0,40,Tree service,"603 S Ravencrest Ave, Bloomington, IN 47401, United States","5G57+XW Bloomington, Indiana, USA",https://integritylawnsandlandscaping.com/,+1 812-322-8091,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE2m8_j_xPycMpZdx19EZJU8LwADfGX5k8uvBngKo4nrH88yPd4Hi7rcb6dxSD1X0706cUWjEZvQpt3a5D7yyeiBrj4PSu427hN5VZdqDUXPjCgI5x4f-qsDHZ0EtaCECohf_wuNW7UNJs=w408-h886-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-04-29T04:33:25.900Z,,
https://www.google.com/maps/place/Anthony%27s+Lawn+Care+and+Landscaping/data=!4m7!3m6!1s0x886c6413375025ef:0xffa55f379832a348!8m2!3d39.1089821!4d-86.5408219!16s%2Fg%2F11rctnx_h!19sChIJ7yVQNxNkbIgRSKMymDdfpf8,Anthony's Lawn Care and Landscaping,4.9,317,Landscaper,"5100 S Rogers St, Bloomington, IN 47403, United States","4F55+HM Bloomington, Indiana, USA",https://bloomingtonlandscape.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,+1 812-345-5694,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFaD0oku7n4TOvZdgYkEsex-Kn_PNBmWYs1l3pSv78kbx5hPiG-BuIkwGWbw4LGnUGdAZ7U8ZeZ8xQq132IAUYZ1qGBP3byhwwfjfMOmXjkguzHKgSUHX3hG7h1rH_jpP1mslcxSQ=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-04-29T04:33:31.076Z,,
https://www.google.com/maps/place/J.R.+Ellington+Tree+Experts/data=!4m7!3m6!1s0x886c67cd48b1ac99:0xbd0c3908f74490e8!8m2!3d39.1153625!4d-86.5411407!16s%2Fg%2F1tgptc53!19sChIJmayxSM1nbIgR6JBE9wg5DL0,J.R. Ellington Tree Experts,4.5,13,Tree service,"680 W That Rd, Bloomington, IN 47403, United States","4F85+4G Bloomington, Indiana, USA",https://jrellingtontreeexperts.com/,+1 812-332-5882,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEaDBfFMf5hXzXq-KUxlsNsqvDAvx3I7JBiSuK27ppaEETeENaQ35Al1jTlAd-SRj71jhFb85hdem2flC9F3pya03HZfkowqYLvOgN7FUQRgr2KmZhXtOQwx_lKA450W91W6m9WeTqJLWPJ=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-04-29T04:33:36.446Z,,
https://www.google.com/maps/place/Hoot+Owl+Tree+Service/data=!4m7!3m6!1s0x886c61aaa313d219:0x7feb4b137c63140b!8m2!3d39.2127768!4d-86.5269353!16s%2Fg%2F11h0b6f148!19sChIJGdITo6phbIgRCxRjfBNL638,Hoot Owl Tree Service,5.0,24,Tree service,"4416 Thistle Dr, Bloomington, IN 47408, United States","6F7F+46 Bloomington, Indiana, USA",https://www.hootowltreeservice.com/,+1 812-727-0651,Open 24 hours,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGTCKY3xkCUOU3UYy2YaPiXqbNN5LPms4HtH9M3kLpFuHZ8Xd45I3jgGMrHIq5_Lo-s2YRXTNvSKs3dVrjVsHtmWwDdonI8zA4VWRYPOpuvY-FMh7ntUTUrl3BYrV9d1NNGlye0=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-04-29T04:33:41.600Z,,
"https://www.google.com/maps/place/Integrity+Lawns,+Landscaping,+and+Tree+Removal/data=!4m7!3m6!1s0x886c655696025ee5:0x49e2ce750683ac72!8m2!3d39.159992!4d-86.4851451!16s%2Fg%2F11jmz2ptwt!19sChIJ5V4CllZlbIgRcqyDBnXO4kk","Integrity Lawns, Landscaping, and Tree Removal",4.9,193,Landscape designer,"603 S Ravencrest Ave, Bloomington, IN 47401, United States","5G57+XW Bloomington, Indiana, USA",https://integritylawnsandlandscaping.com/,+1 812-322-8091,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHEWdybxTBFJ8cwNiUDFIrPgtaZiyuMZguA5-Y2jZFi83QdGdkbW9MLwymwtLlWvBmclNyTfYRICPS8drwkMo4zunFnJW1uxKEswtIDe3GH92e1KXvaKC18z8jwM_J2jPotMqNM=w408-h275-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-04-29T04:33:47.113Z,,
https://www.google.com/maps/place/Bruce%27s+Lawn+%26+Tree+Care/data=!4m7!3m6!1s0x886c5d153e51dd53:0x30726bfc58ea4f8d!8m2!3d39.7393894!4d-88.148807!16s%2Fg%2F11cjhlgdy0!19sChIJU91RPhVdbIgRjU_qWPxrcjA,Bruce's Lawn & Tree Care,4.5,31,Tree service,,,,+1 812-327-9293,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH50iXOXBEsLg677cjjCHNSVVkaoQzL5IE_cW3NjuiJsid-zR7KEOrxqBoEnzH-FACNOXPC3wbsM-EPPTHYV2M6ItasSgfz9WdSPvzPSv0IbqOM3O8Hhe7_clByphpCLs21-0zdog=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-04-29T04:33:51.801Z,,
