placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Reliable+Power+Systems/data=!4m7!3m6!1s0x88db6b3e8db0d78b:0xe5b83e63536c167d!8m2!3d26.6162155!4d-81.8469892!16s%2Fg%2F11y3z5yxs3!19sChIJi9ewjT5r24gRfRZsU2M-uOU,Reliable Power Systems,4.8,354,Electrician,"2974 Cargo St, Fort Myers, FL 33916, United States","J583+F6 Fort Myers, Florida, USA",https://myreliablepower.com/,+1 561-421-4910,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPZCyIZbKknpzzBqQQYKOSE5EZrk-cgmHmWUEpd=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-01-10T21:50:14.441Z,,,,
https://www.google.com/maps/place/Infinite+Electric+%26+Air/data=!4m7!3m6!1s0x29897a20b827e505:0xce77d29eb509ca29!8m2!3d26.6804837!4d-81.8961356!16s%2Fg%2F11t7m95cby!19sChIJBeUnuCB6iSkRKcoJtZ7Sd84,Infinite Electric & Air,4.9,387,Electrician,"525 Pine Island Rd Ste J, North Fort Myers, FL 33903, United States","M4J3+5G North Fort Myers, Florida, USA",https://infinitefl.com/,+1 239-284-3446,,https://lh3.googleusercontent.com/p/AF1QipMB1_NWImjIRb3HgMjoWP38Xbgs3U26iRdtHBM7=w408-h272-k-no,true,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-01-10T21:50:20.332Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Southwest+Florida+Electric+Inc./data=!4m7!3m6!1s0x88db6aa4fdb8d8db:0x16fce6e69f6ce1d8!8m2!3d26.6301084!4d-81.8607553!16s%2Fg%2F1hc72m__1!19sChIJ29i4_aRq24gR2OFsn-bm_BY,Southwest Florida Electric Inc.,4.8,479,Electrician,"2565 South St, Fort Myers, FL 33901, United States","J4JQ+2M Fort Myers, Florida, USA",https://www.swflelectric.com/,+1 239-788-2799,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO4cmYVEJqfq9q977HkM09uzYdrRqkCq-gdT84x=w426-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-01-10T21:50:25.257Z,,,,
https://www.google.com/maps/place/RCS+%26+Company+Inc/data=!4m7!3m6!1s0x88db41556ecef7fd:0xb45f01db04b8a7e9!8m2!3d26.6621135!4d-81.9514967!16s%2Fg%2F11cs049vl5!19sChIJ_ffOblVB24gR6ae4BNsBX7Q,RCS & Company Inc,4.2,91,Electrician,"1110 NE Pine Island Rd #7, Cape Coral, FL 33909, United States","M26X+RC Cape Coral, Florida, USA",http://rcs-electricalservices.com/,+1 239-656-2609,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOiVbHEv5Td-EtdDfWI54dibYt4zu9MKuinp53R=w426-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-01-10T21:50:30.321Z,,,,
https://www.google.com/maps/place/Electrical+Experts+of+FL+LLC/data=!4m7!3m6!1s0x88db43d3f080000f:0x2215e4da807a79ca!8m2!3d26.6823257!4d-81.8686601!16s%2Fg%2F11gpnhvw43!19sChIJDwCA8NND24gRynl6gNrkFSI,Electrical Experts of FL LLC,5.0,385,Electrician,"345 Lakeview Dr, North Fort Myers, FL 33917, United States","M4JJ+WG North Fort Myers, Florida, USA",http://www.electricalexpertsoffl.com/,+1 239-264-6883,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOHkkRvF4h0cYmhzkbeaHUIHP-RcRzJRne68DH0=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-01-10T21:50:35.384Z,,,,
https://www.google.com/maps/place/All+Phase+Electric+Service/data=!4m7!3m6!1s0x88db15626383fc49:0x5524fe3f7518b158!8m2!3d26.532447!4d-81.865271!16s%2Fg%2F1tffq4dj!19sChIJSfyDY2IV24gRWLEYdT_-JFU,All Phase Electric Service,4.8,313,Electric generator shop,"2340 Bruner Ln, Fort Myers, FL 33912, United States","G4JM+XV Fort Myers, Florida, USA",https://www.allphase-electric.com/?utm_source=omg-gbp&utm_medium=webclick,+1 239-939-7093,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMP4imuxmMamOAeEzxW84Bl-z08um6BHf_tR4_t=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-01-10T21:50:40.827Z,LGBTQ+ friendly,· Delivery,,
https://www.google.com/maps/place/Dynamic+Electric/data=!4m7!3m6!1s0x431daf02cb370adf:0xcfdb509870b33672!8m2!3d26.6444028!4d-81.8693406!16s%2Fg%2F11l34tjqh7!19sChIJ3wo3ywKvHUMRcjazcJhQ288,Dynamic Electric,5.0,33,Electrician,"2256 First St Suite 208, Fort Myers, FL 33901, United States","J4VJ+Q7 Fort Myers, Florida, USA",https://www.dynamicelectricfl.com/,+1 239-429-0134,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOFVdw2Ufnrw9gKGjX-C1aC72T4MpmefSR1Q86v=w462-h240-k-no,true,7 am–6 pm,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-01-10T21:50:45.784Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Florida+Sky+Electric+Inc/data=!4m7!3m6!1s0x88db45260009e121:0xfca1df68fc2b52fa!8m2!3d26.6646303!4d-81.9333076!16s%2Fg%2F11w4jynld3!19sChIJIeEJACZF24gR-lIr_Gjfofw,Florida Sky Electric Inc,5.0,90,Electrician,"735 NE 19th Pl Unit 18, Cape Coral, FL 33909, United States","M378+VM Cape Coral, Florida, USA",https://www.floridaskyelectric.com/,+1 239-645-8053,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipN7eCmyASOlq5dE_Iivp355n4P1i7BO1S3ilF9M=w426-h240-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-01-10T21:50:50.708Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Generator+Supercenter+of+Southwest+Florida/data=!4m7!3m6!1s0x88db150793d6b247:0x73d350a525492da0!8m2!3d26.5061966!4d-81.8577358!16s%2Fg%2F11hdvwtsgg!19sChIJR7LWkwcV24gRoC1JJaVQ03M,Generator Supercenter of Southwest Florida,4.9,1256,Electric generator shop,"16243 S Tamiami Trl Ste. 4, Fort Myers, FL 33908, United States","G44R+FW Fort Myers, Florida, USA",https://generatorsupercenteroffortmyers.com/,+1 239-887-6090,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxhlozEayDuC7BDMt_SzPtVR30oNRkAGJVexWnDjg9fqyxqYbXIl2cz101VSrvnPCRNcPrLLrtkeM5IrPI0qH6O1gt1rC08YLGdrJDZwnuqGJcdEdoDbKKNq7-idFvxumtLJnE=w408-h725-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-01-10T21:50:55.617Z,,· In-store shopping · Delivery,,
"https://www.google.com/maps/place/NCS+Electric,+Inc./data=!4m7!3m6!1s0x88db4694315daea5:0xc66228fdbb0e5083!8m2!3d26.672586!4d-81.936922!16s%2Fg%2F1v62jgj1!19sChIJpa5dMZRG24gRg1AOu_0oYsY","NCS Electric, Inc.",4.5,64,Electrician,"1749 Northeast 10th Terrace Units 5, 7, & 8, 1749 NE 10th Terrace #5, Cape Coral, FL 33909, United States","M3F7+26 Cape Coral, Florida, USA",http://ncselectric.com/,+1 239-573-3456,Closed · Opens 8:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwW8nhhwKFMbhD8j03uOmUWrBbtEIGtiU_atmOEX1XIzifieqs_PxaVz2GNVu8cexs0OO200CfH9UCJ6iZuW3uKmKC6H3KsBBs5e15cqEtH7HhZQV_Qd8mEAHWJ8RFGPLO-Aqsd=w408-h306-k-no,true,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-01-10T21:51:00.606Z,,,,
