placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Montgomery+Pediatric+Associates+PA/data=!4m7!3m6!1s0x888c2c0f1c94c7e5:0xb06358ed5652f39e!8m2!3d32.3750378!4d-86.1683549!16s%2Fg%2F1vqthkdr!19sChIJ5ceUHA8sjIgRnvNSVu1YY7A,Montgomery Pediatric Associates PA,4.8,520,Pediatrician,"420 Cotton Gin Rd, Montgomery, AL 36117, United States","9RGJ+2M Montgomery, Alabama, USA",http://www.montg-pvillepediatric.com/,+1 334-260-9129,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwercVJCHO_PXjXOCF1zyf4ODMVjyLgO-iniH0fiEH4OZ3xHR0wZ_yZjazGubnXluLXHDSJec2taips4QIOIggZxTd2bSUBQtcpraFNkQxiejvx2IEpMRGj1fWAhmMOPzgpvrl4ma=w408-h544-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–3 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-02-10T22:54:52.220Z,,,,
https://www.google.com/maps/place/Montgomery+Children%27s+Specialty+Center/data=!4m7!3m6!1s0x888e83e6aaaaaaab:0x8e301875ff5cff55!8m2!3d32.4250259!4d-86.2867126!16s%2Fg%2F1tkvbjs_!19sChIJq6qqquaDjogRVf9c_3UYMI4,Montgomery Children's Specialty Center,4.9,130,Child health care center,"2853 Forbes Dr, Montgomery, AL 36110, United States","CPG7+28 Montgomery, Alabama, USA",https://tutera.com/location/montgomery-childrens-specialty-center/,+1 334-261-3445,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoVw7IIXq0O5GasEwZEnttxqYIdtcF4HqEuG0heeNY5rITInjD5ROwQFBsAiweN_uhqnKBVZt8Sn8bhmvzdDswlv70SiJT29RZTI8K-pCxG7zDvsMpr0JTPauFMrPrDuMfVehDixg=w408-h617-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pediatrician+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-02-10T22:54:58.229Z,,,,
"https://www.google.com/maps/place/Dr.+James+W.+Rabon,+MD/data=!4m7!3m6!1s0x888c2c0f1c94c7e5:0x8821c5d0ba75286!8m2!3d32.375049!4d-86.1683535!16s%2Fg%2F1tdn9fy8!19sChIJ5ceUHA8sjIgRhlKnC10cggg","Dr. James W. Rabon, MD",4.7,49,Pediatrician,"420 Cotton Gin Rd, Montgomery, AL 36117, United States","9RGJ+2M Montgomery, Alabama, USA",http://www.montg-pvillepediatric.com/,+1 334-260-9129,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vXne945NDHq2q5ivpaD4aw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=301.7905&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-02-10T22:55:03.069Z,,,,
"https://www.google.com/maps/place/Alexander+Pediatrics,+LLC/data=!4m7!3m6!1s0x888c2c05e3968313:0x48366ff078304552!8m2!3d32.3776094!4d-86.1699284!16s%2Fg%2F11c1vlmxf3!19sChIJE4OW4wUsjIgRUkUwePBvNkg","Alexander Pediatrics, LLC",2.7,27,Pediatrician,"330 St Lukes Dr, Montgomery, AL 36117, United States","9RHJ+22 Montgomery, Alabama, USA",http://www.alexanderpediatrics.com/,+1 334-270-8864,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq-M0kJ_l-zjp7avbNGR-NBv7KzPQaBacTae3xir-7b9oWPlezlPmuLOb6qu6yVNLYmZcXTQuYvDrIXhcVvOtRwDnKP4FrYq20zNtg2LbTAN4dJqd-CinilOt84e3GtaNrOZxls5Q=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-02-10T22:55:07.992Z,,,,
"https://www.google.com/maps/place/Pediatric+Healthcare,+LLC/data=!4m7!3m6!1s0x888c2a452bfb8ddd:0x5687794ac0279e59!8m2!3d32.3567772!4d-86.2282757!16s%2Fg%2F1tjt2q7h!19sChIJ3Y37K0UqjIgRWZ4nwEp5h1Y","Pediatric Healthcare, LLC",4.0,64,Pediatrician,"4700 Woodmere Blvd, Montgomery, AL 36106, United States","9Q4C+PM Montgomery, Alabama, USA",http://pedhealthcare.com/,+1 334-273-9700,Closed · Opens 8:15 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwergMKyRVN_z_4BDBTt4inGijUuLc2m9dHuCAoNiZxlh46l_j606YWBSA5TgUdQgca2BSaEIMryE_Zc6x0ZqHknJCQzq3FTrDURW3zqwE293cnZ6dZ7qfaFOfgyKyzf1PAEH59E=w408-h544-k-no,true,8:15 am–4 pm,8:15 am–4 pm,8:15 am–4 pm,8:15 am–4 pm,Closed,Closed,8:15 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-02-10T22:55:12.789Z,,,,
https://www.google.com/maps/place/Physicians+To+Childrens%2FCentral+Alabama+Children%27s+Specialists/data=!4m7!3m6!1s0x888c2c085473021d:0x3d400405538e3c48!8m2!3d32.3744399!4d-86.1733772!16s%2Fg%2F1td4_mt7!19sChIJHQJzVAgsjIgRSDyOUwUEQD0,Physicians To Childrens/Central Alabama Children's Specialists,4.1,24,Pediatrician,"470 Taylor Rd #210, Montgomery, AL 36117, United States","9RFG+QJ Montgomery, Alabama, USA",https://www.childrensal.org/physicians-to-children,+1 334-293-5033,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepyY7PClU3B-JEIY8z1me6zYo27AxGotLdQI1ra1FUSP9XCLpu46GITdkvZ8U5vziYQm3nAOZPz0WaN8qkpAA4OS4ecZEMZ8rn_xNmaGAdCbMNjL7qAOFmJzDiWWqAIkKxPPQPU=w428-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-02-10T22:55:17.992Z,,,,
https://www.google.com/maps/place/Carlile+Pediatrics/data=!4m7!3m6!1s0x888c27cb7f45a087:0x1fcb59c234a65a9e!8m2!3d32.4994277!4d-86.2185613!16s%2Fg%2F1td3gt14!19sChIJh6BFf8snjIgRnlqmNMJZyx8,Carlile Pediatrics,4.7,25,Pediatrician,"78 Cambridge Ct, Wetumpka, AL 36093, United States","FQXJ+QH Wetumpka, Alabama, USA",http://www.carlilepediatrics.com/,+1 334-567-6915,Closed · Opens 7:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TyuA_QOoj0eVzgbjDxh9IQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=311.00873&pitch=0&thumbfov=100,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,8 am–12 pm,Closed,Closed,7:30 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-02-10T22:55:22.978Z,,,,
https://www.google.com/maps/place/East+Montgomery+Pediatrics/data=!4m7!3m6!1s0x888c2c06030f614d:0xf3685c94ae23e6c8!8m2!3d32.3776798!4d-86.1705894!16s%2Fg%2F1tqcl_6r!19sChIJTWEPAwYsjIgRyOYjrpRcaPM,East Montgomery Pediatrics,3.3,23,Pediatrician,"337 St Lukes Dr, Montgomery, AL 36117, United States","9RHH+3Q Montgomery, Alabama, USA",,+1 334-356-1411,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqAFugKFrdCWawCkR0j8Juxz37j02VUA_9Vf-OEGHHD9MOT-yFWwpbFPt8PEdPPh72JXe89QDVF6LiVwiNwzthE5cvd-bV-ALHJILRfG-O18t5J5I8kbVqrFbLeDq7jx6vmUFmY=w408-h454-k-no,false,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",Closed,Closed,"8 am–12 pm, 1–5 pm","https://www.google.com/maps/search/pediatrician+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-02-10T22:55:27.856Z,,,,
https://www.google.com/maps/place/Sumners+John+H+MD/data=!4m7!3m6!1s0x888c2c0f1c94c7e5:0x173e9041a01ba43c!8m2!3d32.3750514!4d-86.1683803!16s%2Fg%2F1v4703hn!19sChIJ5ceUHA8sjIgRPKQboEGQPhc,Sumners John H MD,4.9,46,Pediatrician,"420 Cotton Gin Rd, Montgomery, AL 36117, United States","9RGJ+2J Montgomery, Alabama, USA",http://www.montg-pvillepediatric.com/,+1 334-260-9129,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqSeZlguyYJVZV27IqvLghBBNI65SJl9K8vR852w0yDfAY398W9RtF83CvYV0ATC6Ibm7UwHy7JgwGqzvPbwmb96-9SbxkbYCI6s-0AEeS-HLYep4QtBmFF2b_KocW3sAQNbeDmNSr__rTT=w408-h544-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–3 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-02-10T22:55:32.829Z,,,,
"https://www.google.com/maps/place/Dr.+Jenny+S.+Alexander,+MD/data=!4m7!3m6!1s0x888c2c05e3968313:0x5cdd2cec6d7672e4!8m2!3d32.3783902!4d-86.169805!16s%2Fg%2F1hc1n22hj!19sChIJE4OW4wUsjIgR5HJ2bews3Vw","Dr. Jenny S. Alexander, MD",3.3,26,Pediatrician,"356 St Lukes Dr, Montgomery, AL 36117, United States","9RHJ+93 Montgomery, Alabama, USA",,+1 334-270-8864,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XDXGS-bTarOXVu30PH22yg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=84.5802&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-02-10T22:55:37.986Z,,,,
https://www.google.com/maps/place/Dr.+Elmer+Roque/data=!4m7!3m6!1s0x888c2c0603c9d327:0x2d7a6729e7fc37d1!8m2!3d32.3776807!4d-86.1705756!16s%2Fg%2F11bby7krcy!19sChIJJ9PJAwYsjIgR0Tf85ylnei0,Dr. Elmer Roque,3.9,25,Pediatrician,"337 St Lukes Dr, Montgomery, AL 36117, United States","9RHH+3Q Montgomery, Alabama, USA",,+1 334-356-1411,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7Z7dryVIqZ6IgleH9FWVUA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=278.34155&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-02-10T22:55:42.931Z,,,,
https://www.google.com/maps/place/KidsStreet+Urgent+Care/data=!4m7!3m6!1s0x888e81dd2f4e4ebb:0xdd3ec9703aab2086!8m2!3d32.3527259!4d-86.2622058!16s%2Fg%2F11kks_n4qj!19sChIJu05OL92BjogRhiCrOnDJPt0,KidsStreet Urgent Care,4.2,723,Urgent care center,"3039 Vaughn Rd, Montgomery, AL 36106, United States","9P3Q+34 Montgomery, Alabama, USA",https://www.kidsstreeturgentcare.com/locations/montgomery/?&utm_source=google&utm_medium=organic_gmb&utm_campaign=montgomery,+1 334-513-7819,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipM-YmscM5WRVqIaMRyTKqOi46eR2LSoRv1OGT4Y=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,9 am–9 pm,9 am–9 pm,8 am–8 pm,"https://www.google.com/maps/search/pediatrician+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-02-10T22:55:48.048Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Aikam+Family+Medicine+and+All+About+Kids+Pediatrics/@32.359088,-86.2643854,17z/data=!3m1!4b1!4m6!3m5!1s0x888e81d07f2df043:0x93275a33e6b60638!8m2!3d32.359088!4d-86.2643854!16s%2Fg%2F1tj5lydx",Aikam Family Medicine and All About Kids Pediatrics,3.0,48,Family practice physician,"2895 Zelda Rd, Montgomery, AL 36106, United States","9P5P+J6 Montgomery, Alabama, USA",http://www.zeldapeds.com/,+1 334-277-5431,Closes soon · 5 pm · Opens 8 am Wed,,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-02-10T22:55:55.289Z,,,,
https://www.google.com/maps/place/Partners+in+Pediatrics/data=!4m7!3m6!1s0x888c2c83ddf6a34f:0x166936e30ab09d21!8m2!3d32.3373303!4d-86.1713026!16s%2Fg%2F1tsjfdt7!19sChIJT6P23YMsjIgRIZ2wCuM2aRY,Partners in Pediatrics,3.5,100,Pediatrician,"8160 Seaton Pl, Montgomery, AL 36116, United States","8RPH+WF Montgomery, Alabama, USA",http://www.mykidsdr.com/,+1 334-272-1799,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMIF0DGkmqlso1btfqJzTyKz7x_q5Oo6q26zVtE=w408-h271-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-02-10T22:56:00.367Z,,,,
https://www.google.com/maps/place/Winston+Dina+A+MD/data=!4m7!3m6!1s0x888c2c085473021d:0x3d1f1524b2fe23c!8m2!3d32.3744236!4d-86.1732722!16s%2Fg%2F1tf324m6!19sChIJHQJzVAgsjIgRPOIvS1Lx0QM,Winston Dina A MD,5.0,6,Pediatrician,"470 Taylor Rd #210, Montgomery, AL 36117, United States","9RFG+QM Montgomery, Alabama, USA",https://www.childrensal.org/,+1 334-293-5033,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2bfkdkITAYBOA4xRwrOaAw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=264.11746&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-02-10T22:56:03.699Z,,,,
https://www.google.com/maps/place/Payne+%26+Holloway+Pediatrics/data=!4m7!3m6!1s0x888c2c80b4154cc9:0x26db3fb3a9877c8d!8m2!3d32.342397!4d-86.1704292!16s%2Fg%2F1tdn9fy9!19sChIJyUwVtIAsjIgRjXyHqbM_2yY,Payne & Holloway Pediatrics,2.2,50,Medical clinic,"7006 Fulton Ct, Montgomery, AL 36117, United States","8RRH+XR Montgomery, Alabama, USA",http://www.phpediatric.net/,+1 334-244-7209,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Fbza6y3z-jnOytyn3RGgVQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=317.79056&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,8 am–12 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-02-10T22:56:08.582Z,,,,
https://www.google.com/maps/place/Pediatric+Healthcare:+Trumbull+Den+A+MD/data=!4m7!3m6!1s0x888c2a452bfb8ddd:0x812fb5c3c9ca2844!8m2!3d32.356885!4d-86.228262!16s%2Fg%2F1tdk5z2r!19sChIJ3Y37K0UqjIgRRCjKycO1L4E,Pediatric Healthcare: Trumbull Den A MD,4.5,8,Pediatrician,"4700 Woodmere Blvd, Montgomery, AL 36106, United States","9Q4C+QM Montgomery, Alabama, USA",http://pedhealthcare.com/,+1 334-273-9700,Closed · Opens 8:15 am Wed,https://lh3.googleusercontent.com/p/AF1QipNZzVb44Ej72GyeiWRMWaxfMHGeD_Jp97xXx6ys=w408-h272-k-no,true,8:15 am–4:30 pm,8:15 am–4:30 pm,8:15 am–4:30 pm,8:15 am–4:30 pm,Closed,Closed,8:15 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-02-10T22:56:13.779Z,,,,
https://www.google.com/maps/place/Fekete+Cheryl+G+MD/data=!4m7!3m6!1s0x888c2c085473021d:0x88a66dc803dbddec!8m2!3d32.3744504!4d-86.1732631!16s%2Fg%2F1tdk5z2v!19sChIJHQJzVAgsjIgR7N3bA8htpog,Fekete Cheryl G MD,5.0,8,Pediatrician,"470 Taylor Rd #210, Montgomery, AL 36117, United States","9RFG+QM Montgomery, Alabama, USA",,+1 334-277-6624,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2bfkdkITAYBOA4xRwrOaAw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.59116&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-02-10T22:56:16.709Z,,,,
