placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/NS+CPA+PLLC/data=!4m7!3m6!1s0x88531f8b707b56f3:0x4571cf6cb2d3d08f!8m2!3d36.0417813!4d-79.8508653!16s%2Fg%2F11gnsbw672!19sChIJ81Z7cIsfU4gRj9DTsmzPcUU,NS CPA PLLC,4.9,136,Certified public accountant,"1921 Boulevard St STE A, Greensboro, NC 27407, United States","24RX+PM Greensboro, North Carolina, USA",https://sibay-cpa.com/,+1 336-763-7020,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOYcObmS6MeHlhf3yw8dx_t4yPbLdEaMLo5SRw_=w408-h306-k-no,true,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Adams+Farm+Greensboro+NC/@36.0237585,-79.9052768,14z",2025-10-19T16:31:13.059Z,,,
https://www.google.com/maps/place/Pyramid+Financial+Services/data=!4m7!3m6!1s0x88531a46272d21d3:0x193d6b4be53b60b8!8m2!3d36.0387624!4d-79.8561488!16s%2Fg%2F1tcyy3m8!19sChIJ0yEtJ0YaU4gRuGA75UtrPRk,Pyramid Financial Services,5.0,316,Tax preparation service,"3808 W Gate City Blvd F, Greensboro, NC 27407, United States","24QV+GG Greensboro, North Carolina, USA",https://www.pyramidtaxes.com/,+1 336-506-7116,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNpZzSIwIxXjFR4fWx0kNiReCt_MiNRtQ2uybvU=w408-h366-k-no,true,Closed,9 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Adams+Farm+Greensboro+NC/@36.0237585,-79.9052768,14z",2025-10-19T16:31:17.824Z,,,
"https://www.google.com/maps/place/Solutions+Accounting,+Tax,+and+Consulting,+LLC/data=!4m7!3m6!1s0x88531b300454fd2d:0x84a612782dd04350!8m2!3d36.0649132!4d-79.9085851!16s%2Fg%2F1th82n8_!19sChIJLf1UBDAbU4gRUEPQLXgSpoQ","Solutions Accounting, Tax, and Consulting, LLC",4.6,116,Tax preparation service,"379 S Swing Rd, Greensboro, NC 27409, United States","337R+XH Greensboro, North Carolina, USA",http://www.yourtaxguys.com/,+1 336-292-0070,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noWm1AEsnLELhR-Y_vERKqIrYunHXMQY8jAOMKIoJG8nZYO0zwvPWfahIjT_AwGHNm5NloxcqFpbkRALBgZYNkMqAHPhqq803AxrEiz_DyIUQ_oXc_U1oTF_xKwGcw6cSk3OucZ=w408-h544-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Adams+Farm+Greensboro+NC/@36.0237585,-79.9052768,14z",2025-10-19T16:31:22.589Z,,,
"https://www.google.com/maps/place/Progresa,+Inc/data=!4m7!3m6!1s0x88531a074db50557:0x3bffae5f9925d6a9!8m2!3d36.0149674!4d-79.8953388!16s%2Fg%2F12hq9g5y0!19sChIJVwW1TQcaU4gRqdYlmV-u_zs","Progresa, Inc",4.9,55,Accountant,"5709 W Gate City Blvd STE 206, Greensboro, NC 27407, United States","2473+XV Greensboro, North Carolina, USA",http://www.progresainc.com/,+1 336-987-0515,,https://lh3.googleusercontent.com/p/AF1QipO2zErFPcqzFgaQKE3ulVjxEP5uivByzN9m4l1G=w408-h274-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Adams+Farm+Greensboro+NC/@36.0237585,-79.9052768,14z",2025-10-19T16:31:26.952Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/MILDRID+ESUA,+CPA,+PLLC/data=!4m7!3m6!1s0x88531b7b4e120545:0x70c9d8dd8ed1f701!8m2!3d36.0924342!4d-79.8219302!16s%2Fg%2F11cjpxlrgy!19sChIJRQUSTnsbU4gRAffRjt3YyXA","MILDRID ESUA, CPA, PLLC",4.3,142,Certified public accountant,"717 Green Valley Rd #200, Greensboro, NC 27408, United States","35RH+X6 Greensboro, North Carolina, USA",https://mildridesua.com/,+1 336-825-7994,,https://lh3.googleusercontent.com/p/AF1QipP33l0hXPoN9a9hdbfjL2rU14UZ5kGTLLWXpv1v=w458-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Adams+Farm+Greensboro+NC/@36.0237585,-79.9052768,14z",2025-10-19T16:31:31.317Z,LGBTQ+ friendly,true,
https://www.google.com/maps/place/Decimals+Tax+%26+Accounting/data=!4m7!3m6!1s0x88531b30081a6197:0x930c991f6c041095!8m2!3d36.0651209!4d-79.9083324!16s%2Fg%2F1tx4q1dv!19sChIJl2EaCDAbU4gRlRAEbB-ZDJM,Decimals Tax & Accounting,5.0,32,Tax preparation service,"355 S Swing Rd, Greensboro, NC 27409, United States","338R+2M Greensboro, North Carolina, USA",http://www.decimalstax.com/,+1 336-285-7820,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOLj4oxwuRm44JXjEy8KPty4PcP3BH2J1kJ1Rj8=w408-h272-k-no,true,Closed,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Adams+Farm+Greensboro+NC/@36.0237585,-79.9052768,14z",2025-10-19T16:31:35.737Z,,,
"https://www.google.com/maps/place/Matt+Embler,+CPA,+PLLC/data=!4m7!3m6!1s0x88531f3c15877c51:0x787cf90bba6fe24b!8m2!3d36.1083479!4d-79.8258777!16s%2Fg%2F11fjtymtr1!19sChIJUXyHFTwfU4gRS-Jvugv5fHg","Matt Embler, CPA, PLLC",4.8,26,Certified public accountant,"2307 W Cone Blvd Ste 206, Greensboro, NC 27408, United States","455F+8J Greensboro, North Carolina, USA",http://www.mattemblercpa.com/,+1 336-282-9882,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipPt0WyC3ESdcRot4a2jXqdLkgi8aOzmlCwUwCco=w408-h408-k-no,true,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Adams+Farm+Greensboro+NC/@36.0237585,-79.9052768,14z",2025-10-19T16:31:40.171Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Shahbaz+Carothers+Company+PA+Certified+Public+Accountants/data=!4m7!3m6!1s0x88531cb98bf8db35:0xe8853a2ab919e26d!8m2!3d36.1024029!4d-79.7873647!16s%2Fg%2F1tfkrgp5!19sChIJNdv4i7kcU4gRbeIZuSo6heg,Shahbaz Carothers Company PA Certified Public Accountants,5.0,4,Tax preparation service,"2102 N Elm St, Greensboro, NC 27408, United States","4627+X3 Greensboro, North Carolina, USA",http://www.sscocpa.com/,+1 336-574-1438,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipM4_EGCZhssWYmrAcPYRgI90VIrkTrNgUYf0NKg=w720-h240-k-no,true,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–12:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Adams+Farm+Greensboro+NC/@36.0237585,-79.9052768,14z",2025-10-19T16:31:44.696Z,,,
https://www.google.com/maps/place/Tax+Empire/data=!4m7!3m6!1s0x88531a461a727c63:0x895717202582754c!8m2!3d36.0388023!4d-79.8563103!16s%2Fg%2F11g6b0tdrj!19sChIJY3xyGkYaU4gRTHWCJSAXV4k,Tax Empire,4.7,33,Tax preparation service,"3808 W Gate City Blvd Suite D, Greensboro, NC 27407, United States","24QV+GF Greensboro, North Carolina, USA",http://taxempirenc.com/,+1 336-790-2241,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Cbigfb4r6aGm907vHv46fQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=310.93826&pitch=0&thumbfov=100,true,Closed,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Adams+Farm+Greensboro+NC/@36.0237585,-79.9052768,14z",2025-10-19T16:31:49.187Z,,,
"https://www.google.com/maps/place/George+W.+Navarro+CPA,+PC/data=!4m7!3m6!1s0x88531b0a16f03f97:0xe5bab7e623e1d009!8m2!3d36.0676239!4d-79.8757482!16s%2Fg%2F1tkmn7vt!19sChIJlz_wFgobU4gRCdDhI-a3uuU","George W. Navarro CPA, PC",5.0,10,Tax preparation service,"4929 W Market St STE 2114, Greensboro, NC 27407, United States","349F+2P Greensboro, North Carolina, USA",https://www.gwn-cpa.com/,+1 336-268-8540,Closed ⋅ Opens 10 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oHdVeL-8GUzCM8IiPt6Erw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=259.38754&pitch=0&thumbfov=100,true,Closed,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,11 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Adams+Farm+Greensboro+NC/@36.0237585,-79.9052768,14z",2025-10-19T16:31:53.569Z,Identifies as Latino-owned,,
