placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,error,attributes
https://www.google.com/maps/place/James+Moore+%26+Co.+%7C+CPA+Tax+Accountant+Gainesville+FL/data=!4m7!3m6!1s0x88e8bca34a2ada67:0xd47fe3aa889db350!8m2!3d29.653026!4d-82.4060032!16s%2Fg%2F1tdd1j1b!19sChIJZ9oqSqO86IgRULOdiKrjf9Q,James Moore & Co. | CPA Tax Accountant Gainesville FL,4.8,58,Certified public accountant,"5931 NW 1st Pl, Gainesville, FL 32607, United States","MH3V+6H Gainesville, Florida, USA",https://www.jmco.com/locations/gainesville/?utm_source=gmb&utm_medium=website&utm_campaign=gainesville,+1 352-378-1331,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3uBCN744FMJIsy98EZ5lNg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=154.89125&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-10-19T15:54:09.191Z,,,,
https://www.google.com/maps/place/Sexton+%26+Schnoll/data=!4m7!3m6!1s0x88e8bb5284f0d7d1:0x38c54e793857a8cf!8m2!3d29.6744592!4d-82.3906694!16s%2Fg%2F1tgdd7b7!19sChIJ0dfwhFK76IgRz6hXOHlOxTg,Sexton & Schnoll,4.9,70,Certified public accountant,"4432 NW 23rd Ave Suite 8, Gainesville, FL 32606, United States","MJF5+QP Gainesville, Florida, USA",http://www.sextonandschnoll.com/,+1 352-336-1001,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOw8oApOYWwzvAZkb4mbcGO88M5a6NAyJo_6uwV=w408-h306-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-10-19T15:54:15.375Z,,,,
https://www.google.com/maps/place/Block+Advisors/data=!4m7!3m6!1s0x88e8bca9266087df:0x2c23dd4e9d37606c!8m2!3d29.6584813!4d-82.3963549!16s%2Fg%2F1tcxqhjw!19sChIJ34dgJqm86IgRbGA3nU7dIyw,Block Advisors,4.8,81,Tax preparation service,"5010 Newberry Rd Ste A, Gainesville, FL 32607, United States","MJ53+9F Gainesville, Florida, USA",https://www.blockadvisors.com/tax-office-near-me/florida/gainesville/8568/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 352-372-7269,,https://lh3.googleusercontent.com/p/AF1QipMFeOmlJkTdnuvzAsCDjsns6aRcfiCxbmghGWo4=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-10-19T15:54:18.290Z,,,,
https://www.google.com/maps/place/Basant+Agarwal+CPA+pllc/data=!4m7!3m6!1s0x88e8bd0014047cd1:0xeaa0ca418ed64ded!8m2!3d29.6588802!4d-82.3979702!16s%2Fg%2F11wx8l6t90!19sChIJ0XwEFAC96IgR7U3WjkHKoOo,Basant Agarwal CPA pllc,4.7,26,Tax preparation service,"5200 Newberry Rd # D4, Gainesville, FL 32607, United States","MJ52+HR Gainesville, Florida, USA",http://basantagarwal.cpa/,+1 352-246-8679,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xNNlrM3mHNg3L7YegYg4aw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.565245&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-10-19T15:54:23.144Z,,,,
https://www.google.com/maps/place/Carolyn+Goddard+CPA/data=!4m7!3m6!1s0x6c8111e5d8c37181:0xb3cdfbb34ad13cbe!8m2!3d29.685348!4d-82.3898308!16s%2Fg%2F11wn7xvh7z!19sChIJgXHD2OURgWwRvjzRSrP7zbM,Carolyn Goddard CPA,5.0,70,Accounting firm,"3520 NW 43rd St, Gainesville, FL 32606, United States","MJP6+43 Gainesville, Florida, USA",https://cpaofc.com/,+1 352-338-0424,Closed ⋅ Opens 9:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=61th5gHbaiDj7p7n1TntnA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=206.30315&pitch=0&thumbfov=100,true,Closed,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-10-19T15:54:28.155Z,,,,
https://www.google.com/maps/place/cornerstone+tax/data=!4m7!3m6!1s0x88e8bca8bf000001:0xdd18245c8c2c7fd2!8m2!3d29.6592017!4d-82.3982193!16s%2Fg%2F11hbn70lhf!19sChIJAQAAv6i86IgR0n8sjFwkGN0,cornerstone tax,5.0,8,Consultant,"5200 Newberry Rd, Gainesville, FL 32607, United States","MJ52+MP Gainesville, Florida, USA",http://www.cornerstonetaxgroup.com/contact.php,+1 352-378-1099,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VfghDFHD1NUy5ZWl9hHxGw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=248.04062&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-10-19T15:54:33.012Z,,,,
"https://www.google.com/maps/place/John+P.+Arvin,+CPA+PA/data=!4m7!3m6!1s0x88e8a4b3a700f11f:0x6ecc318500827b8e!8m2!3d29.6781122!4d-82.3857101!16s%2Fg%2F11g9q38631!19sChIJH_EAp7Ok6IgRjnuCAIUxzG4","John P. Arvin, CPA PA",5.0,3,Certified public accountant,"2731 NW 41 St suite b-3, Gainesville, FL 32606, United States","MJH7+6P Gainesville, Florida, USA",http://www.arvincpa.com/,+1 352-372-6586,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3u897-aPx4bvEX-SFiH8kw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=61.429016&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-10-19T15:54:38.104Z,,,,
"https://www.google.com/maps/place/Mink+%26+Agarwal,+pllc/data=!4m7!3m6!1s0x88e8bca8c0a5fe5d:0xfb667ba91b1d56c8!8m2!3d29.6588802!4d-82.3979702!16s%2Fg%2F11hbk4t32b!19sChIJXf6lwKi86IgRyFYdG6l7Zvs","Mink & Agarwal, pllc",5.0,1,Accounting firm,"5200 Newberry Rd # D4, Gainesville, FL 32607, United States","MJ52+HR Gainesville, Florida, USA",,+1 352-246-8679,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npoZORX8tbgz_NddWPkMQnKt6UgKG7abZER5fLUM3G0kAIyvudz-ZOIu_NFFYjs87zKzncCV7fzvZ9lbFrWff0nQwGZN5ZZmkrKkKa4ID5c34xUZAe9LChIa4ftO9iB3zk-BDV4=w408-h544-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–3 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-10-19T15:54:43.166Z,,,,
https://www.google.com/maps/place/Reddish+%26+White+CPAs/data=!4m7!3m6!1s0x88e8bea623a1bcd7:0x6495ce7584232617!8m2!3d29.6559209!4d-82.4794436!16s%2Fg%2F11c6f92kkj!19sChIJ17yhI6a-6IgRFyYjhHXOlWQ,Reddish & White CPAs,4.7,13,Certified public accountant,"140 SW 128th St suite h, Newberry, FL 32669, United States","MG4C+96 Newberry, Florida, USA",http://www.reddishandwhite.com/,+1 352-338-2727,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNjFZm6-QNRD5HhGMAShAuOijfDc_ciPiG8jzOf=w408-h270-k-no,true,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-10-19T15:54:48.106Z,,,,
https://www.google.com/maps/place/George+A+Dell+CPA+PA/data=!4m7!3m6!1s0x88e8a3525ac69c75:0x3785cce4a7baa8ae!8m2!3d29.65331!4d-82.385246!16s%2Fg%2F1thq1jmz!19sChIJdZzGWlKj6IgRrqi6p-TMhTc,George A Dell CPA PA,,,Accountant,"4001 Newberry Rd #2, Gainesville, FL 32607, United States","MJ37+8W Gainesville, Florida, USA",,+1 352-372-4004,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=l9tbzYzAR1qFEhDMUJr9ag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=115.288895&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-10-19T15:54:52.989Z,,,,
