placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/Home+Instead/data=!4m7!3m6!1s0x8865e885274e795b:0x610b3201ec0a4dad!8m2!3d36.9608713!4d-86.451829!16s%2Fg%2F1tnhz1ns!19sChIJW3lOJ4XoZYgRrU0K7AEyC2E,Home Instead,4.5,193,Home health care service,"1861 Westen St A, Bowling Green, KY 42104, United States","XG6X+87 Bowling Green, Kentucky, USA",https://www.homeinstead.com/home-care/usa/ky/bowling-green/434/?utm_source=google&utm_medium=organic&utm_campaign=google_organic_businesslisting_y,+1 270-574-4101,"Open 24 hours

Confirmed by this business 5 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMSVzTMKverprLnY_-ElduvSIjk_rVmC0DONgk6=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2025-09-10T19:32:21.603Z,,
https://www.google.com/maps/place/Village+Caregiving/data=!4m7!3m6!1s0x8865ef4da89c0c8f:0xc53429aa2691c2!8m2!3d36.9841573!4d-86.4394286!16s%2Fg%2F11s1wv_yx8!19sChIJjwycqE3vZYgRwpEmqik0xQA,Village Caregiving,5.0,48,Home health care service,"1152 Kenton St, Bowling Green, KY 42101, United States","XHM6+M6 Bowling Green, Kentucky, USA",https://villagecaregiving.com/village-caregiving-of-bowling-green/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=bowling-green,+1 270-679-5059,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipN2BqeweHTGIIgapsbpnh-aAPnjUeNdQKwGaGU=w459-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2025-09-10T19:32:27.307Z,,
https://www.google.com/maps/place/Black+Pearl+Home+Care+Bowling+Green/data=!4m7!3m6!1s0x8865ef6157546e6d:0xdb22b1090d9d3eab!8m2!3d36.9925154!4d-86.4442282!16s%2Fg%2F11fnwzb57t!19sChIJbW5UV2HvZYgRqz6dDQmxIts,Black Pearl Home Care Bowling Green,3.9,33,Home health care service,"1039 College St #410, Bowling Green, KY 42101, United States","XHV4+28 Bowling Green, Kentucky, USA",http://www.blackpearlhomecare.com/,+1 270-715-1000,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNCROmlRAyC1cvCOEcaaT83LWbnpwAsRxRbBOLL=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2025-09-10T19:32:32.718Z,,
https://www.google.com/maps/place/Timesavers+Caregiving+%26+Concierge/data=!4m7!3m6!1s0x8865e9e79751bf11:0x1acc5630c15ea085!8m2!3d36.9938891!4d-86.4385088!16s%2Fg%2F1hf6rmn6v!19sChIJEb9Rl-fpZYgRhaBewTBWzBo,Timesavers Caregiving & Concierge,4.5,13,Home health care service,"720 State St, Bowling Green, KY 42101, United States","XHV6+HH Bowling Green, Kentucky, USA",http://www.mytimesaversky.com/,+1 270-792-5703,Open ⋅ Closes 5 pm,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipOEW7BNmXMj0X6tYihE4YQSjuD5R4RetCXrJ45k=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2025-09-10T19:32:37.710Z,,
https://www.google.com/maps/place/Amedisys+Home+Health+Care/data=!4m7!3m6!1s0x8865e8c1cb76393b:0x1ddbdce65f94c58c!8m2!3d36.965607!4d-86.4406124!16s%2Fg%2F1vy7h9kz!19sChIJOzl2y8HoZYgRjMWUX-bc2x0,Amedisys Home Health Care,2.4,5,Home health care service,"1724 Rockingham Ave Suite 300, Bowling Green, KY 42104, United States","XH85+6Q Bowling Green, Kentucky, USA",https://locations.amedisys.com/ky/bowling-green/home-health-2156/?utm_source=google&utm_medium=organic&utm_campaign=locallisting,+1 270-842-4500,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNw_TWkAsh4e8BLbWimzTJlG925h6S0ia9xsFwg=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2025-09-10T19:32:42.590Z,,
https://www.google.com/maps/place/The+Medical+Center+Home+Care+Program/data=!4m7!3m6!1s0x8865e897b3c73b97:0xc19b4193e962db96!8m2!3d36.960708!4d-86.430689!16s%2Fg%2F1thx058l!19sChIJlzvHs5foZYgRltti6ZNBm8E,The Medical Center Home Care Program,3.4,5,Home health care service,"1953 Scottsville Rd #200, Bowling Green, KY 42104, United States","XH69+7P Bowling Green, Kentucky, USA",https://medcenterhealth.org/service/home-care/,+1 270-745-1006,Open ⋅ Closes 4:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oVGaMYG9Ug3WGC_ZnsDh0g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=259.01733&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2025-09-10T19:32:47.691Z,,
https://www.google.com/maps/place/Comfort+Keepers+of+Bowling+Green+and+South+Central+Kentucky/data=!4m7!3m6!1s0x8865ef49526d46b3:0x69cea19afa777baa!8m2!3d36.9926775!4d-86.4340046!16s%2Fg%2F1v5k3rvs!19sChIJs0ZtUknvZYgRqnt3-pqhzmk,Comfort Keepers of Bowling Green and South Central Kentucky,2.6,20,Home health care service,"730 Fairview Ave A3, Bowling Green, KY 42101, United States","XHV8+39 Bowling Green, Kentucky, USA",https://www.comfortkeepers.com/offices/kentucky/bowling-green/?utm_source=local&utm_medium=organic,+1 270-782-3600,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPmWMZf09Cj-dbFRXKTFSp0hwjNONXSngt7zgsd=w425-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2025-09-10T19:32:52.960Z,,
https://www.google.com/maps/place/King+Home+Care/data=!4m7!3m6!1s0x8865e8bebb47c87f:0x34cb244921a717db!8m2!3d36.9697137!4d-86.4352525!16s%2Fg%2F1tp27__2!19sChIJf8hHu77oZYgR2xenIUkkyzQ,King Home Care,3.0,14,Home health care service,"1203 Ashley Cir, Bowling Green, KY 42104, United States","XH97+VV Bowling Green, Kentucky, USA",http://www.kingdrug.com/,+1 270-843-8111,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPZWttNAvMGm3PGj3PgKD5GSWsNMYVR_04nC95A=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2025-09-10T19:32:58.195Z,,
https://www.google.com/maps/place/Rainbow+In+Home+Personal+Care/data=!4m7!3m6!1s0x8865ef4c2e61f7d5:0x33749317ea6f727!8m2!3d36.9914078!4d-86.4317396!16s%2Fg%2F11cjhytm9p!19sChIJ1fdhLkzvZYgRJ_emfjFJNwM,Rainbow In Home Personal Care,5.0,1,Home health care service,"870 Fairview Ave, Bowling Green, KY 42101, United States","XHR9+H8 Bowling Green, Kentucky, USA",http://www.rainbowhomecarellc.com/,+1 270-745-0037,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nokSjXDkyKgZaMCRoU0noaGMI5lu3KxnAcvK_cufRgQu7Tt5lisTLZhdiNuue5OyfYmXpAyXOQmpMG71kMK9TjBvxmnBMJgOwHM_48E9YiNbZTelKNWIRRmNps0bMwSLr9GOeUoclsmtLM=w408-h293-k-no,true,,,,,,,,"https://www.google.com/maps/search/Home+Health+clinics+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2025-09-10T19:33:00.908Z,,
"https://www.google.com/maps/place/Lifeline+HomeCare,+Inc./data=!4m7!3m6!1s0x8865e8b9688e0d1b:0x1e60f674a810d61f!8m2!3d36.9721244!4d-86.4345967!16s%2Fg%2F11c3k3083s!19sChIJGw2OaLnoZYgRH9YQqHT2YB4","Lifeline HomeCare, Inc.",5.0,1,Home help service agency,"1600 Scottsville Rd # 200, Bowling Green, KY 42104, United States","XHC8+R5 Bowling Green, Kentucky, USA",https://lifelinehomecareky.com/,+1 270-842-6966,Open ⋅ Closes 4:30 pm,,https://lh3.googleusercontent.com/p/AF1QipO9y7TFgKXOe-BRnrjcPBpmEWs1EgCNSvPDAguD=w408-h306-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2025-09-10T19:33:05.727Z,,
