placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/UPMC+Magee-Womens+Vein+Center/data=!4m7!3m6!1s0x8834f1810d312997:0x3568b051c8e91a4c!8m2!3d40.4369913!4d-79.9616302!16s%2Fg%2F12hrg1gd9!19sChIJlykxDYHxNIgRTBrpyFGwaDU,UPMC Magee-Womens Vein Center,5.0,17,Vascular surgeon,"300 Halket St, Pittsburgh, PA 15213, United States","C2PQ+Q8 Pittsburgh, Pennsylvania, USA",https://www.upmc.com/services/womens-health/locations/southwest-pa/pittsburgh/oakland/300-halket-st-suite-5414?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=heart-vascular-swpa-upmc-magee-womens-vein-center,+1 412-641-8257,Closed · Opens 7:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dLv05AsNyRALEngAY0_Keg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=254.21162&pitch=0&thumbfov=100,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,7:30 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-12-16T22:25:35.603Z,,,
https://www.google.com/maps/place/Advanced+Vein+Center/data=!4m7!3m6!1s0x8834f15754bf61e7:0x5f1c889e64ef995d!8m2!3d40.4283964!4d-79.9771209!16s%2Fg%2F11c2y7v4hh!19sChIJ52G_VFfxNIgRXZnvZJ6IHF8,Advanced Vein Center,5.0,1,Medical spa,"2010 E Carson St, Pittsburgh, PA 15203, United States","C2HF+95 Pittsburgh, Pennsylvania, USA",https://spiderandvaricoseveintreatment.com/contact-advance-vein-center,+1 724-987-3220,Closes soon · 6 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMm0kO4lIqzKjirD3mJu0FOOfyOGeUYXkvZNofd=w471-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–5 pm,10 am–4 pm,8 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-12-16T22:25:40.981Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Three+Rivers+Vein+Center/data=!4m7!3m6!1s0x8834f9dfcbb70777:0xd48b59e4b1ff551e!8m2!3d40.3789645!4d-80.0667047!16s%2Fg%2F11tjk3lwf3!19sChIJdwe3y9_5NIgRHlX_seRZi9Q,Three Rivers Vein Center,4.9,55,Vascular surgeon,"1000 Bower Hill Rd, Pittsburgh, PA 15243, United States","9WHM+H8 Pittsburgh, Pennsylvania, USA",http://threeriversveincenter.com/,+1 412-942-6317,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipO2uTPSPDH6D0KZmpXjycMh92SlmuOqL7_yrcB1=w408-h725-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-12-16T22:25:46.660Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/UPMC+Vein+Center/data=!4m7!3m6!1s0x8834f33c2f0f0651:0xc521e1c9dbd0a8aa!8m2!3d40.4575012!4d-79.9324076!16s%2Fg%2F11rts2lchk!19sChIJUQYPLzzzNIgRqqjQ28nhIcU,UPMC Vein Center,,,Cardiologist,"5200 Centre Ave Suite 307, Pittsburgh, PA 15232, United States","F359+22 Pittsburgh, Pennsylvania, USA",https://www.upmc.com/services/heart-vascular/find-contact-us/locations/southwest-pa?utm_source=google&utm_campaign=business-profile&utm_content=veincenter-pittsburgh-website,+1 412-623-3333,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hV5lQAt4plVCzczEA2K3Wg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=150.98956&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-12-16T22:25:49.776Z,,,
https://www.google.com/maps/place/USA+Vein+Clinics+-+Pittsburgh/data=!4m7!3m6!1s0x8834f84acd0837c1:0xda2653b8c1aac679!8m2!3d40.3463272!4d-80.0537332!16s%2Fg%2F1hc3mf1gn!19sChIJwTcIzUr4NIgRecaqwbhTJto,USA Vein Clinics - Pittsburgh,3.2,11,Medical clinic,"180 Fort Couch Rd Ste 201, Pittsburgh, PA 15241, United States","8WWW+GG Pittsburgh, Pennsylvania, USA",https://www.usaveinclinics.com/company/locations/pennsylvania/office/south-hills/,+1 412-324-2330,,https://lh3.googleusercontent.com/p/AF1QipMn-dyv3S6M-HQ7OqotJxYmzTlEjLNWyWzrFSyb=w408-h253-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-12-16T22:25:54.751Z,,,
https://www.google.com/maps/place/Youngevity+Laser+Skin+Center+Inc./data=!4m7!3m6!1s0x8834f3c369f0cc73:0x6d3c30e642f8ca71!8m2!3d40.4484387!4d-79.8948539!16s%2Fg%2F11h5614x0f!19sChIJc8zwacPzNIgRccr4QuYwPG0,Youngevity Laser Skin Center Inc.,5.0,34,Laser hair removal service,"201 N Braddock Ave Suite 224, Pittsburgh, PA 15208, United States","C4X4+93 Pittsburgh, Pennsylvania, USA",https://youngevityskincenter.glossgenius.com/,+1 412-498-9727,"Closed · Opens 2 pm Wed

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNiLWtb9RbWiZZ3AdJ3N_cvrAvfntF14YbF9yyT=w590-h240-k-no,true,Closed,2–7 pm,Closed,10 am–7 pm,9 am–2 pm,Closed,10 am–7 pm,"https://www.google.com/maps/search/vein+clinics+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-12-16T22:26:00.116Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/USA+Vein+Clinics+-+Pittsburgh/data=!4m7!3m6!1s0x8834ed1b22505a13:0xe271812283d57536!8m2!3d40.4855818!4d-79.8824024!16s%2Fg%2F11f3zg4krg!19sChIJE1pQIhvtNIgRNnXVgyKBceI,USA Vein Clinics - Pittsburgh,4.4,20,Medical clinic,"300 Chapel Harbor Dr #102, Pittsburgh, PA 15238, United States","F4P9+62 Pittsburgh, Pennsylvania, USA",https://www.usaveinclinics.com/company/locations/pennsylvania/pittsburgh/office/fox-chapel/,+1 412-356-0110,,https://lh3.googleusercontent.com/p/AF1QipNUD-XqlXAlrmSWnjfovnzynj34sQ6h_6VwDl8j=w408-h289-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-12-16T22:26:04.977Z,,,
https://www.google.com/maps/place/Vein+of+Pittsburgh/data=!4m7!3m6!1s0x8834f2144b4f606f:0x58a2d0d43f45a9f0!8m2!3d40.4556306!4d-79.9388165!16s%2Fg%2F11clvybf9z!19sChIJb2BPSxTyNIgR8KlFP9TQolg,Vein of Pittsburgh,,,Medical clinic,"500 S Aiken Ave, Pittsburgh, PA 15232, United States","F346+7F Pittsburgh, Pennsylvania, USA",,+1 412-621-3131,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipMWiDSDTBZRXl_AKVkDegzsYGYB-sODz13WzUbj=w744-h240-k-no,true,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,9 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-12-16T22:26:09.924Z,,,
"https://www.google.com/maps/place/Julie+Lynn+Bitner,+PA-C/data=!4m7!3m6!1s0x8834f1a7ee33c341:0xd65969bce41f0afe!8m2!3d40.4368081!4d-79.9608872!16s%2Fg%2F11stgkc98l!19sChIJQcMz7qfxNIgR_gof5LxpWdY","Julie Lynn Bitner, PA-C",4.6,7,Vascular surgeon,"300 Halket St Ste 5414, Pittsburgh, PA 15213, United States","C2PQ+PJ Pittsburgh, Pennsylvania, USA",https://providers.upmc.com/provider/julie-lynn-bitner/1367732?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=heart-vascular-swpa-julie-bitner,+1 412-802-3333,Closed · Opens 7:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipNA6J6tCOw2uMufZ-VIIdfTORAzxIht65ti5vmT=w426-h240-k-no,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,7:30 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-12-16T22:26:14.774Z,,,
https://www.google.com/maps/place/Aesthetic+Skin+%26+Laser+Center/data=!4m7!3m6!1s0x8834f245f9e47d6d:0xc9809fd158073fe4!8m2!3d40.4656327!4d-79.9538955!16s%2Fg%2F1tfm234y!19sChIJbX3k-UXyNIgR5D8HWNGfgMk,Aesthetic Skin & Laser Center,4.7,81,Medical spa,"4312 Penn Ave, Pittsburgh, PA 15224, United States","F28W+7C Pittsburgh, Pennsylvania, USA",https://aestheticpittsburgh.com/,+1 412-683-3358,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipOVuOhmSh3rFTUXlCy731e41lZXtry_jCHIYV0X=w408-h288-k-no,true,10 am–7 pm,9 am–5 pm,10 am–6 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-12-16T22:26:19.652Z,LGBTQ+ friendly,,
