placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,error
https://www.google.com/maps/place/Public+Parking/data=!4m7!3m6!1s0x890063c8024b5949:0xda31936648e9ec4a!8m2!3d33.7978167!4d-78.7228614!16s%2Fg%2F11fmwsxwt1!19sChIJSVlLAshjAIkRSuzpSGaTMdo,Public Parking,4.2,26,Public parking space,"3702 S Ocean Blvd, North Myrtle Beach, SC 29582, United States","Q7XG+4V North Myrtle Beach, South Carolina, USA",,,Open ⋅ Closes 12 am,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSztWDXUuu1FkhR_iuQVkYQilhlYMwBC_GpUWdxgEx0KrtwNG0yILaeUkzRZ_4yFb0mTXpPEveAHT1qjnQh-LLCY-B5CI3WwTTRzFs0AlBIrLXpvcoN_wO5mBNnVAxVk2huJsapo=w408-h544-k-no,false,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-10-28T19:06:48.477Z,
https://www.google.com/maps/place/Park+North+Myrtle+Beach/data=!4m7!3m6!1s0x89007ddfd2b2891d:0xa4b25a38ba857470!8m2!3d33.8181716!4d-78.673493!16s%2Fg%2F11ls1plq1f!19sChIJHYmy0t99AIkRcHSFujhasqQ,Park North Myrtle Beach,3.7,7,Parking lot,"101 S Ocean Blvd, North Myrtle Beach, SC 29582, United States","R89G+7J North Myrtle Beach, South Carolina, USA",,+1 843-480-3711,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyhMC3n7y5OwAFhbeX8cLUkmrQB4L38sKW7YDLFQnIEzvBAY3Lb5GCWO3yzSjhO-Z2HUK-CfZaPfp6xpP9rWjLnPLlRaSPC8mhStHsMTW4UYWEiqeqoOntkl0ke3dGQdzDc_2Oz=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-10-28T19:06:52.967Z,
https://www.google.com/maps/place/Palmetto+Hospitality+Services/data=!4m7!3m6!1s0x890065cc9ec58107:0x6e93ba682f544271!8m2!3d33.7015965!4d-78.8752675!16s%2Fg%2F11ry7g_b55!19sChIJB4HFnsxlAIkRcUJUL2i6k24,Palmetto Hospitality Services,4.6,10,Valet parking service,"601 19th Ave N Suite 202B, Myrtle Beach, SC 29577, United States","P42F+JV Myrtle Beach, South Carolina, USA",http://oceansidehospitality.com/,+1 843-999-5372,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzbqEi3RAdl1wOJ4hlOSHV6TPEMzCkqS5OURJBYI5iOqoHhmn7ifdJGlQx-wSJDQjOKR5Ab3ER11-NtFrQ51V29XWXvSY2GdziqQxDCIJVmCSSbLAQ9De95XPxwGdJ1Dq62HTsi=w408-h306-k-no,true,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-10-28T19:06:58.901Z,
https://www.google.com/maps/place/NMB+Public+Parking/data=!4m7!3m6!1s0x89007d43f90c4f83:0x18f4885770764e8c!8m2!3d33.8203591!4d-78.6728788!16s%2Fg%2F11v3hjvtws!19sChIJg08M-UN9AIkRjE52cFeI9Bg,NMB Public Parking,5.0,2,Parking lot,"220 Main St, North Myrtle Beach, SC 29582, United States","R8CG+4R North Myrtle Beach, South Carolina, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxmfyk_AgeaiOTVI6knETDrRY-VNEtCEFeHKKKoeBQ1dlcoRLIKk7gEPLZQ5b_UD1XrWAv3UDerI4vNLkJPlxT4ig4k1D0u6DmnMm78e097q-h9biDAEBWV8khbdY85l8ls-3pbVA=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-10-28T19:07:01.923Z,
https://www.google.com/maps/place/Long+Term+Parking+%28Myrtle+Beach+International+Airport+Parking%29/data=!4m7!3m6!1s0x890069d9e7e319e1:0xe0b9c626b5a9173f!8m2!3d33.6806408!4d-78.9228996!16s%2Fg%2F11h79xy5sg!19sChIJ4Rnj59lpAIkRPxeptSbGueA,Long Term Parking (Myrtle Beach International Airport Parking),4.4,16,Parking lot,"1100 Jetport Rd, Myrtle Beach, SC 29577, United States","M3JG+7R Myrtle Beach, South Carolina, USA",https://www.flymyrtlebeach.com/parking-directions/,+1 843-916-9287,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HpFUo0Bvpek2avxwuPDmtw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.726&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-10-28T19:07:04.675Z,
https://www.google.com/maps/place/Ocean+Enclave+by+HGV+Parking+Garage/data=!4m7!3m6!1s0x8900696ea8f482f9:0x9ec83510265f9e4!8m2!3d33.6982457!4d-78.875175!16s%2Fg%2F11ppptdkp1!19sChIJ-YL0qG5pAIkR5PllAlGD7Ak,Ocean Enclave by HGV Parking Garage,4.5,8,Parking garage,"308 16th Ave N, Myrtle Beach, SC 29577, United States","M4XF+7W Myrtle Beach, South Carolina, USA",https://www.hiltongrandvacations.com/en/resorts-and-destinations/south-carolina/myrtle-beach/ocean-enclave-by-hilton-grand-vacations,+1 843-848-1600,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwgRVi4JozBSkZ7qkR9Yb4yWXxkx1mE_TwzRO9guduaKSVdrZ4YMEEVKf4Ctov8lmY4ngGoKKSdKKFujPfT3oVyKG_kIgcFUvBFQdyaftSPNM1ekTLxPoXwkYa2TrvHcBEEA25LqQ=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-10-28T19:07:07.517Z,
https://www.google.com/maps/place/Pavilion+Parking+Garage/data=!4m7!3m6!1s0x890069a96e69aa5d:0x6e8f56f33b202110!8m2!3d33.6938546!4d-78.881699!16s%2Fg%2F1tdzmdvt!19sChIJXappbqlpAIkRECEgO_NWj24,Pavilion Parking Garage,4.0,324,Parking garage,"914 N Kings Hwy, Myrtle Beach, SC 29577, United States","M4V9+G8 Myrtle Beach, South Carolina, USA",,+1 843-626-7275,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwaiTw9aJeUhloYs_tpBaMvMZ6j52hgyW1WzCo8trJAK3x5yRtQXcSSYf-RH6M1xH5XmGGDsbc_AkYedkf-D_oNsTsyybDVfbEPv9CbAUFFdmYDbAXoW_uJ_ID0OWi5yrAsukiy=w426-h240-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-10-28T19:07:12.592Z,
https://www.google.com/maps/place/1351+21st+Avenue+North+Parking/data=!4m7!3m6!1s0x8900691e596a6aa9:0xa480632528b98537!8m2!3d33.7129319!4d-78.8860882!16s%2Fg%2F11f_p34qbs!19sChIJqWpqWR5pAIkRN4W5KCVjgKQ,1351 21st Avenue North Parking,3.7,3,Parking lot,"1351 21st Ave N, Myrtle Beach, SC 29577, United States","P477+5H Myrtle Beach, South Carolina, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M93lvOQZ45EPW3WdY796vg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=205.30608&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-10-28T19:07:15.630Z,
https://www.google.com/maps/place/Public+Parking/data=!4m7!3m6!1s0x8900635d35f38009:0x847d2e59d0684d3f!8m2!3d33.7933311!4d-78.7300263!16s%2Fg%2F11h89gt19r!19sChIJCYDzNV1jAIkRP01o0FkufYQ,Public Parking,4.5,51,Parking lot,"199 46th Ave S, North Myrtle Beach, SC 29582, United States","Q7V9+8X North Myrtle Beach, South Carolina, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyJQFAdpQXBroeEezXDlf-5FzQgEX_xfTBKsqGyoz6lVsU3XRydv-vn_sfmDlHoTFFHe2JE75ALoe5wEViLxaBlaot1FrcSni4GfV-DzmoEIPmHlD4xihyjCnoY8S2wRhzM5qfo=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-10-28T19:07:19.284Z,
https://www.google.com/maps/place/North+Myrtle+Beach+Dispatch/data=!4m7!3m6!1s0x8900690555555555:0x90c94605f10e6778!8m2!3d33.8277197!4d-78.6851695!16s%2Fg%2F1tfm7hzm!19sChIJVVVVVQVpAIkReGcO8QVGyZA,North Myrtle Beach Dispatch,,,Police department,"1015 2nd Ave S, North Myrtle Beach, SC 29582, United States","R8H7+3W North Myrtle Beach, South Carolina, USA",http://ps.nmb.us/,+1 843-280-5511,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyk2ptD11ixA6u0pHEQC9ZRQgkgfOGt4FboddBN3SNG7L92tQfiF0loBD1HOpLyKB2l7ghHTS_7Czc8biyzUxTyywrue3IqC7RbbDK3riikHzmitD0oTgxEcTLwTgwz2xT0ITd3kw=w482-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-10-28T19:07:24.343Z,
