placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Barlow+CPA/data=!4m7!3m6!1s0x89e7acc88a5606e7:0xd140ed97c13b786a!8m2!3d41.7578409!4d-72.720209!16s%2Fg%2F1thl_gpv!19sChIJ5wZWisis54kRang7wZftQNE,Barlow CPA,4.0,8,Certified public accountant,"126 Park Rd, West Hartford, CT 06119, United States","Q75H+4W West Hartford, Connecticut, USA",http://www.barlowcpa.com/,+1 860-232-6100,Open ⋅ Closes 8 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Xm58C7Kzh9dzZR5CdyvVVw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=76.41478&pitch=0&thumbfov=100,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2025-10-19T15:49:01.826Z,,,
https://www.google.com/maps/place/Connecticut+Accounting+%26+Tax+Services/data=!4m7!3m6!1s0x89e7ad51d7453b1b:0x288d79f0ae1eb6f1!8m2!3d41.7564859!4d-72.7117324!16s%2Fg%2F11y2qcswm2!19sChIJGztF11Gt54kR8bYervB5jSg,Connecticut Accounting & Tax Services,5.0,101,Tax preparation service,"1978 Park St, Hartford, CT 06106, United States","Q74Q+H8 Hartford, Connecticut, USA",http://www.cttaxservices.com/,+1 860-259-7733,"Open ⋅ Closes 6 pm

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPXLKxVdWGi8f0VX9nc1nDcDySXvXpCarEqXIJN=w408-h445-k-no,true,11 am–6 pm,10 am–9 pm,10 am–9 pm,10 am–9 pm,10 am–9 pm,10 am–9 pm,10 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2025-10-19T15:49:07.992Z,LGBTQ+ friendly,true,
https://www.google.com/maps/place/Henry+Mensah+CPA+LLC/data=!4m7!3m6!1s0x89e65390a2079cbb:0x2694b24a54f7fd99!8m2!3d41.7584446!4d-72.6756905!16s%2Fg%2F11h_vqw07n!19sChIJu5wHopBT5okRmf33VEqylCY,Henry Mensah CPA LLC,4.0,3,Certified public accountant,"221 Main St 5th Floor, Hartford, CT 06106, United States","Q85F+9P Hartford, Connecticut, USA",http://www.henrymensahcpa.com/,+1 860-670-5786,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipPTqvtsb4arjQsMDkBtuGB7OddPj1izv5H8G52Z=w408-h257-k-no,true,8 am–4 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–6 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2025-10-19T15:49:13.028Z,,,
https://www.google.com/maps/place/JAH+Financial+Services+%26+Real+Estate+LLC/data=!4m7!3m6!1s0x89e64bcaa8b58a57:0x465fa83b303257a5!8m2!3d41.7582774!4d-72.6885772!16s%2Fg%2F11ggqynn7d!19sChIJV4q1qMpL5okRpVcyMDuoX0Y,JAH Financial Services & Real Estate LLC,4.8,53,Certified public accountant,"696 Park St, Hartford, CT 06106, United States","Q856+8H Hartford, Connecticut, USA",https://jahfinancialservices.com/,+1 860-538-4476,,https://lh3.googleusercontent.com/p/AF1QipNvfwvtvUTXlgdGnyxzHM2dWp6D37BKMuL2vJ-Y=w408-h600-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2025-10-19T15:49:18.071Z,,,
https://www.google.com/maps/place/CohnReznick+LLP/data=!4m7!3m6!1s0x89e6522e808ab47b:0xab56a45a475fc73e!8m2!3d41.7696256!4d-72.6796056!16s%2Fg%2F1260ssqpz!19sChIJe7SKgC5S5okRPsdfR1qkVqs,CohnReznick LLP,5.0,2,Accountant,"350 Church St, Hartford, CT 06103, United States","Q89C+V5 Hartford, Connecticut, USA",http://www.cohnreznick.com/,+1 959-200-7000,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5cf1NrtsyRnuYvqsHVdWxw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.61444&pitch=0&thumbfov=100,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2025-10-19T15:49:23.009Z,,,
https://www.google.com/maps/place/TAX+PREPARATION+SERVICES+INC/data=!4m7!3m6!1s0x89e656a2242a1ac3:0xa19132b948f02644!8m2!3d41.7735006!4d-72.6415517!16s%2Fg%2F11g69x9y04!19sChIJwxoqJKJW5okRRCbwSLkykaE,TAX PREPARATION SERVICES INC,5.0,158,Tax preparation service,"1137 Main St Suite 204, East Hartford, CT 06108, United States","Q9F5+C9 East Hartford, Connecticut, USA",http://www.taxprepsolution.com/,+1 860-218-6398,,https://lh3.googleusercontent.com/p/AF1QipPtMeqRqIyn7bzrjhxxv161pz6wymi4Ojwhd-Bp=w507-h240-k-no,true,11 am–1 pm,Closed,Closed,Closed,Closed,10 am–12 pm,11 am–1 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2025-10-19T15:49:28.297Z,,,
https://www.google.com/maps/place/Accounting+Connections/data=!4m7!3m6!1s0x89e65382fe19da5b:0x7f7b194f6389cd81!8m2!3d41.7654556!4d-72.6730446!16s%2Fg%2F11f1ky7qf9!19sChIJW9oZ_oJT5okRgc2JY08Ze38,Accounting Connections,4.6,10,Bookkeeping service,"750 Main St Suite 606, Hartford, CT 06103, United States","Q88G+5Q Hartford, Connecticut, USA",http://accounting-connections.com/,+1 860-993-4418,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=K0iyGXU83lxJf3NRttTYNQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.60332&pitch=0&thumbfov=100,true,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2025-10-19T15:49:33.465Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Slade+%26+Company,+LLC/data=!4m7!3m6!1s0x89e6539cb878e413:0x809a3208b874f9e8!8m2!3d41.7588671!4d-72.6580493!16s%2Fg%2F1txfq59t!19sChIJE-R4uJxT5okR6Pl0uAgymoA","Slade & Company, LLC",5.0,2,Certified public accountant,"333 E River Dr #202, East Hartford, CT 06108, United States","Q85R+GQ East Hartford, Connecticut, USA",http://www.sladeco.com/,+1 860-528-5352,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNaC5AFBKbGnAdKaXNy9wIwZq_JlB51JGCek4Md=w408-h308-k-no,true,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2025-10-19T15:49:38.527Z,,,
https://www.google.com/maps/place/Liberty+Tax/data=!4m7!3m6!1s0x89e65334f10a6b6b:0x28443d3dd5961e54!8m2!3d41.7479337!4d-72.7155496!16s%2Fg%2F1q5btt2bl!19sChIJa2sK8TRT5okRVB6W1T09RCg,Liberty Tax,4.9,325,Tax preparation,"95 Prospect Ave, Hartford, CT 06106, United States","P7XM+5Q Hartford, Connecticut, USA",https://www.libertytax.com/15898,+1 860-956-3164,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqfAgUWOgn47QY-0mq62yC9THxMHQIDt14PSTjPka_wE0iL3Z46QQxMp4giMNUGzC8_RDu7hRNnsMl2f2T1NrbQOorr_0hFe2PEyVXrF9vK7TgOfSFR6zmCtNDCYBtXsAleBCDCy4Z2t1a8=w408-h544-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2025-10-19T15:49:43.801Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Castanho+Financial+Group,+LLC/data=!4m7!3m6!1s0x89e65414698f0bd9:0xf4b85902aea9d55f!8m2!3d41.7816949!4d-72.6343992!16s%2Fg%2F1xgrnzb3!19sChIJ2QuPaRRU5okRX9WprgJZuPQ","Castanho Financial Group, LLC",5.0,4,Certified public accountant,"1622 Main St, East Hartford, CT 06108, United States","Q9J8+M6 East Hartford, Connecticut, USA",http://www.castanhofinancialgroup.com/,+1 860-289-2777,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOkW7hmmlTwWbu5GT8xCgfTaZpOL6Eb1_1SqS2o=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2025-10-19T15:49:49.564Z,,,
