placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Mr.+Rooter+Plumbing+of+Santa+Cruz/data=!4m7!3m6!1s0x808e1a5d8c18e9ab:0xf261e07d276f5505!8m2!3d36.9602884!4d-122.0466453!16s%2Fg%2F1tcyxnh_!19sChIJq-kYjF0ajoARBVVvJ33gYfI,Mr. Rooter Plumbing of Santa Cruz,4.9,683,Plumber,"107 McPherson St, Santa Cruz, CA 95060, United States","XX63+48 Santa Cruz, California, USA",https://www.mrrooter.com/santa-cruz/?cid=LSTL_MRR000199&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 831-217-3034,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNkivFEhrQRmxmYENHVQalulzPyMV-Z5wMYGHpM=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-11-11T04:20:25.366Z,,,
https://www.google.com/maps/place/Rosenthal+Plumbing/data=!4m7!3m6!1s0x808e15585537e1e3:0xa3f392c6d7ae6c8c!8m2!3d36.9825313!4d-121.9788246!16s%2Fg%2F1tf_t2q2!19sChIJ4-E3VVgVjoARjGyu18aS86M,Rosenthal Plumbing,4.9,632,Plumber,"2264 Chanticleer Ave, Santa Cruz, CA 95062, United States","X2MC+2F Santa Cruz, California, USA",https://www.rosenthalplumbing.com/?utm_source=google&utm_medium=gmb&utm_campaign=local,+1 831-201-6220,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM1Kdw5UrJFnfFwRcId6u7K23JKmwQGVvBD4pQw=w438-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-11-11T04:20:31.088Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Duncan+Plumbing/data=!4m7!3m6!1s0x808e1545dc9dd019:0x19073d38a83a8815!8m2!3d36.9692521!4d-121.9712204!16s%2Fg%2F1tdrxjv2!19sChIJGdCd3EUVjoARFYg6qDg9Bxk,Duncan Plumbing,4.9,694,Plumber,"1245 Thompson Ave, Santa Cruz, CA 95062, United States","X29H+PG Santa Cruz, California, USA",https://www.duncanplumbing.us/?utm_campaign=gmb,+1 831-346-5309,Closes soon ⋅ 9 pm ⋅ Opens 7:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipM7K-cy7rl6y1mPOLvcbp5RK7vYnIb6Ge8KWA35=w408-h291-k-no,true,7:30 am–9 pm,7:30 am–9 pm,7:30 am–9 pm,7:30 am–9 pm,7:30 am–9 pm,7:30 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/plumbing++services+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-11-11T04:20:36.519Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Eco-Flow+Plumbing+Inc./data=!4m7!3m6!1s0x808e403cbcab8141:0x81adabad4dae51ce!8m2!3d36.9819589!4d-122.0212176!16s%2Fg%2F11d_8m84lk!19sChIJQYGrvDxAjoARzlGuTa2rrYE,Eco-Flow Plumbing Inc.,4.9,121,Plumber,"122 Hubbard St, Santa Cruz, CA 95060, United States","XXJH+QG Santa Cruz, California, USA",https://eco-flowplumbing.com/,+1 831-818-6331,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOhNIJ1NvqQ3bpOLEz_kci8q99ya2AcxCo3eOBV=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-11-11T04:20:41.528Z,,,
"https://www.google.com/maps/place/Expert+Plumbing+%26+Water+Heaters,+Inc./data=!4m7!3m6!1s0x808e36ac563083c9:0xb008d2264bbb610c!8m2!3d36.9840708!4d-121.9700496!16s%2Fg%2F1yg4tsgrs!19sChIJyYMwVqw2joARDGG7SybSCLA","Expert Plumbing & Water Heaters, Inc.",4.9,649,Plumber,"2551 S Rodeo Gulch Rd STE 7, Soquel, CA 95073, United States","X2MH+JX Soquel, California, USA",https://expertplumbingca.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-profile-soquel,+1 831-618-1321,,https://lh3.googleusercontent.com/p/AF1QipPMlSzNpeYxlcIRem7sDBicg_Ma7TgmDF7DYy2Z=w408-h408-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-11-11T04:20:46.412Z,,,
https://www.google.com/maps/place/Roto-Rooter+Plumbing+%26+Water+Cleanup/data=!4m7!3m6!1s0x808e6a7763214a7f:0x61dcbe285aca4f11!8m2!3d36.9748761!4d-122.0295643!16s%2Fg%2F1tl7nyvg!19sChIJf0ohY3dqjoAREU_KWii-3GE,Roto-Rooter Plumbing & Water Cleanup,4.8,830,Plumber,"310 Locust St Suite F, Santa Cruz, CA 95060, United States","XXFC+X5 Santa Cruz, California, USA",https://www.rotorooter.com/santacruz/?utm_source=Google&utm_medium=organic&utm_campaign=gmb&utm_content=website,+1 831-216-1983,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM2zSvZNUDxoloaaQY0M4rkuJI5QVFkR6kRmr8t=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-11-11T04:20:51.253Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Mark+%26+Sons+Plumbing+Services+LLC/data=!4m7!3m6!1s0x808e419a6093192f:0x841c7b67f53f0f26!8m2!3d36.9824378!4d-122.0205897!16s%2Fg%2F11fj579p34!19sChIJLxmTYJpBjoARJg8_9Wd7HIQ,Mark & Sons Plumbing Services LLC,4.7,110,Plumber,"203 Hubbard St #32, Santa Cruz, CA 95060, United States","XXJH+XQ Santa Cruz, California, USA",,+1 831-217-6895,Closed ⋅ Opens 6 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxkS1cMgkQy3cdj1Si_Xhn4aQozuvVjKLwwn6PWl2x_0YZ150FTbRPjNsLy_mHjaeNzRbLyOdjM0yiBnD-ywcPScXme8c-6YedBnFvXG8uJTF2mt42GHQY3l8fOco2zpDYjGs0oIeJiNx4=w408-h411-k-no,false,Closed,6 am–4 pm,Closed,6 am–2 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-11-11T04:20:56.077Z,,,
https://www.google.com/maps/place/Brad%27s+Plumbers/data=!4m7!3m6!1s0x808e6bda5ae2b7ad:0x78d366af1ae0b10b!8m2!3d36.9637408!4d-121.9982128!16s%2Fg%2F11yc7dcgw_!19sChIJrbfiWtprjoARC7HgGq9m03g,Brad's Plumbers,4.9,91,Plumber,"180 7th Ave UNIT 101, Santa Cruz, CA 95062, United States","X272+FP Santa Cruz, California, USA",https://bradsplumberssantacruz.com/,+1 831-480-0733,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOGngLEHIMU2wJIC9ilWgT3B-uuOozhYLXrKang=w408-h399-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-11-11T04:21:01.091Z,Identifies as Latino-owned,,
https://www.google.com/maps/place/Santa+Cruz+Plumbing+Inc/data=!4m7!3m6!1s0x808e6a777a92d7cb:0x8669c947b0d17eaf!8m2!3d36.96694!4d-122.0485843!16s%2Fg%2F1vm_y38v!19sChIJy9eSendqjoARr37RsEfJaYY,Santa Cruz Plumbing Inc,4.9,47,Plumber,"2151-A Delaware Ave, Santa Cruz, CA 95060, United States","XX82+QH Santa Cruz, California, USA",http://santacruzplumbinginc.com/,+1 831-425-1131,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipMm19OOmpYhxHg5KDDsxXbJfmWxzRUyIthGcE0w=w408-h612-k-no,true,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-11-11T04:21:06.039Z,,,
https://www.google.com/maps/place/%F0%9D%97%94%F0%9D%97%BB%F0%9D%98%86%F0%9D%98%81%F0%9D%97%B6%F0%9D%97%BA%F0%9D%97%B2+%F0%9D%97%A3%F0%9D%97%B9%F0%9D%98%82%F0%9D%97%BA%F0%9D%97%AF%F0%9D%97%B6%F0%9D%97%BB%F0%9D%97%B4+%F0%9D%97%9C%F0%9D%97%BB%F0%9D%97%B0+%5BSanta+Cruz+Plumbers%5D/data=!4m7!3m6!1s0x808e112c00d2536b:0xc730c5b33e6acff6!8m2!3d36.9888271!4d-121.976504!16s%2Fg%2F1hc4fcqlx!19sChIJa1PSACwRjoAR9s9qPrPFMMc,𝗔𝗻𝘆𝘁𝗶𝗺𝗲 𝗣𝗹𝘂𝗺𝗯𝗶𝗻𝗴 𝗜𝗻𝗰 [Santa Cruz Plumbers],4.7,60,Plumber,"3020 Prather Ln, Santa Cruz, CA 95065, United States","X2QF+G9 Santa Cruz, California, USA",https://anytimeplumbing.net/,+1 831-431-6593,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipO9vf5s8_1YK-RqbUW2M05gG0h9Co5dG2ZX8hXe=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-11-11T04:21:10.998Z,,,
