placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Best+Landscape+%26+Maintenance+LLC/data=!4m7!3m6!1s0x88fb9e0cee44a499:0x24440ca1af398f59!8m2!3d32.0534265!4d-81.0831397!16s%2Fg%2F1thq6450!19sChIJmaRE7gye-4gRWY85r6EMRCQ,Best Landscape & Maintenance LLC,4.5,52,Landscaper,"1106 NE 36th St, Savannah, GA 31401, United States","3W38+9P Savannah, Georgia, USA",http://bestlandsacpe.com/?utm_source=gmb&utm_medium=referral,+1 912-667-6270,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE_DWJ6M_T0uGP7tUI-qQ63h03kpZQ5KIuzHCe0u-kPOloh0PdjnsBHYA1YZweUd06xykz-1MimQbM3hHBbzfFfLzMROQMBpvrMNrWepcTot8ZP6xguEInZEykrzsMjDILvbE7YaVtGipsH=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2026-04-29T19:27:16.691Z,,,,
https://www.google.com/maps/place/Landscape+Savannah+GA/data=!4m7!3m6!1s0x88fb7582f7e01925:0x91ea821008d4bdc2!8m2!3d32.0132089!4d-81.109085!16s%2Fg%2F11v48q1hdl!19sChIJJRng94J1-4gRwr3UCBCC6pE,Landscape Savannah GA,4.9,28,Landscaper,"232 Stephenson Ave, Savannah, GA 31405, United States","2V7R+79 Savannah, Georgia, USA",https://www.landscapesavannahga.com/,+1 912-296-3206,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEExBKlC1E-O6Ga0n-dc330xI04wsaBCt4luW0XJtmZo1myNzuHet11Wnz1Atr1hLPTxyX5T9m-Z-hWZSPvupUlFBivvGsrMIp20O01BiyDP-Q6gnPDwGe8UvA0aRTruHb-LCd6=w408-h408-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2026-04-29T19:27:22.933Z,,,,
"https://www.google.com/maps/place/The+Greenery,+Inc./data=!4m7!3m6!1s0x88fb9fc7cfaa9b0f:0xa35739796d5d5614!8m2!3d32.0646131!4d-81.1366455!16s%2Fg%2F11p46syj0p!19sChIJD5uqz8ef-4gRFFZdbXk5V6M","The Greenery, Inc.",4.2,17,Landscaper,"2400 Tremont Rd, Savannah, GA 31405, United States","3V77+R8 Savannah, Georgia, USA",https://thegreeneryinc.com/location/savannah,+1 912-450-3000,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGjxpsuI1ul8VIYRLQG51-9ocIxq0oD43Nj0f9ldPkPm3mXl7UPuhc84TChQqoUqncoGKX29SmV4kMqiUlHiQEHqUdglcDsW2Pk_dHpBmo3H3g1PSSa59la4bKZ717GLAoK-jQEzg=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2026-04-29T19:27:27.662Z,,,,
https://www.google.com/maps/place/Tidewater+Landscape+Management+Inc/data=!4m7!3m6!1s0x88fb9f8145ca64ab:0xc9a165312c0a79d!8m2!3d32.0888461!4d-81.159435!16s%2Fg%2F1tdcxyw8!19sChIJq2TKRYGf-4gRnafAElMWmgw,Tidewater Landscape Management Inc,4.2,67,Landscape designer,"1329 Heidt Ave, Savannah, GA 31408, United States","3RQR+G6 Savannah, Georgia, USA",http://www.tidewaterusa.com/,+1 912-966-7391,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEGOoh4SQvpYqjULxljCrFVYVPQrxRUehPy0Zq2J4ZMS2IF0mSooGmetQXOSN-d8SHEdDV_YY8owUmBzepGyURVNA_6FZGISa99xsGGmAl9BpUzsuFO8MtTbB9Ud3eEoC0-wqAh=w417-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2026-04-29T19:27:32.463Z,,,,
https://www.google.com/maps/place/Victory+Gardens/data=!4m7!3m6!1s0x88fb9d8d349004fd:0xae574d1462a31e64!8m2!3d32.0494127!4d-81.0537165!16s%2Fg%2F11b71t973v!19sChIJ_QSQNI2d-4gRZB6jYhRNV64,Victory Gardens,4.9,23,Landscaper,"2500 Tennessee Ave, Savannah, GA 31404, United States","2WXW+QG Savannah, Georgia, USA",http://www.savannahvictorygardens.com/,+1 912-509-0709,Closes soon · 4 pm · Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFzmccMc09TflCSFvCSP220PcLROBrd4-hoXw1dnhRC0qNYxiSa2Zs_T_CzeAGgMWXcvsN9CWvD2AFRm9dvjKzE62aPnj13vS93pnMVwwhxQvRc2glPpOcFJUzyl10JVZiafdEDRfLyAlSL=w408-h408-k-no,true,9 am–4 pm,9 am–4 pm,Closed,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2026-04-29T19:27:37.246Z,,,,
https://www.google.com/maps/place/Savannah+Turf+%26+Hardscape+L.L.C/data=!4m7!3m6!1s0x88fb79679872de0f:0xd075f09c30adfdfc!8m2!3d32.0188763!4d-81.0801489!16s%2Fg%2F11hzs96q3h!19sChIJD95ymGd5-4gR_P2tMJzwddA,Savannah Turf & Hardscape L.L.C,4.8,19,Landscaper,"109 Pine Valley Rd, Savannah, GA 31404, United States","2W99+HW Savannah, Georgia, USA",,+1 912-503-0900,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGGaiJlB06bYHZA6kxa9b3Pf6xY8nQmLUtiQnAyDJFTURn9dTyHRLlqMZ2DN6PnQOQZUUD03dw1JTHWY6xIU5iV285J1HtAxSE8yogF16olo7HQ5vOA2EtmEVOu1Ookg5qRbDVktlo13_Yc=w426-h240-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,9 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2026-04-29T19:27:42.333Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Savannah%27s+Landscaping+Services/data=!4m7!3m6!1s0x88fb0a422da166f7:0x6620a5a314c79b07!8m2!3d31.6464144!4d-81.350815!16s%2Fg%2F12j8hvz6y!19sChIJ92ahLUIK-4gRB5vHFKOlIGY,Savannah's Landscaping Services,4.8,126,Landscaper,,,https://savannahslandscapingservices.com/,+1 912-386-1232,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFnMynHMHGbI_Y_r9YBbNaoNgq3vy7VGhxtgr14GqtHj6bSvFrZMNu9l8J7dHNxdPEvuh5MO1si0abfm8VqPkd7wmtBPIv6YAAXisKl4Njl8pOELMFHg9h1Mf3RG_hHdaef6vQ=w427-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2026-04-29T19:27:47.248Z,,,,
"https://www.google.com/maps/place/Sprout+Landscape+Management,+LLC/data=!4m7!3m6!1s0x88fb7511ce0fe5c7:0xf01dea357fa24ad7!8m2!3d32.0014722!4d-81.1074504!16s%2Fg%2F11kbnc3wn7!19sChIJx-UPzhF1-4gR10qifzXqHfA","Sprout Landscape Management, LLC",4.8,24,Landscape designer,"702 Mall Blvd, Savannah, GA 31406, United States","2V2V+H2 Savannah, Georgia, USA",http://www.sproutsavannah.net/,+1 912-581-3334,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE0zoQ18NZ_m0jm_A5LgKgeYnpFSfK9-A0X88D15CL3BnBmZblHIKuXVDTq9BPXTqSaRzrE-pN2S29XXBelcIefvBSvQCbalwv_Z9vvdkrsPGqVwte8cATxvmB_85cTj6v0h8445g=w408-h314-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2026-04-29T19:27:52.019Z,,,,
https://www.google.com/maps/place/Matt%E2%80%99s+Lawn+Care+%26+Landscaping+LLC/data=!4m7!3m6!1s0x88fba1d628d93c1d:0x576c7a5dead3e0e0!8m2!3d32.034435!4d-81.0550048!16s%2Fg%2F11h5w3v2jx!19sChIJHTzZKNah-4gR4ODT6l16bFc,Matt’s Lawn Care & Landscaping LLC,4.7,26,Lawn care service,"3110 Rowland Ave, Savannah, GA 31404, United States","2WMV+QX Savannah, Georgia, USA",http://mattslawncareco.net/,+1 912-507-0565,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGlzzPUluyNoAkaBbOzvcWZEfXWpi2GWx0r9aM9FTJ7zt8Tc3-Puki5D2VFHOh2s0DDjldNsartHEh6D81ksrNuHFW-uma6GTW_yPdNYJFhpLucdmaTVE-SPM2BIhkd3IVuSq4=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2026-04-29T19:27:56.819Z,,,,
https://www.google.com/maps/place/Beckler+Design+Studio/data=!4m7!3m6!1s0x88fb758fcaec60ab:0x178ec8adad4e2d67!8m2!3d32.0362296!4d-81.0914301!16s%2Fg%2F1jkwblnvn!19sChIJq2Dsyo91-4gRZy1Ora3Ijhc,Beckler Design Studio,4.6,51,Landscape architect,"704 Columbus Dr, Savannah, GA 31405, United States","2WP5+FC Savannah, Georgia, USA",http://becklerdesignstudio.com/,+1 912-704-5192,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEzam_Gr2WmIOLIpMAY1J5T4dp7Wo_DWhAZXaFFJUIWRrjSYsL2uPCBcmUB7hCI3l3qme7aG21VuE4OuGZBsY6N0uYAilJ_sUQ3nCxrb6l14k9EOEvcrltWcFpeWJP6ziiftEG4ZpMtxB7l=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2026-04-29T19:28:01.762Z,,,,
"https://www.google.com/maps/place/Premier+Landscape+Management/@32.0489109,-81.1111937,17z/data=!3m1!4b1!4m6!3m5!1s0x88fb9e28dc2d8d8f:0x4f3438204efcc76d!8m2!3d32.0489109!4d-81.1111937!16s%2Fg%2F1tftm1l3",Premier Landscape Management,5.0,1,Landscaper,"606 W 51st St, Savannah, GA 31405, United States","2VXQ+HG Savannah, Georgia, USA",,+1 912-213-2318,,,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2026-04-29T19:28:06.448Z,,,,
https://www.google.com/maps/place/Maloney%27s+Landscape+Management/data=!4m7!3m6!1s0x88fb77f00dde210b:0x6f0fdc8f67b96f70!8m2!3d32.0714311!4d-81.0626777!16s%2Fg%2F1tjdmlq2!19sChIJCyHeDfB3-4gRcG-5Z4_cD28,Maloney's Landscape Management,3.9,7,Landscaper,"1722 E President St, Savannah, GA 31404, United States","3WCP+HW Savannah, Georgia, USA",,+1 912-897-2934,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fBN_u2BVh20Qolw1jz0VUQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=18.484135&pitch=0&thumbfov=100,false,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2026-04-29T19:28:11.280Z,,,,
https://www.google.com/maps/place/Helping+Angels/data=!4m7!3m6!1s0x88fb9f08e436d87b:0x24edb66c27b36797!8m2!3d32.0507555!4d-81.0813276!16s%2Fg%2F11jp4jjmgg!19sChIJe9g25Aif-4gRl2ezJ2y27SQ,Helping Angels,5.0,3,Landscape architect,"1217 E 38th St, Savannah, GA 31404, United States","3W29+8F Savannah, Georgia, USA",https://helping-angels.ueniweb.com/?utm_campaign=gmb,+1 912-483-2953,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHaAhlS9zVQCSS0D2pYuTnRIxuaWvui_KOzL56Iz9krhu1x58XiCeNxoBxYQ3gOFQBn_Q24kT2Y-ZI4TBVzgaG082KvuVDtjriVsUD5gXzfuoJBCzAzFLomlzovfv08eP-xrfndcg=w408-h514-k-no,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2026-04-29T19:28:16.238Z,,,,
