placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Gaia+Functional+Medicine/data=!4m7!3m6!1s0x88de5ff8a05b9f99:0x398a53f53d1292e2!8m2!3d27.64621!4d-80.3809469!16s%2Fg%2F11wbzmjrl0!19sChIJmZ9boPhf3ogR4pISPfVTijk,Gaia Functional Medicine,5.0,15,Health consultant,"91 Royal Palm Pointe, Vero Beach, FL 32960, United States","JJW9+FJ Vero Beach, Florida, USA",http://www.gaiafunctionalmedicine.com/,+1 772-356-0620,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x3CCNYM8jIMhqLerQ1idkQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=166.49478&pitch=0&thumbfov=100,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–2:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2026-02-23T18:32:21.956Z,,,
"https://www.google.com/maps/place/Alita+Gonsalves+Sikora,+MD,+Sikora+Integrative+Medicine/data=!4m7!3m6!1s0x88de5eedd3397071:0xa20666a61f6bf4f3!8m2!3d27.6597655!4d-80.3976361!16s%2Fg%2F1tf_j6rs!19sChIJcXA50-1e3ogR8_RrH6ZmBqI","Alita Gonsalves Sikora, MD, Sikora Integrative Medicine",4.9,146,Medical office,"1255 37th St B, Vero Beach, FL 32960, United States","MJ52+WW Vero Beach, Florida, USA",https://sikoramedical.com/?utm_campaign=gmb,+1 772-258-5731,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipPOLf6JPEyVgfUOWsLn-cKDCrvjtbW4MHHZKpU5=w408-h612-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2026-02-23T18:32:28.149Z,Identifies as women-owned,,
https://www.google.com/maps/place/Kramer+Wellness+LLC/data=!4m7!3m6!1s0x88de5f5e5e35daab:0x61c36d596600f26d!8m2!3d27.6357501!4d-80.42974!16s%2Fg%2F11r3vyjkb8!19sChIJq9o1Xl5f3ogRbfIAZlltw2E,Kramer Wellness LLC,4.8,42,Holistic medicine practitioner,"1850 43rd Ave, Vero Beach, FL 32960, United States","JHPC+84 Vero Beach, Florida, USA",http://kramerwellness.com/,+1 772-410-4758,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoId2l2EWMc6JtkDKb7H6hlrN0HAuXPEQUR9A7wSGqE1h_ghpn59JTMfl2THSZaenBduOPW8VZkEdasCFvMfuPfa4v1SwiRKoNXaQPzyhgFy7FdL9Q2cKmS-IKKUQLCIDrUzHQ=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2026-02-23T18:32:33.085Z,,,
https://www.google.com/maps/place/Indian+River+Acupuncture+%26+Functional+Medicine/data=!4m7!3m6!1s0x88de5eed83cab301:0x561878022430d3ff!8m2!3d27.6588363!4d-80.3980331!16s%2Fg%2F1262g51wg!19sChIJAbPKg-1e3ogR_9MwJAJ4GFY,Indian River Acupuncture & Functional Medicine,5.0,120,Acupuncture clinic,"1300 36th St STE H, Vero Beach, FL 32960, United States","MJ52+GQ Vero Beach, Florida, USA",http://indianriveracupuncture.com/,+1 772-564-8383,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipNcgfQv_7Fm9zOhDSgufcr_z--YBx81ARdpGUwR=w408-h272-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2026-02-23T18:32:37.774Z,Identifies as women-owned,,
"https://www.google.com/maps/place/Dr.+Melissa+Dean,+MD/data=!4m7!3m6!1s0x88de5eecadd29b97:0x5c77204758064d71!8m2!3d27.656887!4d-80.3985628!16s%2Fg%2F1td_zdw_!19sChIJl5vSrexe3ogRcU0GWEcgd1w","Dr. Melissa Dean, MD",4.7,33,Internist,"1345 36th St, Vero Beach, FL 32960, United States","MJ42+QH Vero Beach, Florida, USA",http://www.deanwellnessinstitute.com/,+1 772-567-1500,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMi4e0kmumgXc8WzQJRpvvhTGrCm_OV0Jr1KhyA=w408-h547-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2026-02-23T18:32:42.953Z,,,
https://www.google.com/maps/place/Wellness+Center+at+Vero+Beach/data=!4m7!3m6!1s0x88de5e94b48329bb:0xacd55b0f254e7d0a!8m2!3d27.6610424!4d-80.3926123!16s%2Fg%2F1tdkhgjc!19sChIJuymDtJRe3ogRCn1OJQ9b1aw,Wellness Center at Vero Beach,3.7,3,Alternative medicine practitioner,"973 37th Pl, Vero Beach, FL 32960, United States","MJ64+CX Vero Beach, Florida, USA",,+1 772-559-4774,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=erpQ1Txfa6xhFiIpf5PzfA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=60.068497&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2026-02-23T18:32:46.129Z,,,
https://www.google.com/maps/place/Alternative+Medicine+Family+Care+Center/data=!4m7!3m6!1s0x88de5e5196b495eb:0xb20b4566f306d585!8m2!3d27.639487!4d-80.4263793!16s%2Fg%2F1tdph00y!19sChIJ65W0llFe3ogRhdUG82ZFC7I,Alternative Medicine Family Care Center,4.0,12,Acupuncturist,"2050 40th Ave #2, Vero Beach, FL 32960, United States","JHQF+QC Vero Beach, Florida, USA",http://www.amfcc.info/,+1 772-778-8877,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=66RJSLOBjsL9JqHnKkoQAg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=265.7473&pitch=0&thumbfov=100,false,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–2 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2026-02-23T18:32:51.224Z,,,
https://www.google.com/maps/place/Indian+River+Health+Center/data=!4m7!3m6!1s0x88de5f1921658687:0xe8840db1c948e1cb!8m2!3d27.6606952!4d-80.4036766!16s%2Fg%2F1tykw62y!19sChIJh4ZlIRlf3ogRy-FIybENhOg,Indian River Health Center,4.8,88,Chiropractor,"1880 37th St STE 1, Vero Beach, FL 32960, United States","MH6W+7G Vero Beach, Florida, USA",https://verobeachchiropractic.com/,+1 772-290-3153,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM6UCXAb5bG270Mzv1EN83Fp3IkjUjnt3EuG2os=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2026-02-23T18:32:55.934Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Elevate+Vero+Beach/data=!4m7!3m6!1s0x88def5d684a7c4b7:0xfe1e73366301c024!8m2!3d27.5891836!4d-80.4149877!16s%2Fg%2F11hzy8swz_!19sChIJt8SnhNb13ogRJMABYzZzHv4,Elevate Vero Beach,4.9,241,Medical spa,"755 27th Ave SW Ste. 9, Vero Beach, FL 32968, United States","HHQP+M2 Vero Beach, Florida, USA",https://elevateverobeach.com/,+1 772-492-6607,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO_w-JwUKfyvfKM53wZLJlk7Ikc-VQBht3QOOxT=w408-h271-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–3 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2026-02-23T18:33:00.703Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Lo+Med/data=!4m7!3m6!1s0xfd37f512f9e9e35:0x58fd08bbeb872fde!8m2!3d27.6328892!4d-80.3802061!16s%2Fg%2F11w4m4c4d9!19sChIJNZ6eL1F_0w8R3i-H67sI_Vg,Lo Med,5.0,42,Medical clinic,"362 17th St, Vero Beach, FL 32960, United States","JJM9+5W Vero Beach, Florida, USA",https://www.lo-med.com/,+1 772-362-0141,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipMY4NdioMTWfnugfjIBF4Pn2oYtryRLKmnb_1nu=w408-h408-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2026-02-23T18:33:05.742Z,,,
