placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned,error
"https://www.google.com/maps/place/ATAX+-+Allentown,+PA/data=!4m7!3m6!1s0x89c4397c40adbb7d:0x133b9d69e5fd05f0!8m2!3d40.602157!4d-75.4739416!16s%2Fg%2F1tfts0n5!19sChIJfbutQHw5xIkR8AX95WmdOxM","ATAX - Allentown, PA",4.1,64,Tax preparation service,"12 N Eighth St, Allentown, PA 18101, United States","JG2G+VC Allentown, Pennsylvania, USA",https://atax.com/allentownpa,+1 610-433-4547,Closed ⋅ Opens 10 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipO3tj63BOncBOMoZAMhEMLSs28DpV_EEYtImVFM=w408-h304-k-no,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-19T15:14:28.337Z,,
https://www.google.com/maps/place/JFT+Group+Taxes+%26+Accounting+Services/data=!4m7!3m6!1s0x89c43be38792ea99:0x9cc3551877da26c8!8m2!3d40.5987148!4d-75.4835767!16s%2Fg%2F11sj6pw11k!19sChIJmeqSh-M7xIkRyCbadxhVw5w,JFT Group Taxes & Accounting Services,4.8,20,Tax preparation service,"1248 Hamilton St, Allentown, PA 18102, United States","HGX8+FH Allentown, Pennsylvania, USA",https://jftgroup.org/,+1 866-200-3745,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sHkQsxH2p9Aq4EeGjB1qzg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.0615&pitch=0&thumbfov=100,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-19T15:14:34.550Z,,
https://www.google.com/maps/place/Prestige+Accounting+%26+Tax+Solutions+Corp/data=!4m7!3m6!1s0x89c439b683698ff3:0x251471e6ec8ead90!8m2!3d40.6002975!4d-75.480214!16s%2Fg%2F11sm74093l!19sChIJ849pg7Y5xIkRkK2O7OZxFCU,Prestige Accounting & Tax Solutions Corp,5.0,3,Accountant,"1101 Hamilton St Suite 247, Allentown, PA 18101, United States","JG29+4W Allentown, Pennsylvania, USA",,+1 484-336-1040,Open ⋅ Closes 3 pm,,https://lh3.googleusercontent.com/p/AF1QipOuL8BCbeDd5ocL6kNe5NZS5Qx3KK8iJMUAWlcX=w408-h544-k-no,true,9 am–3 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-19T15:14:39.566Z,,
https://www.google.com/maps/place/United+Tax+Solutions/data=!4m7!3m6!1s0x89c4397c3fd8b465:0x9d3d17b0ec1c4ca!8m2!3d40.585672!4d-75.5161795!16s%2Fg%2F1hcbkkvf5!19sChIJZbTYP3w5xIkRysTBDnvR0wk,United Tax Solutions,4.8,238,Tax preparation service,"2895 Hamilton Blvd STE 207, Allentown, PA 18104, United States","HFPM+7G Allentown, Pennsylvania, USA",https://www.unitaxsol.com/,+1 484-274-6782,Closed ⋅ Opens 9 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipM7HAYR6Xf2OdtO28WXnyXcjtBxpxonS_7u6ioh=w570-h240-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–3 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-19T15:14:44.679Z,,
https://www.google.com/maps/place/Kleinhenz+%26+Company+LLP/data=!4m7!3m6!1s0x89c439e57cd2d6b7:0x11add057d8bea966!8m2!3d40.616641!4d-75.516258!16s%2Fg%2F1260sgn7j!19sChIJt9bSfOU5xIkRZqm-2FfQrRE,Kleinhenz & Company LLP,5.0,2,Tax preparation service,"2310 Walbert Ave # 102, Allentown, PA 18104, United States","JF8M+MF Allentown, Pennsylvania, USA",http://www.kleinhenzcpa.com/,+1 610-432-9417,Closed ⋅ Opens 9:30 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=m92mGR_XzTLXQTzFLNGhrg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=175.38823&pitch=0&thumbfov=100,true,Closed,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-19T15:14:49.594Z,,
https://www.google.com/maps/place/Buckno+Lisicky+%26+Company/data=!4m7!3m6!1s0x89c43a28fefe0373:0x48c71cf481acf0a5!8m2!3d40.6027311!4d-75.4714291!16s%2Fg%2F1tdfv2bk!19sChIJcwP-_ig6xIkRpfCsgfQcx0g,Buckno Lisicky & Company,4.3,8,Accountant,"645 Hamilton St #204, Allentown, PA 18101, United States","JG3H+3C Allentown, Pennsylvania, USA",http://www.bucknolisicky.com/,+1 610-821-8580,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2CyEjKpEAh8AbpUD5dG17g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=333.42538&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-19T15:14:54.772Z,,
https://www.google.com/maps/place/Guzman+Tax+Center/data=!4m7!3m6!1s0x89c4397e966585ff:0x9854f4b6ef96e096!8m2!3d40.6032919!4d-75.4762862!16s%2Fg%2F11f03nwckf!19sChIJ_4Vlln45xIkRluCW77b0VJg,Guzman Tax Center,4.2,20,Tax preparation service,"121 N Ninth St, Allentown, PA 18102, United States","JG3F+8F Allentown, Pennsylvania, USA",,+1 610-797-0812,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KbrCDvX6m0e3qQeaV-OuMA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=108.56976&pitch=0&thumbfov=100,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-19T15:14:59.903Z,,
https://www.google.com/maps/place/Gamo+Travel+Services/data=!4m7!3m6!1s0x89c4397e9287a8ef:0x10c71c2576b7b046!8m2!3d40.60285!4d-75.4765292!16s%2Fg%2F1ttq313v!19sChIJ76iHkn45xIkRRrC3diUcxxA,Gamo Travel Services,4.8,5,Tax preparation service,"108 N Ninth St, Allentown, PA 18102, United States","JG3F+49 Allentown, Pennsylvania, USA",,+1 610-776-0706,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qUQ1litLLxDlMNubg5YmhQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=248.56226&pitch=0&thumbfov=100,false,9:30 am–5 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,9:30 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-19T15:15:04.732Z,,
https://www.google.com/maps/place/Tax+Management+Pros+LLC/data=!4m7!3m6!1s0x89c43be6e1d6aaf9:0x80b1e9eeab1cd1a4!8m2!3d40.5906814!4d-75.4549283!16s%2Fg%2F1ygb86b4k!19sChIJ-arW4eY7xIkRpNEcq-7psYA,Tax Management Pros LLC,5.0,13,Tax preparation service,"141 W Susquehanna St, Allentown, PA 18103, United States","HGRW+72 Allentown, Pennsylvania, USA",http://allentowntaxpros.com/,+1 610-797-6591,Closed ⋅ Opens 10 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GTcz_4bNJaOEYgaCDIAPhg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=315.52173&pitch=0&thumbfov=100,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-19T15:15:09.675Z,,
https://www.google.com/maps/place/Y%26L+Complete+Finance+Corporation/data=!4m7!3m6!1s0x89c439876cd6eeb1:0xf3cc6abda12f8c1d!8m2!3d40.6031125!4d-75.4767824!16s%2Fg%2F11d_bkr0zy!19sChIJse7WbIc5xIkRHYwvob1qzPM,Y&L Complete Finance Corporation,4.7,15,Immigration & naturalization service,"118 N Ninth St, Allentown, PA 18102, United States","JG3F+67 Allentown, Pennsylvania, USA",https://www.facebook.com/ylcompletefinance/,+1 610-433-1182,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipP98hRN_OmOHU7jrIXESOukHsHTirYS9xE_RjBu=w408-h282-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-19T15:15:14.581Z,,
