placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/All+Seasons+Plumbing/data=!4m7!3m6!1s0x883b80b263f8aeb5:0xe2a7dde78901e66f!8m2!3d41.5456307!4d-83.5806005!16s%2Fg%2F1tkjlw8t!19sChIJta74Y7KAO4gRb-YBiefdp-I,All Seasons Plumbing,4.8,767,Plumber,"9665 S Compass Dr, Rossford, OH 43460, United States","GCW9+7Q Rossford, Ohio, USA",https://allseasonstoledo.com/plumber-toledo-oh/?utm_source=google&utm_medium=gmb&utm_campaign=GMB,+1 419-473-6300,Closed ⋅ Opens 7:30 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwCuZaiUba0IMBmLk1JhEJ2WpH1MwKcsewHyfLTAlJZVnlmpNJQBYS-E_iiOyTf-inl6ee-485ftcgc-cuKTBizq3zlDwP1XKv6e0CkebvUiRRbFeb57xfGVDOCCt6T7wV1f_n9rnoGD-hp=w408-h544-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-11-11T04:35:27.199Z,,,
https://www.google.com/maps/place/Mr.+Rooter+Plumbing+of+Toledo/data=!4m7!3m6!1s0x883c76bfcb192ab1:0x8056895edb96d94!8m2!3d41.5398014!4d-83.6414061!16s%2Fg%2F1tgpbysf!19sChIJsSoZy792PIgRlG257ZVoBQg,Mr. Rooter Plumbing of Toledo,4.6,1638,Plumber,"26695 Eckel Rd, Perrysburg, OH 43551, United States","G9Q5+WC Perrysburg, Ohio, USA",https://www.mrrooter.com/toledo/?cid=LSTL_MRR000199&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 419-210-5206,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM-QWAgwLrRU2hemKmPxx_Q6swzCg4LoSzXNSkY=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-11-11T04:35:32.894Z,,,
https://www.google.com/maps/place/Schmeltz+Plumbing/data=!4m7!3m6!1s0x883c791b03ae24d7:0x14b1007a68039f59!8m2!3d41.5921677!4d-83.6595987!16s%2Fg%2F11p15rw2b1!19sChIJ1ySuAxt5PIgRWZ8DaHoAsRQ,Schmeltz Plumbing,4.7,67,Plumber,"4878 S Village Dr, Toledo, OH 43614, United States","H8RR+V5 Toledo, Ohio, USA",http://toledoplumbingrepair.com/,+1 567-201-5728,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Xukj3xM-Yp3APttsYkoEaw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=47.79971&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-11-11T04:35:38.384Z,,,
https://www.google.com/maps/place/Rooter+Right+Plumbing+%26+Drain/data=!4m7!3m6!1s0x883c7be4673aeb17:0x3e71273fb821bed9!8m2!3d41.5881811!4d-83.6816995!16s%2Fg%2F11fjx_ct7t!19sChIJF-s6Z-R7PIgR2b4huD8ncT4,Rooter Right Plumbing & Drain,4.8,70,Plumber,"1715 Indian Wood Cir, Maumee, OH 43537, United States","H8Q9+78 Maumee, Ohio, USA",http://www.rooterright.com/,+1 419-705-0604,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMzpkzxlnKejhCHEplGj0PU-tJhVkGVet0KVtPp=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-11-11T04:35:43.671Z,,,
https://www.google.com/maps/place/Merit+Plumbing+Inc/data=!4m7!3m6!1s0x883c7ca3f1f474af:0xb7a46f7a6feaac13!8m2!3d41.5793669!4d-83.6793973!16s%2Fg%2F1vc6f1wd!19sChIJr3T08aN8PIgRE6zqb3pvpLc,Merit Plumbing Inc,4.8,69,Plumber,"480 W Dussel Dr #160, Maumee, OH 43537, United States","H8HC+P6 Maumee, Ohio, USA",http://meritplumbing.com/,+1 419-841-3216,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipOaX2LY0yA55ucyLMShkA8kKSDbKHazqnMk7KhV=w408-h544-k-no,true,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-11-11T04:35:48.718Z,,,
https://www.google.com/maps/place/T%26J+Rooter+Service/data=!4m7!3m6!1s0x883c78f08be14ebf:0x361388049f523154!8m2!3d41.6311093!4d-83.6208415!16s%2Fg%2F1tdhmhf0!19sChIJv07hi_B4PIgRVDFSnwSIEzY,T&J Rooter Service,4.7,978,Plumber,"3264 South Ave, Toledo, OH 43609, United States","J9JH+CM Toledo, Ohio, USA",https://tandjrooterservice.com/t-and-j-rooter-service-toledo-ohio/?utm_source=GMB&utm_medium=Google%20Business&utm_campaign=Toledo%20Plumbers,+1 419-474-8774,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPiHSa8hzg5MIivKAfO99noon0U_9P02U1OeGJb=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-11-11T04:35:53.999Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Perrysburg+Plumbing,+Heating+%26+Air+Conditioning,+LLC./data=!4m7!3m6!1s0x883c765c230982ab:0x623f49765177be14!8m2!3d41.5283544!4d-83.6287984!16s%2Fg%2F1tdfjby1!19sChIJq4IJI1x2PIgRFL53UXZJP2I","Perrysburg Plumbing, Heating & Air Conditioning, LLC.",4.8,435,HVAC contractor,"1620 Waters Edge Dr, Perrysburg, OH 43551, United States","G9HC+8F Perrysburg, Ohio, USA",https://www.perrysburgplumbing.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 419-874-7163,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOy-PxrF4DiRvnMDiIa7xblz_XQ0-tSaQM5_is=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-11-11T04:35:59.134Z,,,
https://www.google.com/maps/place/Petrie+Plumbing+%26+Heating/data=!4m7!3m6!1s0x883c7714f593c575:0xaa467e9c1c32a223!8m2!3d41.5630626!4d-83.6522194!16s%2Fg%2F1tg35x07!19sChIJdcWT9RR3PIgRI6IyHJx-Rqo,Petrie Plumbing & Heating,3.9,12,Plumber,"128 E Dudley St D, Maumee, OH 43537, United States","H87X+64 Maumee, Ohio, USA",,+1 419-382-5380,Closed ⋅ Opens 8:30 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GHruyWydKVsaUMXpo2lwUg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=156.80643&pitch=0&thumbfov=100,false,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-11-11T04:36:04.128Z,,,
https://www.google.com/maps/place/T+%26+J+Plumbing+%26+Sewer+Services+Ltd/data=!4m7!3m6!1s0x883c7fab1af96c9d:0x9806457335a7951b!8m2!3d41.5993543!4d-83.6293733!16s%2Fg%2F1tghq7vf!19sChIJnWz5Gqt_PIgRG5WnNXNFBpg,T & J Plumbing & Sewer Services Ltd,4.4,18,Plumber,"Toledo, OH 43614, United States","H9XC+P7 Toledo, Ohio, USA",,+1 419-381-7110,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ioKH85Mq-ad4XX5sxxfQNQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=51.50373&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-11-11T04:36:07.058Z,,,
"https://www.google.com/maps/place/Eminent+Drain+Cleaning+and+Plumbing+Pros+Maumee/@41.5961351,-83.6876768,17z/data=!3m1!4b1!4m6!3m5!1s0x883c7b9506bb7a39:0x83bd4bc84c08b0db!8m2!3d41.5961351!4d-83.6876768!16s%2Fg%2F11fr_q7yj_",Eminent Drain Cleaning and Plumbing Pros Maumee,,,Drainage service,"2423 S Holland Sylvania Rd #88, Maumee, OH 43537, United States","H8W6+FW Maumee, Ohio, USA",,+1 419-273-0789,Open 24 hours,,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-11-11T04:36:13.782Z,,,
