placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/Generator+Supercenter+of+St.+Louis/data=!4m7!3m6!1s0x87ded51dd7513427:0x106cc95555e2989!8m2!3d38.6677719!4d-90.6080754!16s%2Fg%2F11y3p_grmn!19sChIJJzRR1x3V3ocRiSleVZXMBgE,Generator Supercenter of St. Louis,5.0,98,Electric generator shop,· Delivery,"17406 Chesterfield Airport Rd, Chesterfield, MO 63005, United States","M99R+4Q Chesterfield, Missouri, USA",https://www.generatorsupercenterofstlouis.com/,+1 314-949-6409,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOWhAmlw3t8-BHn3nic3Y32_H4Rxyn9M2TFpsef=w408-h408-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-01-10T23:26:59.300Z,,
https://www.google.com/maps/place/Hoffmann+Brothers/data=!4m7!3m6!1s0x87d8b4fb1285b345:0xe4c2ef419bbdda1d!8m2!3d38.624167!4d-90.3400695!16s%2Fg%2F1td4_d7s!19sChIJRbOFEvu02IcRHdq9m0HvwuQ,Hoffmann Brothers,4.9,10938,HVAC contractor,,"1025 Hanley Industrial Ct, Brentwood, MO 63144, United States","JMF5+MX Brentwood, Missouri, USA",https://www.hoffmannbros.com/,+1 314-347-1403,,https://lh3.googleusercontent.com/p/AF1QipOLuo1KsDVNbThOZpos6qLDI2txg0VtoNcRe3bV=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-01-10T23:27:03.997Z,Identifies as veteran-owned,
https://www.google.com/maps/place/Bates+Electric/data=!4m7!3m6!1s0x87d8c590cd202b2d:0x7b08a914051a0f47!8m2!3d38.4030764!4d-90.3856174!16s%2Fg%2F11qn12qbs6!19sChIJLSsgzZDF2IcRRw8aBRSpCHs,Bates Electric,4.8,1358,Electrician,,"2006 Sierra Pkwy, Arnold, MO 63010, United States","CJ37+6Q Arnold, Missouri, USA",https://bates-electric.com/locations/st-louis-mo/,+1 636-242-6334,"Open 24 hours

Confirmed by this business 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNrDmq1SpiGqt-f58gPp1zd0l6mDqE50wz3umnI=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-01-10T23:27:08.766Z,,
https://www.google.com/maps/place/Streib+Company/data=!4m7!3m6!1s0x87d8c95340bde1c9:0x2ce581540600e7e2!8m2!3d38.5619521!4d-90.3738933!16s%2Fg%2F11bzs4pfmx!19sChIJyeG9QFPJ2IcR4ucABlSB5Sw,Streib Company,4.9,678,Electrician,,"9225 Watson Industrial Park, St. Louis, MO 63126, United States","HJ6G+QC St. Louis, Missouri, USA",http://streibco.com/,+1 314-487-7474,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOaSLHfGazVGsehqpEvtPZx6sqmchlbkTi5OVc0=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-01-10T23:27:13.117Z,,
https://www.google.com/maps/place/Brda+Electric/data=!4m7!3m6!1s0x87d8b5ac97d8d057:0x9f16ebe5143267e6!8m2!3d38.6082321!4d-90.2734077!16s%2Fg%2F11jzxvdr16!19sChIJV9DYl6y12IcR5mcyFOXrFp8,Brda Electric,4.6,31,Electrician,,"2743 Hereford St, St. Louis, MO 63139, United States","JP5G+7J St. Louis, Missouri, USA",https://www.brdaelectric.com/,+1 636-206-6468,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNZuc_O4q06XZsEECtUhI7aWDwyrLSoBkMfvMEI=w408-h306-k-no,true,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-01-10T23:27:17.416Z,,
https://www.google.com/maps/place/RJP+Electric/data=!4m7!3m6!1s0x87df2441674c0367:0x60cde0f273cb2339!8m2!3d38.6053943!4d-90.3289023!16s%2Fg%2F1td773g6!19sChIJZwNMZ0Ek34cROSPLc_LgzWA,RJP Electric,4.4,18,Electrician,,"10 Sunnen Dr Suite 125, St. Louis, MO 63143, United States","JM4C+5C St. Louis, Missouri, USA",http://rjpelectric.com/,+1 314-781-2400,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMI2TZiO0tkALyhL4bnNVuYKxLeVsSQ1HjQY8P1=w438-h240-k-no,true,Open 24 hours,Open 24 hours,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-01-10T23:27:21.826Z,Identifies as women-owned,
https://www.google.com/maps/place/Marshall+Electric+Inc/data=!4m7!3m6!1s0x87d8ca7e8af7220f:0xf3b59ac05177d73f!8m2!3d38.6078066!4d-90.303115!16s%2Fg%2F1v27w0tm!19sChIJDyL3in7K2IcRP9d3UcCatfM,Marshall Electric Inc,4.8,56,Electrician,,"3116 Ivanhoe Ave, St. Louis, MO 63139, United States","JM5W+4Q St. Louis, Missouri, USA",http://marshallelectric.com/,+1 314-647-1477,Closed · Opens 9 am Sun,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw4mPk5DKJ4J4mlixLWqdVLEbqrZWaljIAadiNiLDbCyUnqX7l2sVdnrKiYRhyw-AVLMd15-aDZy7z-MMALnBR_4uK-njWMBbig6ucj3wQWHDB5aSpMIX5EQms5YGR5kgBGTl83bZE6cjWI=w408-h884-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-01-10T23:27:26.165Z,,
https://www.google.com/maps/place/Reiner+Electric/data=!4m7!3m6!1s0x87d8d41abb0b7e77:0xf483868d81411541!8m2!3d38.6025917!4d-90.4364565!16s%2Fg%2F11fx7xmglw!19sChIJd34LuxrU2IcRQRVBgY2Gg_Q,Reiner Electric,5.0,161,Electrician,,"12015 Manchester Rd Suite 94LL, Des Peres, MO 63131, United States","JH37+2C Des Peres, Missouri, USA",http://reinerelectric.com/,+1 636-686-4009,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMdD_V_6jf_hlWT24qvZdmCxwZ3uGiNMEu894VZ=w408-h306-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–12 pm,"https://www.google.com/maps/search/generator+installation+services+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-01-10T23:27:30.757Z,,
https://www.google.com/maps/place/Potts+Electric+%28Formerly+Spark+Daddy+LLC%29/data=!4m7!3m6!1s0x87d96163ea72b8c9:0xe9acc711b3126b0e!8m2!3d38.5923536!4d-90.5269265!16s%2Fg%2F11j8rj64xn!19sChIJybhy6mNh2YcRDmsSsxHHrOk,Potts Electric (Formerly Spark Daddy LLC),4.9,762,Electrician,,"14560 Manchester Rd Suite 37, Ballwin, MO 63011, United States","HFRF+W6 Ballwin, Missouri, USA",https://www.pottselectric.com/,+1 636-435-7381,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOxZusgv28dRDg-5wenovunyuYKZV6AjdE5QzfD=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-01-10T23:27:35.212Z,,
https://www.google.com/maps/place/Compass+Electrical+Solutions/data=!4m7!3m6!1s0x88ea8f7bf8413be5:0x97d08c242142eb0!8m2!3d38.6964847!4d-90.3918184!16s%2Fg%2F11swfknzyn!19sChIJ5TtB-HuP6ogRsC4UQsIIfQk,Compass Electrical Solutions,5.0,62,Electrician,,"10510 Lackland Rd, St. Louis, MO 63114, United States","MJW5+H7 St. Louis, Missouri, USA",https://www.compass-electrical.com/,+1 314-675-7451,"Closed · Opens 7 am Mon

Updated by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipN1UCFwtpaxhRh_2VlDrfe_gFvzT_HJUtcyMCxV=w408-h306-k-no,true,12–4:30 pm,Closed,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-01-10T23:27:39.620Z,,
