placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Goodyear+Auto+Service/data=!4m7!3m6!1s0x8806536a6580aac5:0x9beeb5cfcafbf17!8m2!3d43.0791482!4d-89.3786161!16s%2Fg%2F1tddbf3d!19sChIJxaqAZWpTBogRF7-v_Fzrvgk,Goodyear Auto Service,3.9,164,Tire shop,· In-store shopping · In-store pick-up,"608 E Washington Ave, Madison, WI 53703, United States","3JHC+MH Madison, Wisconsin, USA",https://www.goodyearautoservice.com/,+1 608-257-4727,"Open · Closes 6 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerjibrbQSR8jVBhdIXTvlIm8iZ-sCt1mR7wWeF3TwvTHium15V5keHBEslPeTX5Y5nhPq53kAeb-XrZ7uFWlkVToMVnhYFLwnSOezYtf3g1ie4e-oGyHRO1DvtA6IRzZRq0Fsfu=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-03-23T17:13:03.979Z,,,
https://www.google.com/maps/place/Car+Care+Clinic/data=!4m7!3m6!1s0x8807acf5a22f152b:0x336c0a9f3a23e430!8m2!3d43.0735396!4d-89.4351216!16s%2Fg%2F1xgrnhyk!19sChIJKxUvovWsB4gRMOQjOp8KbDM,Car Care Clinic,4.5,190,Auto repair shop,,"2733 University Ave, Madison, WI 53705, United States","3HF7+CX Madison, Wisconsin, USA",http://carcareclinic.biz/,+1 608-233-4600,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepSK1usxkgJMJGRHBcWlVw1WpUBIGmzckkZjnTpcZpbDUUOlxzJs8GSG3FbM0063pA2MhpGPlo_4eBmfswLxH-oRui-mEoNYI1S5jnPdaAv9oubm_efOfvO_CPbu396pIf9KjOL=w408-h306-k-no,true,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-03-23T17:13:09.033Z,,,
https://www.google.com/maps/place/Budd%27s+Auto+Repair/data=!4m7!3m6!1s0x8807acfd33ec729f:0x87bc9bc69f8b62ec!8m2!3d43.0586645!4d-89.4271392!16s%2Fg%2F1thgc0hv!19sChIJn3LsM_2sB4gR7GKLn8abvIc,Budd's Auto Repair,4.9,166,Auto repair shop,,"2422 Monroe St, Madison, WI 53711, United States","3H5F+F4 Madison, Wisconsin, USA",http://www.buddsautorepair.com/,+1 608-238-1414,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweovQknUJtWGbG-r2o56p8jMI6pUluIxClFf61TPpWiEvQI-DYdGJYkeinW-CBJAFzShY5AESX_CK1a-r5FVdhGFE1gUWkO5hBCOae3HQtpud6EM_DeW5FZ0R-x0p6E7JZ_A3Z1rzg=w408-h270-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-03-23T17:13:13.302Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Hansen%27s+Auto+Service+Center/data=!4m7!3m6!1s0x880652d3e3d04221:0xa4517c985e3e08f!8m2!3d43.0510146!4d-89.393904!16s%2Fg%2F1tdvf4dn!19sChIJIULQ49NSBogRj-DjhckXRQo,Hansen's Auto Service Center,4.8,141,Auto tune up service,,"1405 S Park St, Madison, WI 53715, United States","3J24+CC Madison, Wisconsin, USA",https://www.hansensautocenter.com/,+1 608-256-0713,"Open · Closes 5:30 pm

Updated by this business 11 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwep1-6E-HryjslPmYCP1OFvC_0-zxOHh9wAGlxvvel3JplT2rFd4xgNsPPNUHUuf6Gn72-LdT1nUYnNFvhKcy2vdylm2be6b2Ic1wa4UehdsApUs_9NPTzvs1CZf04ezIPr8byhQ=w408-h306-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-03-23T17:13:17.759Z,,,
https://www.google.com/maps/place/Capitol+Tire+and+Auto+Repair+Service/data=!4m7!3m6!1s0x8807ae791ace4e5f:0xed3b90974c0c2e83!8m2!3d43.050449!4d-89.477101!16s%2Fg%2F1tggp6g3!19sChIJX07OGnmuB4gRgy4MTJeQO-0,Capitol Tire and Auto Repair Service,4.9,968,Auto repair shop,,"5610 Odana Rd, Madison, WI 53719, United States","3G2F+55 Madison, Wisconsin, USA",https://captire.net/,+1 608-271-9009,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepYOjcgbLzrGfTSSyh2T5Hr38ASMMcnhnOczzFc8DhfTCbexOe9TIq3MPZlogmvdqUsBkMfS8onM8NTUsz0Bpn7ZF4bk5uIpLE540jNhKLfHtkKy0lXrCAEJicknLaxlnD7mLWaqDRACFw=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-03-23T17:13:22.265Z,,,
https://www.google.com/maps/place/Midas/data=!4m7!3m6!1s0x880652d161c388ef:0xe773529f07c1da80!8m2!3d43.050557!4d-89.3938848!16s%2Fg%2F1vd76h7v!19sChIJ74jDYdFSBogRgNrBB59Sc-c,Midas,4.3,241,Auto repair shop,,"1501 S Park St, Madison, WI 53715, United States","3J24+6C Madison, Wisconsin, USA",https://www.midas.com/store/wi/madison/1501-south-park-street-53715?shopnum=2784&utm_source=google&utm_medium=maps&utm_campaign=google+maps&y_source=1_MTE1ODYyNzMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 608-807-0351,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep1k2ga5Qjw7MXgNU1OEPlXVxG7FkeVqN0ujCD6EH-lUdCSoA9yF3OZh9M3dmeQRQan2Yq5__8CdvG2Tc3M7-u7Dj7w2Z5WT2w9kfjuOpKkTe2kDWKfg0lvsqp5ZYsB-tW_uldp=w427-h240-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-03-23T17:13:26.709Z,,,
https://www.google.com/maps/place/Pomp%27s+Tire+Service/data=!4m7!3m6!1s0x88065242ce4b0a21:0xfd7b59cdbe6a743a!8m2!3d43.0389671!4d-89.3504669!16s%2Fg%2F1v4200lw!19sChIJIQpLzkJSBogROnRqvs1Ze_0,Pomp's Tire Service,4.7,508,Tire shop,· In-store shopping · Kerbside pickup · Delivery,"2301 Kilgust Rd, Monona, WI 53713, United States","2JQX+HR Monona, Wisconsin, USA",https://locations.pompstire.com/wi/monona/2301-kilgust-road?utm_source=Google&utm_medium=Yext,+1 608-222-6763,"Open · Closes 5 pm

Confirmed by this business 10 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepYmvDHOmxCPsHb4AGzUKksFIqsmhYwxTm9hvvqKZdYemlNIKNiMo39UHOvkIr5GPt6owMBU07EzQSt6eNVS8avpO9UoyfkLK7kRaslUNoMxdtiK1YehskzzDic_rJKX8k9-QbYRg=w426-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-03-23T17:13:31.250Z,,,
https://www.google.com/maps/place/Broadway+Tire+%26+Auto/data=!4m7!3m6!1s0x880654184bd0e22b:0xa4500dfc46c1041a!8m2!3d43.1041584!4d-89.3581058!16s%2Fg%2F1vp74bv9!19sChIJK-LQSxhUBogRGgTBRvwNUKQ,Broadway Tire & Auto,4.1,169,Tire shop,· In-store pick-up,"2401 Pennsylvania Ave, Madison, WI 53704, United States","4J3R+MQ Madison, Wisconsin, USA",http://www.broadwaytireauto.com/,+1 608-819-9000,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerddxEZR0IejHl6gXFdt-3uh-fBXGYqIt8R8ugUMVYzBLPsCBYjkg8_UdnM-pCvY6IZVcBYVQliQ2UGP5LACqEw3si6HlssYsUhVsYvsgLHUONapK87ufa_xE0oaxa-xBH21mA=w408-h306-k-no,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-03-23T17:13:35.666Z,,,
https://www.google.com/maps/place/Genin%27s+Autocare/data=!4m7!3m6!1s0x8807ac42e9fd15db:0x1fb90ce53e0496ae!8m2!3d43.074927!4d-89.4470057!16s%2Fg%2F1q5gkdtck!19sChIJ2xX96UKsB4gRrpYEPuUMuR8,Genin's Autocare,4.3,190,Auto repair shop,,"3505 University Ave, Madison, WI 53705, United States","3HF3+X5 Madison, Wisconsin, USA",http://rgenins.com/,+1 608-238-1088,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer2SzjkBReo8bcLN801tZ6MIwflmFgxqP8zQLS0edIqmZOT4fEgl0_laptSdAP1kaOJ7o62ZkL2bRuWTWqYo_K3OCqAspkZ1W5MOYUboy4ewqiprnBSSdy13pTp7Bvajd5wVz0=w532-h240-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-03-23T17:13:40.001Z,,,
https://www.google.com/maps/place/West+Town+Monona+Tire/data=!4m7!3m6!1s0x8807aef81c3427ed:0x4b694a7237118395!8m2!3d43.0572828!4d-89.5023591!16s%2Fg%2F1tdxr0xq!19sChIJ7Sc0HPiuB4gRlYMRN3JKaUs,West Town Monona Tire,4.8,882,Tire shop,· In-store shopping · In-store pick-up,"453 S Gammon Rd, Madison, WI 53719, United States","3F4X+W3 Madison, Wisconsin, USA",https://www.westtownmononatire.com/,+1 608-833-1735,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqtqZOku3N4BthsshlrmlmqFOmogY4Xt2w03RZqphz285WwwoOU50Q_yNsH2ICQVywI3yD5G0FQnca79oHZhvc5S3bSjpidscYB6uX3Ls_FfuNtFFYLL9IP5iNWlqdAly_eRlxJ=w408-h306-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-03-23T17:13:44.417Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Percy%27s+Service+Station/data=!4m7!3m6!1s0x8807ada9f80680e9:0x60acc1576d3ef1c0!8m2!3d43.0521158!4d-89.4369634!16s%2Fg%2F1tddbf4n!19sChIJ6YAG-KmtB4gRwPE-bVfBrGA,Percy's Service Station,4.9,53,Auto repair shop,,"3600 Monroe St, Madison, WI 53711, United States","3H27+R6 Madison, Wisconsin, USA",,+1 608-231-3304,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoSoONES5HUhjB7mz4EgywQvLM9JkH3E3MGdZwtzqDOtMoAyWGN_EDMZMqCmMVYH_6Tu23LZLtgOtqXwB0Wh-_zdJixoGueK3IvfAGWmhFYh_CGUTMGcifqOuqF7sNlP0kxP0X6=w408-h725-k-no,false,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-03-23T17:13:48.958Z,,,
"https://www.google.com/maps/place/Blain%27s+Farm+%26+Fleet+Tires+and+Auto+Service+Center+-+Madison,+WI/data=!4m7!3m6!1s0x88065101ef0d52c9:0x1eff085f8ff2280c!8m2!3d43.0659665!4d-89.3107016!16s%2Fg%2F11hzpnypr2!19sChIJyVIN7wFRBogRDCjyj18I_x4","Blain's Farm & Fleet Tires and Auto Service Center - Madison, WI",4.3,309,Auto repair shop,,"2202 S Stoughton Rd, Madison, WI 53716, United States","3M8Q+9P Madison, Wisconsin, USA",https://www.farmandfleet.com/stores/blains-farm-and-fleet-of-madison-wisconsin/tires-auto-service/,+1 608-221-3852,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerJwaXpYd80lsqUFg7-brNYwuXBjrti038CkKypoEqoyhMRf9xpgOrJfM8f6x5hvVEZU1f3UL9JwZmGkGijH-U0xmtAs-pctlnX_ODshUb_9L45Y_FpPlS4eOBO6F3esYBgjB8=w630-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/tire+service+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-03-23T17:13:54.152Z,,,
https://www.google.com/maps/place/Discount+Tire/data=!4m7!3m6!1s0x8807add50c7aff71:0x29d3bcaa11257!8m2!3d43.0332144!4d-89.4564248!16s%2Fg%2F11gy4tpw9p!19sChIJcf96DNWtB4gRVxKhyjudAgA,Discount Tire,4.7,521,Tire shop,· In-store shopping · Kerbside pickup,"4645 Verona Rd, Madison, WI 53711, United States","2GMV+7C Madison, Wisconsin, USA",https://www.discounttire.com/store/wi/madison/s/2141,+1 608-354-0078,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerZeqzdgiz4NmBwlzD0oWBA-MsLbcMHDW7iBxUYTXgxkmnUK_LhZ3Yb6D3KEt4K20FqjGHWAlTNlIPbJxPwi0vonS5AcuUSQ-TrwplFoo_unC78Z4iPcojdoKl0a7ARpADVWap4RA=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-03-23T17:13:59.366Z,,,
https://www.google.com/maps/place/MexMuffler/data=!4m7!3m6!1s0x8807acd558381667:0x616c51198dd867db!8m2!3d43.0568524!4d-89.3992506!16s%2Fg%2F1vc_qyhx!19sChIJZxY4WNWsB4gR22fYjRlRbGE,MexMuffler,4.7,505,Auto repair shop,,"960 S Park St, Madison, WI 53715, United States","3J42+P7 Madison, Wisconsin, USA",https://mexmuffler.com/,+1 608-250-2554,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqJkQKzO-tbM3Nqh7NsqWnIReQDYJxgdUBF1rBCaaFKhieffghk6gzaf1YjUJ_3fo12KO8xxr6qmJcuYVkojLSaV_KXNDYQjJ_6KC35oSWqgd7ByK2gXEJgEsWGkp3bzULT-_cay-b0c1cr=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-03-23T17:14:03.935Z,,,
https://www.google.com/maps/place/Wright%27s+Auto+Services/data=!4m7!3m6!1s0x8807ad36c066ca97:0xe2ab8a3a427383ba!8m2!3d43.0411352!4d-89.40456!16s%2Fg%2F1tdq_8xn!19sChIJl8pmwDatB4gRuoNzQjqKq-I,Wright's Auto Services,4.9,225,Auto repair shop,,"2210 Fish Hatchery Rd, Madison, WI 53713, United States","2HRW+F5 Madison, Wisconsin, USA",https://www.facebook.com/wrightsautoservice1958,+1 608-273-3656,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep1xmm_OL5vIOqP6HrNaOxgLqct2uWQIVqlfTG9TY0YzIuBZyAqnx9Mir56lE_MMBikNmg71j6nSEomrp3ZMOMXwt1RpJUi4jAveBUS-FoW1iQ9GExZuFLb3Tip2qzv-ad-CWM=w425-h240-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-03-23T17:14:08.276Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Jiffy+Lube+Oil+Change/data=!4m7!3m6!1s0x88065370035d2f09:0xb92f17ac554c2895!8m2!3d43.0851901!4d-89.3698509!16s%2Fg%2F1trprch4!19sChIJCS9dA3BTBogRlShMVawXL7k,Jiffy Lube Oil Change,4.6,239,Oil change service,,"1102 E Washington Ave, Madison, WI 53703, United States","3JPJ+33 Madison, Wisconsin, USA",https://www.jiffylube.com/locations/wi/madison/921,+1 608-975-7265,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerVm4cA6wQo_coP3bj5Ib0pdrFyyB9o65p-MAkW3rW7Ep0fVd45A3DIhhvK4wMmAsS38gIgzrxrZg8JU4Ui4npAJ7GnjcT6dRNQwV1eFZ-hO-uKIEoE2sDCmlfChXkZZ4wYlaIrAqBKJZmh=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,7 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-03-23T17:14:12.728Z,,,
https://www.google.com/maps/place/Discount+Tire/data=!4m7!3m6!1s0x880657f3ac95295f:0x7e7f1f86e0055368!8m2!3d43.1176434!4d-89.3223196!16s%2Fg%2F11pl03t0gp!19sChIJXymVrPNXBogRaFMF4IYff34,Discount Tire,4.6,433,Tire shop,· In-store pick-up,"3739 E Washington Ave, Madison, WI 53704, United States","4M9H+33 Madison, Wisconsin, USA",https://www.discounttire.com/store/wi/madison/s/2265,+1 608-405-4013,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwervXYhA7ttn6P5EyHiQWJFqnbgbmxm_j9LOXycq1Le5HpAbtt6E5faj8MDqzKb3f8ubUpeL7JRN9dl4edcxcH4OYrp2KDXPlRNyeP2LPDBdJ2J0OTw7cuRKYgZZSwJE4DF3C0U=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-03-23T17:14:17.627Z,,,
https://www.google.com/maps/place/Roadway+Tire+and+Auto+Repair/data=!4m7!3m6!1s0x880654184bf1cfbb:0x61c114918d4f2d50!8m2!3d43.1124347!4d-89.3307094!16s%2Fg%2F11btrrf0cc!19sChIJu8_xSxhUBogRUC1PjZEUwWE,Roadway Tire and Auto Repair,4.0,169,Tire shop,· In-store shopping · In-store pick-up,"3375 E Washington Ave, Madison, WI 53704, United States","4M69+XP Madison, Wisconsin, USA",https://roadwaytireandauto.wixsite.com/roadwaytireandauto,+1 608-630-9765,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq31BYJO9jkNwnyAu7lmqisLL3t1bcSLvlSOStsDTLNwXmiaR482xDE7vpXSLhY9XPscJzWjVRhON65bgPYk0xJ3V7A1GWBbGIJKo7BHOmhlJKTfzJYP_rbWlo5bL4hQGzC-YcJGg=w408-h725-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-03-23T17:14:22.174Z,,,
https://www.google.com/maps/place/Budget+Bicycle+Center+-+Repairs+%26+Bicycle+Accessories/data=!4m7!3m6!1s0x8807acce49df4663:0xf16de8eb8337e774!8m2!3d43.0678968!4d-89.4052843!16s%2Fg%2F11fx8_g9ls!19sChIJY0bfSc6sB4gRdOc3g-vobfE,Budget Bicycle Center - Repairs & Bicycle Accessories,4.7,166,Bicycle repair shop,,"1124 Regent St, Madison, WI 53715, United States","3H9V+5V Madison, Wisconsin, USA",https://www.budgetbicyclecenter.com/,+1 608-251-8413,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq2SP0OnQaTeA2jycYnhIuDUSs1TZsBPFkF2z7e6i9JNX47PCeJtoss8NUVRFyIvFDc0-s6aJrNI2o-zS1XaKWUjvdeBE4cgYuM3HTJ22LRpruqKz4bQ014HgRDQmdfmjdqqw3P=w408-h544-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,11 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-03-23T17:14:26.504Z,,,
https://www.google.com/maps/place/Smith%27s+Service+Center/data=!4m7!3m6!1s0x880656bc0711712f:0x141eee0689ffc03!8m2!3d43.1098527!4d-89.3085384!16s%2Fg%2F1tfc2llm!19sChIJL3ERB7xWBogRA_yfaODuQQE,Smith's Service Center,4.7,163,Auto repair shop,,"4313 Nakoosa Trail, Madison, WI 53714, United States","4M5R+WH Madison, Wisconsin, USA",https://www.smithservicecenter.com/,+1 608-241-1232,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq-ydbSjPd2D38tnADOnn5ZrtkJKBmO_9_37iXEuCB_YoQCWhOekcMZ34lWJLAJUyf8Ww_pprX8UGhkpXD-OUBFUnkLylwJFaAqvcKE2QWWKl4Kk-QuyOtvB0k_1JF5VeSHq5l4=w408-h272-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-03-23T17:14:30.898Z,,,
https://www.google.com/maps/place/Westside+Service+Center/data=!4m7!3m6!1s0x8807adeea53e828b:0x97a8c2d9f4978d44!8m2!3d43.0321615!4d-89.4609062!16s%2Fg%2F1tdvkrmz!19sChIJi4I-pe6tB4gRRI2X9NnCqJc,Westside Service Center,4.9,387,Auto repair shop,,"2014 Freeport Rd, Madison, WI 53711, United States","2GJQ+VJ Madison, Wisconsin, USA",https://westside-service-center.com/,+1 608-271-6861,Open · Closes 3 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq3RS69bTEXjfbAMgq69a6CiMKSlzzQ79ZoHbHoKOtxIv1IBKVzhEz5qEU64vea9pZTg2qQq3prcfgbBBmf7Zju-cfFX1QYqcYekrTMaSSPsJe3PQnHPSsl0I7AX-qXdYJJO5LL=w570-h240-k-no,true,7 am–3 pm,7 am–3 pm,7 am–3 pm,7 am–3 pm,7 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-03-23T17:14:35.523Z,,,
