placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/911+Restoration+of+Memphis/data=!4m7!3m6!1s0x887f9ba555555555:0xf29555f02d54b01f!8m2!3d35.0877098!4d-89.7919349!16s%2Fg%2F11b7lc927d!19sChIJVVVVVaWbf4gRH7BULfBVlfI,911 Restoration of Memphis,4.6,11,Water damage restoration service,"2244 Wood Creek Dr, Germantown, TN 38138, United States","36Q5+36 Germantown, Tennessee, USA",https://www.911restorationofmemphis.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 901-443-1615,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepnA2z4hYaDirc4Rb78wSfSwQYnEdWt0NwKCJ9BfFP4esuYBfgo0AbRPdWYVNbHPj1Wnra5fXOIC9GctuCcC6j4xip52qvPsu-Mx8Vykw_HkPWdvICY2rLtkRJ_8g_A0Vou4Hk=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-03-23T04:50:59.469Z,,,,
https://www.google.com/maps/place/SERVPRO+of+Southeast+Memphis/data=!4m7!3m6!1s0x887f9ba8c8404ef7:0x5352bc3db916e695!8m2!3d35.0578983!4d-89.7863044!16s%2Fg%2F11xh1jtl3j!19sChIJ905AyKibf4gRleYWuT28UlM,SERVPRO of Southeast Memphis,4.7,25,Water damage restoration service,"8295 Tournament Dr ste 150, Memphis, TN 38125, United States","3657+5F Memphis, Tennessee, USA",https://www.servpro.com/locations/tn/servpro-of-southeast-memphis?utm_medium=organic&utm_source=gbp,+1 901-810-8858,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerC9VsaSHAcPX98H0IJiEbwfMObVx5JFH_KUrkw4klWY98D-J63cop04metJvSnZXSlJvRnbWSF3lAUc4tI5jySf4lnGy-3DoXyRXRtAjIbwzebmF1SsIqrArHHjkLKxVJ6ETDvHL8JcdWa=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-03-23T04:51:05.650Z,,,,
https://www.google.com/maps/place/Hometown+Solutions+Water+And+Flood+Damage+Restoration/data=!4m7!3m6!1s0x887f9914b93a2b19:0x59f646aef32e20a5!8m2!3d35.0467685!4d-89.746027!16s%2Fg%2F11y_s9d4tc!19sChIJGSs6uRSZf4gRpSAu865G9lk,Hometown Solutions Water And Flood Damage Restoration,5.0,16,Water damage restoration service,"3740 Business Dr #104, Memphis, TN 38125, United States","27W3+PH Memphis, Tennessee, USA",https://hometownsolutionsgroup.com/,+1 901-545-2810,"Open 24 hours

Confirmed by this business 5 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8xe_wxaqa1TDxQag3fYZFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=186.32932&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-03-23T04:51:10.327Z,,,,
https://www.google.com/maps/place/Allegiance+LLC/data=!4m7!3m6!1s0x636579edb6ac44a1:0x48194adec60575d3!8m2!3d35.0680787!4d-89.8559302!16s%2Fg%2F11smr1dz53!19sChIJoUSstu15ZWMR03UFxt5KGUg,Allegiance LLC,4.9,82,Fire damage restoration service,"2934 Ridgeway Rd, Memphis, TN 38115, United States","349V+6J Memphis, Tennessee, USA",http://www.allegiancerestorationllc.com/,+1 800-405-8613,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerBhwlnxho387xygA7opfS9AfnEzR8CzECiHAR_S5uUASZYiTOSJb1tmFD7MR2iDGZuLcZ1eXixGkDHklkeeo7BEfJhgFx1thNDUtdfs_2p8SJjWhsLYWU5t9eX22A09vCNGXvX=w408-h267-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-03-23T04:51:15.328Z,,,,
"https://www.google.com/maps/place/Germantown+Home+Pros,+LLC/data=!4m7!3m6!1s0x887f9bb75add538b:0x3b1ad07a8e983fab!8m2!3d35.137358!4d-89.764425!16s%2Fg%2F11fx7pct5m!19sChIJi1PdWrebf4gRqz-YjnrQGjs","Germantown Home Pros, LLC",4.9,107,Construction company,,,https://www.germantownhomepros.com/,+1 901-713-1061,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoM2TVBgL4rnijBkZU3-pTssLNYa8gBUsMcmfUGhArLwz8260JvHT9z7hu2Nrc5LpIBnGptW1vXtr4_F7lYW5A2ly5Sx9PkVxQ1SJICX6sMIPQqFh8NFKF8HPxQqHrPf9sXRoN6=w408-h322-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-03-23T04:51:20.102Z,,,,
https://www.google.com/maps/place/Safe-Dry+Carpet+Cleaning+of+Germantown/data=!4m7!3m6!1s0x887f997caa769351:0x5e671a912081eaff!8m2!3d35.0934912!4d-89.7708579!16s%2Fg%2F11cmplwt6z!19sChIJUZN2qnyZf4gR_-qBIJEaZ14,Safe-Dry Carpet Cleaning of Germantown,5.0,1678,Carpet cleaning service,"8753 Greenfields Rd, Germantown, TN 38139, United States","36VH+9M Germantown, Tennessee, USA",http://www.germantowntncarpetcleaning.com/,+1 901-530-8370,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepL1hutb1RRVKKNqqGPgiGuUlMFqD4kXFjw_CrMzeUGzgRXIjCwk2WlEfgb51u6fKaaIUQjLT6klVuktPu7wbTxJT2QIEy_SuFqHCrlYKxJvfNLB6wjvxNgDpv4CXMnrFJU8Dza3qXnpIA=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-03-23T04:51:25.033Z,,,,
https://www.google.com/maps/place/911+Experts/data=!4m7!3m6!1s0x887f9baef092443b:0x5e3629479fb84feb!8m2!3d35.1313274!4d-89.8563675!16s%2Fg%2F11fmztbnn4!19sChIJO0SS8K6bf4gR60-4n0cpNl4,911 Experts,5.0,3,Water damage restoration service,,,,+1 901-630-4525,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer6uDvxyyAW5koXDbVg2qfyIQeORQmjc3V0p5HCbCYmnPgFB41fmpfo6kPQBnajf4BtZFegN7L_xS56nx6ai3rek-ro7NUDfruVc4ukAYZDtGdaRvj-ShdGDKZBw-k3iuA1OGs=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-03-23T04:51:29.713Z,,,,
https://www.google.com/maps/place/Dry+Fast+of+Memphis+-+Water+Damage+Restoration/data=!4m7!3m6!1s0x887f83e56a6cb773:0x17c6fa3d559bac6d!8m2!3d35.047865!4d-89.9181066!16s%2Fg%2F11pzx7bpfg!19sChIJc7dsauWDf4gRbaybVT36xhc,Dry Fast of Memphis - Water Damage Restoration,5.0,794,Water damage restoration service,"3689 Cherry Rd Suite #1, Memphis, TN 38118, United States","23XJ+4Q Memphis, Tennessee, USA",https://calldryfast.com/locations/memphis-tennessee/?utm_source=google&utm_medium=gmb&utm_campaign=profile,+1 901-668-5919,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoLSDrS4Xy9nNy0k6tJymTSYtJ1SFmtiPlRtx_zg9X1Xao5qsblORpGTKXxefnvGMzEXf0nnCVtjMTk0lcoxh0XWELt_ldPmEyK5A7gTRz8KNcHqX6QQ5iBda7Y2Zu4sZrc-CUI=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-03-23T04:51:34.466Z,,,,
https://www.google.com/maps/place/SERVPRO+of+East+Memphis/data=!4m7!3m6!1s0x887f85506c83249f:0x45c2a184fd726f6d!8m2!3d35.1031341!4d-89.8783938!16s%2Fg%2F11jcftt0h6!19sChIJnySDbFCFf4gRbW9y_YShwkU,SERVPRO of East Memphis,5.0,80,Water damage restoration service,"5501 Murray Ave Suite B, Memphis, TN 38119, United States","443C+7J Memphis, Tennessee, USA",https://www.servpro.com/locations/tn/servpro-of-east-memphis?utm_medium=organic&utm_source=gbp,+1 901-909-7645,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerO5uIfkrJdt60KZdnRlxXcRx-qlLGdKKjVtKYScMJG5y_6qy6O6rCbCh0kFBsF5m92CuMF7DvybJ2SbZS_sMhC3y7AGAchpOyNR2NkvH4O-th5iUiqRfGzK0tyEFrKcaQfMwTe=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-03-23T04:51:39.190Z,,,,
https://www.google.com/maps/place/Turnage+Restoration/data=!4m7!3m6!1s0x887f9a18c3cf5f5f:0x82664d6884d4132d!8m2!3d35.0584809!4d-89.7816923!16s%2Fg%2F11jsl7qt0z!19sChIJX1_Pwxiaf4gRLRPUhGhNZoI,Turnage Restoration,5.0,5,Water damage restoration service,"3302 Gallery Dr, Memphis, TN 38125, United States","3659+98 Memphis, Tennessee, USA",,+1 901-504-3498,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqJ3kdzrVSCd5R-MmseRXHN5C0dZI1nvmEAkwgHYJ9b5cSUavvu6eLUgFvDkX5ERJ0OgljvGd11bJsusnMrJ7sF0HoTmoZeGNumBJbOrnxeudTUMKJKz8EyJzroR8ANecBTjfnM1J1SrGc=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-03-23T04:51:44.154Z,,,,
