placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Solutions+Functional+Medicine+%2F+Vitamin+Bar/data=!4m7!3m6!1s0x88425d21b4cdf0d9:0x4715e4cf48be7844!8m2!3d38.0063323!4d-84.5718107!16s%2Fg%2F11sx0t0qym!19sChIJ2fDNtCFdQogRRHi-SM_kFUc,Solutions Functional Medicine / Vitamin Bar,4.9,74,Health consultant,"1084 Wellington Way, Lexington, KY 40513, United States","2C4H+G7 Lexington, Kentucky, USA",http://solutionsfunctionalmedicine.com/,+1 859-251-6220,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPumDxiCdkwK1vPdHIiISexumb-bz62Ezi7EDX2=w408-h375-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2026-02-23T16:41:15.920Z,,,
https://www.google.com/maps/place/Bluegrass+Functional+Medicine/data=!4m7!3m6!1s0x88425d198ea4d881:0xfba6c8cb0b8add07!8m2!3d38.0115319!4d-84.552192!16s%2Fg%2F11h0l4fxkh!19sChIJgdikjhldQogRB92KC8vIpvs,Bluegrass Functional Medicine,4.7,14,Alternative medicine practitioner,"841 Corporate Dr #204, Lexington, KY 40503, United States","2C6X+J4 Lexington, Kentucky, USA",http://www.bluegrassfxmed.com/,+1 859-300-3007,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipOAXs-2jvb0gYQIXtU2ZoG36Pybgzh6LSwtX9U=w426-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2026-02-23T16:41:23.521Z,,,
https://www.google.com/maps/place/True+Health+Solutions+Lexington+Functional+Medicine/data=!4m7!3m6!1s0x88425da58be8c5cd:0x593bacf98ac98fb6!8m2!3d38.011545!4d-84.5511995!16s%2Fg%2F11l1kr5b0s!19sChIJzcXoi6VdQogRto_JivmsO1k,True Health Solutions Lexington Functional Medicine,4.6,24,Holistic medicine practitioner,"811 Corporate Dr STE 302, Lexington, KY 40503, United States","2C6X+JG Lexington, Kentucky, USA",https://truehealthsolutionsforyou.com/,+1 859-223-2233,"Open · Closes 4 pm

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPvekZiFDTj4LGneAOnkFMOd6vb7Svnpb9M15B4=w408-h272-k-no,true,9 am–4 pm,9 am–6 pm,9 am–6 pm,9 am–4 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2026-02-23T16:41:29.904Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Wellsmart+Medical+Services,+Amy+E.+Coleman,+M.D./data=!4m7!3m6!1s0x8842452929aa78ff:0xbeb31a1a056c7e5e!8m2!3d38.0318424!4d-84.5258874!16s%2Fg%2F11gr34p2m0!19sChIJ_3iqKSlFQogRXn5sBRoas74","Wellsmart Medical Services, Amy E. Coleman, M.D.",5.0,33,Holistic medicine practitioner,"1604 Harrodsburg Rd, Lexington, KY 40504, United States","2FJF+PJ Lexington, Kentucky, USA",http://www.wellsmartservice.com/,+1 800-871-2592,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipPwwKB9uJqOpoGEk8k7GEwq6GymSmrNyBpmm7Jk=w426-h240-k-no,true,9 am–5:30 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2026-02-23T16:41:36.346Z,,,
https://www.google.com/maps/place/Lexington+Mindful+Medicine/data=!4m7!3m6!1s0x88425b5a073c7565:0xda146cd7e080706e!8m2!3d38.0033204!4d-84.5173513!16s%2Fg%2F11c60bz_h3!19sChIJZXU8B1pbQogRbnCA4NdsFNo,Lexington Mindful Medicine,5.0,5,Doctor,"2387 Professional Hts Dr #130, Lexington, KY 40503, United States","2F3M+83 Lexington, Kentucky, USA",http://www.lex-mindful-medicine.com/,+1 859-687-6070,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipPya_YpgYoOni1BMR-JT3kNZlX2rjsLGt-yNy-3=w408-h305-k-no,true,8 am–4:30 pm,10 am–3 pm,8 am–4:30 pm,10 am–3 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2026-02-23T16:41:42.034Z,,,
https://www.google.com/maps/place/Bluegrass+Natural+Health/data=!4m7!3m6!1s0x88425d20a00ed921:0xceb6861198e4b98d!8m2!3d38.00601!4d-84.5702041!16s%2Fg%2F11t6gfbs3g!19sChIJIdkOoCBdQogRjbnkmBGGts4,Bluegrass Natural Health,4.2,5,Holistic medicine practitioner,"1031 Wellington Way UNIT 245, Lexington, KY 40513, United States","2C4H+CW Lexington, Kentucky, USA",http://www.bgnaturalhealth.com/,+1 859-368-0055,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMj1pkeKs6RQpn_QMc10JyathswFHlGC1duWJI3=w408-h272-k-no,true,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2026-02-23T16:41:48.084Z,,,
"https://www.google.com/maps/place/NOURISH+%7C+Holistic+Herbal+Med,+Eating+Coaching,+Ayurveda+%7C+digestion,+allergies,+sleep,+perimenopause,+weight,+focus+%26+energy/data=!4m7!3m6!1s0x884244de6966d2cf:0xcfb2bb7c1b8333df!8m2!3d38.0498378!4d-84.4865521!16s%2Fg%2F1vhkl6w6!19sChIJz9Jmad5EQogR3zODG3y7ss8","NOURISH | Holistic Herbal Med, Eating Coaching, Ayurveda | digestion, allergies, sleep, perimenopause, weight, focus & energy",5.0,33,Holistic medicine practitioner,"457 Silver Maple Way, Lexington, KY 40508, United States","2GX7+W9 Lexington, Kentucky, USA",http://www.nourishmindbodyspirit.com/,,,https://lh3.googleusercontent.com/p/AF1QipPZ8dUNQ0QUIy3lQ37Fmz5wRSzn6fAiF-YvZKA=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2026-02-23T16:41:53.853Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Marshall+Lifestyle+Medicine/data=!4m7!3m6!1s0x88425c95907b1f39:0xe9eb22e0363d4b4e!8m2!3d37.9949378!4d-84.5235686!16s%2Fg%2F11f15lrgmr!19sChIJOR97kJVcQogRTks9NuAi6-k,Marshall Lifestyle Medicine,5.0,52,Medical clinic,"161 Lexington Green Cir suite 10, Lexington, KY 40503, United States","XFVG+XH Lexington, Kentucky, USA",http://www.marshalllifestylemedicine.com/,+1 859-303-6380,"Open · Closes 3 pm

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNCiTOf24r4EiWZeUFy6MBDiSbgvlypP5SdxwmA=w426-h240-k-no,true,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2026-02-23T16:41:59.410Z,,,
https://www.google.com/maps/place/Nutrition+%26+You+Health+Centre/data=!4m7!3m6!1s0x88424f19b4abd349:0xb0fecba654c81182!8m2!3d38.0430003!4d-84.4291355!16s%2Fg%2F11h0by789n!19sChIJSdOrtBlPQogRghHIVKbL_rA,Nutrition & You Health Centre,5.0,27,Homeopath,"2285 Executive Dr # 104, Lexington, KY 40505, United States","2HVC+68 Lexington, Kentucky, USA",,+1 859-254-4492,"Open · Closes 5 pm

Confirmed by this business 4 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hh7vHVNzL46vxiOQaQqPRQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=113.1228&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–3 pm,9 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2026-02-23T16:42:04.601Z,,,
https://www.google.com/maps/place/Jennifer+Bradley/data=!4m7!3m6!1s0x88424533685c03dd:0x2081478d55c49e06!8m2!3d38.0192955!4d-84.465247!16s%2Fg%2F1xgrnm8r!19sChIJ3QNcaDNFQogRBp7EVY1HgSA,Jennifer Bradley,5.0,5,Holistic medicine practitioner,"2121 Richmond Rd Suite 213, Lexington, KY 40502, United States","2G9M+PW Lexington, Kentucky, USA",http://www.jbradleyjsj.com/,+1 859-494-6583,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNiWs0TXDHjDMin2KuLzPwyfQs9pA9mLYqrlm8P=w408-h409-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2026-02-23T16:42:10.127Z,LGBTQ+ friendly,,
