placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/Superior+Tax+and+Accounting+Services/data=!4m7!3m6!1s0x89e6e6de4a4ef601:0x7a74edf3ac158a11!8m2!3d42.103253!4d-72.5930571!16s%2Fg%2F1tk4s5fb!19sChIJAfZOSt7m5okREYoVrPPtdHo,Superior Tax and Accounting Services,4.9,160,Tax preparation service,"1550 Main St #104, Springfield, MA 01103, United States","4C34+8Q Springfield, Massachusetts, USA",http://www.superiortaxandaccounting.com/,+1 413-732-0859,"Closed ⋅ Opens 9 am Mon

Updated by phone call 1 week ago",https://lh3.googleusercontent.com/p/AF1QipMbmFy_q-9kkreJYiwQ-TeajgECRwFBWKN5-qks=w408-h306-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-10-19T16:53:06.747Z,,
"https://www.google.com/maps/place/Menzel+CPA,+P.C./data=!4m7!3m6!1s0x89e6e0da5cbd3a25:0xe193cce4fa05abdc!8m2!3d42.118903!4d-72.6284633!16s%2Fg%2F1v2jdyj1!19sChIJJTq9XNrg5okR3KsF-uTMk-E","Menzel CPA, P.C.",5.0,4,Accounting firm,"1111 Elm St Suite 24, West Springfield, MA 01089, United States","499C+HJ West Springfield, Massachusetts, USA",https://menzelcpa.com/,+1 413-781-4515,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ESt4ULVK5RbcNhNp_DQNKA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=278.2649&pitch=0&thumbfov=100,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-10-19T16:53:11.566Z,,
https://www.google.com/maps/place/Slawski+James+J+CPA/data=!4m7!3m6!1s0x89e6e0da5cbd3a25:0x44d26a9d45a893cc!8m2!3d42.1189245!4d-72.6285494!16s%2Fg%2F1ttpc9_q!19sChIJJTq9XNrg5okRzJOoRZ1q0kQ,Slawski James J CPA,4.3,12,Tax preparation service,"1111 Elm St Ste.#16A, West Springfield, MA 01089, United States","499C+HH West Springfield, Massachusetts, USA",https://www.jjsfinancial.com/team/james-slawski,+1 413-739-0020,"Closed ⋅ Opens 9 am Mon

Updated by phone call 1 week ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ESt4ULVK5RbcNhNp_DQNKA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.2332&pitch=0&thumbfov=100,false,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-10-19T16:53:16.480Z,,
https://www.google.com/maps/place/Liberty+Tax/data=!4m7!3m6!1s0x89e6e0c7d535bb2b:0x918c569f8e904765!8m2!3d42.1284806!4d-72.6270928!16s%2Fg%2F1tc_0jx3!19sChIJK7s11cfg5okRZUeQjp9WjJE,Liberty Tax,4.9,368,Tax preparation,"900 Riverdale St Suite B, West Springfield, MA 01089, United States","49HF+95 West Springfield, Massachusetts, USA",https://www.libertytax.com/11805,+1 413-372-8777,Closed ⋅ Opens 4 pm Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noADbV4Rar-6DtyW-s-6ZltDXfhLR4oKiaHquOjLDZoCKO15cFUgwC-UljagEUoRigr-k-W038OV5rM9tJiK2hCzMyFFwPSEeNTo4T5sMkWjDTDTWpNiYkQtEn5CwnOrLaauuaVyw=w408-h544-k-no,true,Closed,4–7 pm,9 am–4 pm,Closed,4–7 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-10-19T16:53:21.266Z,LGBTQ+ friendly,
"https://www.google.com/maps/place/Kapinos+Eileen+M+CPA/@42.0995432,-72.6401726,17z/data=!3m1!4b1!4m6!3m5!1s0x89e6de91b49f45d5:0x8639c7f0d441533c!8m2!3d42.0995432!4d-72.6401726!16s%2Fg%2F1tgb8cqt",Kapinos Eileen M CPA,5.0,1,Certified public accountant,"150 Front St, West Springfield, MA 01089, United States","39X5+RW West Springfield, Massachusetts, USA",,+1 413-536-0181,,,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-10-19T16:53:25.657Z,,
https://www.google.com/maps/place/Accurate+Accounting+Service+LLC/data=!4m7!3m6!1s0x89e6e12c7becf7fb:0x864fcc4bc8ef9f44!8m2!3d42.1014072!4d-72.6143758!16s%2Fg%2F1wl4rmqs!19sChIJ-_fseyzh5okRRJ_vyEvMT4Y,Accurate Accounting Service LLC,4.5,15,Accountant,"425 Union St B-6, West Springfield, MA 01089, United States","492P+H6 West Springfield, Massachusetts, USA",http://www.accurate-accounting.com/,+1 413-732-6346,Closed ⋅ Opens 9:30 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x9-W7MZ2bSNV9xs9fIojsw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=193.28671&pitch=0&thumbfov=100,false,Closed,Closed,9:30 am–2 pm,9:30 am–2 pm,9:30 am–2 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-10-19T16:53:30.182Z,,
https://www.google.com/maps/place/Nicholas+LaPier+CPA+PC/data=!4m7!3m6!1s0x89e6e12b64338aa5:0x282f954bb3135cbb!8m2!3d42.1060486!4d-72.6173778!16s%2Fg%2F12619f7tz!19sChIJpYozZCvh5okRu1wTs0uVLyg,Nicholas LaPier CPA PC,5.0,1,Accountant,"71 Park Ave, West Springfield, MA 01089, United States","494M+C2 West Springfield, Massachusetts, USA",https://www.bkdilloncpa.com/,+1 413-732-0200,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xE_xlyDM2xamWWbBrdXoug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=29.612978&pitch=0&thumbfov=100,false,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-10-19T16:53:34.680Z,,
https://www.google.com/maps/place/Kerri+S+Reed+CPA+LLC/data=!4m7!3m6!1s0x89e6e0daaa2f23df:0x18d76cd23fa39b31!8m2!3d42.1203613!4d-72.6280785!16s%2Fg%2F11dxnm7v5n!19sChIJ3yMvqtrg5okRMZujP9Js1xg,Kerri S Reed CPA LLC,5.0,4,Accountant,"1227 Elm St, West Springfield, MA 01089, United States","49CC+4Q West Springfield, Massachusetts, USA",http://www.kerrireedcpa.com/contact,+1 413-787-9930,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7_zFGobMdJLLnJK-kXL_AA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=343.33838&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-10-19T16:53:37.176Z,,
https://www.google.com/maps/place/Sullivan+Poulin+%26+Payne+PC+CPA/data=!4m7!3m6!1s0x89e6e0a7aed438f3:0xcb48ccd62a50908b!8m2!3d42.1301833!4d-72.628899!16s%2Fg%2F1vyxkflh!19sChIJ8zjUrqfg5okRi5BQKtbMSMs,Sullivan Poulin & Payne PC CPA,5.0,3,Accountant,"66 Morgan Rd, West Springfield, MA 01089, United States","49JC+3C West Springfield, Massachusetts, USA",http://www.sppcpa.com/,+1 413-739-9685,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7uuaRi4Pc4G_xcEi1zhJ5A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=8.098311&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-10-19T16:53:41.731Z,,
"https://www.google.com/maps/place/Burkhart,+Pizzanelli,+P.C./data=!4m7!3m6!1s0x89e6e12c2a145f2f:0x261951d867a4966c!8m2!3d42.1039677!4d-72.62158!16s%2Fg%2F1tfkrt58!19sChIJL18UKizh5okRbJakZ9hRGSY","Burkhart, Pizzanelli, P.C.",5.0,1,Accountant,"201 Park Ave #2, West Springfield, MA 01089, United States","493H+H9 West Springfield, Massachusetts, USA",http://www.bppc.com/,+1 413-734-9040,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMpi-0iBZtMoyLRGyULOugpMIXeHLoWKOaoLmkO=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-10-19T16:53:45.998Z,,
