placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,error
"https://www.google.com/maps/place/Lightfoot+Plumbing,+Heating,+Air+%26+Electrical/data=!4m7!3m6!1s0x864e01fcb359661d:0x95f35ca1354ca70b!8m2!3d32.7584489!4d-97.7806816!16s%2Fg%2F1tfsndb4!19sChIJHWZZs_wBToYRC6dMNaFc85U","Lightfoot Plumbing, Heating, Air & Electrical",4.8,4061,Air conditioning repair service,"1026 Fort Worth Hwy, Weatherford, TX 76086, United States","Q659+9P Weatherford, Texas, USA",https://lightfootmechanical.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Weatherford-TX,+1 817-752-3006,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNMPqk3jVx5bKEURMzLc9ipRRcGFkUkWGuHtD7w=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2025-11-11T05:32:06.931Z,,,
https://www.google.com/maps/place/Creech+Plumbing/data=!4m7!3m6!1s0x8651fe3e0b99e67b:0x461ce8cd214b2e76!8m2!3d32.769587!4d-97.80172!16s%2Fg%2F11dfh7gjxj!19sChIJe-aZCz7-UYYRdi5LIc3oHEY,Creech Plumbing,4.9,395,Plumber,"311 W 1st St, Weatherford, TX 76086, United States","Q59X+R8 Weatherford, Texas, USA",http://www.creechplumbing.com/,+1 817-613-0325,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipOfxg1dCiH9QmX3TW77SG9KbDI9P0oISfd65P7l=w408-h443-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2025-11-11T05:32:13.131Z,,,
https://www.google.com/maps/place/Plumberoo/data=!4m7!3m6!1s0x24f6075a26631f3:0x26d5b9fe5c6304c0!8m2!3d32.7409415!4d-97.45707!16s%2Fg%2F11vwfjtzkm!19sChIJ8zFmonVgTwIRwARjXP651SY,Plumberoo,5.0,177,Plumber,,,https://plumberoollc.com/,+1 817-766-6000,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOvFs3AjqK29XAVOwvfE277e0S5m1l0JvrIu9MV=w408-h542-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2025-11-11T05:32:17.962Z,,,
https://www.google.com/maps/place/Service+Squad+Plumbing+Weatherford/data=!4m7!3m6!1s0xa8dcf348af0a18d:0xee8566f9087ec180!8m2!3d32.8877375!4d-97.021842!16s%2Fg%2F11s4bn578l!19sChIJjaHwijTPjQoRgMF-CPlmhe4,Service Squad Plumbing Weatherford,4.9,120,Plumber,,,https://servicesquad.com/locations/weatherford-tx/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 817-222-9462,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMLHQBofvsdx0I_B0sOeVK7t4pD_cysX8-zh6r-=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2025-11-11T05:32:22.864Z,,,
https://www.google.com/maps/place/Double+L+Plumbing/data=!4m7!3m6!1s0x8651ff5cae635d1d:0x8a963016ef3b956f!8m2!3d32.7638409!4d-97.7965002!16s%2Fg%2F11lbmlr64k!19sChIJHV1jrlz_UYYRb5U77xYwloo,Double L Plumbing,4.9,102,Plumber,"108 Front St, Weatherford, TX 76086, United States","Q673+G9 Weatherford, Texas, USA",https://doublelplumbingservice.com/?utm_source=gmb&utm_medium=organic,+1 817-550-6271,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPwBgH7nR2Yn4Q4_8bZbTf2k1vUVeiGfve3F3ot=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2025-11-11T05:32:27.800Z,,,
https://www.google.com/maps/place/Renaissance+Plumbing+LLC/data=!4m7!3m6!1s0xa74a76031ec55891:0x5aa306a8caab2bac!8m2!3d32.7286619!4d-97.7767803!16s%2Fg%2F11nxc39fmt!19sChIJkVjFHgN2SqcRrCuryqgGo1o,Renaissance Plumbing LLC,5.0,51,Plumber,"2314 Trace Ridge Dr, Weatherford, TX 76087, United States","P6HF+F7 Weatherford, Texas, USA",http://renaissanceplumbing.com/,+1 817-904-9292,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPqRlx5zw0O-7Qvje_JgykBC3l34PPOO1Y-e4PD=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2025-11-11T05:32:33.027Z,,,
https://www.google.com/maps/place/J-L+Plumbing+Company/data=!4m7!3m6!1s0x8651fe090625b131:0xdeb59f3fa70f95f6!8m2!3d31.1689103!4d-100.0768425!16s%2Fg%2F1vp6_lm3!19sChIJMbElBgn-UYYR9pUPpz-ftd4,J-L Plumbing Company,4.5,33,Plumber,,,,+1 817-304-2761,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipNQiXpTzK34XAtfpi-aI9ecD5BXmR2rTDCUTAgk=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2025-11-11T05:32:38.417Z,,,
https://www.google.com/maps/place/Clark+Contracts+LLC.+%28Plumbing+Septic+%26+Gas%29/data=!4m7!3m6!1s0xf672a55f5f50d21:0x5f99b87b966776a!8m2!3d32.7657276!4d-97.825792!16s%2Fg%2F11kpgx_2kx!19sChIJIQ319VUqZw8RandmuYeb-QU,Clark Contracts LLC. (Plumbing Septic & Gas),5.0,20,Plumber,"1528 Vine St, Weatherford, TX 76086, United States","Q58F+7M Weatherford, Texas, USA",https://www.clarkcontractsllc.net/contact,+1 817-550-3988,Closed ⋅ Opens 6 am Tue,https://lh3.googleusercontent.com/p/AF1QipOg7bfkM7nftuUZudbEArVexI4w3g8TnN98Qd7G=w408-h544-k-no,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6–11:30 am,Closed,"https://www.google.com/maps/search/plumbing++services+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2025-11-11T05:32:44.465Z,,,
https://www.google.com/maps/place/Wise+Choice+Plumbing+and+Leak+Specialist+INC/data=!4m7!3m6!1s0x3b348a1cbb03bcd:0x3e907fcf217f1918!8m2!3d32.7501529!4d-97.712182!16s%2Fg%2F11t31d144f!19sChIJzTuwy6FIswMRGBl_Ic9_kD4,Wise Choice Plumbing and Leak Specialist INC,5.0,42,Plumber,"132 Juan Ct, Weatherford, TX 76087, United States","Q72Q+34 Weatherford, Texas, USA",,+1 940-389-9417,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipNVuALSsb40B-XIBkzwoB8We8ak66y7WGlYeUk8=w533-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2025-11-11T05:32:50.399Z,,,
https://www.google.com/maps/place/Chris%27+Plumbing+LLC/data=!4m7!3m6!1s0x8651ff8eabbcd681:0x7ccb29438bd03657!8m2!3d32.824327!4d-97.806753!16s%2Fg%2F1v3kngyq!19sChIJgda8q47_UYYRVzbQi0Mpy3w,Chris' Plumbing LLC,4.9,1218,Plumber,"2551 Zion Hill Loop, Weatherford, TX 76088, United States","R5FV+P7 Weatherford, Texas, USA",http://chrisplumbingtx.com/,+1 817-341-8055,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNT2pmYCk_rgVvSvpHOM0wpnw8YuK9f8PALl68v=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2025-11-11T05:32:55.835Z,,,
