placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,error
"https://www.google.com/maps/place/MindWell+Health+Therapists,+Psychiatry,+and+Ketamine/data=!4m7!3m6!1s0x49ebf99b3f417527:0x36661d0fb20511a4!8m2!3d34.8320876!4d-82.4056436!16s%2Fg%2F11jyd3jcvd!19sChIJJ3VBP5v560kRpBEFsg8dZjY","MindWell Health Therapists, Psychiatry, and Ketamine",4.8,159,Mental health clinic,"16 Mills Ave Unit 6, Greenville, SC 29605, United States","RHJV+RP Greenville, South Carolina, USA",https://www.mindwell.com/,+1 864-214-5335,Closed · Opens 9 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPIgocT5NCChVqrLoXiS-vN0QZWnhwo9Lnu2SWy=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2025-12-16T01:46:34.248Z,,
https://www.google.com/maps/place/iTrust+Wellness/data=!4m7!3m6!1s0x8858312177f39ad7:0x99be588fa83c627!8m2!3d34.8529989!4d-82.457531!16s%2Fg%2F11g9qnv5nq!19sChIJ15rzdyExWIgRJ8aD-ojlmwk,iTrust Wellness,4.7,426,Mental health service,"149 Commons Way, Greenville, SC 29611, United States","VG3R+5X Greenville, South Carolina, USA",https://www.itrustwellness.com/,+1 864-520-2020,"Closed · Opens 8 am Tue

Confirmed by this business 6 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipP5HwvDe7ZSE56AZJkQksF_aqWKqyCY9M0qSzOK=w408-h544-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2025-12-16T01:46:39.861Z,,
"https://www.google.com/maps/place/Taral+Sharma,+M.D.,+P.C.+-+Greenville+%28DBA:+Carolina+Psychiatry%29/data=!4m7!3m6!1s0x8858316ddb5bd3af:0x72f344b452d10b47!8m2!3d34.8151108!4d-82.4214894!16s%2Fg%2F11sz2tfmlq!19sChIJr9Nb220xWIgRRwvRUrRE83I","Taral Sharma, M.D., P.C. - Greenville (DBA: Carolina Psychiatry)",4.7,79,Psychiatrist,"60 Bear Dr, Greenville, SC 29605, United States","RH8H+2C Greenville, South Carolina, USA",http://www.taralsharmamd.com/,+1 864-844-9432,Open · Closes 5:30 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOdjl20GIz3Nr_jJxGGGC_R_0FrnZ8rgCj4-YFw=w426-h240-k-no,true,8:30 am–5:30 am,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2025-12-16T01:46:44.640Z,,
"https://www.google.com/maps/place/Mindpath+Health+Psychiatrists+%26+Therapists+-+Greenville,+SC/data=!4m7!3m6!1s0x88582f6bfa506439:0x2eb850afab04dd03!8m2!3d34.8563599!4d-82.3287842!16s%2Fg%2F11tf6p8r3l!19sChIJOWRQ-msvWIgRA90Eq69QuC4","Mindpath Health Psychiatrists & Therapists - Greenville, SC",4.0,58,Mental health service,"15 Brendan Way #120, Greenville, SC 29615, United States","VM4C+GF Greenville, South Carolina, USA",https://www.mindpath.com/locations/greenville-2/?pk_source=gmb&pk_medium=organic,+1 864-658-4141,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipO-qli0otZ1j33CZTYTkSRvFZkXxnqSKoq9alc=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2025-12-16T01:46:49.313Z,,
https://www.google.com/maps/place/LifeStance+Therapists+%26+Psychiatrists+Greenville/data=!4m7!3m6!1s0x88582fed3ae0dc93:0x7f9aaa44058f388!8m2!3d34.8493949!4d-82.3233764!16s%2Fg%2F11tspv871g!19sChIJk9zgOu0vWIgRiPNYQKSq-Qc,LifeStance Therapists & Psychiatrists Greenville,4.4,172,Mental health clinic,"30 Patewood Dr Building 2, Suite 160, Greenville, SC 29615, United States","RMXG+QJ Greenville, South Carolina, USA",https://lifestance.com/location/greenville-30-patewood-dr/?utm_source=gmb&utm_medium=organic&utm_campaign=locations,+1 864-823-6649,Closed · Opens 8:30 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMCYLEY8T4PPLz43wT0Hlb3n4kFnMjYzMy5C7j6=w427-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2025-12-16T01:46:54.349Z,,
"https://www.google.com/maps/place/Blue+Ridge+Psychiatry,+PA/data=!4m7!3m6!1s0x88583065419c5c2d:0x33c2bbfbed9b0c6b!8m2!3d34.815123!4d-82.4221734!16s%2Fg%2F1tfkg8wh!19sChIJLVycQWUwWIgRawyb7fu7wjM","Blue Ridge Psychiatry, PA",4.4,18,Psychiatrist,"27 Memorial Medical Dr, Greenville, SC 29605, United States","RH8H+24 Greenville, South Carolina, USA",http://blueridgepsychiatry.com/,+1 864-349-2661,Closed · Opens 8:30 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bdqyKihWND4DxyenHDpnrA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=170.44109&pitch=0&thumbfov=100,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2025-12-16T01:46:58.963Z,,
https://www.google.com/maps/place/Prisma+Health+Marshall+I.+Pickens+Hospital/data=!4m7!3m6!1s0x8858306b6b52069f:0x240085edf2d0e8ab!8m2!3d34.8200152!4d-82.4120999!16s%2Fg%2F1v6p4_r6!19sChIJnwZSa2swWIgRq-jQ8u2FACQ,Prisma Health Marshall I. Pickens Hospital,2.4,76,Psychiatric hospital,"701 Grove Rd, Greenville, SC 29605, United States","RHCQ+25 Greenville, South Carolina, USA",https://prismahealth.org/locations/hospitals/marshall-i-pickens-hospital?utm_source=gmb&utm_medium=yext,+1 864-455-8988,Closed · Opens 8:30 am Tue,,https://lh3.googleusercontent.com/p/AF1QipPmeB-NG9VvehqOwW-fcS3gi9Yv9X20XnoA2UnH=w426-h240-k-no,true,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2025-12-16T01:47:04.016Z,,
https://www.google.com/maps/place/Ladd+Psychiatry/data=!4m7!3m6!1s0x88582edb7e4410c1:0x91be84061ebc7dcf!8m2!3d34.8690676!4d-82.375063!16s%2Fg%2F11bbrpdtdc!19sChIJwRBEftsuWIgRz328HgaEvpE,Ladd Psychiatry,4.3,32,Psychiatrist,"832 Wade Hampton Blvd Suite 202 and 203, Greenville, SC 29609, United States","VJ9F+JX Greenville, South Carolina, USA",http://laddpsychiatry.com/,,Closed · Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6hcWM2lcm9wCIHYiFO_0EQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=126.326546&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2025-12-16T01:47:08.903Z,,
https://www.google.com/maps/place/Prisma+Health+Psychiatry+and+Behavioral+Medicine%E2%80%93Patewood/data=!4m7!3m6!1s0x88582fcd18952a8b:0x152c1cc3eb37b068!8m2!3d34.8481668!4d-82.3226754!16s%2Fg%2F11hzvy197j!19sChIJiyqVGM0vWIgRaLA368McLBU,Prisma Health Psychiatry and Behavioral Medicine–Patewood,3.2,9,Psychiatrist,"10 Patewood Dr #130, Greenville, SC 29615, United States","RMXG+7W Greenville, South Carolina, USA",https://prismahealth.org/locations/practices/psychiatry-and-behavioral-medicine-patewood?utm_source=gmb&utm_medium=yext,+1 864-522-5550,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipObI6lseiurAoRR042Rim7aVmD2po4g-XK0HIT9=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2025-12-16T01:47:13.715Z,,
"https://www.google.com/maps/place/Consola+Esambe,+Psychiatrist/data=!4m7!3m6!1s0x88582fb7f3f1c997:0x546eca4a03f73101!8m2!3d34.8493631!4d-82.323388!16s%2Fg%2F11vcvn28qd!19sChIJl8nx87cvWIgRATH3A0rKblQ","Consola Esambe, Psychiatrist",5.0,29,Psychiatrist,"30 Patewood Dr Building 2, Suite 160, Greenville, SC 29615, United States","RMXG+PJ Greenville, South Carolina, USA",https://lifestance.com/provider/psychiatrist/sc/greenville/consola-esambelobwede/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 864-823-6649,Closed · Opens 8:30 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipP7tWmy0BQlVuBzRjkzeTH-ACW3ubILrgFvUR3S=w427-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2025-12-16T01:47:18.652Z,,
https://www.google.com/maps/place/iTrust+Wellness/data=!4m7!3m6!1s0x88582fdf09db7987:0x8be328057588afe2!8m2!3d34.8519327!4d-82.3372009!16s%2Fg%2F11tmbxclyh!19sChIJh3nbCd8vWIgR4q-IdQUo44s,iTrust Wellness,4.7,59,Mental health service,"765 Haywood Rd, Greenville, SC 29607, United States","VM27+Q4 Greenville, South Carolina, USA",https://www.itrustwellness.com/,+1 864-520-2020,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNEfUSZT5-u8wOJbCMt6vM8Oj8jB8o_Jl_krqiT=w408-h544-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2025-12-16T01:47:23.532Z,,
"https://www.google.com/maps/place/Dr.+Barnwell+R.+Myers,+MD/data=!4m7!3m6!1s0x88583065419c5c2d:0x67e4fea56b68b3d8!8m2!3d34.815123!4d-82.4221734!16s%2Fg%2F1tdlv_55!19sChIJLVycQWUwWIgR2LNoa6X-5Gc","Dr. Barnwell R. Myers, MD",5.0,10,Psychiatrist,"27 Memorial Medical Dr, Greenville, SC 29605, United States","RH8H+24 Greenville, South Carolina, USA",,+1 864-295-2221,Closed · Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bdqyKihWND4DxyenHDpnrA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=170.44109&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2025-12-16T01:47:28.486Z,,
