placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/SERVPRO+of+Downtown+Minneapolis%2FTeam+Clemente/data=!4m7!3m6!1s0x52b333899c6729e7:0x167f0318d673d1f5!8m2!3d44.965988!4d-93.2891234!16s%2Fg%2F11l1yf5_x5!19sChIJ5ylnnIkzs1IR9dFz1hgDfxY,SERVPRO of Downtown Minneapolis/Team Clemente,5.0,95,Water damage restoration service,"1770 Hennepin Ave B1, Minneapolis, MN 55403, United States","XP86+99 Minneapolis, Minnesota, USA",https://www.servpro.com/locations/mn/servpro-of-downtown-minneapolis-team-clemente?utm_medium=organic&utm_source=gbp,+1 651-564-9277,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwertUSJ0BgeoopZ5Iy0ZVANnFEFwacablERzbvhx4di8CirlU9bwyHTff-wfoao7mJ0S-8EDtyN3_5Q5nQ1WzouAbjEyzwz9J0iL8WC8UxQtNohlEWR-Wu5VcTb-4hZuu4QC6K9Pzg=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2026-03-23T04:57:33.080Z,,,
https://www.google.com/maps/place/SERVPRO+of+Downtown+Minneapolis%2FTeam+Bates+%26+Hogan/data=!4m7!3m6!1s0x52b333d66bf0f6b1:0xc3906d00ba8b2029!8m2!3d44.9785791!4d-93.2664692!16s%2Fg%2F11vlbtydcn!19sChIJsfbwa9Yzs1IRKSCLugBtkMM,SERVPRO of Downtown Minneapolis/Team Bates & Hogan,4.9,71,Water damage restoration service,"331 2nd Ave S Suite #456, Minneapolis, MN 55401, United States","XPHM+CC Minneapolis, Minnesota, USA",https://www.servpro.com/locations/mn/servpro-of-downtown-minneapolis-team-bates-hogan?utm_medium=organic&utm_source=gbp,+1 612-223-6269,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo4TvLA2hixQVGL6eOsw_Ki_eBJjMUrn7lcp4G4kUxZA7fR62AFUyVF3dfPOGR0FudBmjLUFFp1Txcmgx5ZOPPFUagl8Ers5-keY7xY-LdCGPGIBMVKMvdu3pAZeIsaCM4WfrgM=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2026-03-23T04:57:39.330Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Service+Restoration+Water+Damage+%26+Fire+Repair+Minneapolis/data=!4m7!3m6!1s0x52b3357b95707967:0x4ba186920622a558!8m2!3d44.963614!4d-93.2776521!16s%2Fg%2F11fjnfv8xq!19sChIJZ3lwlXs1s1IRWKUiBpKGoUs,Service Restoration Water Damage & Fire Repair Minneapolis,4.8,54,Water damage restoration service,"1909 Nicollet Ave, Minneapolis, MN 55403, United States","XP7C+CW Minneapolis, Minnesota, USA",https://servicerestoration.com/water-damage-restoration-in-minneapolis-minnesota/?utm_source=gmb&utm_medium=local,+1 612-260-2500,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqR695Gxz6vkfd4z033iGD_SbBg_qT8IwhKXYAxknxY_0CPuN9NZKOsBILZDx7oTcYURi0UzUu5hyjpAAwfBdfouNDVZI4iCzPkpzxI1qZZrix62JJ7pdEF2oaTPxGaghZqhzwL=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2026-03-23T04:57:44.156Z,,,
https://www.google.com/maps/place/Water+Damage+Pro/data=!4m7!3m6!1s0x52b332a5fce1ea7d:0x7389319d0fdb954c!8m2!3d44.963293!4d-93.26467!16s%2Fg%2F11gcn0f5gw!19sChIJferh_KUys1IRTJXbD50xiXM,Water Damage Pro,5.0,9,Water damage restoration service,"1917 Park Ave, Minneapolis, MN 55404, United States","XP7P+84 Minneapolis, Minnesota, USA",https://repairdamagepro.com/,+1 612-400-8523,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer4siXXWpc_4NbXGk2rMN7OgUYhqYHI-tKGKjDDp4DjtAXdhhT6SFU3dbfE78leHjOZ2UDeWW6ZbOzMdWs0czJ_I6apalkHgHrCJ2aOLI6UEyJjI2lqUojx8uMMGepcwKiPylDkrw=w408-h281-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2026-03-23T04:57:48.920Z,,,
https://www.google.com/maps/place/SERVPRO+of+Downtown+Minneapolis+%2F+Team+Hickman/data=!4m7!3m6!1s0x672f25d5dfe4d40f:0xa49c530e890f1638!8m2!3d44.9843084!4d-93.273905!16s%2Fg%2F11sw_8_0x_!19sChIJD9Tk39UlL2cROBYPiQ5TnKQ,SERVPRO of Downtown Minneapolis / Team Hickman,5.0,16,Water damage restoration service,"333 N Washington Ave Suite 300-9196, Minneapolis, MN 55401, United States","XPMG+PC Minneapolis, Minnesota, USA",https://www.servpro.com/?y_source=1_MjAzNTU2MzEwMC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 612-346-0734,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweou-WGoAiUxJiFL2SOvJI_WptPRB_Lw0SwIB3Nyn4QNivoRFISYPTJ3pwm_ajOboVsxZfsteGjyuJB-EelXaUbleDN_8X5epQRekN_GJR4i8rI63lK22qPqGuo9QA7p4ZuC6_V7cIXf5Mn6=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2026-03-23T04:57:53.600Z,,,
https://www.google.com/maps/place/Water+Mold+Fire+Restoration+of+Minneapolis/data=!4m7!3m6!1s0x52b32d94e9a62837:0xa6daaeb7b87252c1!8m2!3d45.1027374!4d-93.198367!16s%2Fg%2F1q5bm3r5n!19sChIJNyim6ZQts1IRwVJyuLeu2qY,Water Mold Fire Restoration of Minneapolis,4.6,29,Water damage restoration service,,,https://watermoldfire.net/minneapolis-mn,+1 651-395-7036,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo_CIygtzozn8a1X_4Idnpc5lEuoSN8RiBjWlSqCVojsae14Kawo9u6B7MmIi0UBwf2bvOkYDBb_UZYvioNdCpBvui-oohGyZSwj7Ej-hLBs3-PnzMLN8QRndTyRV5v6C_vjNqDpg=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2026-03-23T04:57:58.384Z,,,
https://www.google.com/maps/place/Water/data=!4m7!3m6!1s0x87f627aa5af23d7f:0xd81982a90f2d683c!8m2!3d44.9482494!4d-93.2888611!16s%2Fg%2F11lzcrlvd_!19sChIJfz3yWqon9ocRPGgtD6mCGdg,Water,5.0,32,Water damage restoration service,"711 W Lake St, Minneapolis, MN 55408, United States","WPX6+7F Minneapolis, Minnesota, USA",https://minneapoliswaterdamagerestorations.com/,+1 651-362-1550,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepCQe8UZ2BhD3NHHbJRZnwykDZfDuuRowknYr7uuR9yX-SM0NAlaoHLhNmXCNN1Jf_COWKPeiiMZWGH2pgNd8DtcohCcuwW55XzeKRrlGuECAYNYxbB6w96QBKralyuajWhuD_C2bRiRysY=w408-h371-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2026-03-23T04:58:03.132Z,,,
https://www.google.com/maps/place/Water+Damage+Minneapolis/data=!4m7!3m6!1s0x52b32debcda413c7:0x88c175b534c3f443!8m2!3d45.01393!4d-93.247723!16s%2Fg%2F11cmx9tn9z!19sChIJxxOkzests1IRQ_TDNLV1wYg,Water Damage Minneapolis,4.8,18,Water damage restoration service,"2522 Central Ave NE #112, Minneapolis, MN 55418, United States","2Q72+HW Minneapolis, Minnesota, USA",https://www.waterdamageminneapolis.us/,+1 763-242-2103,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep9uznlAcCsxVXvUKcgr1ARyh_iZ69vyeTbi2luKtoanaOK_7k1ZMx-rV1J2zuOiXdpBnFTXhDS16n9bg5QAwMaBwVdybjy_bbSFkSHdosUhh9j7d8DABA8oGvCVNlQg-ZFc6jhkA=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2026-03-23T04:58:07.801Z,,,
https://www.google.com/maps/place/SERVPRO+of+Downtown+Minneapolis%2FTeam+Nitzsche/data=!4m7!3m6!1s0x52b3333c93f28449:0xad885fe899f8a643!8m2!3d44.9750379!4d-93.2714272!16s%2Fg%2F11y7gy3m6n!19sChIJSYTykzwzs1IRQ6b4mehfiK0,SERVPRO of Downtown Minneapolis/Team Nitzsche,,,Water damage restoration service,"801 S Marquette Ave #200, Minneapolis, MN 55402, United States","XPGH+2C Minneapolis, Minnesota, USA",https://www.servpro.com/locations/mn/servpro-of-downtown-minneapolis-team-nitzsche?utm_medium=organic&utm_source=gbp,+1 612-235-4243,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerWWEP7lbQC3WqEBJ2Iw2alFRPIDVCwvtnUCuiFxe0-9Xv7Cs3ctLK1L5KvMKyQWXEX_fMO3RCSo2Tv1RO3ROSDTikCzJyj5OQnH7-4Q2RpWBOauRCNidpr9oHTqxqQVvBDOtjy9nZS8VUT=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2026-03-23T04:58:12.369Z,,,
"https://www.google.com/maps/place/Minneapolis+Water+Damage+Specialist+24%2F7+-+MN+Water,+Mold+%26+Fire+Restoration/data=!4m7!3m6!1s0x52b3319e411ea0cb:0x860a24a375e2b111!8m2!3d45.0441051!4d-93.3108021!16s%2Fg%2F11n0ks9s2w!19sChIJy6AeQZ4xs1IREbHidaMkCoY","Minneapolis Water Damage Specialist 24/7 - MN Water, Mold & Fire Restoration",5.0,7,Water damage restoration service,"4901 N Queen Ave, Minneapolis, MN 55430, United States","2MVQ+JM Minneapolis, Minnesota, USA",https://minneapoliswaterdamagespecialist247.com/,+1 612-255-7799,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep-IIXR8eG5Tf4Qcs_Hlo-FAZjVDoP3YmGEPZ_x_qPlCY8qKpSw1cbVh2gvT8uEeNRHzLXIq-1aVu2k4XM86Bsm_eLQnj-jwcIbxXuJZmLDCQJjNWPSzTGBhsJcVbbxQQ5FblRp=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2026-03-23T04:58:17.134Z,,,
