placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,info,attributes,error
https://www.google.com/maps/place/Keck+Parking/data=!4m7!3m6!1s0x87ee9900b78b77b5:0x63543c64118730d4!8m2!3d41.588691!4d-93.6232128!16s%2Fg%2F1tfr0_0z!19sChIJtXeLtwCZ7ocR1DCHEWQ8VGM,Keck Parking,3.2,37,Parking garage,"401 Grand Ave, Des Moines, IA 50309, United States","H9QG+FP Des Moines, Iowa, USA",http://www.keckparking.com/,+1 515-244-5325,,https://lh3.googleusercontent.com/p/AF1QipOVp6qgoQLDstXR1nwRnkXzr1JxvYtEQicIoCHX=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-10-28T18:32:30.098Z,,,,,,,,,,
https://www.google.com/maps/place/Capitol+Complex+Parking+Structure/data=!4m7!3m6!1s0x87ee99b101fe5607:0xd27414eba56bc52e!8m2!3d41.5919466!4d-93.6086637!16s%2Fg%2F11gbfdzcg5!19sChIJB1b-AbGZ7ocRLsVrpesUdNI,Capitol Complex Parking Structure,4.6,31,Parking lot,"Des Moines St, Des Moines, IA 50309, United States","H9RR+QG Des Moines, Iowa, USA",https://das.iowa.gov/general-services/capitol-complex-events/parking-information,+1 515-242-5120,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw6gZ9kcc5zv3-ekYe5-NW-EomF9W565Y65Zy0u9gSN80pfGTGWzq2I27OKmYqd_s1Pf12g-siF69cm2LnMYWIDGVzSs_mxK2w3n4Otm-3TMmNGp-xuyG2kI-dUObmqpXXCpl3bGQ=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-10-28T18:32:36.617Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/AirGarage+%7C+Public+Parking+-+Science+Center+of+Iowa+-+Downtown+Des+Moines+Parking/data=!4m7!3m6!1s0x87ee99abb8d3e8b9:0x2c9edc23f5645335!8m2!3d41.5838347!4d-93.6209689!16s%2Fg%2F11x1y31780!19sChIJuejTuKuZ7ocRNVNk9SPcniw,AirGarage | Public Parking - Science Center of Iowa - Downtown Des Moines Parking,4.9,33,Parking garage,"101 SW 4th St, Des Moines, IA 50309, United States","H9MH+GJ Des Moines, Iowa, USA",https://pay.airgarage.com/spots/7kW8QHJ89ydDxk8PEbc6PF?rental_type=hourly,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sb0q2HhW2-hgFhp6kLFPqQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=163.73927&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-10-28T18:32:43.099Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Lot+%2334/data=!4m7!3m6!1s0x87ee99073956adfb:0x12561b8b1be3e57c!8m2!3d41.5900675!4d-93.6233447!16s%2Fg%2F11f2gsxxh9!19sChIJ-61WOQeZ7ocRfOXjG4sbVhI,Lot #34,,,Parking lot,"459 Watson Powell Jr Way, Des Moines, IA 50309, United States","H9RG+2M Des Moines, Iowa, USA",,+1 515-244-5325,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9y02l8pwGNm8d_bhiLwTVQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=34.218807&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-10-28T18:32:46.839Z,,,,,,,,,,
https://www.google.com/maps/place/Parking+Inc/data=!4m7!3m6!1s0x87ee99df2451c9db:0xe657ebedd156d456!8m2!3d41.588338!4d-93.6232406!16s%2Fg%2F11h0hq8_f4!19sChIJ28lRJN-Z7ocRVtRW0e3rV-Y,Parking Inc,,,Parking lot,"401 Grand Ave, Des Moines, IA 50309, United States","H9QG+8P Des Moines, Iowa, USA",https://parking-inc.com/,+1 515-314-8400,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Wop0FoVBUnhuwq4VKY5nXg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.7784&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-10-28T18:32:50.882Z,,,,,,,,,,
https://www.google.com/maps/place/Des+Moines+Marriott+Downtown/data=!4m7!3m6!1s0x87ee99017dab484d:0xa84d606bff7cd2b1!8m2!3d41.5873149!4d-93.6267569!16s%2Fm%2F0hzrlmh!19sChIJTUirfQGZ7ocRsdJ8_2tgTag,Des Moines Marriott Downtown,4.3,2174,,"700 Grand Ave, Des Moines, IA 50309, United States","H9PF+W7 Des Moines, Iowa, USA",https://www.marriott.com/en-us/hotels/dsmia-des-moines-marriott-downtown/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 515-245-5500,,https://lh3.googleusercontent.com/p/AF1QipN25ObpFT1ssW2mejzwPnBpZtTyszgLfCMXClLC=w425-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-10-28T18:32:55.240Z,,,,,,,,,,
https://www.google.com/maps/place/Parking+-+MercyOne+North+Ramp/data=!4m7!3m6!1s0x87ee99582132c5d9:0xa982ed063166edf2!8m2!3d41.5997171!4d-93.621697!16s%2Fg%2F11h3zvzmc7!19sChIJ2cUyIViZ7ocR8u1mMQbtgqk,Parking - MercyOne North Ramp,,,Parking garage,"3rd St, Des Moines, IA 50314, United States","H9XH+V8 Des Moines, Iowa, USA",https://www.mercyone.org/northiowa/for-patients/during-your-visit/valet-parking,+1 515-247-3121,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7inNy7yor3_UgTI_AM3wqw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=255.47084&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-10-28T18:32:58.684Z,,,,,,,,,,
https://www.google.com/maps/place/Access2+Care/data=!4m7!3m6!1s0x87ee9855d7a9d0f9:0xeda74ab39f4d02ce!8m2!3d41.579453!4d-93.6197509!16s%2Fg%2F11fnypfxzm!19sChIJ-dCp11WY7ocRzgJNn7NKp-0,Access2 Care,2.1,29,Transportation service,"525 SW 5th St, Des Moines, IA 50309, United States","H9HJ+Q3 Des Moines, Iowa, USA",,+1 877-271-4819,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HreEp3ITM6zeM5PrhTUJsQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=204.34175&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-10-28T18:33:01.957Z,,,,,,,,,,
https://www.google.com/maps/place/Hilton+Des+Moines+Downtown/data=!4m7!3m6!1s0x87ee990710d6b68b:0xe75cc9c7c950d082!8m2!3d41.5910164!4d-93.6236953!16s%2Fg%2F11gdzbz961!19sChIJi7bWEAeZ7ocRgtBQycfJXOc,Hilton Des Moines Downtown,4.3,1320,,"435 Park St, Des Moines, IA 50309, United States","H9RG+CG Des Moines, Iowa, USA",https://www.hilton.com/en/hotels/dsmdihh-hilton-des-moines-downtown/?SEO_id=GMB-AMER-HH-DSMDIHH&y_source=1_OTA1MDc4My03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 515-241-1456,,https://lh3.googleusercontent.com/p/AF1QipPOAoed8VF87B8fZgapugTxwkHwln8sAQTxfDBg=w408-h331-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-10-28T18:33:05.969Z,,,,,,,,,,
https://www.google.com/maps/place/Hyatt+Place+Des+Moines%2FDowntown/data=!4m7!3m6!1s0x87ee9901149f78ef:0xb13774130845c525!8m2!3d41.5875037!4d-93.6253786!16s%2Fg%2F1tv24pyr!19sChIJ73ifFAGZ7ocRJcVFCBN0N7E,Hyatt Place Des Moines/Downtown,3.8,783,,"418 6th Ave, Des Moines, IA 50309, United States","H9QF+2R Des Moines, Iowa, USA",https://www.hyatt.com/hyatt-place/en-US/dsmzd-hyatt-place-des-moines-downtown?src=corp_lclb_google_seo_dsmzd&utm_source=google&utm_medium=organic&utm_campaign=lmr,+1 515-282-5555,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwbJ8MIqCMxpFwqHUvALpQJf2S9OIsgvmP-A7xW7PHI-Y8rQHX5X0CtKZfsoajZgr8hc1RgHOcCDRHcvRbdTO3JSVg964MkqIq61xLT09Y3ARWM7dfa-mEq26E2ce-tpMrA5eq_7Q=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-10-28T18:33:09.651Z,,,,,,,,,,
https://www.google.com/maps/place/Cerebral+Staffing/data=!4m7!3m6!1s0x87ee991d5b054d45:0xe373bc1f9573aeaa!8m2!3d41.5869606!4d-93.6387443!16s%2Fg%2F11h3lf5hvg!19sChIJRU0FWx2Z7ocRqq5zlR-8c-M,Cerebral Staffing,4.9,130,Employment agency,"1540 High St #102, Des Moines, IA 50309, United States","H9P6+QG Des Moines, Iowa, USA",http://www.cerebralstaff.com/,+1 515-276-4252,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=X6nN0JWVVRyJizIQVmkFcg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=213.51503&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-10-28T18:33:14.959Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,
"https://www.google.com/maps/place/Surety+Hotel,+Autograph+Collection/data=!4m7!3m6!1s0x87ee9917e4e3953f:0x73c06b15d88f6a68!8m2!3d41.585233!4d-93.6245924!16s%2Fg%2F11fs2dtq99!19sChIJP5Xj5BeZ7ocRaGqP2BVrwHM","Surety Hotel, Autograph Collection",4.5,426,,"206 6th Ave, Des Moines, IA 50309, United States","H9PG+35 Des Moines, Iowa, USA",https://www.marriott.com/en-us/hotels/dsmkd-surety-hotel-autograph-collection/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 515-985-2066,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEq-afnRpXmyxG-8PKJraqVZItGaYt8dgVYmHuhWQ_EZvPWo8bItWBVz3psETCFpoOa5VgO9gBv0QadLizWqdNii8Yx9rrZArKbt-8SmI9MJorv9ani_USzWwTOmjUw67n3oXKVynlyZ_KVryAiagmKlEuOUq2ZiTzjfKlwUWKrZQEcsLil_mLUkA=w408-h612-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-10-28T18:33:19.822Z,,,,,,,,,,
