placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/Anora+Integrative+Health+%26+Aesthetics/data=!4m7!3m6!1s0x88e6d9069d0ce141:0x2c64df46983378c8!8m2!3d29.2079891!4d-81.0198239!16s%2Fg%2F11xsdw1rgc!19sChIJQeEMnQbZ5ogRyHgzmEbfZCw,Anora Integrative Health & Aesthetics,5.0,13,Medical office,"244 S Palmetto Ave, Daytona Beach, FL 32114, United States","6X5J+53 Daytona Beach, Florida, USA",https://anoraiha.com/?utm_source=GMB&utm_medium=Daytona&utm_campaign=Website,+1 386-232-5702,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8cI-UZ_WZFHO7pPvL4ZPrA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=238.30493&pitch=0&thumbfov=100,true,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–3:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2026-02-23T16:16:56.397Z,,,
https://www.google.com/maps/place/BWell+Integrated+Wellness+Center/data=!4m7!3m6!1s0x88e6d9f8477bab99:0xec5e8d0c2374cf11!8m2!3d29.1995154!4d-81.0140011!16s%2Fg%2F11j41c87xk!19sChIJmat7R_jZ5ogREc90IwyNXuw,BWell Integrated Wellness Center,4.7,14,Wellness center,"724 S Beach St Suite 1, Daytona Beach, FL 32114, United States","5XXP+R9 Daytona Beach, Florida, USA",https://bwellbhealthy.com/,+1 386-871-6477,,https://lh3.googleusercontent.com/p/AF1QipMlyI9fXdshIXu3hwFbo_19nYDN6NCqJJg8LB-t=w559-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2026-02-23T16:17:00.486Z,,,
https://www.google.com/maps/place/AP+Medical/data=!4m7!3m6!1s0x88e6d9c06e3a4b45:0x57519c3e4164ede8!8m2!3d29.1709745!4d-81.0378133!16s%2Fg%2F11gfmfn73b!19sChIJRUs6bsDZ5ogR6O1kQT6cUVc,AP Medical,4.9,73,Medical Center,"1367 Beville Rd, Daytona Beach, FL 32119, United States","5XC6+9V Daytona Beach, Florida, USA",https://apmedicalvolusia.com/,+1 386-265-5385,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipNco_QptYIOPov3oJyhKpbyUdhGQXwliXPeOTqF=w408-h306-k-no,true,9 am–4 pm,9 am–7 pm,9 am–4 pm,1–7 pm,9 am–2 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2026-02-23T16:17:05.272Z,,,
https://www.google.com/maps/place/DocMJ/data=!4m7!3m6!1s0x88e6db40df888963:0x4ba4970938e2d2bd!8m2!3d29.2110476!4d-81.0192216!16s%2Fg%2F11fhz2v2x_!19sChIJY4mI30Db5ogRvdLiOAmXpEs,DocMJ,4.8,552,Medical clinic,"140 S Beach St Suite 307, Daytona Beach, FL 32114, United States","6X6J+C8 Daytona Beach, Florida, USA",https://docmj.com/florida/daytona-beach/140-s-beach-st-suite-307?utm_source=google&utm_medium=organic&utm_campaign=daytona+gbp,+1 386-206-1193,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNbPAunygFIg57Sjm461O5nv5WAjEHTDRUVzT-G=w532-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/functional+medicine+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2026-02-23T16:17:09.963Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Dr.+Beth+Stephenson+DOM.+LMT./data=!4m7!3m6!1s0x88e6dc6c75256e59:0x843e5855c1e4fa9a!8m2!3d29.2409317!4d-81.0916997!16s%2Fg%2F1td7zxk6!19sChIJWW4ldWzc5ogRmvrkwVVYPoQ,Dr. Beth Stephenson DOM. LMT.,4.8,9,Acupuncture clinic,"North Suite, 1893 N Clyde Morris Blvd, Daytona Beach, FL 32117, United States","6WR5+98 Daytona Beach, Florida, USA",http://drbethsnaturalhealing.com/,+1 386-334-3231,Open · Closes 6:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bDxe-HGCYEndhLL0sKmmVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=59.86016&pitch=0&thumbfov=100,false,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,12–4:30 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2026-02-23T16:17:14.837Z,,,
"https://www.google.com/maps/place/Natural+Health+and+Wellness+Chiropractic,+LLC/data=!4m7!3m6!1s0x88e6d8fb117ea5fd:0x77e1b1556f9d08bf!8m2!3d29.1570219!4d-81.0392299!16s%2Fg%2F11bx1pjytc!19sChIJ_aV-EfvY5ogRvwidb1Wx4Xc","Natural Health and Wellness Chiropractic, LLC",5.0,263,Chiropractor,"1898 S Clyde Morris Blvd STE 120, Daytona Beach, FL 32119, United States","5X46+R8 Daytona Beach, Florida, USA",http://nhwchiro.com/,+1 386-872-7167,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipO_vZ1bc8BWpZhrh-by6g6f_jxJGXD-Gj_VlSpu=w408-h509-k-no,true,9 am–6 pm,7 am–5 pm,9 am–6 pm,7 am–2 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2026-02-23T16:17:19.740Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Coastal+Healthcare+Partners+-+Daytona+Beach/data=!4m7!3m6!1s0x88e6d9f4043ebe6b:0x781c550beba2f06d!8m2!3d29.2085237!4d-81.0609808!16s%2Fg%2F11fl78q07z!19sChIJa74-BPTZ5ogRbfCi6wtVHHg,Coastal Healthcare Partners - Daytona Beach,4.4,28,Chiropractor,"557 Health Blvd UNIT 100, Daytona Beach, FL 32114, United States","6W5Q+CJ Daytona Beach, Florida, USA",https://www.coastalhealthcarepartners.com/,+1 386-256-3520,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=R11i_odaO3KDyps1fcreZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=295.1409&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2026-02-23T16:17:24.557Z,,,
https://www.google.com/maps/place/CERTIFIED+MARIJUANA+DOCTORS/data=!4m7!3m6!1s0x88e6df0703dfb211:0x8466bafbe8d08b1b!8m2!3d29.1778797!4d-81.0803335!16s%2Fg%2F11hdr4qpdr!19sChIJEbLfAwff5ogRG4vQ6Pu6ZoQ,CERTIFIED MARIJUANA DOCTORS,5.0,3164,Alternative medicine practitioner,"2525 W International Speedway Blvd #110, Daytona Beach, FL 32114, United States","5WH9+5V Daytona Beach, Florida, USA",http://certifiedmarijuanadoctors.com/,+1 386-222-1667,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoNMoeRoTCFpXBl4QAJz4gvzxf5UrsBagXvzftvz0YsVDlOWOCTrlKlVGBisiT8u97Em-_wbqbDFpw4jG_r7t8No6yWe2WIfmAs08jejAbOiskl9nV4So7yD-3u90zVOD6Gk53z=w408-h873-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2026-02-23T16:17:29.536Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/HRT+Doctor+Daytona+Beach/data=!4m7!3m6!1s0x88e6db76849f2869:0xcdbbdcc72b7c35b8!8m2!3d29.2414583!4d-81.0389997!16s%2Fg%2F11vz7lj5ks!19sChIJaSifhHbb5ogRuDV8K8fcu80,HRT Doctor Daytona Beach,5.0,1,Alternative medicine practitioner,"915 Ridgewood Ave Suite B, Daytona Beach, FL 32117, United States","6XR6+HC Daytona Beach, Florida, USA",https://hrtdoctor.com/?utm_source=Google%20Business&utm_medium=free%20listing&utm_campaign=Daytona%20Beach,+1 727-635-8420,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bQr_9u__VenwKgZbhMEvCg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=36.611767&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2026-02-23T16:17:32.145Z,,,
https://www.google.com/maps/place/Dr+Beths+Natural+Healing/data=!4m7!3m6!1s0x88e6dc6c74a3a1ed:0xda0c9d7531d81ab9!8m2!3d29.2409317!4d-81.0916997!16s%2Fg%2F11ddyh_yhq!19sChIJ7aGjdGzc5ogRuRrYMXWdDNo,Dr Beths Natural Healing,5.0,3,Alternative medicine practitioner,"1893 N Clyde Morris Blvd STE 110, Daytona Beach, FL 32117, United States","6WR5+98 Daytona Beach, Florida, USA",http://www.drbethsnaturalhealing.com/,+1 386-334-3231,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bDxe-HGCYEndhLL0sKmmVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=59.86016&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2026-02-23T16:17:34.797Z,,,
https://www.google.com/maps/place/Mind+Body+Healing/data=!4m7!3m6!1s0x88e6d987dba59753:0x2b0a0220ddcae080!8m2!3d29.2083765!4d-81.0182106!16s%2Fg%2F11x8_h9ycs!19sChIJU5el24fZ5ogRgODK3SACCis,Mind Body Healing,5.0,1,Holistic medicine practitioner,"112 Orange Ave #200, Daytona Beach, FL 32114, United States","6X5J+9P Daytona Beach, Florida, USA",https://www.mindbodyhealingstudio.com/,+1 806-206-4798,Closed · Opens 11 am Tue,https://lh3.googleusercontent.com/p/AF1QipNj8AeUJbMa_fiMWj8DMNQ-dxKnvM8-_YypzK8P=w408-h544-k-no,true,Closed,11 am–7 pm,Closed,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2026-02-23T16:17:39.501Z,,,
https://www.google.com/maps/place/The+Medicine+Bar/data=!4m7!3m6!1s0x88e6db2fde0cd58b:0x23bbf167a0707753!8m2!3d29.2107915!4d-81.0195819!16s%2Fg%2F11yffjbt8_!19sChIJi9UM3i_b5ogRU3dwoGfxuyM,The Medicine Bar,5.0,21,Wellness center,"115 Myrtle Ln, Daytona Beach, FL 32114, United States","6X6J+85 Daytona Beach, Florida, USA",https://www.themedicinebar.com/,+1 386-986-9264,"Closed · Opens 5 pm Tue

Updated by this business 1 week ago",https://lh3.googleusercontent.com/p/AF1QipO4tBiENS4491yYBNFSj94B-lTs5W5OJN3s_SKJ=w458-h240-k-no,true,Closed,5–11 pm,5–11 pm,5–11 pm,5–11 pm,5–11 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2026-02-23T16:17:44.226Z,Identifies as women-owned,,
https://www.google.com/maps/place/Coastal+Integrative+Healthcare+Ormond+Beach/data=!4m7!3m6!1s0x88e6dd644e38739b:0x6050b4d39237a091!8m2!3d29.2611151!4d-81.0931642!16s%2Fg%2F11nnqky_jq!19sChIJm3M4TmTd5ogRkaA3ktO0UGA,Coastal Integrative Healthcare Ormond Beach,4.9,140,Chiropractor,"305 Clyde Morris Blvd Suite 220, Ormond Beach, FL 32174, United States","7W64+CP Ormond Beach, Florida, USA",http://www.coastalintegrativehealthcare.com/,+1 386-800-3100,Open · Closes 1 pm · Reopens 3 pm,https://lh3.googleusercontent.com/p/AF1QipPezIbN3P1gKoqfuFNNZ5hsILWLrQ600e0qQqZM=w408-h544-k-no,true,"9 am–1 pm, 3–6 pm",3–6 pm,"9 am–1 pm, 3–6 pm",9 am–12 pm,"9 am–1 pm, 3–6 pm",Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2026-02-23T16:17:49.068Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Living+Well+Wellness/data=!4m7!3m6!1s0x88e6dbaa33250e71:0x3141e6e51ad66a01!8m2!3d29.2313835!4d-81.0157515!16s%2Fg%2F11hcnb20b9!19sChIJcQ4lM6rb5ogRAWrWGuXmQTE,Living Well Wellness,4.5,46,Medical Center,"425 N Peninsula Dr # 175, Daytona Beach, FL 32118, United States","6XJM+HM Daytona Beach, Florida, USA",http://www.livingwellwellness.com/,+1 386-456-9020,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipNat-l-gmhYWRvkQ4FB3WUB0Dmkufz5La1wIV8c=w450-h240-k-no,true,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2026-02-23T16:17:53.921Z,Identifies as women-owned,,
https://www.google.com/maps/place/Help-N-Healing/data=!4m7!3m6!1s0x88e6d9bd716af359:0x2755ab61986149e5!8m2!3d29.1012755!4d-81.01614!16s%2Fg%2F11j2nrfpct!19sChIJWfNqcb3Z5ogR5UlhmGGrVSc,Help-N-Healing,5.0,9,Holistic medicine practitioner,,,,+1 386-214-0753,,https://lh3.googleusercontent.com/p/AF1QipMx4EqV2r2NDtQoud9O6ovMXeK10HoDZ9Sj78VD=w408-h308-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2026-02-23T16:17:56.561Z,,,
https://www.google.com/maps/place/Root+of+Wellness+Chiropractic/data=!4m7!3m6!1s0x88e6d9d483a01b1f:0xbb969a29b660eaf9!8m2!3d29.171811!4d-81.0353245!16s%2Fg%2F11lgjs3htz!19sChIJHxugg9TZ5ogR-epgtimalrs,Root of Wellness Chiropractic,5.0,51,Chiropractor,"1301 Beville Rd STE 6, Daytona Beach, FL 32119, United States","5XC7+PV Daytona Beach, Florida, USA",http://rootofwellnesschiro.com/,+1 386-322-9800,Closes soon · 12 pm · Reopens 2 pm,https://lh3.googleusercontent.com/p/AF1QipPuBZN3WooDWynHTpmnhwhcpUPCQcNuVDhgf_-1=w408-h544-k-no,true,"9 am–12 pm, 2–6 pm",Closed,"9 am–12 pm, 2–6 pm",Closed,"9 am–12 pm, 2–5 pm",Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2026-02-23T16:18:01.233Z,Identifies as women-owned,,
https://www.google.com/maps/place/BioPulse+Accelerated+Healing/data=!4m7!3m6!1s0x88e6dbca57055943:0xd14f2cfcf5b1f345!8m2!3d34.1881079!4d-84.8011634!16s%2Fg%2F11frt5cnf8!19sChIJQ1kFV8rb5ogRRfOx9fwsT9E,BioPulse Accelerated Healing,5.0,1,Holistic medicine practitioner,,,http://biopulse4life.com/?utm_source=gmb&utm_medium=referral,+1 678-882-2443,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOZOwp_Wd4crkoR9WT7WxPyOLNiLhA6CcAKCc6a=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2026-02-23T16:18:05.879Z,,,
https://www.google.com/maps/place/Total+Anti-Aging+and+Wellness/data=!4m7!3m6!1s0x88e6dbb02e88a2e9:0x1500053e4b964509!8m2!3d29.2115593!4d-81.0206136!16s%2Fg%2F11nmq21nmf!19sChIJ6aKILrDb5ogRCUWWSz4FABU,Total Anti-Aging and Wellness,5.0,165,Medical spa,"143 W International Speedway Blvd, Daytona Beach, FL 32114, United States","6X6H+JQ Daytona Beach, Florida, USA",https://daytonasantiaging.com/,+1 386-293-1575,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOcB4zuWv3dsCXliGStQiKGIK4d3uHo5MwDT_aB=w408-h418-k-no,true,9:30 am–5 pm,9:30 am–6:30 pm,9:30 am–5 pm,9:30 am–6:30 pm,10 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2026-02-23T16:18:10.857Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Evolve+Chiropractic+%26+Recovery+Lounge/data=!4m7!3m6!1s0x88e6d9880f5cd153:0x12df4d0866eaa0e6!8m2!3d29.2080205!4d-81.0199032!16s%2Fg%2F11f3z9kf57!19sChIJU9FcD4jZ5ogR5qDqZghN3xI,Evolve Chiropractic & Recovery Lounge,4.9,28,Chiropractor,"240 S Palmetto Ave suite a, Daytona Beach, FL 32114, United States","6X5J+62 Daytona Beach, Florida, USA",http://www.evolvedaytonabeach.com/,+1 386-310-2385,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMEn9hPgLTYjuT409NvEiMNJu7g4Gz5V7Q3v120=w408-h271-k-no,true,9 am–5 pm,11 am–6 pm,9 am–5 pm,11 am–6 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2026-02-23T16:18:15.630Z,,,
https://www.google.com/maps/place/Sterling+Medical+Group+-+Daytona/data=!4m7!3m6!1s0x88e6d90477d0c7ff:0xcb425dee4b97084c!8m2!3d29.2187565!4d-81.0504842!16s%2Fg%2F11c1htfcyj!19sChIJ_8fQdwTZ5ogRTAiXS-5dQss,Sterling Medical Group - Daytona,4.8,52,Chiropractor,"1040 Mason Ave, Daytona Beach, FL 32117, United States","6W9X+GR Daytona Beach, Florida, USA",http://sterlingmedgroup.com/,+1 386-944-9740,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipOWEF67fkc1JoyhJT4Oh1iYZZAeN7sAFeY153Ef=w408-h272-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2026-02-23T16:18:20.523Z,,,
"https://www.google.com/maps/place/Yu+Ho+Wong,+MD/data=!4m7!3m6!1s0x88e6db292a46e29b:0x9beb08fc33e59984!8m2!3d29.2121063!4d-81.0609217!16s%2Fg%2F11y97cn8f0!19sChIJm-JGKinb5ogRhJnlM_wI65s","Yu Ho Wong, MD",5.0,2,Doctor,"731 N Clyde Morris Blvd, Daytona Beach, FL 32114, United States","6W6Q+RJ Daytona Beach, Florida, USA",https://www.convivacarecenters.com/?utm_medium=businesslistings&utm_campaign=yext_nat_onlinelistings_en_digital_evergreen,+1 386-280-7251,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOg5m0lIIyc8JktOovYQM1UI5JDAq8jslPLnyZP=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2026-02-23T16:18:25.334Z,,,
