placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Moravia+Health+Erie/data=!4m7!3m6!1s0x882d7fafae7d9a57:0x87c18b34faeea28b!8m2!3d42.1269857!4d-80.0832219!16s%2Fg%2F11pqbk98d0!19sChIJV5p9rq9_LYgRi6Lu-jSLwYc,Moravia Health Erie,4.9,335,Home health care service,"831 State St, Erie, PA 16501, United States","4WG8+QP Erie, Pennsylvania, USA",http://www.moraviahealth.com/,+1 814-733-7777,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noQzLUBYEqDk6mO8gr55mnBLO7jz2r1dIhTl1FotFOO3o84lGRcAV0GEfEqVxutfH94wyuppnXbf7rGXjJZOLw7H8f_2d4DV6VMbKZVi6Qbnx10zeEp3Gd59eCoBt2FZOAG8gJPRg=w408-h478-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-09-10T18:35:26.735Z,,,,
"https://www.google.com/maps/place/Star+Plus+Home+Health+Care,+LLC/data=!4m7!3m6!1s0x883281d76f096c0f:0x8706a1adad6e76c8!8m2!3d42.123267!4d-80.0548009!16s%2Fg%2F11hzwc9_p0!19sChIJD2wJb9eBMogRyHZura2hBoc","Star Plus Home Health Care, LLC",4.9,180,Home health care service,"940 E 22nd St, Erie, PA 16503, United States","4WFW+83 Erie, Pennsylvania, USA",http://www.starplushomecare.com/,+1 814-315-4663,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zoVroAKAmS76WgiJ7dVtfQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=331.44983&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-09-10T18:35:33.307Z,,,,
https://www.google.com/maps/place/Global+In+Home+Care/data=!4m7!3m6!1s0x882d7f57e8cf54f1:0x84718ab371b449ec!8m2!3d42.1251537!4d-80.0446369!16s%2Fg%2F11ls_b2pl1!19sChIJ8VTP6Fd_LYgR7Em0cbOKcYQ,Global In Home Care,5.0,14,Home health care service,"2232 Broad St, Erie, PA 16503, United States","4XG4+34 Erie, Pennsylvania, USA",http://www.globalinhomecare.com/,+1 814-315-0057,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fHaPNX6g4Hrb7mjgGERTbw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=191.58302&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-09-10T18:35:38.285Z,,,,
"https://www.google.com/maps/place/Perry+Square+Home+Care,+LLC/data=!4m7!3m6!1s0x8832810d52d7b175:0xf18acb7549c7c9b!8m2!3d42.1208792!4d-80.079106!16s%2Fg%2F11f62cwx7n!19sChIJdbHXUg2BMogRm3ycVLesGA8","Perry Square Home Care, LLC",4.2,20,Home health care service,"1505 State St., South Side, Suite 9, Erie, PA 16501, United States","4WCC+99 Erie, Pennsylvania, USA",http://www.perrysquarehomecare.com/,+1 814-651-0799,Open ⋅ Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ba6W1ieFCMdW5-Oi8tHfRg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=71.949356&pitch=0&thumbfov=100,false,6:30 am–4:30 pm,6:30 am–4:30 pm,6:30 am–4:30 pm,6:30 am–4:30 pm,6:30 am–1:15 pm,6:30 am–4:30 pm,6:30 am–4:30 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-09-10T18:35:43.230Z,,,,
https://www.google.com/maps/place/Interim+HealthCare+of+Erie/data=!4m7!3m6!1s0x88327fbcedad4e83:0x2c3c57e7f95db25f!8m2!3d42.102371!4d-80.1297296!16s%2Fg%2F11bbrswtt0!19sChIJg06t7bx_MogRX7Jd-edXPCw,Interim HealthCare of Erie,3.9,18,Home health care service,"2206 W 15th St, Erie, PA 16505, United States","4V2C+W4 Erie, Pennsylvania, USA",https://www.interimhealthcare.com/location/erie-pa-home-healthcare-medical-staffing,+1 814-836-8836,"Open 24 hours

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMGh8EQjNvCEMyO6LIq6L5bY8WS1KpT3lAGhiIS=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-09-10T18:35:48.410Z,,,,
https://www.google.com/maps/place/HELPING+HANDS+HOMEHEALTH+AGENCY+LLC/data=!4m7!3m6!1s0x88327ff2346e9c8b:0xb7b3a56fc44f0534!8m2!3d42.1069077!4d-80.1044365!16s%2Fg%2F11pttpdxdp!19sChIJi5xuNPJ_MogRNAVPxG-ls7c,HELPING HANDS HOMEHEALTH AGENCY LLC,4.8,4,Home health care service,"1256 W 20th St, Erie, PA 16502, United States","4V4W+Q6 Erie, Pennsylvania, USA",,+1 814-440-3937,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BOfhzoxiXxWZF-K5oz43uw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=334.19623&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-09-10T18:35:53.570Z,,,,
https://www.google.com/maps/place/Royal+Home+Health+Care+Services/data=!4m7!3m6!1s0x882d7f09a527ed23:0x79991a729f148fdd!8m2!3d42.0920123!4d-80.137554!16s%2Fg%2F11hj8d4gpr!19sChIJI-0npQl_LYgR3Y8Un3IamXk,Royal Home Health Care Services,4.8,64,Home health care service,"2222 Filmore Ave STE 3, Erie, PA 16506, United States","3VR6+RX Erie, Pennsylvania, USA",http://www.rhhcs.com/,+1 814-212-1000,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP2o3zwVpfEd9rcCCRugo7pZz1tAxGDafjiwS5x=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-09-10T18:35:58.698Z,,,,
https://www.google.com/maps/place/Age+In+Place+Home+Care+-+Erie/data=!4m7!3m6!1s0x882d7fe773021b6f:0x742c630c34b90bbc!8m2!3d42.1064911!4d-80.0981343!16s%2Fg%2F11g7_8fxzv!19sChIJbxsCc-d_LYgRvAu5NAxjLHQ,Age In Place Home Care - Erie,4.2,5,Home health care service,"1062 Brown Ave, Erie, PA 16502, United States","4W42+HP Erie, Pennsylvania, USA",https://www.aiphc.com/,+1 888-990-4555,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lI6HIilJCq1111YYcLtxCg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=321.50443&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-09-10T18:36:03.672Z,,,,
https://www.google.com/maps/place/Intra-National+Home+Care+Llc/data=!4m7!3m6!1s0x882d7fe1a5c660db:0x903b7a4e415ca674!8m2!3d42.1231542!4d-80.0799124!16s%2Fg%2F11h3vc3bxv!19sChIJ22DGpeF_LYgRdKZcQU56O5A,Intra-National Home Care Llc,4.8,6,Home health care service,"1234 French St, Erie, PA 16501, United States","4WFC+72 Erie, Pennsylvania, USA",http://www.intranationalhomecarellc.com/,+1 814-898-1309,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_K-Mmz4LQeJhd7YVXsbMaw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=239.99527&pitch=0&thumbfov=100,false,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-09-10T18:36:08.925Z,,,,
https://www.google.com/maps/place/GLOBAL+HEALTHCARE+of+ERIE/data=!4m7!3m6!1s0x882d7f6f6079c44b:0x76cd52f9577b1392!8m2!3d42.1360393!4d-80.0622042!16s%2Fg%2F11h04jvt3_!19sChIJS8R5YG9_LYgRkhN7V_lSzXY,GLOBAL HEALTHCARE of ERIE,5.0,1,Home health care service,"718 East Ave, Erie, PA 16503, United States","4WPQ+C4 Erie, Pennsylvania, USA",,+1 614-886-3792,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=H5lwwNcNZVidloMYbmtxaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=354.13135&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-09-10T18:36:14.059Z,,,,
