placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Roto-Rooter+Plumbing+%26+Drain+Service/data=!4m7!3m6!1s0x8668605c234b704f:0x1eb6a9d048fedfe5!8m2!3d27.7903119!4d-97.4717532!16s%2Fg%2F11b6gny82w!19sChIJT3BLI1xgaIYR5d_-SNCpth4,Roto-Rooter Plumbing & Drain Service,4.8,1767,Plumber,"1579 N Lexington Blvd, Corpus Christi, TX 78409, United States","QGRH+47 Central City, Corpus Christi, TX, USA",https://www.rotorooter.com/corpuschristi/,+1 361-247-4540,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM7Gvh5k_QzqMHpyO4CdJKxArXDbbGjfcWJzaHV=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-11-11T03:11:35.343Z,,,,
https://www.google.com/maps/place/ABC+Home+%26+Commercial+Services+-+Plumbing+Services+Department/data=!4m7!3m6!1s0x8668618229b221d9:0xfdff2cfd836b7600!8m2!3d27.8057468!4d-97.4615124!16s%2Fg%2F11fk136c96!19sChIJ2SGyKYJhaIYRAHZrg_0s__0,ABC Home & Commercial Services - Plumbing Services Department,4.7,262,Plumber,"1022 Mc Bride Ln, Corpus Christi, TX 78407, United States","RG4Q+79 Central City, Corpus Christi, TX, USA",https://www.abchomeandcommercial.com/corpus-christi/plumbing?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 361-213-7977,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOvDM9bS6m_C1TGYbK4BWxpXbWgm-culXwTzPvH=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-11-11T03:11:41.540Z,,,,
https://www.google.com/maps/place/Royal+Plumbing/data=!4m7!3m6!1s0x8668f676aaaaaaab:0xef8de7e02a59a994!8m2!3d27.7911244!4d-97.4486553!16s%2Fg%2F1tg9t3f4!19sChIJq6qqqnb2aIYRlKlZKuDnje8,Royal Plumbing,4.9,310,Plumber,"4709 Westway Dr, Corpus Christi, TX 78408, United States","QHR2+CG Central City, Corpus Christi, TX, USA",https://justcallroyal.com/?utm_source=GBP&utm_medium=MainPage,+1 361-643-7229,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipODAGtJXqi8EUjTr4imjnWcUer0Rz2EivgemyhA=w408-h313-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-11-11T03:11:46.448Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Bodine-Scott+Air+Conditioning+%26+Plumbing+Co./data=!4m7!3m6!1s0x8668605755498e15:0x4b10c29e330523b7!8m2!3d27.7649149!4d-97.4707055!16s%2Fg%2F1th1vh5t!19sChIJFY5JVVdgaIYRtyMFM57CEEs,Bodine-Scott Air Conditioning & Plumbing Co.,4.7,1079,Plumber,"5638 Bear Ln, Corpus Christi, TX 78405, United States","QG7H+XP Central City, Corpus Christi, TX, USA",https://www.bodinescott.com/,+1 361-883-9900,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMuaLOuyEkzFTXmvMN0vHQ5hEENDfbOkbdOghHH=w408-h309-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-11-11T03:11:51.535Z,,,,
https://www.google.com/maps/place/Drain+King/data=!4m7!3m6!1s0x866860856453ba5b:0x5a0c5e1196b723ba!8m2!3d27.7808118!4d-97.4485048!16s%2Fg%2F11h3vbz4f3!19sChIJW7pTZIVgaIYRuiO3lhFeDFo,Drain King,4.3,49,Plumber,"4705 Neptune St, Corpus Christi, TX 78405, United States","QHJ2+8H Central City, Corpus Christi, TX, USA",http://drainkingplumbingco.com/,+1 361-882-6969,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMvbomdYtXHsrIVePEaxNidbe6xO6y3zbJhH0A_=w408-h305-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-11-11T03:11:56.421Z,,,,
https://www.google.com/maps/place/Plumbers911+Corpus+Christi/data=!4m7!3m6!1s0x866861c5c1b39697:0x827584807f20a11e!8m2!3d27.7967181!4d-97.4507703!16s%2Fg%2F11gw2q0lp0!19sChIJl5azwcVhaIYRHqEgf4CEdYI,Plumbers911 Corpus Christi,,,Plumber,"4841 Leopard St, Corpus Christi, TX 78408, United States","QGWX+MM Central City, Corpus Christi, TX, USA",https://plumbers911.com/find-a-local-plumber/corpus-christi-texas-plumbers/,+1 346-220-1388,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOO3R2xL9WjnIdsvWtkkcO5UClLgggrKDjvQRVW=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-11-11T03:12:01.387Z,,,,
https://www.google.com/maps/place/Lamar+Plumbing+Inc./data=!4m7!3m6!1s0x866860a4e539b58b:0xc8f735aba004443!8m2!3d27.8026532!4d-97.4468631!16s%2Fg%2F1tflgnr8!19sChIJi7U55aRgaIYRQ0QAulpzjww,Lamar Plumbing Inc.,4.1,89,Plumber,"910 Cantwell Ln, Corpus Christi, TX 78408, United States","RH33+37 Central City, Corpus Christi, TX, USA",http://www.lamarplumbing.com/,+1 361-882-7272,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMA__N2LQpMM_WOxzMCzc7LjryYD8taWiNCs2ez=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-11-11T03:12:06.391Z,,,,
https://www.google.com/maps/place/Main+Plumbing+Services+Corpus+Christi/data=!4m7!3m6!1s0x86685e36751b9741:0x19ae5be4f6888f2!8m2!3d27.7787551!4d-97.4178466!16s%2Fg%2F11h874tn87!19sChIJQZcbdTZeaIYR8ohoT77lmgE,Main Plumbing Services Corpus Christi,,,Plumber,"2601 Hospital Blvd, Corpus Christi, TX 78405, United States","QHHJ+GV Central City, Corpus Christi, TX, USA",,+1 254-355-1018,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NupWHEC6OP80oqAPX8HTRA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=202.32552&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-11-11T03:12:11.184Z,,,,
https://www.google.com/maps/place/Gentry+Co/data=!4m7!3m6!1s0x8668612938b3967f:0xea9aad5de625a6f8!8m2!3d27.8083337!4d-97.4858029!16s%2Fg%2F1tt0rkfg!19sChIJf5azOClhaIYR-KYl5l2tmuo,Gentry Co,4.8,17,Plumber,"1413 Corn Products Rd, Corpus Christi, TX 78409, United States","RG57+8M Northwest Corpus Christi, Corpus Christi, TX, USA",http://gentryco.net/contact-us.html,+1 361-289-0022,Closed ⋅ Opens 7:30 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mysfuS1KgXw4DMAkEsdGyA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=302.63275&pitch=0&thumbfov=100,false,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-11-11T03:12:16.179Z,,,,
https://www.google.com/maps/place/Graf+Plumbing+Inc/data=!4m7!3m6!1s0x86685b0eb18c68ed:0xcd504231c09f5bd8!8m2!3d27.6916096!4d-97.3770014!16s%2Fg%2F1td65rkc!19sChIJ7WiMsQ5baIYR2FufwDFCUM0,Graf Plumbing Inc,4.6,244,Plumber,"5961 La Costa, Corpus Christi, TX 78414, United States","MJRF+J5 South Side, Corpus Christi, TX, USA",http://www.grafplumbing.com/,+1 361-994-8418,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPcI9KfVNwgbgXwvmWxsJPF1eKuzIoTHuQcwiiR=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-11-11T03:12:21.126Z,Identifies as veteran-owned,,,
