placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Generator+Supercenter+of+The+Triangle/data=!4m7!3m6!1s0x89ac593f09f5cec1:0x7472c5fdc52a96be!8m2!3d35.883802!4d-78.741802!16s%2Fg%2F11hyrry1r5!19sChIJwc71CT9ZrIkRvpYqxf3FcnQ,Generator Supercenter of The Triangle,4.8,106,Electric generator shop,· In-store shopping · Delivery,"8601 Glenwood Ave D, Raleigh, NC 27617, United States","V7M5+G7 Raleigh, North Carolina, USA",https://generatorsupercenterofthetriangle.com/,+1 919-925-3434,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzdjIyxdmdilxHBF9ZNm4bdu0POSJuy9q0Aznk3Qbgzqrw51zcayU84b3QEpg1tC7_0rGbqkhj2MZHM1NMI3vcIlAwXBcySUABn8mfaIaR_Q1VMsp21pLw4k4C2_UA51aeuzbD2=w408-h272-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-01-10T23:18:41.066Z,,,
https://www.google.com/maps/place/Onsite+Electrical+Services/data=!4m7!3m6!1s0x6e7b68e699e4c35d:0x9f97f697965046d0!8m2!3d35.7869158!4d-78.7253293!16s%2Fg%2F11ln1ssrw_!19sChIJXcPkmeZoe24R0EZQlpf2l58,Onsite Electrical Services,5.0,84,Electrician,,"5995 Chapel Hill Rd Ste 113, Raleigh, NC 27607, United States","Q7PF+QV Raleigh, North Carolina, USA",http://www.onsiteservicesnc.com/,+1 919-430-8051,"Closed · Opens 8 am Mon

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOZEsSr-pRwgsPWotLAEU2fHtKKgSWrHxqkqHk3=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-01-10T23:18:46.408Z,,,
"https://www.google.com/maps/place/Royal+Electric+Services+%7C+Raleigh,+NC/data=!4m7!3m6!1s0x89ac5962105e5225:0x5a89794c5a8de619!8m2!3d35.8509203!4d-78.5952043!16s%2Fg%2F11jzqpk4rx!19sChIJJVJeEGJZrIkRGeaNWkx5iVo","Royal Electric Services | Raleigh, NC",5.0,320,Electrician,,"5024 Departure Dr, Raleigh, NC 27616, United States","VC23+9W Raleigh, North Carolina, USA",https://rduelectricians.com/,+1 919-335-7577,"Open 24 hours

Updated by this business 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOg2oGWPClz_Aodw-KuJnmd3NFwrTSYcjxOp0Ne=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-01-10T23:18:51.954Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Express+Electrical+Service/data=!4m7!3m6!1s0x89ac5a57874a5465:0x5171029f6c4f51b9!8m2!3d35.8528206!4d-78.5231574!16s%2Fg%2F1v62jjd6!19sChIJZVRKh1darIkRuVFPbJ8CcVE,Express Electrical Service,4.9,378,Electrician,,"4809 Landover Arbor Pl, Raleigh, NC 27616, United States","VF3G+4P Raleigh, North Carolina, USA",https://ncexpress.pro/,+1 919-859-9588,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwvhyjbONIWx5JZQWGqX9a5IUSrS-redppdSZkp6yLzVUtrRkiXPh4B3HgAyxjLdEEu9tkj0yQzCbtsvBb-in38cEqtZBJrWC2RFshqdab8aREHtJLeXNIV_u9q1Vu1-vJSisZZ=w408-h544-k-no,true,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-01-10T23:18:56.810Z,,,
https://www.google.com/maps/place/Michael+%26+Son+Services/data=!4m7!3m6!1s0x89acf0af5a070861:0x823fb937af3bf139!8m2!3d35.8375346!4d-78.6023775!16s%2Fg%2F1tcwr_wb!19sChIJYQgHWq_wrIkROfE7rze5P4I,Michael & Son Services,4.8,13122,HVAC contractor,,"4001 Atlantic Ave, Raleigh, NC 27604, United States","R9QX+22 Raleigh, North Carolina, USA",https://www.michaelandson.com/raleigh?utm_source=%20GMBlistingRaleigh&utm_medium=referral,+1 919-278-7841,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxtM5WfXi6fSkjWwvsxU-UzesL55Pc5b4w7baoByCrcl_Vncm9rQynrD5hpg18DhGaxrxzioNCWKPuvFAf_Swvzq4w5L_HubKF1Z7oxwk0w_ORo5rLVWX62pLd1LayT8XdQiLY7=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-01-10T23:19:01.653Z,,,
https://www.google.com/maps/place/Right+Electrical+Services+LLC/data=!4m7!3m6!1s0x89ac6884e40c59d9:0x56693f7c573b0e17!8m2!3d35.8370151!4d-78.640051!16s%2Fg%2F11c2pdv4b_!19sChIJ2VkM5IRorIkRFw47V3w_aVY,Right Electrical Services LLC,4.9,369,Electrician,,"4208 Six Forks Rd Suite 1000, Raleigh, NC 27609, United States","R9P5+RX Raleigh, North Carolina, USA",https://raleighelectricians.com/,+1 919-359-1017,"Closed · Opens 8 am Mon

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOTjF7kgXqFq96RUMGMqptxLxcTw5KUzZG0Uv2J=w408-h306-k-no,true,Closed,Closed,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-01-10T23:19:06.742Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Touchstone+Electric+-+Raleigh/data=!4m7!3m6!1s0x89ac59a02ffdf31f:0x29f12b7e75a520cc!8m2!3d35.896766!4d-78.6518756!16s%2Fg%2F11l753g04x!19sChIJH_P9L6BZrIkRzCCldX4r8Sk,Touchstone Electric - Raleigh,4.9,451,Electrician,,"8601 Six Forks Rd Unit 400, Raleigh, NC 27615, United States","V8WX+P6 Raleigh, North Carolina, USA",https://touchstoneelectric.com/?utm_source=google&utm_medium=business-profile&utm_campaign=raleigh,+1 919-670-4015,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNz4sFJ9zj1tFFYdCNDNPshW9XdFSKF6GJ_ASyr=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-01-10T23:19:11.693Z,,,
https://www.google.com/maps/place/Bright+Electricians/data=!4m7!3m6!1s0x89ac5fc0166f2ae1:0xab644072181bfe5e!8m2!3d35.7759926!4d-78.6428472!16s%2Fg%2F11mb3t55_v!19sChIJ4SpvFsBfrIkRXv4bGHJAZKs,Bright Electricians,5.0,25,Electrician,,"220 W Davie St, Raleigh, NC 27601, United States","Q9G4+9V Raleigh, North Carolina, USA",https://bright-electricians-1.ueniweb.com/?utm_campaign=gmb,+1 760-514-0077,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rmA_3NPKp7Z8mKTtQrmYNg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=353.50156&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-01-10T23:19:16.814Z,,,
https://www.google.com/maps/place/Volt+Doctors+Raleigh/data=!4m7!3m6!1s0x89ac59a5869fec77:0xb06090847b03c7de!8m2!3d35.8571311!4d-78.5997979!16s%2Fg%2F11c2qmzx62!19sChIJd-yfhqVZrIkR3scDe4SQYLA,Volt Doctors Raleigh,4.9,244,Electrician,,"5300 Atlantic Ave Suite J, Raleigh, NC 27609, United States","VC42+V3 Raleigh, North Carolina, USA",https://raleighelectricalservice.com/,+1 919-618-2336,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMHEFyYO81fNzZSGsOi8il29T_GZFOSN-guSlos=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-01-10T23:19:21.667Z,,,
https://www.google.com/maps/place/Raleigh+Electric+Company/data=!4m7!3m6!1s0x89ac58cd52a0bcad:0x65fa2538c41c5bff!8m2!3d35.793161!4d-78.7029395!16s%2Fg%2F11bzyn3qgz!19sChIJrbygUs1YrIkR_1scxDgl-mU,Raleigh Electric Company,4.8,53,Electrician,,"521 Uwharrie Ct # F, Raleigh, NC 27606, United States","Q7VW+7R Raleigh, North Carolina, USA",http://www.raleighelectriccompany.com/,+1 919-825-1763,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPt4SyCEIPUWQgFxlKZZl765GgBU_iiWaPSa4Bk=w494-h240-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-01-10T23:19:26.552Z,Identifies as veteran-owned,,
