placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,error
https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x80ea698d99beef93:0x517f468596659d83!8m2!3d35.3806727!4d-119.0192479!16s%2Fg%2F1tgpyhys!19sChIJk---mY1p6oARg51lloVGf1E,Firestone Complete Auto Care,4.4,484,Tire shop,· In-store shopping · Kerbside pickup,"2331 Chester Ave, Bakersfield, CA 93301, United States","9XJJ+78 Bakersfield, California, USA",https://www.firestonecompleteautocare.com/california/bakersfield/2331-chester-ave/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 661-520-5229,"Open · Closes 5 pm

Confirmed by this business 7 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweozcyjohMBW32-55mNBZQDGvwOTs5GZWg7ax5EtzpoiNufaeZgBQcjOoMJs8ft8O8q3QWEg9hZDvHJdUjXKCB744SwyStOJFJLdLfBWJqvkjZ9MWhz2GhRqRi256ERXvX4BNYj6=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-03-23T14:48:45.500Z,
https://www.google.com/maps/place/Mobile+Tire+Shop-+MTS/data=!4m7!3m6!1s0x80ea69f2360ceaa5:0x694bd4f921371da6!8m2!3d35.3933709!4d-119.0411285!16s%2Fg%2F11jykhxp3_!19sChIJpeoMNvJp6oARph03IfnUS2k,Mobile Tire Shop- MTS,4.7,37,Tire shop,,"3305 Gulf St, Bakersfield, CA 93308, United States","9XV5+8G Bakersfield, California, USA",,,"Open 24 hours

Updated by this business 6 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqMgZlMWKouEkS_SDlw5I833gg0BjtlhUZEWfZCd-DUAtB58onSFMu8_bRKAIGzS2piASmQZnoBcumAXZxG7zr9NA7bEeC_3SsrfGahYa6bzI3UpwdpT7sThk15SxJiC7AkZsIopTHJzB4C=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-03-23T14:48:51.876Z,
"https://www.google.com/maps/place/Tyack+Tires,+Inc/data=!4m7!3m6!1s0x80ea69803063fad7:0xb59e817fdef02262!8m2!3d35.378413!4d-119.0003314!16s%2Fg%2F1td1q5p_!19sChIJ1_pjMIBp6oARYiLw3n-BnrU","Tyack Tires, Inc",4.7,62,Tire shop,· In-store shopping · In-store pick-up,"211 Sumner St, Bakersfield, CA 93305, United States","9XHX+9V Bakersfield, California, USA",https://www.tyacktires.com/,+1 661-324-9747,Open · Closes 5 pm,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep7QCa9KbBEUoKXkbQszgMP-XPG325zsIsBHM8GYATdljAV8Gexv4u7TkL7q0rgRwp9q6cLnuXe4JEbO3TcF-EGPsYsScg9xdqLYRYgI6rYFfigbWlsenPRV_0YNv5Oc7334WO4=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7:30 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-03-23T14:48:57.194Z,
https://www.google.com/maps/place/Big+Brand+Tire+%26+Service/data=!4m7!3m6!1s0x80ea698c116e2e05:0x84811993df196c71!8m2!3d35.3777956!4d-119.0179756!16s%2Fg%2F1v3_2_dz!19sChIJBS5uEYxp6oARcWwZ35MZgYQ,Big Brand Tire & Service,4.8,854,Tire shop,· In-store shopping · Kerbside pickup,"1401 21st St, Bakersfield, CA 93301, United States","9XHJ+4R Bakersfield, California, USA",https://www.bigbrandtire.com/locations/21st-st-bakersfield-ca?store_number=1006&utm_source=organic&utm_medium=gbp&utm_campaign=1006,+1 661-402-9320,Opens soon · 8 am,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep1efqhFGXdSQO0xlYGeUZY6ClgKEpmZXmZCbYXidiirEdJVwRFOeGSKDJZKftYxTur7O8-cactx1EYJX814MVgk3d0wZFOfNyK1PZxgSNr2zZhUQjR4AiR7t7C9EDCtiLJHQS56zfuuSVq=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,9 am–4 pm,"https://www.google.com/maps/search/tire+service+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-03-23T14:49:02.710Z,
https://www.google.com/maps/place/VIP+TIRES+24%2F7/data=!4m7!3m6!1s0x80ea697b12c16b5b:0x58c5ddbd8e618381!8m2!3d35.3949337!4d-118.9809374!16s%2Fg%2F11s2yf224c!19sChIJW2vBEntp6oARgYNhjr3dxVg,VIP TIRES 24/7,3.9,19,Tire repair shop,,"1130 Jeffrey St, Bakersfield, CA 93305, United States","92V9+XJ Bakersfield, California, USA",,+1 661-612-6037,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepal1KuD9iDeTEaApy-3ZQYpp1D3sdC6ry18q3_ZtkZJPPmGOA0Q8Ln7lOYmxdu6CrqCwmAy-kGK40ABKc_9e3GyQ5jLnsjPgMbwbZ9vOLLEuxYUuHM60EHVz77rMD2vtWFj5oEmA=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-03-23T14:49:08.239Z,
https://www.google.com/maps/place/Daniels+Tire+Service/data=!4m7!3m6!1s0x80ea427fa8110a5b:0x488c5f7520a0e1d0!8m2!3d35.4020795!4d-119.0480774!16s%2Fg%2F1tdqbwxq!19sChIJWwoRqH9C6oAR0OGgIHVfjEg,Daniels Tire Service,4.6,65,Tire shop,· In-store pick-up,"4101 Armour Ave, Bakersfield, CA 93308, United States","CX22+RQ Bakersfield, California, USA",https://www.danielstireservice.com/,+1 661-327-7143,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepzOD8ZGyFwwqTsLuAUAjc79Q5h4jmNxe6bBwR9WmMeGJSt6L_lxWizdX_NyrxONKhP36fCKGL5DEtsnZyKy_4H-oc7gcdBLuKoRdHnmkmtJyn46UypZJAgjQ2aTByzUPZ9xXfq=w408-h305-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-03-23T14:49:13.878Z,
https://www.google.com/maps/place/P+Street+Tires/data=!4m7!3m6!1s0x80ea6b8baa882335:0x5f79e6541966ab1d!8m2!3d35.3682108!4d-119.0121584!16s%2Fg%2F11j8smqbgf!19sChIJNSOIqotr6oARHatmGVTmeV8,P Street Tires,4.7,130,Tire shop,,"901 California Ave, Bakersfield, CA 93304, United States","9X9Q+74 Bakersfield, California, USA",,+1 661-748-1164,Closed · Opens 9 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer94RVfHIOPuMzFSchp4U9b0tVGKFiaDAHnJBD3tagxAd6DiYMxWmfOWC1XKK-wyAWhJOs6kux0oTymPqlE29eBZVve5YZdKUJw3kSYXiQNep4XZX6JjfzXBBzNwE5KsrS7lHwaKg=w408-h306-k-no,false,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-03-23T14:49:19.071Z,
https://www.google.com/maps/place/Valley+Tires+%26+Service/data=!4m7!3m6!1s0x80ea6a11c2e26659:0x33df71d23c0822df!8m2!3d35.3543679!4d-119.0334958!16s%2Fg%2F11cn9f65xm!19sChIJWWbiwhFq6oAR3yIIPNJx3zM,Valley Tires & Service,4.9,57,Car repair and maintenance service,,"2730 Brundage Ln A, Bakersfield, CA 93304, United States","9X38+PJ Bakersfield, California, USA",https://www.facebook.com/Valley-Tires-and-Service-1227921863908966/info/?section=hours&tab=page_info,+1 661-325-0113,Closed · Opens 10 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepnfhzUsKGdHl0K1yyfHjHVcMO5x7PXwrlpBq1D7BbPglZbhClnwPBV4xdwBVwMJUiwhMIJ8ZQBeMJ8Jt-_ULL1QG366OGoAJvdXzDeb-pYw1XbpLCeYAib-Q2HuQafBpDBLxBd=w408-h272-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-03-23T14:49:24.656Z,
https://www.google.com/maps/place/Les+Schwab+Tire+Center/data=!4m7!3m6!1s0x80ea69de56c92db5:0x9c80bcccbaea80cb!8m2!3d35.3877617!4d-119.0427651!16s%2Fg%2F11clyx8kfy!19sChIJtS3JVt5p6oARy4Dqusy8gJw,Les Schwab Tire Center,4.6,338,Tire shop,· In-store shopping · In-store pick-up,"3012 Buck Owens Blvd, Bakersfield, CA 93308, United States","9XQ4+4V Bakersfield, California, USA",https://www.lesschwab.com/stores/ca/bakersfield/3012-buck-owens-blvd?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,+1 661-332-1425,Opens soon · 8 am,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweotIyoiJexgpN4kWWo8h3iYkzGazwDxodDe6dLnP1QdMZ99lasC-UjW9W4JyHVzoH3Zxl3a9hMLpmadmlXLuvvpI7EgGCeOiqrRTBtCNKQvqC6m-Q_z7ZRTmeZ2N0R4ebUrAWR0=w408-h321-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-03-23T14:49:30.388Z,
https://www.google.com/maps/place/Tire+Man/data=!4m7!3m6!1s0x80ea6a0e260129dd:0x270f55b01ca60322!8m2!3d35.3543998!4d-119.0345819!16s%2Fg%2F1tg6kw3s!19sChIJ3SkBJg5q6oARIgOmHLBVDyc,Tire Man,4.5,155,Tire shop,· In-store pick-up,"2830 Brundage Ln, Bakersfield, CA 93304, United States","9X38+Q5 Bakersfield, California, USA",https://www.tiremanbakersfield.com/,+1 661-327-2722,Closed · Opens 8:30 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoc_p7MUzxZj9cvBAIBoVb5f7a_4nDHO1FA8zpld9YLB51HX2YFAg-f6kSYycT_Q-g-GjBi57qVn2OBwM3qmUCIDHKsQpseQ1aOihFq5FW-piWCkZUif9Vr8iuNJCNXOtB6WgqelRLF5-lU=w408-h541-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-03-23T14:49:35.483Z,
