placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Direct+Service+Overhead+Garage+Door+Company+LLC/data=!4m7!3m6!1s0x87d2a29689732043:0xa4edbdcd9c18e78!8m2!3d34.7534043!4d-92.3907302!16s%2Fg%2F11b6sz1n1c!19sChIJQyBziZai0ocReI7B2dzbTgo,Direct Service Overhead Garage Door Company LLC,4.9,1217,Garage door supplier,"10515 W Markham St Suite I5, Little Rock, AR 72205, United States","QJ35+9P Little Rock, Arkansas, USA",https://directserviceoverhead.com/?utm_campaign=gmb,+1 501-260-7281,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMveZzBvWyQcQ3OKwtNdR68zLBYeIeLBlRsfu9O=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-11-07T23:22:45.365Z,,,
https://www.google.com/maps/place/OGD+Overhead+Garage+Door/data=!4m7!3m6!1s0x87d2a181beb92849:0xf6d220aadccc18a7!8m2!3d34.7666504!4d-92.397174!16s%2Fg%2F11y46s6tsk!19sChIJSSi5voGh0ocRpxjM3Kog0vY,OGD Overhead Garage Door,4.6,74,Garage door supplier,"8 Shackleford Plaza Suite 303, Little Rock, AR 72211, United States","QJ83+M4 Little Rock, Arkansas, USA",https://ogd.com/ar/little-rock/?utm_source=gmb&utm_medium=organic&utm_campaign=ogd-lit-01&ogd_src=ogd-lit-01-google_business_profile,+1 501-361-3500,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPI9Zh5P_glZAqlI_o_oCq-slFaF2cfpIiV8jea=w425-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-11-07T23:22:50.236Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Precision+Door+Service+of+Central+Arkansas/data=!4m7!3m6!1s0x87d2a1fbc01c35dd:0x51148740c053c8fa!8m2!3d34.8336861!4d-92.3822677!16s%2Fg%2F11bbrlj3zt!19sChIJ3TUcwPuh0ocR-shTwECHFFE,Precision Door Service of Central Arkansas,4.8,1041,Garage door supplier,"7900 Counts Massie Rd, North Little Rock, AR 72113, United States","RJM9+F3 North Little Rock, Arkansas, USA",https://precisiondoorlittlerock.com/?utm_source=GMBlisting&utm_medium=organic,+1 501-228-8827,Closes soon ⋅ 6 pm ⋅ Opens 7:30 am Sat,https://lh3.googleusercontent.com/p/AF1QipOZ-dQK87JLfdRY8DhKjPAOU7w-AIZn4JdjHBmG=w538-h240-k-no,true,7:30 am–6 pm,7:30 am–6 pm,Closed,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-11-07T23:22:55.118Z,,,
https://www.google.com/maps/place/Overhead+Door+Company+of+Little+Rock/data=!4m7!3m6!1s0x87d2a2c1d91d490b:0x1eddfe159fe8b0d2!8m2!3d34.8147846!4d-92.3218946!16s%2Fg%2F1tg_xmgy!19sChIJC0kd2cGi0ocR0rDonxX-3R4,Overhead Door Company of Little Rock,4.8,190,Garage door supplier,"5303 Crystal Hill Rd, North Little Rock, AR 72118, United States","RM7H+W6 North Little Rock, Arkansas, USA",http://www.overheaddooroflittlerock.com/,+1 501-758-3505,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPyOvw25rhWHlkDMUUpSLorFVsFy85AL4QruARO=w426-h240-k-no,true,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-11-07T23:22:59.723Z,,,
https://www.google.com/maps/place/Garage+Door+Fixer+LLC/data=!4m7!3m6!1s0x87d2845ce78fe13d:0xcbce63270b6d4cb9!8m2!3d34.669186!4d-92.357786!16s%2Fg%2F1vj5_r88!19sChIJPeGP51yE0ocRuUxtCydjzss,Garage Door Fixer LLC,5.0,120,Garage door supplier,"7201 Baseline Rd B, Little Rock, AR 72209, United States","MJ9R+MV Little Rock, Arkansas, USA",https://www.garagedoorfixer.com/,+1 501-626-1846,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipPSXBPqNnAiosbGWgVNzOMkjIDxWX49bAoHvS44=w408-h544-k-no,true,6 am–8 pm,6 am–2 pm,Closed,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-11-07T23:23:04.164Z,,,
https://www.google.com/maps/place/The+Garage+Door+Guy+Corp/data=!4m7!3m6!1s0x87d2afb808ec2ee3:0x7c0bd45af0a0a668!8m2!3d34.6306452!4d-92.322297!16s%2Fg%2F1yj4k3vd4!19sChIJ4y7sCLiv0ocRaKag8FrUC3w,The Garage Door Guy Corp,5.0,1908,Garage door supplier,"3325 Willow Springs Rd, Little Rock, AR 72206, United States","JMJH+73 Little Rock, Arkansas, USA",http://www.thegaragedoorguycorp.com/,+1 501-412-2475,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNNQOG78wuzaAvjziEKvfHkXPzOOTOww2ODvf83=w869-h240-k-no,true,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-11-07T23:23:08.703Z,,,
"https://www.google.com/maps/place/Garage+Doors,+Parts+%26+More/data=!4m7!3m6!1s0x87d2978b239d9e6f:0xb084507a45ba8b3c!8m2!3d34.8087231!4d-92.2213224!16s%2Fg%2F11qmrb052j!19sChIJb56dI4uX0ocRPIu6RXpQhLA","Garage Doors, Parts & More",4.9,236,Garage door supplier,"816 Grosvenor Dr, Sherwood, AR 72120, United States","RQ5H+FF Sherwood, Arkansas, USA",https://garagedoorspartsmore.com/,+1 501-291-2644,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPCfmcWKW_n3yer-WCYZL_pyQwugSjBVpQGwCw=w426-h240-k-no,true,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-11-07T23:23:13.102Z,,,
https://www.google.com/maps/place/Diamond+State+Overhead+Door+Inc/data=!4m7!3m6!1s0x87d2a51d3e9fb2b9:0x889fa5ac78f705dd!8m2!3d34.6799755!4d-92.314036!16s%2Fg%2F11vrt741k3!19sChIJubKfPh2l0ocR3QX3eKyln4g,Diamond State Overhead Door Inc,5.0,7,Garage door supplier,"7123 I-30, Little Rock, AR 72209, United States","MMHP+X9 Little Rock, Arkansas, USA",https://www.diamondstateohd.com/,+1 501-796-8310,Closes soon ⋅ 6 pm ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipNoPTX3G9BTcy97Kvop291E2smVHS9acbFBq5Ay=w408-h306-k-no,true,8 am–6 pm,8 am–12 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-11-07T23:23:17.620Z,,,
https://www.google.com/maps/place/Harmon+Overhead+Door+Inc/data=!4m7!3m6!1s0x87d2bff20403de3b:0x919d150a283770ec!8m2!3d34.8280251!4d-92.1832382!16s%2Fg%2F11gxhqw1k3!19sChIJO94DBPK_0ocR7HA3KAoVnZE,Harmon Overhead Door Inc,4.7,45,Garage door supplier,"4350 Rixie Rd, North Little Rock, AR 72117, United States","RRH8+6P North Little Rock, Arkansas, USA",http://harmondoor.com/,+1 501-834-5188,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyFZtaka1eTb4ae_MqagN-Gyx0LO9Jx2qTIIG9cQVWzB8kScG_LbcQwYXx4gI6xftEd3Vq4tHW-GPXYoHyn9-b7O4GL38ejFd4KfBvYE30wV-187VPJr5G09wrLoFxZYyxmeCU=w408-h307-k-no,true,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-11-07T23:23:22.472Z,,,
https://www.google.com/maps/place/Bulldog+Garage+Door+%7C+Repair+Garage+Door+%7C+Spring+Repair+%7C+Garage+Door+Panels/data=!4m7!3m6!1s0x87d2be1ee95cac9f:0x108c230bd144d61d!8m2!3d34.8386343!4d-92.2073249!16s%2Fg%2F1ptvwf3q6!19sChIJn6xc6R6-0ocRHdZE0QsjjBA,Bulldog Garage Door | Repair Garage Door | Spring Repair | Garage Door Panels,4.7,108,Garage door supplier,"103 Shady Grove Ln, Sherwood, AR 72120, United States","RQQV+F3 Sherwood, Arkansas, USA",http://www.bulldogoverheaddoor.com/,+1 501-541-6072,Closed ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxwpovTJLC-h30AW_TDOzzO46QBuC3zougbxrgPAkbvafPNCEXXFT4WpWwo1E7tePDfDJ9sUFEGD2fEzV4T7ShV-GrKn8m0wRFYAoaIBHqw3uH2QhuKFZfGr4tkC9JFStyqxLDo=w408-h544-k-no,true,6 am–5 pm,8 am–2 pm,8 am–2 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-11-07T23:23:26.930Z,LGBTQ+ friendly,,
